sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-508002,TreatmentB,B01,115.86,-77.2,306.5,10.75,117.5,-46.8,1.008,40.2,84,0.3815,0,0
NEU-506997,Control,B02,88.62,-58.99,153.4,10.19,139.8,-38.69,0.708,25.1,84,0.1602,0,1
NEU-508798,TreatmentB,B03,89.05,-64.99,102.4,10.88,80.5,-40.6,1.07,56.0,71,0.3861,1,1
NEU-506744,TreatmentA,B02,116.58,-62.83,87.6,9.49,96.6,-42.11,1.102,60.7,82,0.4699,1,0
NEU-505710,TreatmentA,B02,103.87,-67.86,174.1,14.82,116.3,-36.63,0.719,48.6,82,0.2978,0,0
NEU-502182,Control,B03,98.98,-64.39,233.9,26.39,128.2,-35.47,1.281,34.2,85,0.2511,0,0
NEU-500499,TreatmentB,B03,112.24,-62.11,351.1,24.33,76.6,-47.38,1.041,50.7,80,0.4984,0,1
NEU-505137,TreatmentA,B03,119.37,-66.46,122.8,11.82,108.7,-49.8,1.091,54.1,94,0.3821,1,1
NEU-508104,TreatmentA,B01,118.13,-60.81,116.9,17.81,79.4,-43.08,1.076,59.8,85,0.3742,1,0
NEU-501871,Control,B02,105.67,-71.67,150.3,38.49,116.1,-43.36,1.631,60.2,78,0.5872,1,1
NEU-507279,Control,B01,93.81,-65.28,249.3,11.99,148.9,-46.34,0.714,47.1,79,0.555,0,1
NEU-506246,TreatmentA,B02,99.28,-63.6,224.7,18.07,106.6,-41.99,0.873,17.9,90,0.3062,0,0
NEU-509719,TreatmentA,B03,115.21,-59.56,100.8,10.59,93.6,-39.42,0.833,54.4,72,0.4434,1,0
NEU-501654,Control,B01,102.2,-71.37,81.2,14.11,95.5,-45.72,1.133,58.0,96,0.2081,1,1
NEU-500181,TreatmentB,B03,87.02,-63.33,216.8,12.11,92.3,-35.53,0.815,54.9,92,0.3081,0,0
NEU-506658,Control,B01,110.18,-75.91,276.7,9.62,37.8,-41.22,0.716,55.5,83,0.4312,1,0
NEU-501248,TreatmentB,B01,96.32,-63.48,112.4,10.69,80.7,-39.05,1.704,69.3,85,0.1557,1,1
NEU-504659,Control,B01,110.81,-58.23,233.7,14.27,157.6,-42.72,0.98,45.3,84,0.3371,1,1
NEU-504011,Control,B01,101.06,-58.78,120.0,23.99,169.0,-34.26,1.705,31.8,82,0.7342,1,1
NEU-502559,TreatmentB,B02,96.65,-61.87,290.6,19.41,92.0,-46.14,1.095,76.9,96,0.5697,1,1
NEU-503473,TreatmentB,B02,96.97,-69.38,219.8,10.47,7.3,-46.44,0.898,75.4,90,0.5385,1,1
NEU-501189,Control,B01,121.12,-63.94,157.2,6.96,135.8,-42.3,1.111,30.0,85,0.3023,0,1
NEU-500026,Control,B01,84.99,-65.26,143.5,21.39,155.6,-36.64,1.295,38.9,95,0.7684,1,1
NEU-501387,TreatmentA,B02,123.15,-74.31,229.5,23.55,140.8,-42.87,1.066,33.9,106,0.5974,0,1
NEU-508012,TreatmentB,B03,111.43,-54.93,388.1,32.55,135.5,-42.5,1.954,77.4,92,0.5603,1,0
NEU-502298,TreatmentB,B02,105.61,-67.93,326.3,25.99,-10.0,-49.91,0.994,69.5,78,0.5373,0,1
NEU-509647,TreatmentA,B02,87.77,-73.52,216.5,14.04,117.4,-42.59,1.308,38.2,80,0.2298,1,0
NEU-507876,TreatmentB,B03,99.87,-55.61,243.3,12.21,71.5,-43.84,0.93,65.1,94,0.7966,1,0
NEU-500375,TreatmentB,B03,92.75,-66.61,230.4,8.61,15.2,-39.63,0.974,79.5,80,0.3891,1,1
NEU-507998,Control,B02,116.35,-76.47,316.1,9.74,109.5,-40.89,1.173,14.5,87,0.451,0,0
NEU-505681,Control,B01,113.73,-65.24,336.2,13.51,183.4,-34.85,1.322,46.8,98,0.4636,0,1
NEU-503541,Control,B02,97.25,-67.07,171.0,9.48,148.8,-41.56,0.885,35.0,86,0.3886,1,1
NEU-508290,Control,B02,84.93,-58.11,164.2,17.2,120.0,-48.8,1.262,39.1,70,0.3981,1,1
NEU-509941,TreatmentA,B03,85.1,-64.25,168.9,12.23,107.8,-41.35,1.331,43.7,90,0.5956,1,0
NEU-500076,TreatmentA,B02,99.72,-56.45,210.7,30.81,98.3,-42.95,1.027,58.6,72,0.5435,0,1
NEU-504887,Control,B02,105.83,-62.65,273.5,17.15,104.5,-47.1,1.833,36.8,93,0.4571,1,0
NEU-505196,TreatmentA,B01,111.01,-61.29,238.8,24.42,47.5,-43.06,1.373,42.0,102,0.6867,1,1
NEU-508489,Control,B01,112.73,-67.38,171.8,7.8,139.9,-37.15,1.239,54.1,87,0.497,0,0
NEU-506092,TreatmentB,B03,91.75,-52.51,264.9,11.23,51.1,-45.36,1.015,55.7,84,0.1485,0,1
NEU-504031,TreatmentB,B02,85.57,-58.82,224.0,13.53,44.3,-43.87,0.626,69.8,89,0.4223,1,0
NEU-507698,TreatmentA,B03,129.26,-60.39,336.9,17.3,87.7,-33.85,1.232,38.4,86,0.4513,0,0
NEU-506715,TreatmentB,B03,80.83,-65.88,140.5,19.82,21.8,-42.87,0.991,52.6,78,0.4809,0,1
NEU-501099,Control,B01,97.16,-68.95,149.9,17.73,68.8,-40.62,0.947,14.5,84,0.6112,0,1
NEU-507219,Control,B01,118.78,-58.74,128.2,13.29,128.0,-44.56,0.868,42.4,77,0.3615,1,0
NEU-504318,TreatmentA,B01,85.31,-71.57,212.3,21.69,53.8,-44.76,0.991,61.4,75,0.5794,0,1
NEU-500984,Control,B03,84.26,-58.36,101.3,14.12,114.4,-47.92,0.968,35.4,89,0.4687,0,0
NEU-504314,TreatmentA,B02,72.7,-69.26,175.1,28.62,160.3,-30.43,1.179,36.7,70,0.4913,1,1
NEU-501974,Control,B03,91.34,-61.18,234.3,17.32,133.5,-37.56,0.727,19.8,81,0.4807,0,1
NEU-506830,TreatmentA,B01,75.99,-65.26,190.9,5.67,203.3,-36.37,1.098,49.9,84,0.3024,0,1
NEU-505814,TreatmentA,B03,111.28,-56.73,81.6,11.52,157.9,-32.21,0.998,52.7,84,0.5314,0,0
NEU-506984,Control,B02,85.76,-67.7,177.6,8.07,133.9,-45.44,1.093,45.3,95,0.7015,0,0
NEU-507033,TreatmentA,B03,125.85,-58.13,107.1,10.17,71.4,-36.04,0.887,41.6,88,0.2874,1,1
NEU-508922,TreatmentA,B03,108.6,-60.77,185.9,19.21,110.0,-45.13,2.094,54.3,81,0.3231,1,0
NEU-509610,Control,B03,80.98,-59.4,229.0,16.96,83.3,-41.36,1.384,57.7,81,0.3116,1,0
NEU-500279,TreatmentB,B02,96.6,-59.78,167.5,9.47,13.2,-40.81,1.408,89.1,77,0.7147,1,0
NEU-504304,TreatmentB,B01,89.57,-67.52,112.5,24.65,61.4,-45.16,0.843,75.8,87,0.3656,1,1
NEU-502640,TreatmentB,B03,102.42,-66.8,155.9,17.5,85.8,-42.42,1.01,57.2,82,0.5489,0,1
NEU-502011,TreatmentA,B03,104.29,-69.58,247.7,16.35,101.1,-37.31,1.178,37.4,72,0.2867,0,0
NEU-502776,Control,B02,85.98,-64.38,115.8,11.91,161.8,-45.65,0.669,21.5,94,0.6979,0,0
NEU-507869,TreatmentA,B02,105.48,-64.98,62.9,9.53,36.9,-39.43,1.665,48.2,96,0.3791,1,1
NEU-505726,Control,B02,116.2,-62.62,145.9,8.84,99.1,-35.68,1.063,55.5,79,0.1007,0,1
NEU-504375,TreatmentB,B03,85.23,-73.91,119.0,9.85,94.2,-40.02,1.371,70.7,94,0.4106,1,0
NEU-503304,TreatmentA,B02,120.66,-70.4,175.6,13.11,143.7,-41.36,1.493,51.6,96,0.4188,1,0
NEU-500505,Control,B01,64.08,-58.37,250.2,23.2,189.1,-45.46,0.983,39.8,83,0.8008,0,1
NEU-508801,TreatmentB,B02,103.44,-57.96,165.6,13.43,122.9,-43.2,1.119,63.9,79,0.4501,0,0
NEU-503691,Control,B01,119.83,-68.11,210.4,17.24,154.3,-41.39,0.724,-0.7,76,0.4641,0,0
NEU-505436,Control,B01,100.4,-64.74,105.4,12.04,146.5,-45.6,1.584,63.0,100,0.4935,1,1
NEU-500227,TreatmentA,B01,114.33,-78.97,152.5,11.21,80.2,-39.11,1.045,36.4,75,0.4308,1,0
NEU-509591,TreatmentA,B01,103.22,-72.14,428.7,16.38,63.3,-45.17,0.82,47.7,88,0.6058,0,0
NEU-502022,Control,B02,107.77,-63.15,424.2,21.61,82.7,-39.77,1.011,41.2,86,0.4784,0,1
NEU-500080,Control,B02,99.14,-57.5,258.4,11.85,176.7,-43.91,0.735,48.7,100,0.4004,0,0
NEU-506431,TreatmentA,B02,85.39,-71.28,190.7,24.33,5.9,-40.04,1.114,53.5,87,0.2403,0,0
NEU-507639,Control,B02,102.45,-61.82,232.4,16.38,130.6,-40.38,1.123,41.8,88,0.1596,0,0
NEU-504478,TreatmentB,B01,98.36,-54.95,247.4,10.13,55.5,-45.2,1.006,85.5,86,0.2308,1,0
NEU-502036,TreatmentB,B03,118.89,-62.93,230.1,19.06,104.6,-43.16,1.083,47.9,84,0.6401,0,1
NEU-500118,TreatmentA,B01,135.48,-61.72,270.1,13.54,113.7,-41.63,0.707,47.2,95,0.3356,0,1
NEU-506462,Control,B02,93.84,-60.68,67.2,11.68,142.2,-47.22,1.135,33.1,90,0.3676,1,1
NEU-507904,TreatmentB,B03,90.58,-69.24,78.0,11.95,73.0,-43.42,0.808,42.7,101,0.1928,0,1
NEU-506759,TreatmentB,B01,97.76,-67.53,110.0,11.72,39.1,-48.76,0.914,71.1,85,0.5453,1,0
NEU-503145,Control,B03,97.42,-64.56,197.6,10.01,125.0,-31.52,0.812,39.0,81,0.2598,0,1
NEU-501472,Control,B02,79.83,-57.63,162.2,8.61,138.8,-48.36,0.762,23.5,96,0.288,0,1
NEU-500861,TreatmentB,B01,116.6,-68.3,261.7,11.42,105.3,-41.17,1.591,81.5,94,0.2708,1,1
NEU-505063,TreatmentB,B01,106.28,-61.37,140.7,14.3,115.4,-42.4,1.499,54.9,93,0.4677,0,0
NEU-500598,Control,B01,98.32,-58.02,421.4,19.56,96.5,-36.97,1.142,31.9,68,0.4362,0,0
NEU-505217,Control,B01,102.07,-62.95,225.9,12.31,170.9,-38.35,1.144,33.4,87,0.3496,1,1
NEU-509766,TreatmentA,B03,93.32,-75.23,110.1,8.74,87.8,-40.09,1.236,54.8,80,0.3769,1,0
NEU-500910,TreatmentB,B02,93.83,-71.48,142.3,11.55,91.3,-41.67,1.837,92.5,89,0.2,1,1
NEU-503764,TreatmentA,B01,115.33,-76.29,123.9,7.53,67.4,-39.27,1.559,47.6,92,0.6327,1,0
NEU-505339,TreatmentB,B01,70.03,-64.7,436.0,20.66,82.7,-46.64,1.586,57.7,95,0.6772,0,1
NEU-508696,TreatmentB,B01,89.85,-67.11,269.0,11.92,95.3,-46.09,0.777,82.4,83,0.4161,0,1
NEU-502744,Control,B01,76.76,-68.26,245.8,23.39,149.8,-38.13,1.972,37.2,73,0.487,0,1
NEU-503160,Control,B02,119.26,-71.52,206.6,7.44,95.0,-45.65,1.646,-1.1,82,0.5701,0,0
NEU-505990,TreatmentA,B02,111.27,-64.28,282.1,9.36,125.3,-47.38,0.847,37.1,71,0.5589,0,0
NEU-500401,Control,B01,87.32,-71.28,187.7,15.82,179.5,-37.63,1.191,43.2,91,0.5338,0,0
NEU-506141,Control,B02,106.83,-68.83,84.7,33.68,126.6,-39.08,1.17,42.9,77,0.3269,1,1
NEU-503407,Control,B03,100.07,-65.57,152.2,7.1,139.9,-44.08,0.794,36.2,90,0.1787,0,1
NEU-509051,TreatmentB,B03,88.99,-60.34,304.2,8.64,100.3,-42.57,1.065,54.0,88,0.1678,0,1
NEU-504740,Control,B01,113.29,-68.27,165.9,8.46,79.2,-42.56,0.681,38.9,69,0.2761,1,1
NEU-501531,TreatmentB,B03,79.72,-70.24,112.4,16.7,103.8,-40.02,0.963,70.5,61,0.5867,1,1
NEU-507983,TreatmentA,B01,76.53,-77.97,248.2,17.84,180.6,-38.62,0.996,55.5,83,0.205,0,0
NEU-505541,TreatmentA,B03,96.41,-58.05,106.8,17.07,46.5,-43.96,1.388,66.6,77,0.2943,1,0
NEU-501207,TreatmentA,B01,110.95,-62.03,292.0,13.79,60.9,-39.34,1.285,41.1,100,0.2783,0,0
NEU-500086,TreatmentA,B02,91.66,-60.98,156.4,10.53,86.1,-46.8,0.895,43.1,85,0.2982,0,0
NEU-500707,TreatmentB,B01,87.82,-63.77,150.4,16.54,89.6,-45.11,1.795,49.3,80,0.3009,1,1
NEU-508834,Control,B01,115.46,-64.19,246.0,11.63,121.6,-48.38,0.704,51.1,92,0.4434,0,0
NEU-506927,Control,B01,108.22,-75.48,136.5,20.76,225.1,-40.44,0.733,32.2,79,0.4606,0,0
NEU-508333,TreatmentA,B03,99.62,-60.89,136.4,7.68,126.5,-41.35,0.908,21.4,79,0.2892,0,1
NEU-503696,TreatmentB,B02,115.1,-66.35,149.3,13.35,40.1,-34.1,1.118,59.7,74,0.2316,1,1
NEU-501133,Control,B02,115.33,-61.45,220.6,18.54,184.4,-39.63,1.034,43.0,85,0.3532,0,1
NEU-501913,TreatmentB,B01,123.8,-74.44,183.3,18.52,130.1,-40.6,2.276,77.9,72,0.5231,1,1
NEU-509287,TreatmentA,B01,79.3,-66.24,196.5,28.49,53.5,-45.47,0.583,48.6,87,0.4255,0,1
NEU-509097,TreatmentA,B03,97.1,-61.87,276.3,18.92,62.1,-36.2,0.89,46.6,68,0.4418,0,1
NEU-505223,TreatmentB,B01,97.45,-64.3,234.9,13.83,104.2,-36.04,1.222,59.7,101,0.4727,1,1
NEU-502340,TreatmentB,B02,91.86,-63.28,393.8,3.82,91.4,-39.94,1.079,60.6,80,0.3848,1,1
NEU-506063,TreatmentA,B01,85.31,-64.15,127.7,10.43,85.0,-43.02,1.905,87.5,94,0.5372,1,1
NEU-505056,Control,B03,113.14,-59.8,157.7,11.68,112.8,-44.22,1.171,51.7,98,0.1685,1,0
NEU-500621,TreatmentB,B03,101.23,-71.87,163.0,22.56,62.5,-35.52,1.143,87.5,107,0.4057,1,0
NEU-509871,TreatmentB,B02,114.57,-61.26,170.2,6.85,84.6,-42.84,1.025,55.0,88,0.251,0,1
NEU-509724,TreatmentB,B01,90.02,-69.85,178.5,9.07,125.4,-44.97,1.021,42.7,83,0.2203,0,0
NEU-506262,Control,B01,104.55,-75.98,195.0,10.38,162.8,-39.11,1.021,63.1,93,0.4824,0,0
NEU-503680,TreatmentA,B01,125.84,-57.97,379.7,9.17,103.9,-43.76,1.155,48.1,70,0.5836,0,0
NEU-502446,TreatmentB,B02,115.28,-70.72,363.1,11.71,111.5,-34.84,0.929,55.3,101,0.4593,0,1
NEU-503904,Control,B01,93.33,-63.81,184.8,16.07,119.7,-39.83,1.997,46.7,92,0.7494,1,1
NEU-508426,TreatmentB,B02,93.25,-68.36,81.1,16.93,26.7,-38.42,0.91,55.5,81,0.1659,1,0
NEU-502139,Control,B02,106.07,-59.01,169.8,10.97,113.5,-32.18,0.764,39.8,89,0.2735,0,0
NEU-508117,TreatmentA,B03,101.82,-61.45,195.4,12.72,56.8,-42.0,1.229,64.0,69,0.2536,0,1
NEU-508466,TreatmentA,B03,84.77,-55.16,166.7,9.8,91.5,-47.29,1.169,87.3,90,0.2151,1,0
NEU-501430,TreatmentA,B02,84.35,-64.89,177.6,13.18,152.5,-41.61,0.743,50.8,77,0.2791,0,1
NEU-504865,TreatmentB,B02,102.21,-50.82,114.3,10.73,95.1,-42.55,1.744,68.3,100,0.3595,1,0
NEU-509308,TreatmentA,B01,121.55,-64.67,220.4,16.16,77.9,-51.31,1.156,75.7,94,0.3321,1,1
NEU-501802,TreatmentA,B02,96.02,-68.99,254.8,12.82,104.3,-40.4,0.759,57.6,80,0.6134,0,0
NEU-503044,Control,B01,92.73,-63.44,428.3,2.92,116.9,-40.35,1.139,40.2,86,0.419,0,1
NEU-504647,TreatmentB,B01,86.93,-65.03,262.7,8.6,138.4,-44.18,1.281,51.3,83,0.3597,0,1
NEU-502975,Control,B03,97.86,-65.65,182.0,35.77,94.8,-41.09,0.927,70.4,67,0.4506,1,1
NEU-501793,TreatmentA,B01,102.8,-65.13,75.5,19.1,105.3,-38.5,0.86,56.1,89,0.4825,0,1
NEU-504894,TreatmentB,B01,88.85,-62.96,128.2,12.8,36.8,-46.16,1.026,74.8,97,0.3521,1,1
NEU-508658,Control,B02,109.18,-65.08,222.6,7.63,-3.1,-39.17,1.041,63.6,86,0.4422,1,1
NEU-501486,Control,B01,100.5,-64.15,255.5,15.26,128.0,-39.93,1.222,32.5,106,0.4905,0,1
NEU-502778,TreatmentA,B02,73.65,-61.51,59.6,9.24,124.6,-45.32,0.994,47.6,96,0.4253,1,1
NEU-504086,TreatmentB,B03,96.42,-64.29,151.9,13.35,57.8,-50.46,0.941,82.6,82,0.4893,0,1
NEU-501822,Control,B01,91.8,-71.91,234.5,12.16,141.8,-46.58,0.804,33.8,78,0.3164,0,0
NEU-500559,TreatmentB,B03,88.51,-63.97,105.4,17.97,85.0,-30.79,1.02,69.7,95,0.3292,0,1
NEU-509007,TreatmentB,B01,109.9,-63.71,161.5,13.99,52.1,-44.42,0.794,69.8,85,0.3099,1,1
NEU-500901,Control,B02,84.12,-65.27,106.0,13.06,99.4,-52.3,1.246,41.0,91,0.4623,1,1
NEU-508336,TreatmentB,B02,98.54,-65.91,194.0,15.38,92.0,-41.98,1.014,55.8,96,0.2859,1,1
NEU-506726,TreatmentA,B01,122.69,-64.56,181.2,13.25,98.6,-33.63,0.586,30.6,87,0.5128,0,1
NEU-507551,Control,B02,104.23,-57.39,171.1,8.73,150.9,-42.52,1.25,20.0,76,0.251,1,1
NEU-506707,TreatmentB,B02,80.82,-72.54,184.2,8.6,30.8,-39.57,1.337,69.2,94,0.538,1,0
NEU-507715,Control,B01,91.41,-62.81,294.7,12.26,105.3,-41.64,0.896,33.7,74,0.355,0,1
NEU-508325,Control,B03,106.21,-56.75,330.4,14.99,89.1,-39.31,1.158,65.8,86,0.5918,0,0
NEU-506376,TreatmentB,B02,116.97,-63.87,465.8,24.18,40.9,-39.97,0.825,47.8,91,0.4165,0,1
NEU-508122,TreatmentB,B02,90.96,-66.36,320.8,9.27,72.5,-43.87,1.081,49.9,93,0.3081,1,0
NEU-509823,TreatmentB,B01,92.45,-63.53,155.9,8.06,65.1,-46.79,0.622,79.6,94,0.3645,1,1
NEU-501305,Control,B01,100.67,-66.11,268.8,12.51,107.1,-49.53,1.216,32.6,95,0.3285,0,1
NEU-501906,Control,B02,102.27,-72.78,420.6,9.46,143.5,-39.54,1.192,48.6,87,0.3416,0,0
NEU-501771,Control,B03,92.39,-64.7,107.6,18.03,117.2,-38.79,0.857,38.3,82,0.551,0,1
NEU-503692,Control,B03,87.43,-60.66,199.6,16.51,137.8,-49.06,1.255,36.1,108,0.4551,1,1
NEU-500937,TreatmentB,B02,93.75,-68.11,230.7,10.69,60.8,-45.36,1.154,65.9,90,0.3874,0,1
NEU-501707,TreatmentB,B03,120.54,-65.57,267.4,19.54,160.5,-46.98,1.719,67.7,100,0.4268,1,1
NEU-502269,TreatmentB,B03,83.89,-58.87,129.6,9.27,79.8,-38.1,1.405,73.2,75,0.2291,1,0
NEU-500135,TreatmentB,B03,97.17,-73.86,143.9,9.37,51.6,-45.69,0.993,54.7,78,0.5766,1,0
NEU-509691,TreatmentB,B03,80.05,-57.54,309.2,25.06,32.6,-45.81,0.612,53.7,82,0.4256,0,0
NEU-507748,TreatmentB,B02,121.64,-71.15,168.3,10.88,78.2,-48.3,1.032,77.8,79,0.4927,1,0
NEU-507781,TreatmentB,B03,62.89,-62.2,117.8,17.12,189.8,-38.42,0.619,61.5,82,0.4785,0,1
NEU-500278,TreatmentB,B03,138.42,-63.06,244.5,10.15,90.5,-41.75,1.063,58.5,84,0.2605,0,1
NEU-506316,TreatmentB,B03,98.05,-70.75,298.0,15.32,102.3,-43.92,0.894,62.0,86,0.2637,0,0
NEU-503780,Control,B01,117.65,-66.31,234.9,19.45,212.8,-38.29,0.58,36.7,84,0.5214,0,1
NEU-504065,TreatmentA,B03,111.15,-66.58,168.4,10.65,189.5,-52.64,0.549,50.5,91,0.3752,0,1
NEU-506073,Control,B01,67.62,-67.2,158.3,10.35,127.3,-42.07,0.979,45.3,76,0.568,0,0
NEU-504247,Control,B03,81.92,-65.23,161.8,13.22,53.2,-42.64,0.814,58.1,78,0.4166,1,1
NEU-508639,TreatmentA,B02,112.78,-63.51,136.0,7.78,31.2,-30.45,0.859,55.9,93,0.7153,1,0
NEU-502477,TreatmentA,B02,93.91,-66.93,156.4,12.36,116.3,-39.7,1.853,76.5,98,0.2512,1,1
NEU-505942,Control,B03,66.03,-66.04,140.8,12.87,100.1,-37.16,1.52,51.6,77,0.2722,1,1
NEU-506261,TreatmentA,B03,98.49,-65.19,247.8,6.33,55.2,-46.97,1.009,65.5,91,0.2301,1,1
NEU-507764,TreatmentA,B03,113.33,-65.36,155.2,12.64,160.4,-40.85,0.659,28.8,91,0.2522,1,1
NEU-503999,TreatmentA,B01,86.31,-70.37,170.2,7.53,114.2,-36.68,1.063,46.0,89,0.4458,0,0
NEU-502632,TreatmentA,B02,83.6,-63.39,241.5,17.2,114.2,-38.62,1.253,57.8,89,0.5338,0,1
NEU-509878,TreatmentB,B02,65.91,-62.22,250.2,15.07,119.8,-33.52,1.137,39.9,82,0.2887,1,0
NEU-501102,Control,B01,95.25,-60.26,156.5,11.82,139.1,-40.56,0.979,56.1,74,0.4496,1,0
NEU-509392,TreatmentB,B01,107.37,-64.18,83.6,12.55,59.3,-37.4,0.652,71.9,98,0.2509,1,1
NEU-509846,Control,B01,117.66,-68.85,73.0,24.06,114.1,-48.98,1.21,58.6,84,0.2632,1,0
NEU-505875,TreatmentA,B01,110.58,-65.4,270.5,13.76,90.2,-47.92,0.754,37.6,83,0.2641,1,1
NEU-505384,Control,B02,78.02,-69.3,122.5,11.33,113.2,-52.13,1.159,67.1,80,0.4061,1,0
NEU-504834,Control,B02,93.83,-70.59,144.5,10.68,135.2,-41.85,0.869,38.5,72,0.5468,0,0
NEU-508268,Control,B03,90.78,-57.83,202.7,18.45,61.4,-33.09,0.969,28.4,80,0.7992,0,1
NEU-508295,TreatmentB,B01,99.01,-69.73,158.5,18.49,64.8,-34.21,1.53,35.2,72,0.2456,1,0
NEU-503973,TreatmentB,B03,76.63,-69.16,179.6,19.21,140.6,-39.58,0.988,66.0,87,0.5608,1,1
NEU-503280,Control,B03,99.18,-59.11,155.7,17.32,126.4,-38.49,1.557,50.0,80,0.2197,1,0
NEU-500591,TreatmentB,B01,89.66,-70.39,139.0,15.05,141.6,-50.58,1.067,57.1,84,0.5019,0,1
NEU-502095,Control,B03,109.76,-63.21,152.1,14.14,145.4,-34.29,1.363,55.8,95,0.4046,1,1
NEU-501724,TreatmentA,B01,104.49,-60.75,168.5,14.7,107.6,-41.55,1.011,56.6,94,0.5465,1,0
NEU-502709,TreatmentB,B03,147.12,-71.9,370.6,17.22,56.0,-44.66,0.702,55.0,80,0.2066,0,0
NEU-508071,TreatmentA,B02,77.7,-67.75,213.6,11.85,60.7,-37.25,1.012,35.4,81,0.4054,0,1
NEU-504409,Control,B01,84.03,-59.72,164.6,13.07,127.5,-42.44,1.251,19.3,101,0.5001,1,0
NEU-501811,TreatmentA,B03,124.86,-60.7,156.3,16.89,104.4,-44.51,0.889,67.4,90,0.4707,1,1
NEU-504004,TreatmentA,B03,108.61,-59.94,170.2,15.17,125.4,-37.99,0.91,42.1,80,0.185,0,0
NEU-501195,TreatmentA,B01,137.8,-71.18,106.5,11.87,138.5,-43.44,0.668,30.0,100,0.3094,0,0
NEU-509900,Control,B03,128.16,-64.96,305.4,16.2,165.3,-46.64,1.37,37.6,84,0.2373,0,0
NEU-504945,TreatmentB,B01,85.02,-61.02,104.0,19.76,131.2,-42.99,1.123,60.1,82,0.4919,1,1
NEU-503651,TreatmentB,B01,80.71,-67.92,296.0,14.11,77.4,-38.86,0.517,43.8,87,0.4962,0,0
NEU-503873,TreatmentA,B03,123.09,-69.26,262.8,21.93,143.0,-37.34,0.711,42.5,93,0.366,0,1
NEU-503119,Control,B01,90.21,-62.76,71.1,34.95,88.8,-44.46,1.62,39.6,88,0.6596,1,1
NEU-503517,TreatmentA,B03,93.57,-61.23,239.5,10.66,99.9,-44.14,0.94,67.4,98,0.4847,1,0
NEU-501602,TreatmentA,B02,98.76,-65.4,186.9,30.31,101.9,-41.13,1.094,34.2,93,0.3806,0,1
NEU-501315,TreatmentB,B02,102.96,-55.17,269.3,16.59,51.9,-45.33,1.199,44.8,83,0.1824,0,0
NEU-506577,Control,B03,107.25,-66.94,225.1,13.0,105.0,-35.94,1.351,38.0,87,0.4526,0,1
NEU-504588,TreatmentA,B02,109.67,-70.45,219.0,10.35,138.0,-41.87,0.917,62.3,104,0.5937,0,0
NEU-503154,TreatmentB,B01,101.52,-68.83,186.2,17.33,86.1,-44.39,0.779,67.6,84,0.5668,1,1
NEU-505129,Control,B01,110.29,-59.29,104.4,16.44,189.4,-42.47,1.018,27.9,68,0.3248,0,0
NEU-504226,TreatmentB,B03,107.97,-70.44,168.3,11.98,50.0,-45.21,1.238,55.7,83,0.5539,1,1
NEU-506433,Control,B02,84.48,-50.21,122.7,10.59,129.5,-44.61,1.035,59.8,97,0.4956,1,0
NEU-500532,Control,B01,107.13,-57.5,247.0,11.98,129.8,-40.86,1.015,30.1,91,0.4233,0,1
NEU-500975,TreatmentA,B03,109.7,-62.43,204.3,10.7,65.8,-38.47,0.778,47.9,89,0.531,0,0
NEU-505827,TreatmentA,B02,74.75,-62.48,305.5,21.48,89.4,-37.97,1.39,56.4,90,0.7333,0,1
NEU-507317,TreatmentA,B01,93.48,-60.02,282.2,41.05,96.9,-37.59,1.477,39.9,77,0.501,1,1
NEU-509474,TreatmentB,B03,96.15,-65.53,158.0,22.68,99.4,-36.63,0.715,35.2,72,0.6236,0,1
NEU-506159,TreatmentB,B03,122.69,-68.47,111.5,20.4,110.0,-45.79,1.09,41.7,102,0.4889,1,1
NEU-501841,Control,B03,91.7,-62.55,316.8,17.1,143.6,-33.84,0.898,43.8,82,0.2653,0,0
NEU-506831,TreatmentA,B01,108.05,-71.37,84.8,7.83,123.4,-37.76,2.509,31.8,96,0.4461,1,0
NEU-504896,TreatmentB,B01,93.4,-66.29,121.2,10.53,95.9,-37.38,1.183,58.3,93,0.5684,0,1
NEU-500965,TreatmentA,B02,84.04,-60.13,114.0,20.95,124.3,-48.84,1.031,69.8,78,0.5364,0,1
NEU-502547,TreatmentA,B02,93.31,-72.46,210.1,11.23,90.6,-38.24,0.896,59.1,91,0.3775,0,0
NEU-502847,Control,B02,91.7,-69.59,106.0,19.39,77.3,-44.7,1.057,41.9,84,0.5506,1,1
NEU-503761,Control,B03,94.78,-83.37,128.6,17.36,77.9,-42.32,1.589,53.4,87,0.2759,1,0
NEU-506671,TreatmentA,B02,84.51,-65.36,353.9,8.95,59.9,-41.5,1.12,63.4,77,0.1792,1,1
NEU-505531,TreatmentB,B02,91.65,-67.03,309.8,12.75,95.3,-46.53,1.158,65.5,99,0.4768,1,1
NEU-504222,TreatmentB,B03,73.66,-59.53,218.0,6.31,-12.1,-42.67,1.328,62.6,107,0.3666,1,1
NEU-504468,TreatmentA,B01,87.09,-63.57,275.8,12.58,116.1,-49.58,0.891,46.3,79,0.3523,0,1
NEU-508449,Control,B03,118.21,-71.17,318.9,5.85,71.4,-41.33,1.317,34.4,75,0.1715,1,1
