sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-500265,TreatmentB,B02,105.66,-73.7,345.6,17.28,45.1,-39.8,0.728,60.9,100,0.4201,0,0
NEU-500913,TreatmentA,B03,132.38,-67.39,198.1,34.03,72.6,-45.17,0.845,62.9,90,0.2201,0,0
NEU-500743,TreatmentB,B03,75.55,-60.0,147.3,26.04,49.3,-36.83,1.518,54.1,74,0.3302,0,0
NEU-500795,Control,B03,85.02,-60.34,210.4,10.66,183.7,-33.61,1.8,39.5,80,0.4806,0,0
NEU-500852,TreatmentA,B03,147.63,-65.51,223.9,15.31,47.3,-44.87,0.875,57.8,90,0.4039,1,1
NEU-500881,TreatmentA,B02,95.33,-72.06,257.5,19.74,129.5,-48.44,0.8,44.9,93,0.3077,1,0
NEU-500825,Control,B01,108.01,-64.15,188.4,15.82,114.0,-47.99,1.025,23.8,80,0.4077,0,1
NEU-500128,Control,B03,98.5,-62.7,143.2,10.79,95.0,-44.24,0.894,34.1,93,0.2916,1,1
NEU-500438,Control,B02,98.32,-67.5,258.4,12.01,135.3,-41.1,1.089,54.9,82,0.5347,0,1
NEU-500267,TreatmentB,B02,93.87,-59.83,385.9,6.56,27.0,-39.8,0.782,61.5,77,0.6615,0,0
NEU-500276,Control,B01,83.43,-62.41,132.0,12.89,53.2,-46.19,0.994,30.3,66,0.2885,0,1
NEU-500872,Control,B02,113.44,-59.27,250.3,13.34,165.9,-37.73,0.868,22.0,83,0.461,0,0
NEU-500969,TreatmentA,B03,93.77,-68.28,95.8,15.62,71.7,-41.65,0.866,58.0,80,0.9022,1,0
NEU-500439,Control,B02,52.11,-63.98,251.4,8.43,133.2,-39.7,0.908,41.8,88,0.5766,1,0
NEU-500507,TreatmentA,B03,97.01,-64.05,221.2,18.98,125.1,-40.84,1.007,54.0,68,0.6625,0,1
NEU-500469,TreatmentB,B03,108.4,-68.09,173.3,10.82,115.9,-38.92,1.041,74.6,83,0.3419,0,1
NEU-500312,TreatmentB,B03,79.83,-65.29,182.2,16.73,150.8,-52.16,1.117,71.9,87,0.272,1,1
NEU-500770,Control,B03,111.86,-57.99,88.0,7.04,161.4,-50.41,0.811,55.8,96,0.3202,0,1
NEU-500429,TreatmentA,B01,112.76,-67.16,218.2,7.15,130.6,-47.41,0.981,58.6,87,0.4144,1,1
NEU-500826,TreatmentB,B01,108.82,-60.09,302.8,21.16,37.3,-41.72,1.114,39.0,74,0.5381,1,1
NEU-500254,TreatmentA,B03,88.57,-53.59,146.4,13.55,139.7,-47.7,1.783,63.1,87,0.3894,1,0
NEU-500472,TreatmentB,B03,88.14,-60.82,169.9,12.15,86.1,-44.73,0.865,62.1,78,0.3696,1,1
NEU-500938,TreatmentB,B02,92.09,-58.26,238.0,7.35,16.1,-40.78,0.971,26.2,81,0.4323,0,1
NEU-500015,Control,B03,96.68,-65.74,176.7,16.05,63.0,-35.8,1.075,41.1,102,0.1753,1,0
NEU-500649,TreatmentA,B03,108.28,-62.55,251.0,13.75,35.6,-45.97,1.579,40.8,79,0.1103,1,1
NEU-500348,TreatmentB,B03,100.2,-61.36,291.9,17.69,40.2,-39.89,1.236,39.7,94,0.2546,0,0
NEU-500039,TreatmentA,B03,85.34,-65.25,104.9,17.8,46.4,-37.87,1.211,42.5,88,0.4493,0,1
NEU-500734,Control,B03,124.88,-57.63,189.4,22.14,123.7,-51.76,1.008,44.0,95,0.4505,0,0
NEU-500773,TreatmentB,B03,79.36,-66.58,127.3,12.93,69.1,-37.65,0.958,34.0,79,0.2678,0,1
NEU-500740,TreatmentA,B03,76.88,-65.14,108.0,9.98,82.0,-41.53,0.709,68.3,81,0.4861,1,1
NEU-500189,Control,B03,99.0,-69.95,230.7,14.51,190.3,-43.19,1.654,46.8,89,0.38,1,1
NEU-500542,TreatmentB,B01,80.7,-66.26,289.7,16.41,124.4,-35.99,0.865,69.2,62,0.4298,0,0
NEU-500839,TreatmentA,B02,100.82,-67.47,285.9,21.77,106.2,-37.99,2.568,38.4,85,0.4463,1,1
NEU-500329,TreatmentB,B03,107.76,-64.73,170.6,13.91,92.6,-42.86,1.041,39.3,80,0.224,0,1
NEU-500054,Control,B01,72.48,-63.53,281.2,16.42,180.5,-44.7,1.4,26.2,78,0.4994,0,1
NEU-500676,TreatmentB,B01,97.78,-64.6,105.7,5.59,73.2,-42.42,1.483,87.2,102,0.8132,1,0
NEU-500927,TreatmentA,B03,86.6,-69.19,353.2,9.42,50.9,-48.1,1.102,59.9,64,0.2747,1,1
NEU-500264,TreatmentA,B03,95.69,-63.74,90.0,19.0,89.0,-40.64,0.991,63.9,85,0.5475,1,1
NEU-500840,TreatmentA,B02,69.86,-65.91,289.0,15.63,95.4,-45.65,0.844,66.9,80,0.3227,0,0
NEU-500425,TreatmentA,B01,99.83,-67.37,285.3,19.02,33.5,-44.61,1.164,66.0,79,0.2743,1,0
NEU-500674,TreatmentB,B03,98.22,-68.69,241.0,9.75,143.3,-38.98,0.788,53.1,98,0.4253,1,1
NEU-500006,TreatmentB,B03,118.61,-69.82,108.7,16.96,62.0,-41.75,1.004,57.1,89,0.3911,0,1
NEU-500341,TreatmentA,B01,113.9,-70.67,168.7,37.31,94.0,-43.41,0.643,37.3,81,0.4007,0,1
NEU-500973,TreatmentA,B03,114.48,-60.89,292.7,12.06,140.4,-41.45,1.497,57.3,81,0.5887,0,0
NEU-500611,Control,B02,77.85,-62.06,268.6,11.73,118.5,-40.85,0.486,33.2,97,0.361,0,1
NEU-500308,Control,B02,98.48,-65.59,244.0,37.76,128.6,-42.06,1.167,18.0,85,0.5693,0,1
NEU-500953,TreatmentB,B02,88.74,-56.88,168.1,18.09,2.3,-38.28,1.06,66.1,96,0.2624,1,0
NEU-500203,TreatmentA,B03,105.21,-63.48,173.1,12.93,126.1,-45.78,0.72,61.4,91,0.3608,1,0
NEU-500199,TreatmentB,B02,99.58,-74.89,142.1,15.82,55.3,-39.2,0.864,84.1,85,0.5835,1,0
NEU-500563,TreatmentA,B02,101.26,-65.3,186.8,21.04,16.7,-43.59,1.483,96.3,87,0.3969,1,1
NEU-500991,TreatmentB,B03,93.8,-64.01,200.2,7.26,72.1,-42.89,1.269,34.2,70,0.1921,1,1
NEU-500500,TreatmentA,B01,120.36,-75.44,134.7,12.67,162.2,-38.3,0.845,59.7,89,0.2096,1,0
NEU-500444,TreatmentA,B03,101.37,-70.99,106.7,19.12,116.9,-50.42,1.392,73.2,86,0.4487,1,0
NEU-500107,TreatmentA,B01,86.16,-48.64,154.6,38.64,88.5,-49.37,0.743,62.0,110,0.4061,0,0
NEU-500751,TreatmentB,B02,100.64,-60.76,56.7,23.29,26.3,-38.59,1.174,74.4,82,0.3351,1,1
NEU-500935,TreatmentB,B03,109.47,-64.27,140.3,22.85,77.1,-42.48,1.716,70.5,82,0.3315,1,1
NEU-500610,TreatmentB,B03,105.75,-48.42,151.8,8.74,93.4,-35.94,1.679,63.4,83,0.6735,1,0
NEU-500474,Control,B02,125.48,-68.99,150.7,5.81,96.2,-37.32,0.834,14.2,82,0.3477,0,1
NEU-500792,Control,B01,114.52,-60.26,271.0,9.44,120.7,-38.89,1.362,68.9,70,0.5442,1,1
NEU-500887,TreatmentB,B01,108.99,-67.44,408.5,10.8,129.5,-42.27,0.961,37.0,88,0.4451,0,1
NEU-500366,Control,B02,107.33,-71.39,205.1,25.16,84.3,-35.55,1.229,32.6,97,0.3738,0,0
NEU-500679,Control,B03,106.03,-64.03,103.8,7.49,114.6,-48.14,1.363,35.2,92,0.4672,0,0
NEU-500162,TreatmentB,B02,138.84,-62.81,107.9,33.91,44.6,-47.99,0.452,36.1,92,0.5103,1,1
NEU-500955,TreatmentB,B03,97.55,-60.45,127.3,32.8,59.0,-42.54,0.903,59.6,77,0.5183,1,1
NEU-500669,Control,B03,123.62,-60.36,422.0,16.62,98.1,-39.64,0.866,43.5,86,0.54,0,1
NEU-500426,Control,B01,93.85,-64.04,84.6,20.13,74.8,-45.96,1.547,53.1,80,0.4265,0,1
NEU-500126,TreatmentA,B02,112.24,-67.75,199.9,16.54,83.1,-45.53,1.188,49.9,68,0.3608,0,1
NEU-500440,TreatmentB,B02,86.98,-65.29,140.1,10.67,116.5,-33.79,0.818,52.9,102,0.4302,0,1
NEU-500277,TreatmentB,B02,116.92,-72.26,174.0,11.51,90.7,-43.04,1.331,72.9,85,0.2478,1,0
NEU-500160,TreatmentB,B02,109.75,-63.88,186.3,29.85,102.8,-36.9,1.266,65.1,95,0.3752,1,1
NEU-500504,TreatmentA,B01,118.02,-58.34,126.9,12.99,68.3,-41.16,1.223,30.0,88,0.3913,0,0
NEU-500803,TreatmentB,B01,123.13,-60.61,174.7,13.55,132.2,-36.74,1.365,71.2,80,0.666,1,0
NEU-500124,TreatmentB,B02,100.23,-68.54,246.7,11.29,36.5,-40.16,1.522,63.1,106,0.3973,1,1
NEU-500079,TreatmentA,B01,110.94,-64.01,197.5,9.98,81.1,-39.0,1.016,47.8,83,0.2472,0,1
NEU-500799,TreatmentB,B01,106.51,-72.72,428.8,7.37,130.8,-46.99,1.403,66.0,96,0.1677,0,1
NEU-500154,TreatmentA,B01,126.06,-57.17,122.8,9.69,25.9,-41.31,0.738,51.6,117,0.4791,0,0
NEU-500473,Control,B02,89.73,-72.19,361.8,12.79,94.7,-40.61,1.897,56.0,85,0.3956,0,0
NEU-500672,Control,B02,97.15,-67.85,261.6,10.02,55.4,-45.3,0.801,58.0,87,0.2578,0,1
NEU-500241,TreatmentA,B03,71.27,-62.18,211.9,17.27,145.8,-39.54,0.955,52.9,101,0.1829,0,0
NEU-500707,TreatmentA,B02,119.88,-67.63,156.9,19.59,118.9,-49.31,0.806,28.5,101,0.3529,0,1
NEU-500906,Control,B01,83.11,-67.09,155.0,17.36,128.3,-40.05,1.032,38.3,87,0.1863,0,0
NEU-500470,Control,B02,110.93,-63.86,231.5,18.87,165.7,-41.24,0.874,40.4,85,0.1984,0,1
NEU-500376,TreatmentA,B01,94.76,-68.9,137.7,13.91,106.7,-49.78,1.291,44.6,96,0.3591,0,1
NEU-500195,Control,B03,80.94,-63.98,199.8,19.03,117.2,-41.09,1.496,20.8,85,0.5038,0,1
NEU-500130,Control,B03,103.93,-72.06,382.3,12.5,53.1,-46.53,1.254,40.4,89,0.4822,0,0
NEU-500759,Control,B01,100.6,-61.09,77.4,10.49,99.1,-47.01,1.003,43.7,85,0.2673,0,1
NEU-500016,TreatmentA,B02,83.17,-65.97,136.8,9.8,123.1,-40.87,0.909,52.2,95,0.2757,0,1
NEU-500983,Control,B02,87.25,-66.25,140.8,10.14,56.0,-37.15,0.749,30.0,68,0.5508,0,0
NEU-500573,TreatmentA,B01,125.93,-73.0,174.1,26.61,85.9,-43.26,0.628,71.4,81,0.2172,1,0
NEU-500325,Control,B03,112.61,-57.36,164.3,35.67,185.2,-36.0,1.703,45.8,96,0.1345,0,0
NEU-500673,TreatmentA,B03,105.13,-67.29,260.2,15.88,118.5,-40.83,0.828,65.2,85,0.3531,1,1
NEU-500413,Control,B01,101.9,-52.76,127.2,33.45,169.4,-41.76,0.582,44.1,80,0.1922,1,0
NEU-500976,Control,B02,103.47,-66.46,67.3,15.76,152.1,-42.04,0.911,36.2,80,0.6684,1,1
NEU-500532,Control,B01,79.56,-70.13,119.0,26.59,160.3,-40.03,0.888,62.1,85,0.5157,0,1
NEU-500501,TreatmentA,B03,108.77,-61.51,165.8,10.96,152.3,-37.2,0.768,40.1,87,0.5621,0,0
NEU-500868,Control,B01,116.2,-63.15,270.2,12.97,123.7,-51.61,0.913,24.4,88,0.5845,0,1
NEU-500832,TreatmentB,B02,129.8,-60.82,119.6,10.25,142.9,-37.49,1.14,43.8,79,0.7476,0,0
NEU-500837,TreatmentA,B03,108.98,-65.79,222.0,18.57,90.2,-41.65,1.533,42.7,71,0.4588,0,1
NEU-500623,Control,B03,107.47,-60.81,129.6,13.25,94.8,-45.31,0.482,48.0,81,0.3352,0,1
NEU-500422,Control,B03,98.74,-67.51,142.2,13.31,80.5,-44.17,0.681,46.7,89,0.4842,0,0
NEU-500294,Control,B01,118.41,-74.85,210.9,8.8,116.0,-37.73,0.663,42.7,89,0.5029,0,0
NEU-500994,Control,B01,103.04,-72.7,120.8,17.89,124.3,-34.71,0.911,34.7,85,0.7061,0,1
NEU-500390,TreatmentA,B03,88.12,-61.72,151.0,23.49,65.4,-42.73,1.521,93.0,72,0.5967,1,1
NEU-500135,Control,B01,95.44,-56.57,426.3,19.01,82.4,-36.37,1.055,49.7,98,0.1105,0,0
NEU-500928,TreatmentA,B03,74.61,-72.42,342.3,19.02,79.3,-43.3,0.831,64.7,93,0.3516,0,0
NEU-500956,TreatmentB,B02,114.65,-63.58,111.4,6.98,89.0,-36.97,0.736,79.0,83,0.408,1,1
NEU-500453,TreatmentA,B03,86.99,-64.35,221.2,25.81,116.3,-51.8,0.795,42.4,76,0.4881,0,1
NEU-500730,TreatmentA,B02,104.43,-62.72,87.6,10.6,98.8,-46.1,1.445,23.5,86,0.4873,0,1
NEU-500558,TreatmentB,B01,115.62,-64.92,86.1,15.52,77.3,-47.62,1.208,50.9,81,0.6048,0,1
NEU-500892,TreatmentB,B03,78.59,-75.63,112.3,10.18,2.6,-40.34,0.9,71.0,91,0.4876,0,0
NEU-500523,Control,B02,71.75,-69.31,141.4,14.92,161.9,-46.01,0.766,57.1,87,0.4853,0,1
NEU-500756,TreatmentA,B01,122.26,-63.75,172.7,10.15,65.6,-49.08,1.097,103.1,80,0.5935,1,1
NEU-500537,TreatmentA,B03,86.97,-57.79,110.2,6.44,123.3,-40.95,1.107,37.3,95,0.21,0,1
NEU-500192,Control,B02,89.44,-69.75,81.6,12.54,147.5,-49.85,0.959,38.5,81,0.4213,1,1
NEU-500043,TreatmentA,B02,83.46,-70.01,268.7,14.43,68.0,-42.52,0.758,51.9,88,0.4825,0,0
NEU-500998,TreatmentA,B03,91.17,-66.8,218.1,23.02,59.0,-43.26,0.989,52.1,109,0.2187,1,0
NEU-500643,TreatmentB,B01,115.16,-62.51,230.1,17.67,79.5,-43.37,1.172,52.2,102,0.3084,0,0
NEU-500384,Control,B01,106.01,-63.7,132.6,13.27,130.7,-48.08,0.705,54.2,109,0.4413,0,1
NEU-500508,Control,B01,102.41,-71.74,272.1,7.72,92.6,-40.15,1.312,42.4,81,0.4639,0,0
NEU-500633,TreatmentA,B03,98.74,-52.73,129.9,7.15,63.3,-42.56,1.8,67.5,91,0.4845,1,0
NEU-500084,Control,B02,102.56,-77.08,231.2,11.87,117.3,-39.76,0.813,46.8,89,0.3962,0,0
NEU-500080,TreatmentB,B02,96.33,-65.65,136.6,12.55,60.4,-40.79,1.198,79.3,91,0.2293,1,1
NEU-500683,TreatmentB,B03,130.29,-61.27,192.8,12.22,45.9,-42.18,0.771,83.0,94,0.5476,1,1
NEU-500578,TreatmentB,B03,126.98,-68.68,134.1,25.11,66.1,-38.36,0.996,39.0,98,0.3566,0,1
NEU-500214,TreatmentA,B02,86.9,-56.71,297.1,10.35,89.8,-37.44,0.952,53.5,77,0.3563,0,0
NEU-500188,TreatmentB,B01,115.55,-69.98,99.3,5.87,71.6,-43.67,1.265,66.6,87,0.5078,0,0
NEU-500259,TreatmentA,B02,82.76,-71.27,134.1,12.8,68.3,-32.68,0.852,75.1,106,0.4664,1,0
NEU-500144,TreatmentA,B01,109.06,-63.15,139.2,13.32,117.3,-50.29,1.101,50.1,78,0.3162,0,1
NEU-500217,TreatmentB,B03,84.75,-69.17,250.0,10.48,121.8,-37.57,1.159,63.8,80,0.1435,1,1
NEU-500398,TreatmentB,B02,96.12,-64.97,223.4,9.39,86.8,-39.52,0.828,59.7,96,0.3323,1,1
NEU-500815,TreatmentA,B01,124.66,-50.12,202.2,8.02,160.0,-41.21,0.509,48.3,82,0.266,0,0
NEU-500078,Control,B03,107.33,-63.36,245.8,17.27,204.0,-38.61,0.875,45.1,89,0.4444,0,1
NEU-500434,Control,B02,84.46,-56.81,182.6,15.02,109.7,-27.99,0.911,64.8,78,0.1923,1,0
NEU-500215,TreatmentA,B02,74.34,-56.58,237.3,14.17,116.0,-36.63,0.905,40.7,85,0.2669,0,0
NEU-500798,TreatmentA,B03,123.81,-69.21,125.5,13.72,32.2,-35.09,1.106,50.0,81,0.1722,1,1
NEU-500180,Control,B03,109.35,-67.74,127.6,27.67,124.7,-41.13,0.785,44.5,68,0.2502,0,0
NEU-500314,TreatmentA,B02,89.07,-58.02,160.0,30.71,90.8,-38.63,0.74,47.9,81,0.2117,0,0
NEU-500917,TreatmentA,B01,130.14,-58.57,172.6,21.0,179.8,-37.11,1.613,33.4,87,0.505,1,1
NEU-500541,TreatmentA,B03,82.93,-67.03,124.0,11.43,23.4,-36.0,1.095,45.8,93,0.7713,0,0
NEU-500077,TreatmentB,B01,118.45,-53.62,220.3,19.89,70.3,-46.28,1.407,53.3,93,0.7202,1,1
NEU-500833,TreatmentA,B02,94.47,-55.69,166.5,15.22,87.6,-46.69,0.741,50.4,99,0.4375,0,0
NEU-500690,TreatmentB,B01,98.44,-66.05,236.2,14.81,118.4,-42.06,1.058,73.8,86,0.41,1,1
NEU-500724,TreatmentB,B02,120.99,-65.99,108.3,14.03,55.8,-39.8,0.583,63.5,88,0.5916,0,1
NEU-500205,Control,B03,82.83,-68.45,167.4,7.27,107.9,-35.83,0.935,39.6,92,0.5336,0,0
NEU-500954,TreatmentA,B02,131.29,-55.92,325.5,13.89,118.0,-36.66,1.072,42.8,79,0.3047,0,0
NEU-500041,TreatmentB,B02,98.99,-60.97,280.7,20.78,103.1,-41.42,1.178,61.2,84,0.306,1,0
NEU-500156,Control,B02,114.99,-70.64,128.1,15.1,119.9,-43.81,1.195,27.1,84,0.0886,1,1
NEU-500784,TreatmentA,B01,109.84,-65.19,126.8,26.16,51.3,-37.29,0.831,25.8,95,0.2324,0,0
NEU-500746,TreatmentB,B02,90.47,-67.88,357.8,5.22,50.5,-47.93,2.197,61.3,86,0.4546,1,0
NEU-500448,TreatmentB,B02,131.81,-52.89,203.7,8.8,46.9,-39.92,0.909,73.0,82,0.629,1,0
NEU-500629,Control,B01,85.41,-77.26,99.3,22.88,64.2,-48.08,1.439,62.9,89,0.2642,1,0
NEU-500662,TreatmentB,B03,112.62,-64.82,148.5,15.31,72.5,-36.28,1.162,43.0,70,0.3879,1,1
NEU-500219,Control,B02,91.78,-52.63,67.1,7.95,81.1,-39.88,0.805,38.2,82,0.4784,0,0
NEU-500958,Control,B01,114.01,-71.39,195.8,14.9,115.3,-41.19,1.22,62.8,87,0.3006,1,0
NEU-500230,Control,B03,82.92,-69.39,216.9,18.2,118.9,-44.9,1.195,41.3,80,0.5142,1,1
NEU-500047,Control,B02,110.77,-61.6,178.4,12.42,129.0,-41.43,0.967,27.9,80,0.4471,0,0
NEU-500865,TreatmentB,B01,130.12,-64.06,166.6,12.26,88.0,-44.62,1.068,56.7,79,0.2441,1,1
NEU-500423,Control,B02,104.81,-52.93,136.1,15.64,131.9,-38.77,0.853,43.2,89,0.246,0,0
NEU-500539,Control,B03,96.75,-66.07,209.3,19.96,28.3,-35.07,0.848,27.1,88,0.4776,1,1
NEU-500153,TreatmentB,B01,110.7,-63.12,190.4,9.92,98.8,-43.53,1.211,66.1,87,0.6949,1,0
NEU-500634,Control,B01,109.76,-72.84,370.6,14.92,163.1,-37.67,1.414,35.5,81,0.2138,0,0
NEU-500745,TreatmentB,B03,106.99,-68.04,313.3,20.69,81.7,-40.39,1.284,62.5,91,0.2906,1,0
NEU-500262,Control,B02,105.12,-80.37,120.0,20.78,141.6,-39.51,0.61,49.6,93,0.4951,0,0
NEU-500360,Control,B03,105.33,-67.85,324.9,32.37,91.8,-41.28,1.176,44.5,88,0.1285,1,0
NEU-500562,TreatmentA,B02,74.16,-63.53,114.5,11.8,92.0,-37.07,1.082,52.4,87,0.3844,1,0
NEU-500347,TreatmentB,B03,90.74,-62.05,126.5,12.22,93.6,-38.83,0.57,56.2,73,0.2788,1,1
NEU-500758,Control,B02,104.95,-62.25,224.0,10.03,145.7,-39.7,0.962,47.3,89,0.3736,1,1
NEU-500394,Control,B03,124.02,-61.63,98.3,15.85,46.9,-41.19,1.045,44.0,96,0.3648,0,1
NEU-500926,Control,B03,114.46,-70.06,298.8,14.44,153.2,-41.19,0.638,27.8,80,0.1615,0,0
NEU-500647,Control,B01,121.88,-67.0,208.9,11.29,88.1,-47.82,1.521,43.2,89,0.567,1,0
NEU-500374,TreatmentA,B01,92.66,-59.63,265.0,11.29,137.9,-45.3,0.925,28.3,100,0.1191,1,1
NEU-500211,Control,B01,96.01,-56.92,93.1,20.92,97.9,-48.96,1.144,17.9,85,0.5717,1,1
NEU-500513,TreatmentA,B03,115.88,-67.67,204.5,22.44,109.1,-48.34,0.84,67.0,74,0.3884,1,1
NEU-500132,Control,B02,116.19,-67.62,141.8,10.97,108.8,-35.98,0.774,38.6,84,0.1984,0,1
NEU-500067,Control,B01,135.47,-55.95,78.6,14.32,133.0,-43.28,1.072,48.8,82,0.4333,1,0
NEU-500129,TreatmentA,B03,125.16,-67.08,180.6,13.95,174.7,-44.4,0.991,55.8,91,0.7578,0,1
NEU-500447,Control,B03,90.78,-67.37,141.4,7.3,93.5,-31.65,1.404,58.3,75,0.3775,1,1
NEU-500375,TreatmentB,B01,97.99,-65.82,191.9,9.72,72.6,-42.21,0.557,59.6,97,0.3442,0,1
NEU-500004,TreatmentA,B03,102.93,-59.06,269.7,17.15,142.3,-36.66,0.888,47.9,101,0.2228,0,0
NEU-500957,TreatmentA,B03,83.22,-59.52,133.9,11.52,98.6,-38.92,1.477,77.0,80,0.2875,1,1
NEU-500544,TreatmentB,B03,100.63,-62.59,144.3,13.58,70.7,-44.16,1.017,52.0,85,0.3586,0,1
NEU-500867,TreatmentB,B03,111.67,-56.85,115.9,13.21,29.2,-48.47,0.774,53.3,72,0.4487,0,1
NEU-500721,Control,B01,85.69,-53.27,173.9,11.21,97.1,-49.08,1.41,18.7,77,0.6918,0,0
NEU-500738,TreatmentB,B03,96.82,-54.06,178.6,7.78,144.2,-43.2,1.33,42.0,62,0.2608,1,1
NEU-500036,Control,B01,71.35,-66.54,128.5,23.67,111.9,-44.37,1.055,65.2,81,0.4819,0,1
NEU-500271,Control,B03,107.62,-65.34,155.4,8.81,147.5,-41.93,1.311,53.9,96,0.3182,1,1
NEU-500370,Control,B03,106.25,-66.47,197.6,11.5,153.2,-44.88,0.703,23.7,86,0.3589,0,1
NEU-500280,TreatmentB,B03,112.59,-63.82,181.2,7.67,87.8,-42.26,1.003,74.0,78,0.154,1,1
NEU-500877,TreatmentA,B02,90.83,-72.82,116.4,3.62,121.9,-49.1,0.819,34.5,86,0.3214,0,1
NEU-500842,TreatmentB,B02,113.02,-63.25,300.3,9.96,60.3,-44.74,1.04,71.1,80,0.5919,0,1
NEU-500580,TreatmentB,B03,85.52,-63.56,203.9,11.12,106.5,-47.74,1.124,71.0,82,0.2688,0,1
NEU-500487,Control,B01,87.18,-62.27,360.1,22.38,112.3,-40.29,0.702,57.6,87,0.4031,0,1
NEU-500996,TreatmentA,B01,144.59,-59.76,169.6,18.36,107.0,-30.39,1.204,42.4,97,0.4323,1,0
NEU-500646,TreatmentB,B03,114.23,-57.56,92.6,8.46,-3.4,-41.58,1.069,61.5,93,0.3638,1,0
NEU-500302,Control,B03,101.0,-67.18,305.1,18.21,92.9,-35.62,1.514,39.4,81,0.1566,0,0
NEU-500299,Control,B02,109.83,-67.42,170.1,10.46,105.3,-37.71,1.1,29.5,93,0.394,0,0
NEU-500328,TreatmentB,B01,90.13,-68.18,402.8,13.77,114.7,-44.76,0.616,72.9,87,0.3609,0,1
NEU-500535,TreatmentA,B02,111.49,-61.26,145.5,5.56,116.2,-38.76,1.533,80.1,77,0.4064,1,0
NEU-500934,TreatmentA,B03,117.58,-72.54,148.8,11.97,144.2,-44.39,0.923,56.7,100,0.3575,1,1
NEU-500808,Control,B02,121.52,-67.92,55.3,13.27,186.0,-39.66,1.316,46.2,79,0.5042,1,1
NEU-500705,TreatmentA,B03,96.14,-57.63,182.0,16.09,107.4,-47.97,1.005,42.9,86,0.1527,0,0
NEU-500764,Control,B01,95.55,-56.77,303.3,11.96,86.6,-44.17,1.517,63.9,80,0.4957,1,0
NEU-500607,Control,B03,96.83,-67.18,249.8,15.39,95.1,-40.37,0.647,62.4,82,0.4248,0,1
NEU-500042,Control,B01,101.57,-60.42,174.6,12.21,91.9,-42.9,1.188,12.6,80,0.4746,0,0
NEU-500099,TreatmentB,B03,106.23,-60.73,199.0,21.15,99.6,-43.91,1.419,72.6,85,0.3045,1,0
NEU-500538,Control,B03,92.87,-56.91,129.6,19.96,152.0,-43.19,1.2,69.0,78,0.5265,1,0
NEU-500389,TreatmentB,B03,115.71,-75.6,266.2,8.08,59.5,-46.42,0.662,68.1,91,0.5782,0,0
NEU-500830,Control,B03,130.94,-61.27,144.5,6.13,149.8,-47.13,0.915,63.9,94,0.5421,1,0
NEU-500961,TreatmentA,B03,72.77,-74.25,178.1,9.75,112.6,-46.04,1.337,61.8,82,0.3487,1,0
NEU-500819,TreatmentB,B03,103.03,-62.78,174.5,13.11,38.5,-43.34,0.824,71.7,82,0.5434,1,0
NEU-500635,TreatmentB,B03,89.36,-71.11,98.4,14.71,66.8,-39.63,1.299,72.7,83,0.6195,1,1
NEU-500864,Control,B01,103.99,-58.35,186.5,8.73,133.3,-27.62,0.922,39.7,77,0.292,1,1
NEU-500083,TreatmentA,B02,89.99,-56.82,168.2,12.9,136.6,-39.63,0.747,63.0,81,0.3477,0,0
NEU-500889,Control,B01,117.86,-74.23,173.6,12.75,75.8,-47.74,1.045,52.2,72,0.2956,1,0
NEU-500731,Control,B01,96.3,-64.86,189.6,12.41,97.0,-43.5,0.807,55.9,86,0.2821,0,0
NEU-500355,TreatmentB,B02,98.74,-63.5,84.1,7.68,143.1,-47.18,0.929,60.3,88,0.3449,0,1
NEU-500988,TreatmentA,B01,85.67,-64.6,171.4,22.76,103.6,-31.56,0.956,44.7,87,0.2463,0,0
NEU-500908,TreatmentA,B01,107.36,-54.36,186.5,10.23,75.5,-39.92,1.702,49.8,92,0.3644,1,0
NEU-500150,TreatmentB,B03,126.94,-68.06,303.0,14.46,33.3,-38.88,0.992,66.3,68,0.3478,0,1
NEU-500063,TreatmentA,B03,106.21,-61.24,220.9,14.74,117.0,-50.3,1.084,44.9,79,0.3064,0,0
NEU-500457,Control,B01,105.63,-68.48,260.9,17.13,82.0,-41.57,1.467,41.6,85,0.3481,0,1
NEU-500045,Control,B02,73.83,-59.93,55.6,20.65,95.1,-53.83,1.218,54.7,91,0.0875,1,0
NEU-500697,TreatmentA,B01,118.96,-75.05,210.3,8.02,73.2,-41.46,0.754,28.8,96,0.5302,0,0
NEU-500871,TreatmentB,B01,93.32,-75.06,100.8,8.31,75.9,-44.67,1.528,44.2,96,0.5812,0,0
NEU-500297,TreatmentB,B01,94.36,-65.9,267.3,19.43,76.7,-38.92,0.91,53.4,88,0.4832,0,1
NEU-500572,Control,B03,137.34,-57.52,258.9,12.58,109.2,-42.87,0.71,66.6,82,0.6005,0,1
NEU-500456,Control,B03,94.12,-62.74,245.8,17.34,161.7,-44.49,1.03,37.4,80,0.1429,0,0
NEU-500609,TreatmentB,B01,104.21,-59.91,111.1,9.4,98.2,-42.76,1.348,78.7,95,0.6296,1,0
NEU-500818,TreatmentB,B03,109.4,-68.33,107.0,15.04,62.4,-44.07,1.101,53.2,87,0.3538,1,1
