sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-004885,TreatmentA,B02,82.95,233,92.59,647.49,1400.4,308.2,0.8089,0.9379,17.02,1,0
IMG-004886,TreatmentB,B03,100.61,234,216.64,530.58,1198.5,1033.4,0.5966,0.906,16.06,1,1
IMG-004887,Control,B01,70.5,216,156.34,784.04,978.2,155.9,0.8623,0.8393,32.18,0,0
IMG-004888,TreatmentB,B02,92.72,279,190.13,644.84,1111.6,740.2,0.6243,0.9042,53.55,1,1
IMG-004889,TreatmentA,B01,85.21,238,146.12,490.58,2028.2,812.3,0.792,0.7829,17.84,1,0
IMG-004890,Control,B02,100.88,239,300.37,933.36,1589.9,-71.8,0.7047,0.9918,37.01,0,0
IMG-004891,TreatmentA,B01,116.34,224,183.87,766.3,1291.9,693.0,0.7988,0.9212,11.98,0,1
IMG-004892,TreatmentB,B01,106.96,260,146.72,379.43,1157.3,1089.8,0.8205,0.8749,22.0,1,1
IMG-004893,Control,B01,80.53,213,116.35,541.43,1599.0,840.3,0.8701,0.953,29.53,1,0
IMG-004894,Control,B03,74.09,239,146.37,576.5,1502.6,1565.9,0.5864,0.8807,8.1,1,0
IMG-004895,TreatmentB,B03,93.68,243,204.41,684.51,1317.0,740.6,0.9523,0.9337,21.09,1,1
IMG-004896,TreatmentB,B02,113.75,263,189.09,537.54,1284.3,964.8,0.888,0.873,16.37,1,1
IMG-004897,TreatmentA,B01,112.83,215,206.59,813.29,1432.9,1179.8,0.6609,0.7735,12.57,0,0
IMG-004898,Control,B01,114.29,237,245.25,603.47,1236.8,-90.6,0.6491,0.737,19.38,1,1
IMG-004899,TreatmentA,B02,111.67,227,146.0,785.97,1205.6,242.0,0.6706,0.9335,19.44,1,0
IMG-004900,TreatmentA,B02,95.59,246,167.26,623.95,736.9,1057.0,0.8834,0.9197,24.05,0,1
IMG-004901,TreatmentB,B03,93.6,232,203.07,972.81,1235.1,633.8,0.7131,0.9527,16.26,0,0
IMG-004902,Control,B01,119.62,238,160.91,704.35,1352.0,230.2,0.9426,0.9357,31.45,0,0
IMG-004903,TreatmentA,B02,95.43,246,151.89,810.7,1793.0,871.3,0.8474,0.9021,31.53,0,1
IMG-004904,Control,B03,88.26,214,193.26,590.62,1628.1,244.1,0.9545,0.881,13.94,0,1
IMG-004905,Control,B02,96.94,226,192.48,830.42,1440.8,197.6,0.6103,0.8438,22.89,1,1
IMG-004906,TreatmentA,B03,111.56,243,144.19,689.46,1446.8,607.5,0.669,0.6666,18.75,1,0
IMG-004907,TreatmentB,B01,83.57,254,180.4,708.0,1212.5,964.8,0.655,0.886,22.9,1,0
IMG-004908,TreatmentB,B01,114.41,247,198.43,1125.35,1576.9,570.1,0.8099,0.9603,19.67,1,1
IMG-004909,Control,B01,110.28,232,182.89,760.88,1209.3,78.9,0.7763,0.9661,32.24,0,1
IMG-004910,Control,B02,102.69,228,162.66,990.33,790.4,676.1,0.8461,0.8473,18.04,0,0
IMG-004911,TreatmentB,B01,94.99,254,189.95,778.25,1355.8,731.7,0.7853,0.8309,40.52,1,1
IMG-004912,TreatmentB,B02,97.65,239,152.66,509.58,1356.1,986.7,0.6128,0.8392,42.78,0,0
IMG-004913,TreatmentA,B02,84.93,211,266.8,624.29,1415.1,271.4,0.5781,0.8353,38.8,1,0
IMG-004914,Control,B01,97.69,233,152.1,634.1,865.8,57.0,0.656,0.8942,17.64,0,1
IMG-004915,Control,B02,111.66,239,180.24,561.64,1244.3,-96.8,0.8479,0.7813,18.2,0,1
IMG-004916,TreatmentB,B02,114.62,255,162.42,816.36,1377.6,1943.5,0.657,0.9843,16.57,1,0
IMG-004917,Control,B03,98.27,230,155.4,938.8,1371.5,119.3,0.8585,0.9315,11.29,0,0
IMG-004918,TreatmentB,B03,119.92,244,228.75,564.52,1780.3,1732.2,0.7723,0.8267,12.8,1,0
IMG-004919,TreatmentA,B03,85.07,237,66.18,679.39,1975.1,668.2,0.8394,0.914,22.2,0,0
IMG-004920,Control,B02,135.08,230,225.83,895.61,1610.8,52.9,0.8403,0.9205,38.11,0,1
IMG-004921,Control,B02,79.03,264,232.37,807.11,1298.5,42.4,0.8869,0.9722,13.7,0,0
IMG-004922,TreatmentA,B02,107.13,253,184.75,595.16,1761.1,874.4,0.9036,0.8736,15.16,1,0
IMG-004923,TreatmentA,B03,110.14,265,114.52,729.44,1148.9,597.3,0.9453,0.9068,29.68,0,0
IMG-004924,Control,B03,119.67,202,145.4,374.44,1174.0,78.5,0.5429,0.9165,26.98,0,1
IMG-004925,Control,B02,103.59,221,166.58,990.97,1333.4,810.0,0.9228,0.8766,13.14,0,1
IMG-004926,Control,B02,101.81,195,185.83,867.45,1995.1,-67.5,0.812,0.8586,26.14,0,1
IMG-004927,Control,B02,83.37,220,256.71,846.92,919.0,217.3,0.6908,0.9594,25.93,0,0
IMG-004928,TreatmentA,B01,145.06,238,175.69,745.95,1636.1,322.2,0.7567,0.9791,20.98,0,1
IMG-004929,TreatmentB,B03,89.38,262,247.98,535.27,1333.6,763.8,0.7273,0.8374,24.66,0,0
IMG-004930,TreatmentB,B03,102.64,261,215.58,534.69,1431.8,633.9,0.8647,0.9169,35.06,1,1
IMG-004931,Control,B02,109.87,248,123.02,861.09,963.3,282.2,0.8885,0.9263,32.25,0,0
IMG-004932,Control,B01,80.31,190,166.15,732.59,1289.7,685.0,0.9326,0.8313,41.93,0,1
IMG-004933,TreatmentB,B02,96.43,285,237.05,762.15,1845.3,1159.1,0.7386,0.9283,20.87,1,0
IMG-004934,Control,B03,105.18,246,188.84,839.27,1362.9,261.0,0.7194,0.8365,27.86,0,1
IMG-004935,Control,B03,126.64,240,189.49,481.03,1301.7,53.2,0.7986,0.8368,33.22,0,1
IMG-004936,TreatmentA,B02,95.65,224,171.13,853.56,1329.1,339.6,0.8261,0.9243,31.51,0,0
IMG-004937,TreatmentB,B03,107.14,216,243.67,725.19,1450.2,1055.5,0.6164,0.8891,14.92,0,0
IMG-004938,TreatmentB,B01,84.9,271,148.73,778.89,1445.6,1487.1,0.9095,0.9037,14.27,1,0
IMG-004939,TreatmentA,B02,101.37,239,190.58,919.88,1323.1,387.4,0.6118,0.8933,32.69,0,0
IMG-004940,TreatmentB,B03,131.23,230,213.77,965.94,1554.7,630.8,0.513,0.8988,26.82,1,1
IMG-004941,TreatmentA,B01,123.92,225,164.03,664.37,826.7,429.4,0.8907,0.806,30.0,0,1
IMG-004942,Control,B03,118.47,229,195.88,964.6,1211.5,808.2,0.5841,0.9499,28.48,1,0
IMG-004943,TreatmentB,B03,89.68,229,172.51,488.49,1118.1,901.9,0.9072,0.9881,33.95,0,1
IMG-004944,TreatmentB,B03,109.67,243,236.48,1060.91,1641.6,756.2,0.8373,0.9376,12.67,1,1
IMG-004945,TreatmentB,B02,124.94,286,179.72,619.85,1159.2,1680.8,0.7614,0.9033,26.49,1,1
IMG-004946,Control,B02,111.01,216,178.42,820.66,1189.0,270.9,0.7254,0.7758,28.73,0,0
IMG-004947,TreatmentB,B01,71.57,260,204.15,1147.76,1344.8,624.3,0.9079,0.8162,33.92,1,1
IMG-004948,TreatmentA,B01,101.75,252,171.7,650.13,1601.1,393.8,0.6924,0.8643,30.5,1,0
IMG-004949,Control,B03,99.62,227,165.23,991.43,1180.4,166.2,0.8421,0.9328,14.55,0,0
IMG-004950,TreatmentA,B03,77.25,253,167.48,646.57,1468.9,1056.7,0.8595,0.9315,29.9,1,0
IMG-004951,Control,B03,96.85,205,205.7,994.55,1503.3,225.2,0.8316,0.9251,27.93,1,1
IMG-004952,TreatmentB,B02,100.02,247,116.69,771.17,1599.8,516.4,0.7693,0.8893,34.98,1,1
IMG-004953,TreatmentB,B02,84.37,255,151.12,680.76,1552.6,1153.7,0.8708,0.8779,14.98,1,0
IMG-004954,TreatmentB,B01,85.64,273,159.03,812.95,1324.8,570.4,0.7738,0.8313,24.13,0,0
IMG-004955,TreatmentB,B03,101.51,264,164.54,795.16,1857.5,554.8,0.8135,0.8902,7.5,1,1
IMG-004956,Control,B02,93.18,244,139.53,838.72,1195.2,-86.8,0.7078,0.9516,11.72,0,0
IMG-004957,TreatmentA,B03,97.8,224,155.44,811.23,1514.2,951.3,0.7735,0.9134,23.41,0,1
IMG-004958,Control,B02,128.41,217,206.88,508.45,1237.0,5.1,0.9085,0.7907,46.74,0,1
IMG-004959,TreatmentA,B02,103.4,259,253.57,684.65,1657.1,621.6,0.732,0.9585,23.13,1,0
IMG-004960,TreatmentA,B03,93.69,246,217.67,753.74,1599.4,710.1,0.8062,0.9171,15.5,0,1
IMG-004961,Control,B03,94.01,251,216.68,608.21,975.5,156.1,0.7849,0.9108,35.41,0,1
IMG-004962,Control,B01,100.86,264,147.09,683.81,1101.9,630.1,0.707,0.8949,26.84,1,0
IMG-004963,TreatmentB,B03,89.14,243,212.03,535.82,1270.3,743.1,0.7295,0.908,14.08,1,1
IMG-004964,Control,B02,131.52,216,222.19,616.63,1285.9,470.2,0.7586,0.9632,24.7,0,1
IMG-004965,TreatmentB,B01,113.15,266,152.72,539.28,1691.8,732.0,0.8211,0.9366,20.65,1,0
IMG-004966,Control,B02,51.1,218,188.0,807.09,1605.4,745.8,0.8457,0.9432,21.56,0,1
IMG-004967,TreatmentB,B01,87.21,232,201.16,864.47,1333.5,711.4,0.7434,0.9757,19.94,1,0
IMG-004968,TreatmentB,B02,86.83,224,245.71,416.42,1226.6,1343.8,0.9199,0.8866,18.54,1,1
IMG-004969,Control,B01,96.69,223,200.26,613.11,1347.7,-131.9,0.7907,0.9666,33.71,0,0
IMG-004970,TreatmentA,B02,100.37,211,186.33,878.25,1258.3,458.2,0.6406,0.9604,10.61,0,1
IMG-004971,Control,B03,110.22,214,241.84,600.25,1178.9,17.1,0.8073,0.9144,17.29,0,1
IMG-004972,TreatmentB,B01,105.9,252,188.3,791.27,1091.1,2422.8,0.818,0.9355,38.12,1,0
IMG-004973,Control,B03,97.39,214,171.65,704.68,1470.1,67.6,0.8676,0.9413,16.58,0,1
IMG-004974,Control,B02,124.15,199,192.27,879.12,2178.1,309.3,0.8547,0.8656,31.9,0,1
IMG-004975,TreatmentA,B02,95.77,265,239.76,768.84,1571.6,677.5,0.7763,0.9683,25.5,1,0
IMG-004976,TreatmentB,B03,68.35,261,179.46,765.36,1079.3,472.5,0.8323,0.9587,20.5,0,0
IMG-004977,TreatmentA,B01,90.11,242,148.59,760.49,1296.9,1172.0,0.8599,0.8504,20.05,1,0
IMG-004978,TreatmentB,B02,104.21,230,205.42,567.84,1317.3,845.4,0.9639,0.7987,12.92,0,1
IMG-004979,TreatmentA,B02,118.22,236,147.41,327.48,1452.1,179.2,0.6476,0.9851,15.7,0,0
IMG-004980,TreatmentB,B03,110.11,227,145.83,551.38,1330.5,658.7,0.7998,0.8568,25.97,0,1
IMG-004981,TreatmentA,B02,84.28,233,203.08,1038.61,1484.3,403.9,0.7069,0.8763,26.81,0,1
IMG-004982,TreatmentB,B03,102.63,277,187.1,694.86,1086.4,957.8,0.7165,0.8734,22.5,1,1
IMG-004983,Control,B01,74.53,223,171.92,808.04,1264.2,62.9,0.8628,0.9083,41.82,0,1
IMG-004984,TreatmentA,B02,92.4,252,211.85,801.0,1685.4,849.3,0.8958,0.8222,23.77,0,1
IMG-004985,TreatmentB,B03,95.32,250,213.07,739.06,1162.2,739.0,0.8541,0.9735,15.39,0,0
IMG-004986,Control,B01,124.35,212,178.52,761.39,1502.3,1047.5,0.9381,0.8578,23.27,0,1
IMG-004987,TreatmentA,B02,93.59,277,183.44,920.14,1603.9,717.7,0.4673,0.7921,12.52,1,1
IMG-004988,TreatmentA,B01,115.94,241,142.43,609.24,1242.1,265.1,0.8455,0.9522,36.59,1,0
IMG-004989,TreatmentA,B01,120.04,241,185.78,753.33,1489.8,349.2,0.8851,0.8194,26.53,0,1
IMG-004990,Control,B01,120.24,246,178.71,851.05,988.9,752.8,0.6496,0.9302,21.82,1,0
IMG-004991,TreatmentA,B03,131.19,247,174.63,723.6,1608.2,483.5,0.9496,0.9021,7.11,0,1
IMG-004992,TreatmentA,B02,86.41,243,185.38,392.75,1602.7,787.7,0.6407,0.9314,14.83,0,0
IMG-004993,TreatmentA,B01,89.36,231,158.87,1080.33,1195.4,688.7,0.4949,0.9288,19.32,0,0
IMG-004994,TreatmentA,B03,108.64,228,180.9,765.66,1578.9,82.1,0.9001,0.9893,43.33,0,1
IMG-004995,TreatmentB,B03,115.22,217,260.04,900.41,1417.8,776.6,0.6881,0.9601,18.19,1,0
IMG-004996,TreatmentA,B02,107.69,241,176.72,772.37,1787.4,1649.6,0.7733,0.9458,34.85,1,1
IMG-004997,TreatmentA,B03,109.09,225,180.14,806.06,1599.4,546.6,0.7595,0.9071,19.59,0,1
IMG-004998,Control,B01,91.63,223,259.58,840.69,1542.8,772.9,0.7333,0.905,16.01,0,0
IMG-004999,Control,B01,117.62,206,146.15,881.53,1341.8,213.0,0.8359,0.9685,27.94,1,0
IMG-005000,TreatmentA,B03,101.46,216,206.67,730.71,1512.4,546.8,0.823,0.9883,38.95,0,1
IMG-005001,Control,B02,80.02,225,176.76,493.98,1786.8,44.6,0.774,0.9527,24.54,0,0
IMG-005002,TreatmentB,B01,84.83,231,187.88,859.37,1421.6,713.9,0.7501,0.9368,22.19,1,1
IMG-005003,TreatmentA,B02,112.24,241,167.67,713.23,1310.4,153.4,0.813,0.972,21.64,1,0
IMG-005004,TreatmentA,B01,83.72,242,184.27,882.98,1523.5,464.2,0.8182,0.6777,18.24,0,1
IMG-005005,TreatmentB,B02,98.89,248,205.66,820.79,1376.7,577.6,0.8994,0.9045,23.49,0,1
IMG-005006,TreatmentB,B03,85.4,266,191.05,885.26,1252.3,969.0,0.6816,0.8898,23.03,1,0
IMG-005007,TreatmentB,B02,117.01,213,148.6,705.59,1655.2,1057.6,0.7918,0.8749,14.27,0,1
IMG-005008,Control,B01,97.14,218,174.27,747.71,1963.6,271.8,0.7842,0.8862,23.21,0,1
IMG-005009,TreatmentA,B03,74.29,249,207.71,443.7,1687.6,326.1,0.63,0.9298,24.16,1,0
IMG-005010,Control,B03,118.18,237,221.83,736.95,1259.1,453.4,0.8906,0.9305,36.92,1,0
IMG-005011,TreatmentA,B02,57.93,216,200.28,608.58,1683.9,278.2,0.8239,0.9588,14.71,0,0
IMG-005012,TreatmentB,B01,74.17,226,178.79,630.41,1393.7,492.9,0.9745,0.8437,21.27,0,0
IMG-005013,Control,B03,100.3,257,182.64,696.5,1192.6,-38.9,0.8936,0.878,33.01,0,1
IMG-005014,TreatmentB,B03,101.36,234,188.8,746.66,1355.5,898.0,0.93,0.938,27.99,1,1
IMG-005015,TreatmentB,B02,108.5,230,182.83,759.64,1773.9,1444.7,0.8085,0.8542,8.25,1,1
IMG-005016,TreatmentA,B03,114.43,233,196.46,647.75,1570.7,1290.5,0.6275,0.925,10.17,1,0
IMG-005017,TreatmentB,B03,95.48,273,232.28,552.26,1574.7,959.0,0.8856,0.9125,22.52,1,0
IMG-005018,TreatmentA,B02,99.37,235,180.51,529.73,1402.2,1201.4,0.8857,0.9359,32.44,1,1
IMG-005019,TreatmentA,B02,133.79,236,135.8,499.69,1429.7,298.1,0.8519,0.8451,19.12,0,0
IMG-005020,Control,B02,101.0,253,220.35,601.57,1410.3,661.6,0.58,0.8216,21.46,1,1
IMG-005021,TreatmentB,B01,77.82,237,179.3,836.36,1102.7,1007.6,0.7202,0.9356,20.09,1,0
IMG-005022,TreatmentA,B03,114.66,233,193.41,685.7,1071.3,282.8,0.8318,0.9736,27.33,0,1
IMG-005023,TreatmentB,B01,91.27,238,191.37,503.06,1184.3,453.0,0.9067,0.936,14.24,0,1
IMG-005024,TreatmentA,B03,129.4,248,129.74,910.35,1820.0,487.9,0.7105,0.9902,40.62,1,0
IMG-005025,TreatmentA,B02,92.85,243,181.25,575.51,1693.6,252.2,0.7968,0.7792,30.83,0,0
IMG-005026,TreatmentA,B01,100.0,232,209.05,861.34,1846.1,1364.4,0.8984,0.9813,19.85,0,1
IMG-005027,TreatmentB,B03,114.81,273,228.51,662.93,1488.9,823.9,0.8414,0.9527,18.3,1,0
IMG-005028,Control,B03,95.06,210,159.9,675.89,2195.9,163.0,0.7906,0.9454,24.24,0,0
IMG-005029,TreatmentA,B03,94.89,255,262.58,703.06,679.0,820.4,0.9004,0.7907,64.28,1,1
IMG-005030,TreatmentB,B03,112.14,223,177.3,944.78,1545.3,949.0,0.9024,0.7274,22.89,0,1
IMG-005031,TreatmentB,B03,115.97,283,164.9,688.52,1826.0,1403.7,0.5603,0.9497,33.23,1,0
IMG-005032,Control,B02,67.95,237,226.94,499.02,1347.1,685.9,0.6303,0.7773,26.12,1,0
IMG-005033,TreatmentA,B01,98.88,216,193.36,857.84,1171.5,408.8,0.7287,0.9413,19.65,0,0
IMG-005034,TreatmentA,B02,105.23,213,179.28,604.12,1458.3,593.8,0.7523,0.9209,12.46,0,1
IMG-005035,TreatmentA,B02,79.71,238,135.28,893.13,1704.9,79.0,0.7145,0.8649,21.67,1,1
IMG-005036,TreatmentB,B01,90.12,251,255.2,573.84,1697.3,795.6,0.8845,0.976,24.54,1,0
IMG-005037,TreatmentB,B03,118.99,255,194.5,753.62,1037.7,951.5,0.8977,0.9766,18.18,1,1
IMG-005038,Control,B02,90.64,278,139.29,1093.67,1616.7,-39.7,0.7126,0.8553,26.36,1,1
IMG-005039,TreatmentA,B01,102.08,228,157.55,802.22,1505.6,426.9,0.8783,0.9684,33.16,0,1
IMG-005040,Control,B01,103.92,212,168.83,1047.44,1470.4,216.9,0.9179,0.8234,18.74,0,1
IMG-005041,Control,B02,91.12,233,195.95,916.55,1467.8,38.8,0.8596,0.9131,12.56,0,1
IMG-005042,Control,B02,100.42,250,191.21,771.01,1063.3,922.5,0.8784,0.7997,27.79,1,1
IMG-005043,Control,B02,61.16,215,171.0,774.95,1228.7,774.8,0.9084,0.9492,14.09,0,1
IMG-005044,TreatmentB,B01,110.72,239,193.94,915.86,1392.6,534.1,0.7327,0.9682,28.91,1,1
IMG-005045,Control,B01,100.03,252,232.08,916.33,1200.8,187.8,0.6329,0.8488,41.28,0,0
IMG-005046,TreatmentA,B01,102.32,230,187.08,688.36,1583.2,462.7,0.7011,0.9675,29.23,1,1
IMG-005047,TreatmentA,B03,93.51,224,134.2,818.34,1374.1,587.6,0.8904,0.9024,33.92,0,0
IMG-005048,Control,B02,103.0,228,164.37,959.52,1563.1,73.5,0.8183,0.9609,33.31,0,1
IMG-005049,TreatmentA,B01,97.08,270,158.29,867.69,1345.0,1365.6,0.7688,0.902,16.7,1,0
IMG-005050,TreatmentB,B03,107.72,237,228.89,595.11,1146.4,613.7,0.7432,0.9012,38.06,0,0
IMG-005051,TreatmentA,B02,101.09,211,207.02,576.7,2004.0,906.1,0.8123,0.9835,35.85,0,0
IMG-005052,Control,B01,76.39,230,184.94,852.93,1062.7,973.2,0.8855,0.9317,12.75,1,0
IMG-005053,Control,B02,109.06,244,141.74,995.34,1674.6,207.5,0.8023,0.9907,10.71,0,1
IMG-005054,Control,B03,93.86,224,238.48,641.02,1365.2,33.7,0.8858,0.8773,32.03,0,0
IMG-005055,TreatmentA,B03,114.9,246,216.47,857.46,1090.0,494.3,0.9174,0.9542,22.42,0,0
IMG-005056,Control,B03,105.98,234,170.41,897.02,1850.4,128.5,0.7491,0.8541,12.4,0,1
IMG-005057,Control,B01,87.73,227,220.68,875.65,1187.7,-162.3,0.649,0.7223,16.61,0,0
IMG-005058,TreatmentA,B03,121.33,219,242.32,873.76,1597.0,955.8,0.692,0.7172,18.14,1,1
IMG-005059,TreatmentA,B03,107.8,280,210.17,481.72,1545.9,197.9,0.7959,0.9268,19.8,1,0
IMG-005060,TreatmentB,B01,101.31,266,212.36,819.25,1405.1,931.3,0.8151,0.893,13.34,0,0
IMG-005061,TreatmentA,B03,106.42,222,242.92,296.38,1906.9,496.5,0.6798,0.8943,30.47,1,0
IMG-005062,Control,B03,93.54,222,174.17,729.44,1590.2,-78.7,0.825,0.9323,10.95,0,0
IMG-005063,TreatmentB,B02,101.65,231,219.36,1031.15,1576.4,1524.3,0.748,0.9274,14.46,1,0
IMG-005064,TreatmentB,B01,102.18,222,141.35,803.03,1424.5,699.6,0.8276,0.9421,33.53,0,0
IMG-005065,TreatmentA,B02,100.09,231,151.1,619.47,1335.5,1093.8,0.8259,0.9071,14.84,1,1
IMG-005066,Control,B01,97.62,219,231.42,888.08,1376.2,65.0,0.6708,0.8562,24.96,0,0
IMG-005067,TreatmentB,B02,103.23,263,153.49,265.78,2004.0,976.5,0.8697,0.8708,17.68,1,0
IMG-005068,Control,B02,87.77,236,207.58,713.08,1389.1,89.8,0.9679,0.9594,27.39,0,1
IMG-005069,Control,B03,103.41,210,167.81,890.77,1536.1,169.6,0.6342,0.8415,27.91,1,1
IMG-005070,TreatmentA,B02,84.09,233,167.57,681.32,1551.2,2297.8,0.9105,0.8628,33.88,1,0
IMG-005071,TreatmentB,B03,119.76,269,181.18,521.38,1185.2,1122.5,0.838,0.9962,72.55,1,1
IMG-005072,Control,B02,102.62,221,121.78,565.34,1127.2,198.0,0.6938,0.9838,30.83,1,0
IMG-005073,TreatmentB,B02,72.65,263,205.57,732.75,1443.7,2685.6,0.9707,0.8751,22.22,1,1
IMG-005074,TreatmentA,B03,81.05,248,179.83,805.6,1528.9,303.3,0.6801,0.9701,15.98,1,1
IMG-005075,TreatmentB,B02,89.74,244,138.84,1006.58,1274.3,635.3,0.8079,0.9391,29.72,0,0
IMG-005076,TreatmentA,B01,117.13,220,156.47,687.03,1522.6,253.6,0.7691,0.936,19.94,0,0
IMG-005077,TreatmentA,B03,120.91,234,207.26,673.46,904.0,277.7,0.87,0.8882,17.31,1,1
IMG-005078,TreatmentB,B02,96.99,255,208.13,757.26,1716.6,898.2,0.8563,0.9126,8.14,1,0
IMG-005079,TreatmentB,B02,73.57,214,195.76,591.65,2120.7,687.8,0.8609,0.986,17.82,0,0
IMG-005080,TreatmentA,B02,99.57,246,225.33,778.1,1484.0,574.8,0.8798,0.7299,24.3,0,0
IMG-005081,Control,B02,97.43,235,210.97,528.67,1747.7,45.7,0.7512,0.9038,12.49,0,0
IMG-005082,TreatmentA,B01,104.99,234,206.7,759.22,1257.6,257.3,0.5557,0.9288,20.45,1,0
IMG-005083,TreatmentB,B01,112.7,253,214.96,855.01,1776.8,872.3,0.7475,0.7498,33.58,1,1
IMG-005084,TreatmentB,B01,115.55,244,124.0,912.84,1209.8,1140.4,0.8616,0.9547,37.48,0,0
IMG-005085,TreatmentA,B03,66.96,219,203.88,920.38,1680.1,739.0,0.7173,0.9481,18.63,0,1
IMG-005086,TreatmentA,B01,78.4,256,207.64,614.12,1296.0,429.8,0.8286,0.9784,36.18,0,1
IMG-005087,TreatmentA,B01,91.39,259,205.35,595.74,1050.2,155.2,0.8911,0.9852,36.4,0,1
IMG-005088,Control,B02,83.68,226,153.63,657.3,1409.6,-99.1,0.3967,0.8194,20.02,1,0
IMG-005089,Control,B02,109.68,223,193.39,753.37,1783.4,929.6,0.5175,0.8376,41.7,1,1
IMG-005090,TreatmentA,B02,94.26,252,199.33,920.01,1412.9,601.1,0.9559,0.8795,17.68,1,0
IMG-005091,TreatmentB,B02,95.62,260,119.35,610.13,1137.8,539.7,0.7326,0.9522,15.76,0,0
IMG-005092,TreatmentA,B03,99.71,245,135.93,695.94,1191.6,1017.8,0.8056,0.8403,10.22,1,0
IMG-005093,Control,B01,95.42,243,205.66,992.34,1443.4,137.2,0.7985,0.8645,23.62,1,0
IMG-005094,Control,B01,83.29,221,154.74,615.79,1182.4,146.9,0.7378,0.9194,36.19,0,1
IMG-005095,TreatmentB,B01,89.43,247,151.0,789.17,1197.5,739.6,0.8887,0.8527,12.28,1,0
IMG-005096,TreatmentA,B01,101.28,248,210.91,776.9,1606.7,830.3,0.7398,0.9389,39.75,1,1
IMG-005097,Control,B01,104.13,225,164.1,743.94,1251.1,319.5,0.91,0.9455,24.87,0,1
IMG-005098,TreatmentA,B03,100.01,225,149.36,825.54,994.6,403.4,0.8169,0.9223,20.49,0,0
IMG-005099,TreatmentB,B03,120.5,253,174.5,811.07,1658.4,638.3,0.8589,0.9386,15.42,1,1
IMG-005100,TreatmentA,B03,81.58,241,169.66,659.61,1718.4,1047.0,0.8441,0.9343,37.02,0,0
IMG-005101,Control,B03,116.49,220,205.76,758.09,1403.5,485.7,0.6211,0.8716,17.78,1,0
IMG-005102,Control,B01,112.57,227,226.49,683.43,1262.3,-32.4,0.8454,0.8958,19.09,0,0
IMG-005103,Control,B02,100.83,221,157.31,890.76,1209.0,-61.2,0.6822,0.894,11.78,0,0
IMG-005104,Control,B02,100.48,235,163.42,958.9,1292.8,192.4,0.8682,0.8852,15.52,0,0
IMG-005105,Control,B03,103.62,223,156.52,717.24,1957.7,376.7,0.7932,0.8669,18.42,1,0
IMG-005106,TreatmentB,B01,119.33,271,203.43,437.8,1290.7,742.0,0.9336,0.7403,18.51,0,1
IMG-005107,Control,B03,106.78,242,186.48,822.01,1051.7,121.6,0.8115,0.967,10.28,0,1
IMG-005108,TreatmentA,B03,113.58,225,200.18,464.45,1254.5,1105.3,0.8811,0.9614,12.02,0,1
IMG-005109,TreatmentA,B02,107.42,217,180.8,809.09,1242.4,565.0,0.8911,0.9927,17.55,0,0
IMG-005110,Control,B03,93.12,224,169.03,542.75,1310.7,8.6,0.7971,0.9672,13.87,0,1
IMG-005111,Control,B03,122.94,237,216.74,898.16,1588.5,432.2,0.9774,0.8831,31.94,0,1
IMG-005112,TreatmentB,B03,99.94,251,245.21,728.85,1300.4,1197.8,0.8506,0.9917,21.65,1,0
IMG-005113,TreatmentB,B01,93.0,247,147.94,583.92,1054.4,1143.3,0.7387,0.8124,22.66,1,1
IMG-005114,TreatmentA,B01,82.02,236,173.82,907.09,1767.9,1294.0,0.7141,0.8543,23.02,1,1
IMG-005115,TreatmentA,B02,85.02,234,225.23,777.89,1878.7,549.0,0.6895,0.816,32.27,1,0
IMG-005116,TreatmentB,B03,105.3,278,165.1,700.33,1441.6,561.0,0.7363,0.8851,18.7,1,1
IMG-005117,TreatmentB,B02,100.31,248,167.25,741.31,1149.2,1142.0,0.7204,0.9386,12.99,1,0
IMG-005118,TreatmentA,B02,104.17,235,204.15,927.9,1344.1,693.0,0.8252,0.9069,19.44,0,1
IMG-005119,Control,B01,100.3,221,141.04,308.16,1256.2,133.7,0.7693,0.9658,24.59,0,1
IMG-005120,TreatmentB,B03,88.89,238,243.93,763.4,1669.6,1306.7,0.7878,0.9643,12.0,1,0
IMG-005121,Control,B01,87.17,226,170.71,399.05,1260.0,697.7,0.8838,0.9721,13.74,1,1
IMG-005122,TreatmentA,B02,93.63,243,104.47,912.32,1662.7,392.5,0.5349,0.9526,17.91,0,0
IMG-005123,TreatmentA,B03,125.64,233,217.7,574.99,1551.3,657.3,0.8849,0.9071,24.75,0,0
IMG-005124,TreatmentA,B02,104.57,261,187.09,592.88,1001.7,697.5,0.8077,0.8974,28.58,1,1
IMG-005125,Control,B02,73.79,221,168.24,631.06,1159.4,1599.3,0.8347,0.9625,17.39,0,1
IMG-005126,TreatmentA,B01,74.45,246,138.79,964.53,1125.8,643.3,0.4557,0.9185,32.68,1,0
IMG-005127,TreatmentB,B01,74.18,245,206.47,770.15,1606.5,773.1,0.7371,0.9766,26.81,1,0
IMG-005128,Control,B01,96.2,242,225.58,727.1,1854.9,55.9,0.7403,0.884,19.73,1,0
IMG-005129,TreatmentB,B01,121.48,234,141.78,657.18,1541.5,903.8,0.8591,0.9181,28.16,0,0
