sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-000457,Control,B02,109.77,-55.27,175.8,18.16,174.5,-38.63,1.544,44.9,63,0.2295,0,0
NEU-000458,TreatmentA,B02,114.62,-72.65,130.3,15.81,109.1,-40.21,0.795,45.6,73,0.1887,1,1
NEU-000459,TreatmentA,B03,101.4,-82.51,139.5,12.69,181.4,-40.84,1.076,42.9,102,0.5591,1,0
NEU-000460,TreatmentB,B01,117.73,-69.54,130.2,7.86,117.0,-41.36,1.167,67.7,90,0.546,1,0
NEU-000461,Control,B01,95.67,-64.0,163.9,16.26,191.9,-43.36,0.954,58.5,85,0.628,0,0
NEU-000462,Control,B02,112.96,-78.16,86.7,17.25,118.9,-43.64,0.755,24.6,96,0.2668,0,0
NEU-000463,TreatmentB,B01,98.94,-65.69,86.5,7.79,58.8,-44.6,1.436,52.8,103,0.3633,1,0
NEU-000464,Control,B01,108.83,-66.47,322.1,10.59,144.4,-35.27,0.615,52.5,85,0.6319,0,1
NEU-000465,Control,B01,100.16,-60.26,172.6,20.66,110.8,-46.37,1.033,39.0,91,0.208,1,0
NEU-000466,TreatmentB,B03,89.92,-71.35,127.5,11.48,9.3,-39.7,1.146,41.1,84,0.3261,1,0
NEU-000467,TreatmentB,B03,99.66,-79.24,146.9,13.39,74.0,-44.66,0.891,65.7,94,0.3511,0,0
NEU-000468,TreatmentB,B03,101.64,-60.66,72.6,21.29,25.5,-42.39,0.978,46.6,91,0.4243,0,1
NEU-000469,TreatmentA,B02,91.51,-65.46,241.7,19.08,93.7,-35.6,0.755,59.5,80,0.6446,1,1
NEU-000470,Control,B03,103.85,-69.12,110.3,14.02,69.2,-52.31,0.734,29.3,64,0.3102,0,1
NEU-000471,TreatmentB,B02,96.88,-70.64,136.6,13.09,55.3,-47.38,0.855,72.5,88,0.5,1,0
NEU-000472,TreatmentB,B01,80.62,-58.65,213.8,15.17,108.8,-44.9,1.532,51.2,93,0.4542,1,1
NEU-000473,TreatmentB,B03,109.74,-59.35,300.0,12.47,74.2,-38.1,0.808,43.7,83,0.5292,0,0
NEU-000474,TreatmentA,B03,103.87,-77.02,327.3,7.41,86.5,-44.29,1.409,30.9,65,0.2866,0,0
NEU-000475,Control,B01,89.32,-74.13,122.2,12.47,107.3,-47.19,0.556,40.2,84,0.3202,0,0
NEU-000476,TreatmentB,B02,77.49,-60.1,143.7,17.33,53.4,-46.42,1.197,69.6,92,0.2334,1,0
NEU-000477,TreatmentA,B02,93.2,-58.34,128.5,17.31,147.0,-40.02,0.805,33.7,87,0.0791,0,0
NEU-000478,TreatmentB,B02,108.58,-57.68,75.1,10.72,70.1,-41.09,1.263,72.4,76,0.5796,1,0
NEU-000479,Control,B02,105.23,-59.75,179.3,9.11,139.7,-38.29,1.376,22.0,99,0.1991,0,1
NEU-000480,TreatmentB,B01,105.32,-63.74,152.4,6.84,129.5,-44.43,1.245,62.0,86,0.2584,0,1
NEU-000481,Control,B03,81.16,-66.83,141.9,11.12,106.9,-43.3,1.367,15.3,83,0.2333,0,1
NEU-000482,TreatmentB,B03,111.46,-63.64,206.0,27.51,138.1,-42.55,0.568,84.5,80,0.5265,1,1
NEU-000483,TreatmentA,B01,98.4,-73.95,192.1,11.18,146.7,-38.28,0.807,30.2,87,0.6519,0,0
NEU-000484,TreatmentA,B02,116.02,-54.27,180.0,14.24,107.3,-44.22,1.228,38.2,83,0.7366,0,0
NEU-000485,TreatmentB,B03,105.98,-63.4,205.4,17.81,67.6,-46.42,1.155,73.5,86,0.3157,1,0
NEU-000486,TreatmentB,B03,99.12,-62.6,201.1,5.66,55.6,-39.84,0.5,52.5,97,0.6404,0,0
NEU-000487,TreatmentB,B02,91.78,-66.88,511.3,10.0,86.1,-38.58,1.998,32.7,80,0.398,0,1
NEU-000488,TreatmentA,B02,104.07,-63.55,241.5,17.61,112.1,-44.38,1.049,39.7,94,0.452,0,1
NEU-000489,Control,B02,82.51,-62.04,281.7,10.32,163.2,-36.98,0.583,28.4,90,0.3279,0,1
NEU-000490,TreatmentA,B02,102.6,-74.05,232.9,26.51,135.6,-40.48,1.082,46.2,64,0.3503,1,0
NEU-000491,TreatmentB,B02,100.93,-54.33,137.4,8.48,45.5,-42.32,0.812,48.5,97,0.4941,0,0
NEU-000492,Control,B03,118.16,-75.47,199.1,11.83,105.8,-38.58,1.576,26.5,88,0.2961,0,0
NEU-000493,TreatmentB,B03,73.44,-59.67,355.9,20.13,131.9,-40.29,0.912,52.3,76,0.27,0,0
NEU-000494,TreatmentA,B01,84.37,-71.81,135.3,15.7,68.3,-35.89,1.6,37.5,85,0.5256,1,1
NEU-000495,Control,B03,108.61,-63.29,90.5,20.82,95.4,-43.09,0.811,43.3,80,0.2211,0,0
NEU-000496,TreatmentA,B03,103.46,-69.16,302.2,18.9,140.8,-40.16,0.935,25.8,90,0.3341,0,0
NEU-000497,TreatmentB,B03,119.8,-61.2,97.9,22.23,112.9,-43.76,0.95,46.0,91,0.1797,0,0
NEU-000498,Control,B03,118.88,-73.13,49.2,9.86,166.0,-39.98,1.135,28.0,79,0.3574,1,0
NEU-000499,TreatmentB,B02,104.66,-77.75,79.5,10.44,92.8,-37.81,1.117,84.4,76,0.4161,1,0
NEU-000500,TreatmentA,B02,88.69,-56.13,217.7,9.03,135.1,-37.58,1.156,61.1,71,0.2654,1,1
NEU-000501,TreatmentA,B01,102.46,-65.34,340.4,13.59,72.3,-39.45,1.902,54.5,81,0.4185,1,1
NEU-000502,TreatmentB,B02,124.37,-69.99,203.1,9.32,51.2,-45.62,1.377,34.0,98,0.5203,1,0
NEU-000503,TreatmentA,B03,107.49,-63.72,144.6,15.53,147.3,-39.76,1.106,64.1,92,0.56,1,1
NEU-000504,TreatmentA,B02,98.9,-62.98,163.7,10.96,101.2,-38.55,1.354,65.9,86,0.4501,1,1
NEU-000505,TreatmentA,B03,78.14,-69.53,121.5,7.9,167.6,-49.92,0.717,40.6,97,0.0944,1,1
NEU-000506,TreatmentA,B02,83.95,-65.43,246.0,18.78,116.6,-45.48,0.692,62.0,100,0.6523,1,1
NEU-000507,TreatmentA,B02,125.78,-54.84,455.7,12.56,65.2,-36.67,1.34,28.2,76,0.5554,1,0
NEU-000508,TreatmentB,B03,93.76,-63.68,390.5,38.18,18.6,-42.42,0.985,61.0,77,0.5035,0,1
NEU-000509,Control,B02,109.92,-64.54,81.1,21.73,99.1,-41.55,1.096,50.5,90,0.4001,1,1
NEU-000510,TreatmentB,B03,101.14,-60.56,397.4,7.56,66.9,-37.27,0.707,40.9,86,0.4893,0,0
NEU-000511,Control,B02,97.16,-65.68,476.8,7.77,193.5,-36.44,0.855,31.8,102,0.2987,0,1
NEU-000512,TreatmentB,B02,93.62,-67.24,110.9,9.8,70.8,-34.55,0.877,57.2,97,0.5462,1,0
NEU-000513,TreatmentA,B03,88.91,-67.92,228.0,21.27,53.0,-43.52,0.713,40.3,87,0.4381,0,1
NEU-000514,TreatmentA,B01,100.71,-62.2,78.7,15.27,172.3,-39.16,0.729,59.5,107,0.3339,1,1
NEU-000515,Control,B02,94.47,-63.52,226.8,8.49,106.9,-40.39,1.027,41.5,98,0.203,0,1
NEU-000516,TreatmentB,B02,100.17,-68.87,337.7,12.65,67.1,-38.82,1.622,47.0,90,0.5837,0,0
NEU-000517,Control,B03,107.08,-57.2,184.1,10.3,76.0,-36.4,1.238,49.0,95,0.3404,1,0
NEU-000518,Control,B03,102.21,-72.04,232.6,40.56,173.0,-48.25,0.804,28.7,89,0.358,0,0
NEU-000519,TreatmentA,B03,82.15,-64.61,252.8,14.83,219.5,-43.07,1.316,48.3,97,0.2936,0,0
NEU-000520,TreatmentA,B02,84.59,-66.31,130.3,16.95,174.3,-41.35,1.214,27.3,84,0.6253,0,1
NEU-000521,TreatmentB,B03,105.16,-53.91,188.2,10.14,144.6,-44.9,1.154,66.8,81,0.5216,1,0
NEU-000522,TreatmentA,B02,95.63,-68.17,240.0,18.55,100.5,-46.01,1.128,44.8,75,0.2071,1,0
NEU-000523,Control,B03,102.54,-64.95,65.3,16.04,123.4,-40.23,0.659,33.4,91,0.4398,0,1
NEU-000524,TreatmentB,B02,104.74,-62.01,153.9,22.92,107.6,-46.29,0.756,38.7,103,0.7135,0,1
NEU-000525,TreatmentB,B03,101.75,-67.71,235.4,6.65,88.8,-37.72,0.935,62.6,86,0.3643,1,1
NEU-000526,Control,B02,105.57,-74.92,362.8,6.33,141.9,-43.77,0.925,62.2,88,0.4153,0,0
NEU-000527,TreatmentB,B02,78.35,-65.97,250.0,7.68,68.3,-44.23,0.881,68.3,86,0.3386,1,1
NEU-000528,TreatmentB,B01,106.74,-70.01,401.1,31.9,70.9,-40.19,1.466,47.1,83,0.7357,0,1
NEU-000529,TreatmentA,B03,118.68,-63.41,145.6,22.01,106.7,-42.61,1.08,52.3,81,0.2913,0,0
NEU-000530,TreatmentB,B03,60.61,-68.51,146.1,12.42,26.6,-38.73,1.5,53.7,77,0.0959,1,0
NEU-000531,TreatmentA,B02,104.25,-63.89,170.5,9.76,79.1,-42.78,1.115,38.0,82,0.3673,0,1
NEU-000532,Control,B02,105.4,-62.0,201.0,19.0,83.2,-46.24,0.789,51.3,91,0.4776,0,1
NEU-000533,TreatmentB,B02,102.91,-65.17,98.0,11.8,122.0,-38.51,1.705,61.8,89,0.4415,1,1
NEU-000534,TreatmentB,B03,80.2,-67.92,195.3,17.44,51.6,-41.27,1.026,66.9,73,0.2616,1,0
NEU-000535,Control,B02,121.28,-70.2,129.5,24.16,66.8,-39.86,1.341,52.2,93,0.258,1,0
NEU-000536,TreatmentA,B02,74.63,-77.18,270.8,33.61,124.4,-43.56,1.257,36.0,86,0.4136,0,0
NEU-000537,TreatmentA,B01,93.27,-71.5,188.5,7.25,105.3,-44.05,1.1,38.5,83,0.447,0,0
NEU-000538,TreatmentA,B01,128.63,-56.15,286.4,22.19,106.0,-44.19,1.447,61.7,90,0.2525,1,0
NEU-000539,TreatmentB,B02,82.23,-67.86,204.0,19.75,29.4,-39.39,0.855,54.7,82,0.2571,1,0
NEU-000540,TreatmentB,B02,76.48,-70.51,201.8,11.47,36.8,-38.56,0.651,33.5,79,0.2678,0,0
NEU-000541,TreatmentB,B02,92.1,-56.06,162.2,36.2,98.4,-41.64,1.23,63.9,66,0.1472,1,0
NEU-000542,Control,B01,105.99,-59.63,108.4,16.02,95.4,-41.53,0.808,43.8,95,0.4217,1,0
NEU-000543,TreatmentB,B02,107.7,-70.3,231.0,27.72,31.5,-41.8,1.425,43.1,89,0.3603,1,0
NEU-000544,Control,B03,91.52,-69.74,288.6,18.96,162.8,-41.85,1.084,59.4,84,0.2341,0,0
NEU-000545,TreatmentA,B01,88.13,-62.27,60.1,5.73,134.2,-37.13,1.264,47.7,78,0.5066,1,0
NEU-000546,TreatmentB,B03,114.96,-65.82,105.2,13.98,139.8,-47.87,1.125,82.1,94,0.1843,1,1
NEU-000547,TreatmentB,B01,99.91,-70.03,163.6,11.91,54.0,-46.69,0.607,70.6,95,0.2592,0,1
NEU-000548,Control,B02,117.72,-57.81,137.8,14.58,84.9,-41.92,1.449,56.1,80,0.5898,1,0
NEU-000549,TreatmentB,B02,109.08,-62.24,308.9,16.51,80.1,-44.76,1.462,76.0,82,0.439,0,1
NEU-000550,TreatmentB,B02,95.2,-60.0,218.1,4.78,72.7,-37.8,1.697,50.2,91,0.4473,1,0
NEU-000551,TreatmentB,B02,90.99,-61.88,173.2,15.75,128.6,-40.35,0.918,66.7,99,0.5306,0,1
NEU-000552,TreatmentB,B03,81.54,-62.69,134.0,7.57,124.7,-42.04,2.721,92.5,92,0.1496,1,1
NEU-000553,TreatmentA,B01,120.92,-62.73,144.4,16.35,115.2,-44.92,1.174,63.3,81,0.5324,0,1
NEU-000554,TreatmentA,B03,108.29,-57.42,358.3,13.23,81.8,-46.13,1.052,70.1,85,0.5153,1,0
NEU-000555,TreatmentB,B02,91.07,-64.73,153.9,18.34,59.5,-37.45,0.8,50.9,84,0.4384,1,1
NEU-000556,Control,B03,102.11,-70.31,207.3,32.19,141.4,-39.77,0.822,27.7,111,0.293,0,0
NEU-000557,TreatmentB,B02,80.98,-63.24,183.9,17.01,85.6,-43.1,1.326,37.2,74,0.5303,0,1
NEU-000558,Control,B01,126.34,-70.13,146.2,18.54,105.3,-45.04,0.815,26.0,92,0.6273,0,1
NEU-000559,TreatmentA,B01,102.29,-57.75,172.1,4.61,82.8,-37.64,0.702,58.8,79,0.4233,1,0
NEU-000560,TreatmentA,B02,104.17,-72.51,250.5,14.01,128.0,-43.4,1.039,19.5,85,0.4525,0,1
NEU-000561,TreatmentB,B01,116.51,-61.97,165.9,14.53,57.8,-46.61,0.603,64.3,81,0.1464,0,1
NEU-000562,Control,B02,106.69,-65.52,441.6,16.33,155.3,-38.7,0.912,36.6,93,0.5509,0,0
NEU-000563,TreatmentA,B01,91.78,-55.95,207.3,22.06,119.1,-35.85,0.836,35.8,86,0.5563,0,0
NEU-000564,Control,B01,85.51,-67.5,259.5,23.03,118.7,-38.42,1.399,51.7,87,0.3144,1,0
NEU-000565,Control,B01,86.86,-70.78,402.1,9.81,89.9,-43.21,0.928,32.5,76,0.4461,0,0
NEU-000566,TreatmentA,B02,115.2,-67.84,60.4,17.24,152.5,-42.0,1.648,42.5,90,0.2459,1,1
NEU-000567,Control,B03,100.88,-67.71,317.3,15.44,101.9,-40.01,0.876,41.2,82,0.3068,0,1
NEU-000568,TreatmentB,B01,109.43,-62.62,173.0,10.75,105.6,-45.7,0.973,45.3,84,0.2471,0,1
NEU-000569,TreatmentA,B02,77.25,-68.74,415.1,15.15,151.0,-37.05,1.214,53.9,91,0.4473,1,1
NEU-000570,Control,B02,95.07,-54.23,154.0,9.34,110.7,-36.64,0.915,9.4,78,0.556,0,0
NEU-000571,TreatmentB,B02,97.7,-61.27,430.1,13.77,131.0,-45.33,1.555,63.9,79,0.2606,1,0
NEU-000572,TreatmentB,B01,98.24,-57.34,162.0,10.62,98.4,-41.49,1.138,80.4,80,0.4465,1,0
NEU-000573,Control,B02,87.83,-58.39,89.7,17.37,32.0,-41.25,0.793,43.1,87,0.708,1,1
NEU-000574,TreatmentB,B03,108.17,-58.04,135.5,26.42,118.3,-36.57,0.518,68.0,80,0.3394,0,0
NEU-000575,TreatmentB,B01,103.0,-65.94,85.0,22.62,2.6,-40.24,1.238,47.0,82,0.5629,1,1
NEU-000576,TreatmentB,B01,114.18,-69.89,159.3,24.26,61.7,-39.95,1.321,73.3,72,0.209,1,0
NEU-000577,TreatmentA,B02,108.65,-54.52,150.5,12.16,169.6,-34.62,0.977,57.1,73,0.4321,1,0
NEU-000578,TreatmentB,B03,112.14,-70.66,176.4,21.89,132.0,-37.91,1.166,52.9,83,0.2896,1,0
NEU-000579,TreatmentA,B03,93.92,-70.6,71.5,27.89,106.0,-46.03,1.256,52.7,96,0.2527,1,0
NEU-000580,Control,B03,102.64,-64.69,209.9,13.54,116.3,-45.28,1.235,50.0,85,0.4271,0,1
NEU-000581,TreatmentA,B02,111.2,-71.44,223.7,11.0,90.4,-48.56,0.919,44.4,78,0.4513,0,0
NEU-000582,TreatmentA,B02,116.37,-70.74,208.4,18.26,131.1,-44.41,0.879,60.5,80,0.4295,0,1
NEU-000583,TreatmentA,B02,115.99,-61.54,215.3,11.67,95.2,-46.56,1.046,44.5,75,0.2598,0,1
NEU-000584,TreatmentA,B03,111.49,-56.33,88.9,26.64,132.0,-37.86,0.891,22.4,79,0.3128,1,0
NEU-000585,TreatmentA,B01,87.89,-65.76,347.0,7.98,141.2,-43.48,1.294,63.9,75,0.3018,0,1
NEU-000586,TreatmentA,B01,112.49,-64.45,84.3,9.37,94.8,-44.59,0.846,50.5,96,0.2324,1,1
NEU-000587,Control,B02,101.54,-59.48,331.4,35.9,122.9,-43.26,1.601,21.4,84,0.3564,0,1
NEU-000588,TreatmentB,B02,129.04,-57.0,121.2,29.47,131.5,-41.48,1.688,59.4,90,0.4211,1,0
NEU-000589,Control,B03,103.15,-63.9,65.0,18.07,175.3,-46.82,1.677,42.4,87,0.3031,1,0
NEU-000590,Control,B03,90.62,-65.92,157.4,12.47,155.0,-44.66,0.989,33.6,83,0.5913,0,1
NEU-000591,TreatmentB,B02,93.52,-62.86,71.1,6.79,119.1,-39.56,0.812,63.5,84,0.2408,0,1
NEU-000592,TreatmentB,B02,110.13,-69.48,182.5,9.5,109.6,-32.79,0.76,70.4,67,0.3401,1,1
NEU-000593,TreatmentA,B02,86.91,-55.53,97.2,28.07,80.5,-38.21,1.339,65.3,113,0.2391,1,0
NEU-000594,TreatmentB,B02,109.61,-67.48,151.4,7.09,50.9,-45.38,1.51,80.2,83,0.0489,1,1
NEU-000595,TreatmentA,B02,94.7,-61.53,117.6,13.07,76.9,-38.72,1.009,72.2,86,0.4954,1,0
NEU-000596,Control,B02,96.97,-74.74,178.4,16.33,121.3,-36.6,0.593,50.5,94,0.4682,0,0
NEU-000597,TreatmentB,B03,113.18,-63.96,130.2,9.49,11.8,-41.96,1.02,96.1,80,0.4836,1,0
NEU-000598,TreatmentA,B02,102.21,-55.97,388.7,13.24,27.8,-39.08,1.341,59.1,111,0.426,0,0
NEU-000599,TreatmentA,B02,114.04,-55.4,252.1,24.83,101.2,-40.82,1.108,47.0,81,0.4188,0,0
NEU-000600,TreatmentA,B03,63.41,-70.22,144.3,11.43,90.6,-49.03,1.159,46.7,84,0.8567,1,0
NEU-000601,TreatmentB,B02,112.99,-66.99,203.8,23.56,85.2,-50.46,1.3,44.5,84,0.6761,0,1
NEU-000602,TreatmentA,B03,97.53,-69.92,458.6,24.93,118.8,-32.34,0.839,43.5,76,0.3537,0,0
NEU-000603,TreatmentB,B03,94.25,-62.91,224.9,12.7,92.1,-45.19,0.96,50.7,98,0.3003,0,1
NEU-000604,TreatmentA,B02,97.06,-67.08,589.8,14.69,79.7,-40.43,0.875,36.1,97,0.4793,0,1
NEU-000605,TreatmentA,B02,78.4,-69.43,81.7,6.18,109.3,-35.54,1.177,51.5,99,0.5246,1,0
NEU-000606,Control,B03,102.46,-61.68,148.2,9.61,82.8,-36.03,1.513,14.3,88,0.4175,1,1
NEU-000607,TreatmentB,B03,134.88,-63.82,99.0,11.72,94.7,-44.48,1.121,42.6,80,0.3208,1,1
NEU-000608,Control,B02,103.83,-70.72,280.4,7.04,133.5,-43.97,1.082,69.2,92,0.4083,0,0
NEU-000609,TreatmentB,B03,112.27,-64.6,226.1,16.24,87.5,-35.41,0.594,57.0,90,0.2903,1,1
NEU-000610,TreatmentA,B02,97.11,-60.61,90.8,20.43,96.1,-47.52,0.964,51.0,89,0.5746,0,1
NEU-000611,TreatmentB,B01,131.4,-67.84,118.5,17.38,80.2,-52.99,0.992,68.1,114,0.2484,1,0
NEU-000612,Control,B03,108.27,-63.78,155.2,12.5,163.6,-39.63,1.014,39.3,101,0.587,0,1
NEU-000613,TreatmentB,B03,115.8,-69.63,269.8,43.66,161.2,-41.04,1.316,49.8,85,0.504,0,1
NEU-000614,Control,B02,102.97,-67.13,110.0,12.18,117.2,-46.78,0.786,29.9,82,0.5797,0,0
NEU-000615,Control,B01,104.04,-55.72,252.2,19.82,143.8,-44.18,0.973,33.4,90,0.3892,0,0
NEU-000616,Control,B01,102.21,-60.35,218.8,20.23,57.6,-48.73,1.271,16.1,82,0.48,0,1
NEU-000617,Control,B03,112.25,-61.04,201.0,13.56,141.0,-33.22,1.382,32.4,90,0.5172,0,1
NEU-000618,TreatmentB,B01,124.91,-59.87,211.2,10.05,111.8,-35.07,2.317,65.1,88,0.2761,1,1
NEU-000619,TreatmentB,B01,95.04,-73.74,561.8,17.09,71.2,-48.77,0.608,58.3,75,0.5341,0,1
NEU-000620,TreatmentB,B02,78.12,-80.43,206.1,22.07,48.3,-44.15,0.732,49.5,89,0.4135,0,0
NEU-000621,TreatmentA,B02,88.09,-71.45,448.2,17.93,95.6,-42.99,1.157,45.6,98,0.2576,0,0
NEU-000622,Control,B01,85.78,-66.65,192.1,9.76,145.5,-39.21,0.95,13.4,89,0.5852,0,0
NEU-000623,Control,B02,79.98,-65.43,65.4,19.63,132.8,-40.8,0.948,43.5,90,0.6266,0,1
NEU-000624,TreatmentA,B03,93.19,-57.28,201.4,10.17,149.9,-39.65,1.666,48.2,89,0.4024,1,0
NEU-000625,TreatmentA,B03,81.9,-74.15,87.9,21.82,106.1,-43.06,1.386,28.7,87,0.2706,0,0
NEU-000626,TreatmentA,B02,118.78,-63.53,112.4,15.23,162.8,-45.72,0.961,44.1,77,0.2264,0,0
NEU-000627,TreatmentA,B03,117.13,-58.89,73.5,16.51,98.9,-41.56,1.075,63.4,86,0.4584,1,0
NEU-000628,TreatmentA,B02,123.08,-72.5,85.8,8.15,124.9,-45.77,0.885,44.5,90,0.357,0,0
NEU-000629,TreatmentA,B01,103.22,-61.76,168.2,16.94,97.6,-52.31,0.993,36.9,70,0.3345,0,0
NEU-000630,TreatmentB,B03,81.22,-70.03,209.7,10.55,74.6,-36.53,0.643,31.8,100,0.3677,0,1
NEU-000631,TreatmentB,B03,111.3,-64.37,297.1,28.68,55.1,-37.66,0.963,58.0,85,0.4063,1,1
NEU-000632,TreatmentA,B01,111.8,-58.33,141.6,14.3,130.5,-41.88,1.028,49.7,95,0.4524,1,0
NEU-000633,TreatmentA,B02,125.39,-63.66,227.0,17.27,102.2,-34.14,1.084,46.2,85,0.5392,0,1
NEU-000634,Control,B03,128.1,-74.96,355.9,20.08,88.4,-40.76,1.266,39.8,91,0.2817,1,0
NEU-000635,TreatmentA,B03,69.21,-75.85,183.7,11.65,93.5,-45.8,0.856,50.1,79,0.3804,0,0
NEU-000636,TreatmentA,B03,91.2,-62.5,191.4,19.47,123.6,-40.98,0.576,42.5,91,0.2046,0,1
NEU-000637,Control,B01,111.75,-52.66,205.7,15.48,122.0,-37.07,1.469,40.2,68,0.5497,1,0
NEU-000638,Control,B03,95.3,-62.31,98.4,14.55,98.4,-42.17,1.008,39.2,81,0.6492,0,1
NEU-000639,TreatmentB,B03,104.25,-65.39,207.1,8.46,52.4,-45.74,0.821,88.2,72,0.5005,1,0
NEU-000640,TreatmentA,B01,96.37,-60.55,253.4,8.68,81.6,-46.98,0.763,35.6,79,0.2217,1,1
NEU-000641,Control,B03,85.53,-63.52,148.7,20.96,182.3,-44.65,0.785,45.4,100,0.2842,1,0
NEU-000642,TreatmentB,B03,84.12,-70.97,162.0,12.97,103.5,-41.86,1.141,46.7,99,0.43,1,0
NEU-000643,TreatmentA,B01,107.17,-62.36,125.9,12.68,136.0,-43.19,0.661,62.9,89,0.428,0,1
NEU-000644,TreatmentB,B01,84.49,-63.59,225.8,21.7,44.1,-36.31,0.997,33.8,92,0.7023,1,1
NEU-000645,Control,B02,99.55,-60.47,114.2,7.56,176.5,-47.57,0.87,41.6,79,0.5657,0,0
NEU-000646,TreatmentA,B03,81.1,-74.35,210.4,13.38,99.2,-42.09,1.135,35.5,90,0.6065,0,0
NEU-000647,TreatmentA,B01,102.73,-74.59,177.0,17.85,122.8,-47.93,1.01,39.9,97,0.6254,1,0
NEU-000648,TreatmentB,B01,111.39,-65.35,191.4,9.78,77.6,-41.68,0.913,53.8,86,0.2505,0,1
NEU-000649,TreatmentA,B02,75.65,-70.04,282.3,4.58,108.8,-42.25,0.922,33.2,76,0.4925,0,0
NEU-000650,TreatmentA,B01,90.65,-64.29,171.3,13.49,130.4,-42.19,1.592,67.5,79,0.6095,1,1
NEU-000651,TreatmentA,B01,96.23,-66.89,89.0,26.76,122.2,-37.25,1.516,40.8,93,0.361,1,0
NEU-000652,TreatmentB,B02,113.25,-59.37,284.5,15.33,63.0,-37.38,1.015,75.8,76,0.3343,1,1
NEU-000653,Control,B01,85.2,-70.61,68.8,11.54,137.8,-44.4,0.516,38.8,84,0.4125,1,1
NEU-000654,TreatmentA,B03,99.9,-66.06,278.9,14.54,65.5,-43.63,1.321,15.1,73,0.4831,0,1
NEU-000655,Control,B01,116.7,-68.13,131.3,8.86,145.7,-44.07,1.064,37.0,114,0.3621,1,1
NEU-000656,TreatmentA,B03,80.58,-55.43,121.9,11.63,96.1,-40.2,1.154,32.7,96,0.3996,1,0
NEU-000657,TreatmentB,B03,92.52,-56.63,115.1,12.56,91.1,-40.18,1.666,68.9,86,0.2117,1,0
NEU-000658,TreatmentB,B01,105.79,-57.56,292.9,6.95,58.9,-45.88,1.125,51.9,96,0.3059,1,1
NEU-000659,TreatmentB,B02,98.68,-64.94,211.5,16.12,79.6,-35.76,1.141,48.4,89,0.5264,1,1
NEU-000660,Control,B02,92.88,-68.38,69.1,24.79,144.6,-44.71,0.805,28.4,99,0.4837,0,1
NEU-000661,Control,B01,85.99,-62.98,90.0,12.51,154.6,-40.13,1.292,29.1,96,0.3736,0,1
NEU-000662,TreatmentA,B02,111.08,-70.47,135.9,23.02,58.3,-43.2,1.673,54.6,105,0.6876,1,1
NEU-000663,TreatmentB,B01,106.68,-66.02,156.8,12.72,118.7,-40.83,1.12,31.6,102,0.476,1,1
NEU-000664,Control,B01,118.77,-62.22,252.5,6.44,187.1,-44.8,0.555,49.6,87,0.4389,0,0
NEU-000665,Control,B02,120.0,-57.8,103.7,10.74,126.8,-43.07,1.206,29.3,82,0.4927,0,0
NEU-000666,TreatmentB,B01,62.67,-62.52,167.4,7.86,109.9,-42.48,1.574,61.1,84,0.1226,1,1
NEU-000667,Control,B01,139.31,-61.31,329.7,22.22,91.4,-43.7,0.58,26.7,81,0.6226,0,1
NEU-000668,TreatmentB,B01,132.24,-66.73,272.5,8.6,110.2,-41.71,0.913,45.1,75,0.561,0,0
NEU-000669,TreatmentA,B03,90.35,-66.63,219.6,21.13,91.2,-37.68,0.908,58.5,92,0.3898,0,1
NEU-000670,TreatmentB,B01,107.57,-57.18,195.0,15.9,19.3,-39.08,1.409,53.1,81,0.6055,0,0
NEU-000671,TreatmentB,B01,100.17,-63.98,134.0,11.14,92.3,-36.83,0.949,58.3,85,0.6543,1,1
NEU-000672,TreatmentA,B01,98.88,-60.9,499.3,14.57,54.6,-50.86,1.477,41.5,90,0.5235,0,0
NEU-000673,Control,B03,130.35,-64.65,271.1,11.46,165.4,-43.73,1.023,27.0,77,0.518,0,0
NEU-000674,TreatmentA,B01,117.6,-69.71,111.5,11.32,118.9,-33.45,0.507,50.5,90,0.357,0,1
NEU-000675,TreatmentA,B01,90.82,-69.37,178.6,10.67,120.1,-45.71,0.7,18.5,88,0.4788,0,0
NEU-000676,Control,B01,68.57,-62.56,203.1,10.42,155.7,-44.93,1.266,54.0,59,0.1426,1,1
NEU-000677,Control,B02,102.16,-74.74,334.6,16.23,158.8,-43.61,1.731,19.5,81,0.5562,0,0
NEU-000678,TreatmentA,B01,97.7,-62.54,200.1,9.74,163.3,-37.56,1.052,49.0,82,0.5132,1,0
NEU-000679,Control,B02,118.52,-63.21,222.1,38.44,125.2,-36.03,0.903,32.7,74,0.1487,0,0
NEU-000680,Control,B03,120.24,-69.62,291.6,8.58,137.7,-41.06,1.152,52.9,73,0.6602,0,0
NEU-000681,TreatmentA,B03,82.35,-72.16,210.5,16.71,121.0,-40.28,1.244,48.1,77,0.3712,0,0
NEU-000682,TreatmentA,B01,98.78,-63.5,217.8,13.25,111.5,-44.27,0.67,58.4,107,0.3332,0,1
NEU-000683,Control,B03,141.13,-67.54,207.4,14.84,77.7,-44.25,0.673,41.0,74,0.517,0,1
NEU-000684,TreatmentB,B02,103.21,-72.93,148.5,20.34,163.9,-37.98,0.562,38.0,84,0.1793,0,0
