sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-000513,Control,B03,118.16,1358630,11391,0.0381,0.2085,46.23,0.3673,1432,732,0,1
GEN-000514,Control,B03,101.4,1277586,14464,0.038,0.2326,46.1,0.3266,1427,-156,0,1
GEN-000515,TreatmentB,B01,88.36,1321181,14531,0.0273,0.166,46.56,0.2235,805,317,1,1
GEN-000516,TreatmentA,B02,64.93,554715,14863,0.0458,0.0844,47.86,0.2772,2264,92,0,0
GEN-000517,TreatmentB,B02,90.96,902780,12945,0.0427,0.2508,46.48,0.1184,1551,287,0,0
GEN-000518,TreatmentA,B02,105.69,1753503,18797,0.092,0.2094,48.76,0.278,837,156,1,1
GEN-000519,TreatmentA,B02,73.14,2154298,16023,0.0744,0.1542,46.82,0.1439,1402,257,0,1
GEN-000520,Control,B01,86.6,1235537,12233,0.0239,0.1556,49.25,0.0998,1831,180,0,0
GEN-000521,TreatmentA,B02,85.44,960388,15374,0.0257,0.1417,48.99,0.1485,1108,520,1,0
GEN-000522,TreatmentB,B02,115.5,1569847,15014,0.0427,0.0874,43.4,0.0878,2786,362,0,1
GEN-000523,TreatmentA,B02,113.73,2071746,14994,0.0561,0.1021,48.14,0.1596,2219,1429,1,1
GEN-000524,TreatmentA,B01,116.24,2882711,14509,0.0281,0.1087,46.74,0.1217,2980,796,1,1
GEN-000525,TreatmentA,B01,103.78,3516427,14101,0.0439,0.1189,44.92,0.3593,2196,186,0,0
GEN-000526,TreatmentB,B02,88.93,787157,15860,0.0423,0.0654,47.45,0.2586,2893,365,1,0
GEN-000527,TreatmentA,B02,97.1,1266880,12857,0.024,0.0739,45.92,0.2446,928,176,1,1
GEN-000528,TreatmentB,B03,108.83,1018670,18974,0.0331,0.1529,44.79,0.2516,1976,424,1,0
GEN-000529,TreatmentB,B01,66.86,1499559,16881,0.0562,0.0906,44.13,0.2262,1729,899,1,1
GEN-000530,TreatmentB,B01,100.5,1191464,17140,0.0207,0.0511,40.93,0.2358,3508,363,1,0
GEN-000531,TreatmentA,B01,72.09,1404238,13156,0.0798,0.1316,44.84,0.261,1263,79,0,0
GEN-000532,Control,B01,80.86,914304,17525,0.0188,0.2062,47.94,0.1668,1979,931,1,1
GEN-000533,TreatmentA,B03,99.49,1808205,11516,0.1826,0.1706,44.57,0.0572,849,225,0,0
GEN-000534,Control,B03,96.89,1119187,13695,0.0521,0.2482,46.07,0.1466,948,346,1,1
GEN-000535,Control,B03,100.28,2276538,14980,0.0295,0.2168,46.24,0.1471,3087,156,1,1
GEN-000536,TreatmentA,B01,107.99,512575,12029,0.0088,0.1639,44.03,0.2242,1598,514,1,0
GEN-000537,Control,B01,98.63,1526103,17532,0.0412,0.1761,47.2,0.1679,1664,-80,0,1
GEN-000538,Control,B01,110.31,619783,17250,0.0582,0.1258,44.39,0.1531,1600,-54,0,0
GEN-000539,Control,B02,93.34,1597009,12195,0.11,0.0968,44.48,0.3601,1714,-42,0,0
GEN-000540,TreatmentA,B01,107.21,4001715,12239,0.0447,0.1034,45.66,0.4584,1202,25,0,0
GEN-000541,Control,B02,105.97,1986423,13176,0.0478,0.1481,50.67,0.2993,1163,-25,0,0
GEN-000542,Control,B03,95.29,864320,14524,0.0139,0.3378,47.26,0.1746,2221,-127,0,1
GEN-000543,TreatmentB,B03,88.51,1863616,18331,0.0946,0.3928,44.98,0.1471,1390,951,1,0
GEN-000544,TreatmentA,B01,94.44,2953683,16219,0.0187,0.1692,47.7,0.0743,959,55,1,0
GEN-000545,TreatmentA,B02,123.24,553892,13061,0.0488,0.271,43.24,0.056,2541,180,0,0
GEN-000546,TreatmentB,B02,114.63,1649290,14227,0.0222,0.1322,50.82,0.2363,1293,779,1,0
GEN-000547,TreatmentA,B02,96.19,3900785,16772,0.0839,0.1152,47.78,0.2596,2471,205,0,1
GEN-000548,Control,B02,105.52,917460,13456,0.0303,0.1452,50.2,0.2376,1005,337,1,0
GEN-000549,Control,B01,72.99,619118,15358,0.074,0.1053,45.45,0.1033,746,725,1,1
GEN-000550,TreatmentA,B02,96.1,1281904,13146,0.0522,0.1951,48.06,0.2283,1577,321,0,1
GEN-000551,TreatmentA,B03,106.54,2517148,13988,0.0743,0.0721,43.67,0.1835,1745,63,1,0
GEN-000552,TreatmentA,B01,115.13,2643204,13437,0.0413,0.3318,45.7,0.0364,923,373,0,0
GEN-000553,TreatmentB,B01,96.86,2906358,15330,0.0739,0.0655,47.77,0.1585,1418,470,1,1
GEN-000554,Control,B02,116.84,1324984,12026,0.0775,0.1514,43.94,0.3394,1514,124,0,1
GEN-000555,TreatmentA,B02,96.9,2015744,12540,0.0277,0.1336,47.97,0.1713,2333,375,1,1
GEN-000556,TreatmentA,B03,97.31,3680519,16534,0.0514,0.0859,46.48,0.2024,1484,937,1,1
GEN-000557,Control,B02,115.9,1753079,12804,0.0673,0.0839,42.9,0.3238,2010,44,0,0
GEN-000558,TreatmentA,B01,86.16,1369589,18078,0.0131,0.1266,42.52,0.1676,1502,144,1,0
GEN-000559,TreatmentB,B01,109.85,1654660,17256,0.0726,0.1542,47.64,0.3221,1141,755,1,1
GEN-000560,Control,B03,106.86,849425,14211,0.0296,0.0607,48.44,0.2523,1039,220,0,0
GEN-000561,TreatmentB,B03,78.88,1561381,16944,0.0146,0.1804,41.97,0.2847,2059,764,1,0
GEN-000562,Control,B01,83.11,218102,15311,0.2558,0.1282,48.64,0.1321,1231,58,0,0
GEN-000563,TreatmentB,B01,100.62,928694,14700,0.0205,0.1606,44.1,0.2073,1830,800,1,0
GEN-000564,Control,B02,87.83,2734222,11681,0.0187,0.0828,46.89,0.1624,1702,45,0,1
GEN-000565,Control,B03,108.12,1223992,13039,0.0297,0.1793,46.89,0.0429,978,480,1,1
GEN-000566,TreatmentB,B01,108.72,1668376,17963,0.0562,0.1404,44.89,0.0561,2527,605,0,0
GEN-000567,TreatmentB,B02,108.15,900448,15111,0.0737,0.0582,47.42,0.158,1588,812,0,1
GEN-000568,TreatmentB,B02,107.64,2657658,14275,0.0217,0.3042,47.62,0.1725,3227,778,1,0
GEN-000569,TreatmentB,B03,111.45,920810,15213,0.0759,0.0773,47.07,0.2123,1902,1253,1,1
GEN-000570,TreatmentB,B03,123.87,1941982,16647,0.0212,0.1383,49.84,0.2427,1887,414,1,0
GEN-000571,Control,B03,88.62,2152622,15487,0.0789,0.1102,48.88,0.1762,1429,291,1,1
GEN-000572,Control,B02,75.92,2919830,16957,0.0372,0.2763,47.13,0.3634,1577,210,1,1
GEN-000573,TreatmentA,B02,71.14,1521996,15696,0.0351,0.0657,48.39,0.041,1670,538,1,1
GEN-000574,TreatmentB,B03,90.46,1881809,17256,0.0259,0.1214,41.02,0.1822,1663,356,1,0
GEN-000575,Control,B02,97.16,2121096,11228,0.0923,0.2024,48.25,0.1882,1301,18,0,1
GEN-000576,Control,B01,108.31,611750,14045,0.0248,0.0638,45.06,0.0791,1525,50,0,1
GEN-000577,Control,B01,111.3,1759874,7587,0.0336,0.0586,48.29,0.0957,1354,155,0,1
GEN-000578,TreatmentB,B01,88.26,1457962,17157,0.0683,0.1111,45.48,0.236,2091,284,0,0
GEN-000579,TreatmentB,B02,98.94,991598,14194,0.1367,0.0967,45.66,0.3256,2409,1076,0,1
GEN-000580,Control,B03,111.38,854877,14268,0.0693,0.2546,49.04,0.1597,1176,-67,0,0
GEN-000581,TreatmentB,B02,88.98,4748240,11389,0.0722,0.1139,47.83,0.1754,1368,920,0,1
GEN-000582,Control,B03,110.08,946401,15292,0.0169,0.0405,49.0,0.2119,1358,194,1,0
GEN-000583,TreatmentA,B01,93.32,981462,12614,0.0256,0.2095,49.54,0.1347,1216,325,0,0
GEN-000584,Control,B01,108.34,1532931,10662,0.0655,0.1223,45.62,0.1838,1159,389,0,1
GEN-000585,TreatmentA,B03,111.04,449575,17413,0.0624,0.2094,44.26,0.0863,884,274,0,0
GEN-000586,TreatmentA,B02,81.54,2373799,15280,0.0221,0.1533,47.78,0.1367,1888,259,1,0
GEN-000587,Control,B03,108.9,1595132,12848,0.0456,0.1124,45.24,0.0389,1802,233,0,1
GEN-000588,TreatmentB,B03,101.18,1886715,11586,0.0064,0.0855,50.61,0.0972,1364,1349,1,0
GEN-000589,TreatmentA,B01,79.25,669598,15739,0.0968,0.1445,47.85,0.209,2270,151,0,1
GEN-000590,Control,B03,99.33,2724432,10240,0.0382,0.0651,48.75,0.1837,1107,95,0,0
GEN-000591,TreatmentB,B01,124.65,2862198,12404,0.0636,0.1597,48.4,0.0983,1593,530,0,0
GEN-000592,TreatmentB,B02,131.89,1213562,13050,0.0304,0.3147,41.75,0.2076,1969,453,1,0
GEN-000593,TreatmentB,B01,109.52,1071864,18155,0.1219,0.1045,48.13,0.1387,1627,956,1,1
GEN-000594,TreatmentB,B02,115.08,2975161,16738,0.0397,0.2905,47.51,0.265,980,432,1,1
GEN-000595,Control,B03,108.02,1539349,15599,0.0207,0.1562,48.09,0.1729,1850,700,1,0
GEN-000596,TreatmentB,B02,69.8,2203421,17002,0.0045,0.0815,44.45,0.2199,2048,562,1,0
GEN-000597,Control,B02,116.74,2114749,14317,0.0975,0.1532,47.34,0.1148,2645,-21,0,0
GEN-000598,TreatmentB,B01,101.7,2790049,15188,0.0325,0.073,46.13,0.1107,2442,634,1,1
GEN-000599,TreatmentB,B03,105.82,1138710,15629,0.0662,0.1915,44.63,0.1444,2001,743,1,1
GEN-000600,TreatmentB,B03,99.95,1057193,16612,0.0441,0.1937,46.38,0.2661,1841,375,0,1
GEN-000601,TreatmentB,B02,133.6,611545,11352,0.0686,0.1317,49.56,0.2002,1068,730,1,0
GEN-000602,Control,B03,100.78,1091366,15776,0.0294,0.1774,47.0,0.2207,2021,458,0,1
GEN-000603,TreatmentA,B03,110.68,2028556,13807,0.0594,0.1915,46.83,0.2365,1052,486,0,1
GEN-000604,TreatmentB,B02,103.3,856677,11646,0.0806,0.2117,48.63,0.3191,1487,1107,0,1
GEN-000605,TreatmentA,B03,81.04,1934245,12174,0.0252,0.1328,47.31,0.1625,973,144,0,1
GEN-000606,TreatmentA,B03,71.79,5768420,10283,0.0939,0.2683,43.39,0.1149,2480,716,0,0
GEN-000607,TreatmentA,B03,75.58,2944842,15579,0.0363,0.1877,44.77,0.27,1138,165,1,1
GEN-000608,TreatmentB,B01,97.05,1145463,14130,0.0557,0.1832,45.79,0.152,1777,456,1,1
GEN-000609,Control,B01,105.79,3782325,11725,0.0237,0.2184,45.63,0.1641,1474,39,0,1
GEN-000610,TreatmentA,B02,108.84,1504021,19483,0.0034,0.0377,43.96,0.4099,1929,464,1,0
GEN-000611,TreatmentA,B03,109.68,3141274,11781,0.0297,0.0685,45.91,0.1985,1866,669,1,1
GEN-000612,Control,B02,105.68,3610214,10721,0.0435,0.072,47.34,0.0655,1373,33,0,1
GEN-000613,Control,B02,64.18,604163,9644,0.0105,0.0762,48.08,0.0181,1857,-90,0,1
GEN-000614,TreatmentB,B03,77.65,1950257,15510,0.0349,0.1015,46.16,0.2091,2415,508,0,1
GEN-000615,TreatmentA,B02,78.81,1808793,12779,0.0401,0.1816,48.5,0.2653,2014,533,1,1
GEN-000616,Control,B02,111.71,4013803,11460,0.0201,0.1056,49.31,0.1959,1907,-102,0,0
GEN-000617,TreatmentB,B01,68.1,2347929,12792,0.011,0.1675,47.33,0.1282,2181,429,1,0
GEN-000618,TreatmentA,B02,77.41,3844675,13558,0.0202,0.1846,41.28,0.1457,1456,665,1,0
GEN-000619,TreatmentB,B01,116.38,1819900,15522,0.166,0.1795,49.62,0.2814,1644,540,0,0
GEN-000620,TreatmentA,B02,82.8,3438308,13546,0.0917,0.1706,47.32,0.1893,2065,290,0,0
GEN-000621,TreatmentA,B03,87.64,1662539,13702,0.0129,0.079,47.21,0.1477,1117,181,1,0
GEN-000622,TreatmentA,B02,120.76,1872493,14327,0.0064,0.1825,45.61,0.1481,1403,159,0,1
GEN-000623,Control,B01,92.93,2407679,15660,0.0151,0.1278,50.17,0.1584,1259,149,0,0
GEN-000624,Control,B02,121.37,1439954,10244,0.04,0.2254,49.84,0.1379,1817,-19,0,0
GEN-000625,TreatmentA,B02,96.63,1083784,11652,0.0516,0.1841,48.29,0.2504,1386,395,0,1
GEN-000626,TreatmentA,B01,120.51,2332376,14837,0.0243,0.1628,50.45,0.1616,1979,263,1,0
GEN-000627,TreatmentA,B01,94.37,1598292,11688,0.0781,0.1173,45.55,0.0584,971,368,0,1
GEN-000628,Control,B03,92.31,719778,13638,0.0346,0.1594,44.06,0.112,1396,261,0,0
GEN-000629,TreatmentA,B01,102.62,525685,14950,0.0577,0.1715,46.28,0.3384,1479,355,0,1
GEN-000630,TreatmentA,B03,107.31,2869891,12659,0.0367,0.107,46.66,0.1327,1678,792,0,1
GEN-000631,TreatmentA,B03,116.05,938855,12462,0.0156,0.2451,45.12,0.1097,1295,374,1,0
GEN-000632,TreatmentB,B03,96.13,2549512,9098,0.067,0.2246,42.3,0.1547,2677,916,1,0
GEN-000633,Control,B03,78.4,326111,14038,0.0287,0.099,52.19,0.1159,2847,53,1,0
GEN-000634,Control,B01,81.04,1151326,14640,0.0523,0.1428,45.83,0.1278,1464,414,1,1
GEN-000635,TreatmentB,B03,114.77,1333904,9884,0.0792,0.1346,49.36,0.2232,1458,614,0,0
GEN-000636,TreatmentB,B02,97.71,943442,13568,0.0947,0.119,45.83,0.1681,1250,553,0,1
GEN-000637,TreatmentA,B02,121.82,2321210,15905,0.0287,0.09,49.76,0.2685,2904,597,1,0
GEN-000638,TreatmentB,B03,95.51,1303034,15411,0.0261,0.1337,46.35,0.2166,968,668,1,0
GEN-000639,TreatmentB,B02,113.1,446987,16774,0.0615,0.1392,47.2,0.08,1758,699,1,1
GEN-000640,TreatmentA,B02,80.6,1793399,13938,0.0487,0.1368,46.65,0.2321,1944,155,1,1
GEN-000641,TreatmentB,B03,118.77,969957,14249,0.0172,0.2485,43.85,0.1129,2173,380,0,0
GEN-000642,TreatmentB,B02,69.78,1370857,17873,0.1151,0.3166,47.37,0.2681,2617,552,1,1
GEN-000643,TreatmentB,B03,109.79,649489,16409,0.0636,0.2654,43.87,0.0994,2120,1173,1,0
GEN-000644,Control,B01,115.88,807228,16934,0.0559,0.1503,46.53,0.1101,1362,392,1,1
GEN-000645,TreatmentB,B01,108.3,3306303,12126,0.0698,0.2135,47.14,0.1293,810,970,0,0
GEN-000646,TreatmentA,B02,74.23,3168833,15724,0.0016,0.1196,46.15,0.2948,972,394,1,1
GEN-000647,TreatmentA,B02,101.96,715159,13946,0.0433,0.0974,49.59,0.085,1517,173,1,0
GEN-000648,TreatmentA,B02,97.0,3272327,14208,0.0957,0.0889,44.39,0.0879,1812,52,0,1
GEN-000649,Control,B03,55.57,2473883,16096,0.057,0.0473,43.85,0.2253,1392,239,0,0
GEN-000650,TreatmentB,B02,99.31,2945576,14495,0.0472,0.1634,45.44,0.1645,1281,408,1,1
GEN-000651,TreatmentA,B02,86.26,1936295,17674,0.0201,0.1806,49.72,0.1889,1683,88,0,0
GEN-000652,TreatmentB,B01,92.26,3149782,16959,0.0288,0.1402,48.65,0.5159,1796,1041,1,0
GEN-000653,TreatmentB,B03,85.27,5264053,17049,0.0152,0.23,47.08,0.3985,1665,1602,1,1
GEN-000654,TreatmentB,B02,105.69,768142,15362,0.0127,0.1637,47.02,0.4184,1891,634,1,1
GEN-000655,Control,B01,106.44,811217,12123,0.0331,0.1048,48.53,0.0941,1592,-173,0,0
GEN-000656,TreatmentA,B03,95.26,1569457,12376,0.0514,0.0722,50.7,0.1934,2318,272,0,0
GEN-000657,Control,B01,104.18,2861966,12267,0.0386,0.2265,47.99,0.0673,1293,79,0,0
GEN-000658,TreatmentA,B03,86.27,2525795,13093,0.0266,0.1802,41.58,0.213,2628,215,0,0
GEN-000659,TreatmentA,B02,97.31,1082116,18242,0.0986,0.111,47.92,0.1814,1073,163,1,1
GEN-000660,TreatmentA,B03,94.99,1520356,15052,0.0143,0.1959,49.66,0.2432,3033,82,1,0
GEN-000661,TreatmentB,B02,108.91,3336737,16089,0.0302,0.1324,41.83,0.1798,1232,499,1,0
GEN-000662,TreatmentB,B03,79.6,1053873,11775,0.0316,0.2393,46.4,0.2546,965,862,1,1
GEN-000663,TreatmentA,B01,126.47,2806566,14673,0.0127,0.1068,44.84,0.1103,1775,439,1,1
GEN-000664,TreatmentB,B02,116.89,2184542,12844,0.0107,0.1483,43.99,0.1224,2419,568,1,1
GEN-000665,Control,B01,81.94,605579,9545,0.0824,0.1813,44.06,0.2066,1192,-183,0,0
GEN-000666,TreatmentA,B01,102.18,3202243,12185,0.0193,0.1326,51.11,0.1565,1555,959,1,0
GEN-000667,TreatmentB,B01,116.71,1211776,12574,0.016,0.1731,46.28,0.218,1657,492,0,1
GEN-000668,Control,B03,88.29,979895,14256,0.0553,0.1486,46.31,0.446,1643,233,1,1
GEN-000669,TreatmentB,B03,113.13,1770706,11614,0.0276,0.0679,46.51,0.1188,3299,565,0,1
GEN-000670,Control,B02,89.66,792718,13976,0.0244,0.0867,47.67,0.2888,1515,64,1,0
GEN-000671,Control,B03,95.77,1553416,11600,0.0032,0.0837,46.78,0.2981,1240,-175,0,0
GEN-000672,Control,B03,108.18,694886,14316,0.0128,0.0995,49.32,0.0743,1485,328,1,1
GEN-000673,TreatmentA,B03,112.51,910464,13551,0.0513,0.109,50.45,0.4607,1543,102,0,0
GEN-000674,Control,B02,60.37,1817151,9865,0.0712,0.1142,44.45,0.1839,1664,650,0,1
GEN-000675,TreatmentB,B02,103.99,980822,14739,0.0438,0.1146,48.06,0.1967,1214,653,1,1
GEN-000676,Control,B02,87.8,1543851,16418,0.0726,0.0982,47.1,0.087,2700,16,0,1
GEN-000677,Control,B03,102.28,1766543,11401,0.0756,0.1764,47.94,0.1768,2365,-170,0,1
GEN-000678,Control,B02,100.55,892731,10480,0.0237,0.1494,46.77,0.1326,2513,144,0,1
GEN-000679,TreatmentB,B03,83.31,907237,14301,0.0542,0.176,48.67,0.2675,1211,693,0,1
GEN-000680,Control,B01,120.39,735922,15961,0.0201,0.1555,49.96,0.4293,1001,-136,1,1
GEN-000681,TreatmentA,B03,85.06,1526887,13803,0.019,0.0884,46.41,0.188,1314,131,0,1
GEN-000682,TreatmentA,B01,86.54,4030828,13339,0.0337,0.046,44.72,0.2528,2119,253,1,0
GEN-000683,TreatmentA,B01,115.48,2996445,14489,0.1152,0.0683,43.47,0.2057,1108,73,0,0
GEN-000684,TreatmentB,B02,87.26,1334883,13987,0.0345,0.1101,49.34,0.4401,1804,619,1,0
GEN-000685,Control,B03,59.68,3073260,11454,0.0458,0.2699,47.31,0.3498,2635,176,0,1
GEN-000686,Control,B03,98.37,3119403,12325,0.0043,0.1157,48.16,0.2225,2071,305,1,1
GEN-000687,TreatmentA,B01,83.15,743661,7753,0.0221,0.2662,45.18,0.2928,1791,193,0,1
GEN-000688,Control,B02,111.59,1173152,12339,0.0636,0.0257,44.64,0.061,1149,1166,1,1
GEN-000689,TreatmentB,B02,69.63,2425082,14521,0.057,0.0675,46.06,0.2001,730,401,1,1
GEN-000690,TreatmentB,B01,111.74,2309991,16525,0.0696,0.1657,44.99,0.1064,2430,644,0,0
GEN-000691,TreatmentA,B01,95.96,771824,17050,0.0796,0.1828,49.21,0.0969,1752,239,0,0
GEN-000692,TreatmentB,B03,108.32,66846,14944,0.0206,0.3608,44.82,0.1976,1685,964,0,1
GEN-000693,TreatmentA,B02,103.13,3624398,14256,0.0317,0.118,45.07,0.2264,2605,50,0,1
GEN-000694,TreatmentA,B03,94.29,2152881,13949,0.0164,0.1854,48.43,0.1665,1487,216,1,0
GEN-000695,TreatmentA,B03,68.71,3339383,12087,0.0359,0.1962,47.44,0.2288,1751,1165,0,1
GEN-000696,TreatmentB,B02,66.63,1063251,10136,0.026,0.1379,49.8,0.3017,1573,1067,1,0
GEN-000697,Control,B03,95.85,2183826,13206,0.0113,0.1887,46.66,0.2679,1977,206,0,1
GEN-000698,TreatmentB,B02,129.93,1723895,16254,0.0155,0.1074,46.91,0.1072,865,820,1,1
GEN-000699,Control,B03,85.17,1798803,12090,0.0697,0.0617,49.5,0.1229,1558,34,0,1
GEN-000700,Control,B02,75.75,1976492,12043,0.0704,0.048,48.47,0.0667,1854,378,0,1
GEN-000701,TreatmentA,B02,114.77,1628229,11648,0.0798,0.087,46.23,0.1443,1963,885,0,1
GEN-000702,TreatmentA,B03,107.04,1054869,13525,0.0406,0.179,42.15,0.1153,1655,87,0,0
GEN-000703,TreatmentA,B02,72.34,572330,12189,0.0353,0.1554,45.87,0.1188,1769,531,0,0
GEN-000704,Control,B03,85.62,2888471,9387,0.0066,0.1356,44.38,0.1827,1830,-60,0,1
GEN-000705,TreatmentB,B02,102.15,710999,17374,0.0775,0.1013,54.66,0.2421,1927,625,1,0
GEN-000706,TreatmentA,B01,84.17,2283082,17882,0.0685,0.0781,44.63,0.1464,1583,510,1,1
GEN-000707,TreatmentA,B02,126.08,3034499,14347,0.0287,0.0892,44.79,0.2283,991,1398,0,1
GEN-000708,TreatmentB,B03,102.99,2254169,15558,0.0611,0.0704,46.48,0.3378,1412,375,1,0
GEN-000709,Control,B01,95.2,4752150,15965,0.0515,0.0651,44.77,0.2576,1694,-135,0,0
GEN-000710,TreatmentA,B01,90.41,499573,11840,0.0322,0.1926,45.33,0.1109,1589,743,0,0
GEN-000711,TreatmentA,B03,101.0,2982792,15953,0.048,0.0362,46.34,0.2547,1519,122,1,0
GEN-000712,TreatmentB,B02,108.7,722983,13753,0.0369,0.0894,45.03,0.0943,601,569,0,1
GEN-000713,TreatmentA,B02,131.72,914356,13780,0.0748,0.1352,47.72,0.1883,1475,325,0,1
GEN-000714,TreatmentB,B03,99.73,5113274,8377,0.0099,0.1331,47.46,0.0831,1671,1075,1,1
GEN-000715,TreatmentB,B03,86.77,724046,14890,0.0262,0.0708,46.74,0.2291,2174,858,0,1
GEN-000716,TreatmentA,B02,109.21,1214537,14067,0.0532,0.1391,44.89,0.1803,1621,29,0,1
GEN-000717,Control,B02,71.89,1878864,14064,0.0471,0.1565,47.12,0.2951,1910,114,1,1
GEN-000718,TreatmentB,B01,110.72,1502363,17124,0.0124,0.1444,46.21,0.4037,621,393,1,1
GEN-000719,TreatmentA,B01,92.43,2784290,11875,0.0903,0.3218,46.32,0.2678,614,605,0,1
GEN-000720,TreatmentA,B01,105.05,736487,11418,0.073,0.1481,44.91,0.2902,1036,484,0,0
GEN-000721,TreatmentA,B01,92.66,1783084,11357,0.0493,0.0911,47.92,0.3303,1362,41,0,0
GEN-000722,TreatmentA,B01,101.64,3769586,12048,0.0722,0.1496,43.86,0.3011,2281,607,0,0
GEN-000723,TreatmentA,B02,86.43,2974163,17017,0.0337,0.1336,47.32,0.2253,2868,58,1,1
GEN-000724,Control,B02,93.8,335592,17087,0.0212,0.1147,45.83,0.3041,1150,124,1,0
GEN-000725,Control,B03,89.41,2875545,11447,0.0366,0.1485,46.3,0.2168,1934,382,0,1
GEN-000726,Control,B02,83.47,1791079,11484,0.0135,0.0588,47.7,0.1841,1211,-60,0,1
GEN-000727,TreatmentB,B02,98.64,4555965,18339,0.0265,0.1075,46.0,0.2647,2467,1137,1,0
GEN-000728,Control,B01,93.13,553644,13682,0.0236,0.2092,44.11,0.1518,1800,837,0,0
GEN-000729,TreatmentB,B03,90.09,2960651,18675,0.0235,0.1344,46.67,0.2638,1319,422,1,1
GEN-000730,TreatmentA,B03,104.03,1880230,12745,0.0246,0.1207,49.13,0.3204,1977,231,0,0
GEN-000731,Control,B03,112.35,2260325,12155,0.0575,0.1074,48.33,0.1844,913,-148,0,1
GEN-000732,Control,B03,87.54,1617079,14582,0.0191,0.0998,48.27,0.0854,1719,60,0,1
GEN-000733,Control,B02,114.09,833924,11948,0.029,0.1206,46.5,0.149,2260,18,0,1
GEN-000734,Control,B03,111.46,2288139,17306,0.0697,0.0599,46.82,0.3683,1564,254,1,0
GEN-000735,TreatmentB,B02,109.78,1522397,15481,0.0097,0.132,45.17,0.1515,1202,335,1,1
GEN-000736,Control,B01,94.47,2372030,11021,0.0412,0.0826,46.46,0.3267,2833,91,0,0
GEN-000737,TreatmentB,B01,113.33,1916244,11745,0.0518,0.1475,47.76,0.0451,1787,388,0,0
GEN-000738,Control,B03,109.27,907153,12568,0.1384,0.1236,46.6,0.0761,3394,-131,0,1
GEN-000739,TreatmentB,B01,86.11,690051,14193,0.0062,0.1133,47.18,0.2597,942,779,1,0
GEN-000740,TreatmentA,B01,88.87,2960736,11383,0.0316,0.2025,44.97,0.1802,1734,76,0,0
GEN-000741,Control,B02,120.09,6075661,14950,0.0364,0.0982,45.44,0.138,2064,-75,0,1
GEN-000742,Control,B03,76.82,2854670,13016,0.0795,0.0971,44.47,0.5101,2011,-165,0,0
GEN-000743,Control,B03,103.88,2427734,11107,0.0421,0.1261,47.88,0.2213,1464,287,0,1
GEN-000744,Control,B01,101.22,876764,15736,0.0234,0.0627,45.57,0.2538,2001,-213,0,0
GEN-000745,TreatmentB,B02,113.5,1138414,16045,0.0084,0.0647,49.05,0.196,2415,621,1,0
GEN-000746,TreatmentB,B03,80.71,3440986,14953,0.0481,0.1873,47.56,0.2584,1719,1093,1,1
GEN-000747,TreatmentB,B01,70.25,1174431,13475,0.0467,0.2646,45.77,0.068,2619,716,0,1
GEN-000748,TreatmentA,B01,117.98,1693460,16230,0.0467,0.2801,43.11,0.1633,2139,121,0,0
GEN-000749,Control,B02,103.24,2223818,16613,0.0088,0.1723,46.63,0.2903,2172,-107,0,1
GEN-000750,TreatmentB,B03,88.14,3165230,14815,0.0748,0.0818,41.43,0.1828,2083,1131,1,0
GEN-000751,Control,B02,112.9,2510753,14741,0.036,0.1851,43.95,0.3027,1407,1961,1,1
GEN-000752,TreatmentA,B02,113.05,1111896,13404,0.0249,0.2248,42.35,0.0532,793,239,1,0
GEN-000753,TreatmentB,B02,87.06,2027016,17074,0.0381,0.1525,46.11,0.1984,1999,532,1,1
GEN-000754,TreatmentA,B03,101.5,1545642,18524,0.0305,0.23,46.69,0.1187,1480,102,1,0
GEN-000755,TreatmentA,B01,101.06,2734889,13918,0.026,0.1213,43.84,0.0571,1711,183,0,0
GEN-000756,Control,B02,85.59,2088746,13867,0.0486,0.2634,45.28,0.1158,2245,-11,0,1
GEN-000757,Control,B01,104.68,773684,15452,0.0163,0.0968,47.02,0.2054,1904,-237,1,1
GEN-000758,TreatmentA,B02,97.7,1590238,10850,0.059,0.1189,45.06,0.2864,1615,475,0,0
GEN-000759,TreatmentA,B03,91.08,1740244,15720,0.0619,0.2283,48.74,0.0961,1729,291,1,0
GEN-000760,TreatmentB,B03,131.75,2523106,15985,0.0878,0.096,47.79,0.1713,1070,385,0,0
GEN-000761,Control,B02,98.82,2052303,14535,0.0121,0.096,47.48,0.0787,1317,-47,0,1
GEN-000762,TreatmentB,B02,89.14,1566153,15826,0.0683,0.1491,44.98,0.0754,2418,819,1,0
GEN-000763,Control,B02,72.26,898641,13264,0.0619,0.0875,45.28,0.1527,2358,-41,0,1
GEN-000764,TreatmentA,B01,104.76,2558762,17328,0.1069,0.1868,46.77,0.3314,1398,408,0,1
GEN-000765,TreatmentB,B01,108.87,1835337,10293,0.0492,0.0861,47.23,0.0785,1445,654,0,1
GEN-000766,TreatmentA,B01,93.45,1231877,14599,0.0457,0.1844,49.61,0.2434,2374,167,1,0
GEN-000767,TreatmentA,B03,67.82,1234843,13290,0.0311,0.0426,46.91,0.2924,1724,108,0,0
GEN-000768,TreatmentB,B01,87.67,2242674,14227,0.0103,0.1738,46.06,0.4807,1445,426,0,1
