sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-507187,TreatmentB,B03,103.06,215,272.54,482.39,1682.4,1543.4,0.6087,0.9286,29.16,1,0
IMG-506006,Control,B03,86.59,199,138.74,722.1,1671.2,353.1,0.7291,0.9947,17.75,0,0
IMG-506656,TreatmentB,B01,81.5,250,153.38,609.48,1555.9,1230.4,0.8988,0.9168,20.11,0,1
IMG-504187,TreatmentB,B03,108.51,240,211.82,641.92,1403.1,997.8,0.7741,0.9275,22.62,1,0
IMG-509171,TreatmentA,B01,60.43,207,252.62,679.78,1586.8,658.7,0.9167,0.9267,15.2,0,0
IMG-507284,TreatmentB,B02,101.41,238,146.54,878.39,1381.2,655.3,0.6096,0.9482,26.02,1,0
IMG-509807,Control,B02,109.35,261,193.62,743.22,1311.5,294.8,0.6922,0.8877,12.6,1,1
IMG-508602,Control,B03,94.11,245,149.78,838.42,1329.8,261.4,0.5999,0.9475,20.07,0,1
IMG-502615,Control,B01,93.57,227,167.75,428.29,1622.3,390.6,0.881,0.8969,32.43,0,1
IMG-504159,TreatmentA,B02,96.73,245,221.42,599.52,1453.7,378.4,0.8068,0.8208,20.11,0,0
IMG-509716,TreatmentA,B03,102.84,236,196.26,830.2,1555.6,525.5,0.8093,0.8137,28.3,0,1
IMG-500183,TreatmentA,B03,117.2,231,152.57,538.15,1518.1,477.5,0.7531,0.9634,28.76,1,1
IMG-507864,TreatmentB,B02,119.55,246,165.95,643.93,1328.4,664.8,0.7191,0.9346,32.15,1,1
IMG-506155,TreatmentA,B03,106.32,241,152.21,913.6,863.9,561.1,0.8432,0.9648,30.38,0,0
IMG-508909,TreatmentA,B03,97.99,251,64.33,861.48,1435.4,1111.0,0.7983,0.825,24.03,1,0
IMG-509949,Control,B01,92.46,226,211.52,744.0,1626.9,784.2,0.7273,0.8601,39.97,0,1
IMG-505036,TreatmentA,B01,122.06,231,196.9,451.85,1948.3,692.7,0.8061,0.8943,19.38,0,0
IMG-506188,TreatmentA,B01,124.33,248,183.5,754.96,1410.4,344.9,0.7358,0.917,18.19,0,0
IMG-505121,Control,B02,101.46,219,209.67,466.21,1546.5,1030.8,0.8373,0.9129,16.78,1,0
IMG-504948,TreatmentA,B03,80.89,246,182.52,512.6,1714.3,676.7,0.682,0.8694,16.66,1,0
IMG-508771,TreatmentB,B01,107.38,243,231.61,851.76,1470.4,802.6,0.9556,0.932,43.45,0,0
IMG-501535,TreatmentB,B02,95.78,294,163.94,800.25,1370.9,858.5,0.7851,0.9376,24.75,1,1
IMG-502277,TreatmentB,B03,107.88,264,222.23,918.14,1675.2,635.3,0.8834,0.8916,20.62,1,1
IMG-501343,Control,B02,141.6,218,210.23,670.92,1547.0,174.6,0.6641,0.9411,14.82,0,1
IMG-500066,TreatmentB,B02,84.67,262,175.0,737.06,1316.0,788.7,0.9403,0.9237,10.67,1,1
IMG-509250,TreatmentB,B03,87.87,233,174.43,921.19,1429.1,2079.0,0.7263,0.8009,37.15,1,1
IMG-500348,TreatmentA,B02,112.74,239,204.03,772.2,2459.4,357.7,0.9043,0.9636,29.12,1,1
IMG-503814,Control,B02,94.57,227,163.59,643.14,1384.6,492.1,0.8029,0.9324,26.95,0,1
IMG-503046,TreatmentA,B02,109.79,251,190.39,750.7,1368.7,1323.7,0.8279,0.9527,18.44,1,1
IMG-506545,TreatmentB,B02,107.31,264,179.23,811.0,877.6,1213.3,0.9,0.9796,19.37,1,0
IMG-505063,TreatmentA,B01,109.54,233,210.66,737.44,1065.8,769.0,0.8264,0.8203,23.44,1,0
IMG-504146,TreatmentB,B02,106.26,254,183.3,418.17,1428.9,1751.9,0.6355,0.7469,23.09,1,1
IMG-501771,TreatmentB,B01,96.98,263,178.75,734.74,1145.4,932.8,0.8359,0.96,18.5,1,1
IMG-509264,TreatmentB,B01,85.24,253,157.82,795.77,1888.3,1275.9,0.8187,0.9468,20.45,1,1
IMG-509792,TreatmentB,B01,116.05,244,202.74,999.01,1248.6,2147.6,0.8992,0.905,18.4,1,0
IMG-501435,Control,B01,85.92,247,171.9,570.01,1364.0,969.9,0.7822,0.8315,26.81,1,1
IMG-509608,Control,B01,124.97,246,151.69,795.71,1320.4,288.2,0.9059,0.9316,8.93,1,1
IMG-506709,TreatmentA,B01,100.38,245,209.85,594.81,1351.1,968.9,0.741,0.9795,28.31,1,1
IMG-501930,TreatmentA,B02,127.8,253,175.13,967.49,1548.4,634.4,0.6519,0.9178,4.72,1,1
IMG-503781,TreatmentB,B01,111.37,248,170.3,663.86,1789.1,986.7,0.8673,0.8828,16.51,1,0
IMG-504942,TreatmentA,B02,95.78,213,196.3,632.25,1246.3,2752.1,0.6223,0.9781,41.45,1,1
IMG-506996,Control,B03,78.98,207,179.39,409.74,1450.6,112.2,0.7353,0.9925,17.74,0,1
IMG-500719,TreatmentB,B02,92.06,277,219.96,882.64,1330.6,986.9,0.8922,0.8154,24.31,1,0
IMG-501228,TreatmentA,B01,107.22,226,127.71,543.94,1437.5,684.4,0.8695,0.9371,17.87,1,0
IMG-509552,TreatmentB,B02,84.95,240,214.72,700.13,1303.2,948.6,0.8298,0.8902,26.92,1,0
IMG-500174,Control,B03,109.37,225,81.44,1006.75,1621.9,385.8,0.7273,0.8663,25.61,0,0
IMG-504497,TreatmentA,B03,104.37,263,153.01,556.46,1437.1,942.6,0.655,0.9713,22.32,1,0
IMG-500030,TreatmentA,B01,94.45,240,140.03,779.46,1667.0,652.5,0.6977,0.9648,51.02,0,1
IMG-502679,TreatmentA,B01,87.64,250,219.61,568.62,1345.3,950.2,0.6222,0.9224,15.92,1,0
IMG-505686,Control,B03,106.15,253,165.64,780.86,1426.3,255.1,0.8793,0.9793,36.74,0,0
IMG-502491,Control,B01,86.86,234,133.89,817.7,1537.6,368.9,0.6809,0.9166,11.75,1,0
IMG-504070,TreatmentA,B01,99.33,239,212.67,842.31,1137.2,605.3,0.7624,0.7655,28.49,0,0
IMG-507539,TreatmentB,B01,87.04,247,199.08,584.04,1714.9,903.7,0.93,0.9561,33.95,0,0
IMG-505346,Control,B03,82.95,228,173.57,697.24,1689.2,351.1,0.8275,0.9083,16.02,1,1
IMG-504835,TreatmentB,B02,88.21,247,192.4,939.91,1153.6,891.6,0.7259,0.946,27.9,1,0
IMG-500497,Control,B03,114.39,223,196.5,688.25,1220.8,210.3,0.7656,0.9906,25.28,0,1
IMG-508765,TreatmentB,B02,104.2,245,267.76,854.11,1007.2,1070.9,0.7538,0.9591,8.48,0,0
IMG-506138,TreatmentB,B02,109.46,242,219.72,673.7,1677.3,1012.9,0.9046,0.8743,13.46,1,1
IMG-504003,TreatmentB,B03,105.05,233,128.58,824.49,1286.2,790.7,0.8232,0.9591,23.56,0,0
IMG-509581,TreatmentB,B02,127.52,218,245.09,555.45,1412.1,758.7,0.8566,0.9061,28.89,0,0
IMG-505447,Control,B03,100.04,234,164.96,833.68,1023.0,-11.8,0.7466,0.823,13.78,1,0
IMG-506136,TreatmentA,B02,91.61,249,166.13,967.08,1919.3,652.3,0.8859,0.9169,28.95,0,1
IMG-505016,TreatmentB,B03,104.94,232,166.06,593.89,1656.8,1208.4,0.8724,0.8213,19.32,1,0
IMG-503578,TreatmentB,B03,94.68,281,155.91,679.54,1817.5,1423.5,0.7154,0.8801,11.71,1,0
IMG-505669,TreatmentA,B01,78.1,242,172.93,572.38,1543.7,394.3,0.7995,0.8928,21.64,0,1
IMG-504566,Control,B01,99.08,244,187.39,748.62,1349.9,762.3,0.8435,0.9289,26.54,1,1
IMG-505334,TreatmentB,B01,111.18,278,217.47,779.78,1083.8,656.0,0.8564,0.8621,16.04,1,0
IMG-509298,TreatmentB,B03,99.25,251,195.74,557.82,1515.9,850.8,0.7926,0.8191,12.13,1,1
IMG-504232,TreatmentA,B03,110.48,248,170.86,791.79,1647.5,623.3,0.93,0.9475,32.09,0,1
IMG-506750,TreatmentB,B03,81.57,249,125.39,348.75,1692.4,933.0,0.7534,0.9499,18.64,1,0
IMG-507678,Control,B01,90.54,251,167.09,1006.53,1293.1,379.8,0.6282,0.8775,29.41,1,1
IMG-506494,Control,B03,103.62,222,184.52,668.67,1041.2,7.6,0.6905,0.9094,22.4,0,1
IMG-507021,Control,B02,101.91,228,149.58,835.86,1445.3,167.0,0.9434,0.955,27.57,0,1
IMG-508700,TreatmentB,B01,80.73,240,182.54,611.41,1199.6,1657.7,0.9085,0.8977,16.96,1,1
IMG-505855,TreatmentB,B02,75.49,249,162.24,851.44,945.4,867.1,0.7845,0.8637,18.4,1,0
IMG-501471,Control,B02,89.23,215,186.52,952.09,1476.9,622.5,0.8452,0.8607,13.56,0,1
IMG-505427,Control,B03,116.65,234,207.02,884.84,1968.7,312.2,0.7604,0.7729,14.65,0,1
IMG-508019,TreatmentB,B02,111.68,232,182.76,424.56,846.1,718.7,0.8398,0.9679,15.68,1,1
IMG-508720,TreatmentA,B01,82.25,246,176.41,703.52,1176.8,741.9,0.932,0.8293,22.4,0,1
IMG-503001,TreatmentB,B01,98.96,222,209.61,629.17,1416.5,795.4,0.5786,0.9493,22.15,1,0
IMG-504524,TreatmentA,B02,81.52,254,174.23,773.29,1046.9,472.2,0.7834,0.9324,22.3,1,1
IMG-503657,TreatmentA,B02,96.66,241,173.67,917.12,1083.5,244.3,0.8205,0.8946,13.36,0,0
IMG-509676,TreatmentA,B02,87.92,245,208.71,465.08,1579.8,762.9,0.7319,0.9576,22.89,0,0
IMG-507445,TreatmentA,B01,118.88,238,156.42,734.59,1155.1,920.9,0.6449,0.808,20.36,1,0
IMG-506147,Control,B02,105.65,216,232.8,700.16,1238.5,719.6,0.8708,0.9533,23.94,0,0
IMG-508206,TreatmentB,B01,99.08,239,176.66,531.24,1421.0,760.0,0.7933,0.8979,14.01,0,1
IMG-509167,TreatmentB,B01,108.38,257,242.75,868.31,1138.6,1069.5,0.8509,0.9498,22.91,1,0
IMG-502436,TreatmentA,B02,101.99,234,184.7,902.52,1357.2,375.0,0.816,0.9079,20.67,0,1
IMG-502294,Control,B01,91.7,237,200.3,706.41,1372.4,17.5,0.8301,0.967,27.28,0,1
IMG-501257,Control,B02,90.77,223,189.43,786.52,1228.2,691.1,0.744,0.9022,24.51,0,0
IMG-500269,TreatmentA,B02,116.86,219,152.45,666.71,1386.9,757.3,0.8486,0.935,20.83,0,1
IMG-505044,Control,B01,107.61,226,132.06,1016.74,1134.1,342.7,0.8489,0.9911,11.8,0,0
IMG-505208,Control,B02,68.89,248,174.45,830.44,1302.0,436.0,0.8587,0.8945,32.52,0,0
IMG-506803,TreatmentB,B02,108.42,264,191.1,798.03,1193.0,616.3,0.8411,0.8621,18.59,0,0
IMG-505974,TreatmentB,B01,75.07,235,221.14,820.87,1580.5,1842.4,0.7411,0.9065,42.56,1,1
IMG-506945,TreatmentA,B01,103.27,248,236.91,599.23,1092.2,1024.7,0.9251,0.9094,34.9,0,1
IMG-507705,Control,B03,90.24,272,147.36,898.06,1462.4,1137.6,0.7634,0.9138,45.87,0,0
IMG-508393,TreatmentB,B02,89.28,241,194.32,830.12,1115.9,867.5,0.8889,0.9532,15.59,1,0
IMG-500816,TreatmentB,B03,147.82,249,174.58,689.2,914.5,874.1,0.8101,0.8172,20.38,1,1
IMG-500863,TreatmentA,B02,104.56,245,243.79,770.15,1128.1,554.8,0.7959,0.9546,20.06,0,0
IMG-508240,TreatmentB,B03,81.6,264,206.26,551.36,1995.8,654.8,0.8258,0.6926,10.81,1,0
IMG-504926,TreatmentA,B03,86.52,219,177.01,737.57,1339.5,321.1,0.831,0.9276,25.22,0,1
IMG-505424,TreatmentA,B02,114.21,291,266.98,682.11,1489.6,326.0,0.8589,0.9066,21.5,0,0
IMG-502330,TreatmentA,B02,98.72,243,212.86,800.35,1473.5,609.1,0.4899,0.8743,29.01,1,1
IMG-501850,TreatmentB,B03,134.02,252,171.94,843.02,1651.8,1183.6,0.9308,0.809,50.35,1,1
IMG-508349,TreatmentB,B02,94.09,238,164.9,526.16,1585.6,1135.9,0.8186,0.8803,11.18,0,1
IMG-508671,TreatmentB,B01,139.57,256,130.57,919.63,1331.8,940.2,0.9065,0.8795,18.93,1,0
IMG-507091,TreatmentA,B03,86.52,222,161.83,955.02,1121.5,456.7,0.8163,0.924,21.81,0,0
IMG-508247,TreatmentB,B01,88.39,278,216.75,499.71,1892.9,879.6,0.6709,0.934,20.93,1,0
IMG-500637,TreatmentB,B01,94.12,225,116.25,844.03,1106.1,1026.9,0.8776,0.9012,30.91,0,0
IMG-501909,TreatmentB,B01,91.66,262,178.4,826.02,1679.8,761.0,0.8193,0.903,59.36,0,1
IMG-508457,Control,B02,119.84,238,141.78,808.47,1438.8,77.8,0.9321,0.9532,11.07,0,0
IMG-502694,TreatmentB,B03,88.43,239,194.81,519.02,1156.2,654.2,0.8071,0.8605,33.27,0,1
IMG-505110,TreatmentA,B03,92.08,233,188.59,829.09,1748.8,1768.7,0.8707,0.9058,41.33,1,1
IMG-502626,TreatmentA,B03,85.04,244,173.1,429.95,1373.1,641.9,0.7962,0.9584,6.68,0,1
IMG-505470,TreatmentA,B03,93.42,242,201.94,618.49,1243.8,409.6,0.8756,0.8867,15.78,0,1
IMG-502349,TreatmentB,B03,104.08,272,129.5,585.65,1492.3,1260.5,0.8634,0.9464,22.07,1,0
IMG-508093,TreatmentA,B01,95.75,228,188.0,770.86,939.3,1215.5,0.8442,0.8387,13.26,0,0
IMG-505561,Control,B03,106.36,229,112.79,1031.16,1899.7,-76.8,0.8767,0.9633,23.92,0,1
IMG-503362,TreatmentA,B02,117.12,231,243.11,520.68,1531.1,577.3,0.7613,0.9783,16.53,0,0
IMG-504511,TreatmentA,B02,112.76,234,188.6,838.86,1427.0,615.6,0.7065,0.9134,33.83,0,0
IMG-501565,TreatmentB,B03,98.05,268,127.65,835.19,1349.4,968.2,0.8759,0.9562,33.14,1,0
IMG-502827,Control,B03,73.92,225,200.64,820.35,2062.5,50.1,0.7267,0.9701,12.22,0,1
IMG-505866,TreatmentA,B02,80.25,214,131.0,552.86,1321.3,325.1,0.8637,0.8354,33.47,1,1
IMG-509274,TreatmentA,B03,99.09,261,211.56,682.75,1218.4,439.3,0.7854,0.9313,19.7,0,1
IMG-503772,TreatmentA,B01,109.0,230,259.4,816.4,1613.7,563.2,0.8285,0.7528,26.84,0,0
IMG-505115,Control,B01,87.3,224,206.49,824.49,1189.2,272.6,0.9027,0.832,17.46,1,1
IMG-500196,TreatmentA,B01,112.49,217,217.3,620.66,1462.3,353.2,0.8084,0.9501,23.57,0,0
IMG-509177,TreatmentA,B03,89.79,234,167.39,724.51,1381.9,453.6,0.6471,0.9721,28.04,1,1
IMG-505786,TreatmentA,B03,101.23,249,241.99,776.26,1726.4,1036.3,0.9115,0.9202,25.71,0,0
IMG-506926,TreatmentA,B01,105.08,224,167.18,647.25,1326.9,657.8,0.8832,0.9641,16.03,0,1
IMG-508447,TreatmentB,B03,99.96,263,120.61,623.41,1245.9,927.6,0.7661,0.9738,15.78,1,0
IMG-500745,TreatmentB,B03,75.06,270,153.99,886.83,1463.7,1057.3,0.6778,0.964,42.93,1,1
IMG-503276,TreatmentB,B02,102.09,274,161.35,461.15,1398.3,973.7,0.4598,0.8321,21.15,1,1
IMG-506279,TreatmentB,B03,94.78,265,221.93,458.19,1620.1,1037.1,0.8783,0.9313,20.77,1,0
IMG-501264,Control,B03,96.15,227,184.78,775.04,1527.2,87.0,0.7259,0.9651,16.45,0,1
IMG-506975,TreatmentA,B03,83.58,218,222.87,659.2,1682.2,789.2,0.8991,0.7711,44.75,0,0
IMG-503117,Control,B02,128.73,231,190.26,832.21,1069.8,302.7,0.8425,0.9205,19.16,0,0
IMG-503344,TreatmentB,B02,118.14,263,163.56,607.31,1662.0,660.3,0.9486,0.9336,28.24,0,0
IMG-503527,TreatmentB,B02,96.3,246,213.79,891.95,1714.3,1451.4,0.7561,0.8786,16.67,1,1
IMG-501445,TreatmentB,B02,112.86,265,216.87,858.37,1521.6,1788.2,0.9483,0.8333,28.54,1,1
IMG-505196,TreatmentB,B02,92.63,255,184.45,627.53,1458.6,709.6,0.8768,0.9601,18.56,0,1
IMG-503608,TreatmentA,B02,91.76,240,208.81,650.99,1347.3,1333.9,0.8149,0.9689,20.76,1,1
IMG-501871,TreatmentB,B01,109.04,251,102.15,474.63,1428.6,544.6,0.7509,0.8665,15.04,1,0
IMG-502468,TreatmentA,B02,98.94,233,200.31,783.66,1666.4,905.0,0.7418,0.861,30.93,0,1
IMG-507967,Control,B01,107.86,200,208.81,663.98,905.7,208.0,0.95,0.98,22.8,0,1
IMG-508049,TreatmentB,B01,92.87,226,218.57,856.03,1287.3,1259.7,0.7858,0.7894,13.46,1,0
IMG-506969,TreatmentA,B03,77.06,257,171.86,715.29,1555.2,497.6,0.7702,0.7103,14.19,0,0
IMG-500444,TreatmentB,B03,98.15,229,181.6,696.35,1163.0,1326.0,0.6106,0.9639,21.54,0,1
IMG-500445,Control,B01,110.86,231,176.96,503.1,1258.2,114.7,0.7544,0.8794,26.29,0,1
IMG-508027,Control,B01,87.56,230,203.41,634.37,2045.1,87.7,0.7208,0.9141,15.43,1,1
IMG-500860,TreatmentA,B03,72.36,267,220.41,889.44,1470.7,657.4,0.9094,0.9313,11.07,1,1
IMG-508608,TreatmentA,B03,106.57,265,195.25,845.23,1869.1,317.7,0.7807,0.9025,17.38,1,1
IMG-500729,Control,B02,102.05,229,199.6,523.93,1062.0,343.8,0.6196,0.9736,33.88,0,1
IMG-501929,TreatmentA,B02,88.27,259,171.67,692.78,1104.4,472.6,0.8601,0.8778,12.25,0,1
IMG-500413,TreatmentA,B03,117.21,274,139.5,837.05,1362.1,775.0,0.7994,0.7999,23.75,1,1
IMG-508539,Control,B02,99.94,223,232.71,1148.82,1408.5,439.5,0.8453,0.8116,19.4,0,0
IMG-502544,TreatmentA,B01,103.73,233,177.87,790.93,1599.5,431.9,0.8848,0.8597,38.91,0,1
IMG-509971,Control,B01,118.11,231,232.24,802.46,1065.3,207.9,0.8164,0.8719,25.77,1,0
IMG-501744,Control,B02,90.8,227,192.36,932.0,1451.2,466.8,0.8557,0.6661,20.82,0,1
IMG-503452,Control,B01,110.27,216,189.83,854.36,1652.8,81.9,0.7779,0.9466,18.83,1,1
IMG-504693,TreatmentB,B03,99.95,265,170.15,509.85,1379.6,1092.7,0.4617,0.9062,14.13,1,0
IMG-500916,TreatmentA,B01,90.67,237,149.19,730.85,1487.7,631.6,0.6895,0.9548,26.03,0,0
IMG-507799,Control,B02,111.24,244,199.1,767.31,1104.7,88.2,0.7215,0.9033,15.89,0,1
IMG-508544,Control,B01,98.49,211,149.62,533.69,1137.7,165.2,0.6634,0.9157,12.89,1,1
IMG-506477,TreatmentA,B01,115.42,246,202.51,758.29,1394.2,883.2,0.6988,0.9639,12.31,1,1
IMG-505790,TreatmentA,B01,85.52,246,166.4,589.77,1350.6,515.6,0.8757,0.8961,34.43,0,1
IMG-505999,Control,B03,95.45,239,157.14,616.67,1406.9,405.0,0.7182,0.9049,33.95,1,1
IMG-507329,TreatmentB,B03,111.17,237,162.24,518.58,1398.9,934.6,0.8398,0.8753,31.92,0,1
IMG-500893,TreatmentB,B03,90.06,235,227.47,460.63,1615.5,1237.7,0.8395,0.7165,15.48,1,0
IMG-501797,TreatmentA,B02,77.99,243,184.63,905.21,1669.1,400.4,0.8988,0.9614,18.68,0,1
IMG-500720,TreatmentA,B02,95.33,239,163.73,872.02,1422.0,722.2,0.9196,0.9387,39.12,1,1
IMG-502932,Control,B01,102.31,220,176.57,607.23,1254.0,23.2,0.8169,0.94,27.46,0,1
IMG-501846,Control,B03,100.25,247,113.52,1013.92,1488.4,494.4,0.7606,0.9217,33.79,0,0
IMG-504278,TreatmentA,B02,78.79,235,152.81,681.61,1468.9,886.6,0.7849,0.9342,16.6,1,0
IMG-503787,Control,B03,92.29,252,193.41,603.58,1349.0,546.1,0.6476,0.9218,11.32,1,1
IMG-509787,TreatmentA,B02,95.72,256,134.6,456.51,1479.2,445.4,0.8766,0.9475,8.2,1,0
IMG-504692,TreatmentA,B01,96.43,227,157.44,629.14,1668.5,580.5,0.886,0.8641,12.59,0,0
IMG-501887,TreatmentB,B02,66.68,237,164.5,793.1,1181.7,1392.2,0.8525,0.9492,22.73,1,0
IMG-509625,TreatmentA,B02,108.52,252,144.55,765.45,1184.1,335.7,0.9546,0.9783,13.64,0,0
IMG-507084,TreatmentB,B01,84.12,295,165.58,673.15,1469.8,1088.3,0.9417,0.8935,25.57,1,0
IMG-509904,Control,B03,114.8,224,177.55,551.05,1263.5,1096.6,0.7596,0.9617,38.85,1,1
IMG-504226,TreatmentA,B03,101.69,264,247.56,808.29,1237.0,633.1,0.6782,0.9647,29.33,1,0
IMG-505891,TreatmentB,B03,64.77,258,198.31,804.76,1696.7,974.8,0.8652,0.8698,18.65,1,1
IMG-508402,TreatmentB,B03,103.66,268,238.21,860.94,1165.5,791.3,0.8134,0.913,24.95,1,0
IMG-507907,TreatmentB,B03,104.37,243,129.05,750.23,1414.6,807.9,0.8899,0.8884,30.21,0,0
IMG-502251,TreatmentA,B03,79.09,247,175.07,893.22,1324.3,489.1,0.8496,0.863,20.61,0,1
IMG-505927,TreatmentB,B01,119.09,276,142.97,898.2,1285.5,1196.0,0.8788,0.8696,16.34,1,0
IMG-503886,TreatmentA,B01,115.18,235,153.97,975.51,1379.5,1334.8,0.7333,0.8573,17.02,1,0
IMG-505434,TreatmentB,B03,108.58,273,164.72,580.12,1716.4,1661.5,0.8876,0.9672,27.21,1,0
IMG-500663,Control,B03,102.64,230,167.52,369.36,1666.0,319.4,0.6012,0.7806,20.26,1,1
IMG-502375,TreatmentA,B01,108.87,236,150.14,481.36,1694.2,593.2,0.644,0.7618,13.95,0,0
IMG-509668,TreatmentB,B03,104.59,256,195.01,710.96,1238.8,1519.7,0.8675,0.8528,12.68,1,1
IMG-503333,TreatmentA,B01,103.0,237,165.84,286.4,1904.0,672.5,0.8534,0.9343,17.63,0,0
IMG-508968,TreatmentA,B01,109.39,239,215.37,654.4,1234.8,993.6,0.8915,0.9687,21.45,0,1
IMG-506481,TreatmentB,B03,104.42,239,135.8,894.88,1313.9,1076.2,0.8766,0.9177,16.53,0,0
IMG-507438,TreatmentA,B01,93.19,238,146.52,600.67,1468.3,769.1,0.8628,0.9446,18.74,0,0
IMG-503853,TreatmentB,B01,100.12,236,206.64,754.46,1727.5,942.0,0.9023,0.9491,17.37,0,0
IMG-508377,TreatmentB,B03,99.56,242,180.87,771.75,1486.2,808.3,0.8612,0.8939,20.63,0,1
IMG-506830,TreatmentA,B01,108.63,229,144.62,608.21,1716.8,577.7,0.721,0.8918,30.78,1,0
IMG-509357,TreatmentB,B02,105.25,260,209.04,453.28,1635.9,701.6,0.7787,0.7857,43.77,1,0
IMG-506694,TreatmentA,B03,101.51,256,189.25,598.07,1367.7,543.8,0.806,0.9432,19.03,0,0
IMG-503875,TreatmentA,B03,124.02,254,189.38,749.53,1652.6,515.6,0.8192,0.9298,12.49,1,1
IMG-503768,TreatmentB,B02,84.08,264,138.07,902.61,1417.0,980.5,0.8148,0.9525,13.3,1,1
IMG-506484,TreatmentA,B03,94.61,236,176.02,640.04,1249.7,445.5,0.8659,0.8023,74.75,1,1
IMG-500687,TreatmentA,B03,111.05,259,210.05,623.45,1170.3,570.6,0.7556,0.8632,17.63,1,1
IMG-507040,TreatmentB,B02,89.74,281,172.01,702.79,1477.5,1001.6,0.8472,0.9201,12.8,1,1
IMG-506193,Control,B03,95.52,212,226.67,927.85,1444.9,28.1,0.8727,0.8933,25.37,0,0
IMG-506581,TreatmentA,B03,121.28,248,184.95,723.78,1518.2,310.3,0.8976,0.9348,30.83,0,1
IMG-507602,TreatmentA,B03,105.88,220,156.48,593.76,1463.2,496.7,0.5199,0.9234,13.21,1,0
IMG-502613,Control,B03,88.38,212,210.53,868.16,849.5,-10.1,0.8462,0.7928,23.76,0,0
IMG-506507,Control,B01,96.26,249,228.89,988.67,1224.6,14.0,0.7943,0.9149,33.36,0,0
IMG-505925,TreatmentA,B01,87.78,256,200.27,678.99,1829.1,465.8,0.7677,0.9221,26.05,1,0
IMG-509379,TreatmentB,B02,72.7,242,198.82,644.18,1850.3,1766.0,0.8517,0.9665,21.02,1,0
IMG-505328,TreatmentB,B01,83.08,258,147.63,571.16,1320.8,581.0,0.8016,0.9357,24.35,1,0
IMG-501183,TreatmentA,B01,111.17,255,165.68,569.07,1711.0,617.5,0.6679,0.8254,35.99,1,0
IMG-500544,TreatmentA,B03,95.86,257,168.44,860.1,1202.5,588.8,0.9287,0.939,23.6,0,0
IMG-500990,TreatmentA,B02,81.13,244,230.14,565.93,1399.8,618.7,0.8286,0.9028,10.76,1,0
IMG-501659,TreatmentA,B03,58.55,242,221.62,836.02,1369.2,681.0,0.8521,0.8951,10.4,0,0
IMG-506981,Control,B02,94.35,269,199.2,693.29,1100.6,109.8,0.8789,0.9147,21.52,0,1
IMG-503823,TreatmentB,B03,110.37,257,182.59,815.39,1044.9,650.1,0.8543,0.9676,16.88,1,0
IMG-501137,Control,B01,127.47,234,243.03,492.86,1439.6,268.3,0.8038,0.8522,15.84,0,0
IMG-500650,Control,B01,127.84,221,165.1,771.06,1536.1,985.1,0.8311,0.9261,19.2,0,1
IMG-509664,TreatmentB,B01,112.71,273,107.9,872.96,1700.2,819.2,0.86,0.9895,12.81,1,0
IMG-509992,Control,B03,123.79,249,171.98,769.62,1241.5,870.4,0.8278,0.8933,30.95,1,0
IMG-507179,TreatmentA,B03,108.84,232,208.43,945.07,1184.2,618.3,0.8027,0.9347,18.29,1,0
IMG-509016,TreatmentA,B01,119.16,254,208.24,791.66,1437.4,373.1,0.8869,0.7615,13.25,0,1
IMG-501325,TreatmentA,B02,90.92,245,186.51,461.95,1498.8,253.7,0.7316,0.9493,42.84,0,0
IMG-507475,TreatmentB,B01,88.15,275,189.72,692.31,1353.4,861.3,0.8555,0.9383,13.24,1,1
IMG-505563,Control,B03,100.29,235,153.81,879.45,1200.0,127.8,0.9313,0.9107,22.01,0,0
IMG-508945,Control,B02,80.92,239,226.28,1030.56,1410.9,112.3,0.7338,0.9293,27.91,0,0
IMG-509472,Control,B02,110.56,259,182.53,842.09,1488.1,62.2,0.9545,0.9486,21.83,0,0
IMG-504035,TreatmentB,B03,102.57,238,187.02,1100.47,1720.7,878.0,0.8467,0.9132,20.69,0,1
IMG-508843,TreatmentA,B03,111.9,250,231.0,658.46,1472.0,788.7,0.7091,0.9719,28.68,1,0
IMG-504738,TreatmentB,B03,113.94,246,167.55,565.35,1825.7,1011.3,0.9003,0.9011,21.84,1,0
IMG-504435,TreatmentB,B02,113.57,253,171.37,713.61,1181.3,1110.5,0.8647,0.875,18.72,1,1
IMG-507985,TreatmentA,B02,99.39,268,228.88,866.06,1558.9,451.1,0.6115,0.9168,16.27,1,0
IMG-504510,TreatmentA,B01,76.53,224,170.89,433.7,1493.8,460.2,0.7688,0.9677,34.97,0,0
IMG-501358,Control,B01,84.15,233,164.42,737.37,1290.4,175.8,0.9289,0.9554,32.42,0,1
IMG-507161,TreatmentB,B02,98.57,243,240.32,1124.09,1605.1,874.7,0.8371,0.8945,36.55,0,1
IMG-500261,TreatmentA,B01,132.35,236,172.94,868.53,2031.6,631.1,0.5522,0.9763,23.83,1,1
IMG-503468,TreatmentB,B03,63.45,259,135.93,769.72,1533.5,651.8,0.917,0.9021,19.37,0,0
IMG-504526,TreatmentA,B02,99.67,231,173.97,622.22,1236.9,721.1,0.968,0.9965,16.3,0,1
