sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-006166,TreatmentA,B01,85.87,1211876,13361,0.023,0.1424,46.64,0.2691,1555,800,1,1
GEN-006167,TreatmentB,B01,95.73,906466,15593,0.0574,0.2458,47.94,0.1906,2905,948,1,1
GEN-006168,TreatmentB,B01,108.28,2890217,13769,0.0352,0.1522,46.18,0.1233,2201,441,1,0
GEN-006169,TreatmentB,B02,107.19,2091390,11258,0.054,0.11,47.37,0.2507,1551,721,0,0
GEN-006170,TreatmentB,B03,70.64,1213147,13894,0.0323,0.2585,47.47,0.2228,1574,515,1,1
GEN-006171,TreatmentB,B02,83.84,2130234,16732,0.0635,0.0964,42.91,0.1302,2290,1131,1,0
GEN-006172,Control,B03,110.03,5843117,14285,0.0114,0.0998,42.16,0.1892,1278,351,1,0
GEN-006173,TreatmentA,B02,95.63,2311608,14602,0.0734,0.1764,46.97,0.1326,1396,473,0,1
GEN-006174,TreatmentA,B02,132.62,4649387,16372,0.035,0.1132,44.2,0.1547,2823,283,1,0
GEN-006175,TreatmentB,B01,109.37,1342984,10930,0.0928,0.1053,47.55,0.2052,1276,556,1,1
GEN-006176,TreatmentB,B02,104.29,1791262,16997,0.0324,0.1852,46.36,0.1772,1713,657,1,0
GEN-006177,TreatmentA,B02,128.25,3451555,10092,0.0546,0.2419,45.56,0.0577,1929,339,0,0
GEN-006178,TreatmentA,B03,103.0,1329928,16370,0.0291,0.2275,45.64,0.2578,1148,69,1,1
GEN-006179,TreatmentA,B01,80.0,397115,16215,0.04,0.1512,44.13,0.3495,1970,631,1,0
GEN-006180,TreatmentB,B02,88.86,384682,12710,0.0348,0.2039,47.87,0.2543,1490,374,0,1
GEN-006181,TreatmentA,B01,87.99,1143151,15687,0.0253,0.0964,47.69,0.3685,1500,287,0,0
GEN-006182,Control,B03,125.29,2241970,9335,0.0069,0.0736,45.31,0.2264,1498,260,0,0
GEN-006183,Control,B01,101.09,2383112,15164,0.022,0.1356,41.54,0.0667,1742,-201,0,0
GEN-006184,TreatmentA,B02,102.02,2137632,10965,0.0235,0.0912,47.69,0.346,1859,242,1,0
GEN-006185,TreatmentA,B03,92.85,2391279,13069,0.044,0.0951,47.38,0.2579,2148,133,0,1
GEN-006186,TreatmentA,B02,98.25,1583886,16193,0.0727,0.0614,47.71,0.5062,2295,239,0,0
GEN-006187,TreatmentA,B03,101.39,425211,16748,0.057,0.1253,46.94,0.1028,1661,1405,1,1
GEN-006188,TreatmentA,B01,114.21,463545,15695,0.0244,0.0865,49.42,0.3077,1502,209,0,0
GEN-006189,TreatmentB,B01,100.64,3343941,16627,0.0346,0.045,42.69,0.3663,1993,849,1,0
GEN-006190,Control,B03,61.63,2205676,15160,0.0894,0.0763,45.92,0.1996,966,-188,0,1
GEN-006191,TreatmentA,B03,127.65,1781734,16089,0.0135,0.1576,47.1,0.2515,2318,474,1,1
GEN-006192,Control,B02,90.23,771803,14784,0.0751,0.1018,45.08,0.2545,1811,1364,1,0
GEN-006193,TreatmentA,B03,94.38,1422310,14074,0.0192,0.21,50.77,0.1607,1877,62,0,0
GEN-006194,TreatmentA,B01,106.86,1111700,11753,0.0841,0.1136,47.13,0.3413,1574,82,0,0
GEN-006195,TreatmentA,B02,138.35,1893666,14612,0.0329,0.1792,47.87,0.0373,1960,796,1,0
GEN-006196,Control,B02,87.12,2291398,14312,0.0132,0.1171,52.93,0.1647,868,217,0,0
GEN-006197,TreatmentA,B03,76.09,1104795,13484,0.0338,0.1339,47.85,0.2883,1458,569,0,0
GEN-006198,TreatmentB,B02,97.11,2441366,16390,0.0428,0.0545,43.96,0.1666,2824,775,1,0
GEN-006199,TreatmentB,B01,104.44,1375964,17113,0.0314,0.0993,46.6,0.1482,1487,1100,1,1
GEN-006200,TreatmentA,B03,117.1,921658,16658,0.0754,0.2059,48.1,0.2653,1841,249,0,1
GEN-006201,TreatmentB,B02,87.13,508633,15495,0.0172,0.1813,49.65,0.2159,1370,510,0,0
GEN-006202,TreatmentA,B02,74.84,1903994,14693,0.0427,0.1071,46.05,0.0975,813,408,0,1
GEN-006203,TreatmentA,B02,127.61,1385942,11449,0.0387,0.2054,47.93,0.1707,1329,450,0,1
GEN-006204,TreatmentA,B03,114.71,1025589,14318,0.0831,0.2668,47.83,0.2047,1471,257,0,1
GEN-006205,Control,B02,108.22,1042906,11661,0.0458,0.167,48.98,0.1315,803,-98,0,0
GEN-006206,Control,B02,114.72,1759382,10128,0.0415,0.0989,47.11,0.4462,2295,-91,0,0
GEN-006207,TreatmentB,B02,94.25,2803430,15015,0.0252,0.1683,45.69,0.1813,1677,467,1,1
GEN-006208,Control,B01,110.79,1713725,13899,0.0281,0.1455,47.05,0.1238,2261,61,0,1
GEN-006209,Control,B02,118.66,1235487,9192,0.0362,0.1439,46.51,0.3058,1449,302,0,1
GEN-006210,Control,B01,95.85,1718282,14367,0.0585,0.1388,45.1,0.0679,1667,-49,0,1
GEN-006211,TreatmentB,B02,111.94,1830106,15313,0.0198,0.1569,46.74,0.3357,1504,353,1,1
GEN-006212,Control,B02,102.15,919894,16314,0.0374,0.0553,50.54,0.3687,1432,-181,0,0
GEN-006213,TreatmentA,B02,99.73,1566829,16250,0.0157,0.2169,45.66,0.2221,2286,201,0,1
GEN-006214,TreatmentA,B02,113.28,582937,14209,0.0179,0.0976,43.15,0.2818,1397,9,0,0
GEN-006215,TreatmentB,B03,118.31,1781425,18485,0.0585,0.2302,47.58,0.3078,1028,531,1,1
GEN-006216,Control,B01,108.94,322763,16804,0.0245,0.0981,49.66,0.3516,1604,74,1,0
GEN-006217,Control,B01,100.07,1093730,14432,0.0623,0.0814,47.55,0.1386,1439,-6,0,1
GEN-006218,TreatmentA,B02,100.03,3192005,17757,0.0341,0.2099,47.62,0.1553,1312,416,1,0
GEN-006219,TreatmentA,B03,93.89,3616917,16298,0.0805,0.2377,45.03,0.2238,1378,440,0,1
GEN-006220,TreatmentA,B02,115.14,778944,10767,0.0502,0.104,46.26,0.1539,1302,83,0,1
GEN-006221,Control,B02,109.96,2977640,15028,0.0503,0.1826,45.83,0.2145,1754,181,1,0
GEN-006222,TreatmentA,B03,106.27,787311,9173,0.0159,0.1345,49.65,0.0844,477,246,0,0
GEN-006223,Control,B03,115.18,1324026,14353,0.0654,0.1227,44.21,0.1372,1251,-22,0,0
GEN-006224,Control,B03,102.53,871352,15350,0.0594,0.1288,46.57,0.2443,1578,639,0,1
GEN-006225,Control,B01,109.2,1110193,13223,0.031,0.1154,44.55,0.217,1827,-155,0,1
GEN-006226,TreatmentA,B02,71.95,1234809,12901,0.0888,0.2379,48.7,0.0794,1917,279,1,0
GEN-006227,Control,B01,54.29,2955695,11164,0.0446,0.1558,46.01,0.2541,2200,205,1,1
GEN-006228,TreatmentA,B03,79.86,1218357,15111,0.0333,0.1078,51.35,0.056,1690,176,0,1
GEN-006229,TreatmentA,B01,106.19,888634,16358,0.0308,0.0765,50.13,0.1141,2520,895,1,0
GEN-006230,TreatmentB,B03,98.29,1168896,17927,0.0629,0.0433,46.12,0.1703,1956,494,0,1
GEN-006231,TreatmentB,B01,81.6,4970025,15168,0.0304,0.0638,48.22,0.0907,1905,960,1,1
GEN-006232,TreatmentB,B01,80.05,1097745,12255,0.0217,0.1258,43.3,0.2107,1751,413,1,0
GEN-006233,TreatmentA,B01,69.06,847664,16725,0.0402,0.142,46.33,0.2005,1208,604,1,1
GEN-006234,Control,B03,90.52,1996838,10587,0.0115,0.1254,44.24,0.2708,2426,765,0,0
GEN-006235,TreatmentB,B01,85.65,1357090,13406,0.0574,0.0637,50.4,0.1427,2683,996,1,0
GEN-006236,Control,B02,107.23,1633812,12784,0.0601,0.1004,45.94,0.2697,1431,-8,0,1
GEN-006237,Control,B03,86.69,2143160,12921,0.029,0.1223,46.12,0.1476,1563,-101,0,1
GEN-006238,TreatmentB,B02,97.85,2287046,11265,0.029,0.15,47.59,0.2562,1573,566,0,1
GEN-006239,TreatmentB,B02,82.93,2109690,14707,0.0963,0.0726,46.75,0.079,1683,619,1,1
GEN-006240,Control,B01,81.37,1537070,12344,0.0726,0.1319,46.32,0.2674,2736,-243,0,1
GEN-006241,Control,B02,100.96,6249600,11578,0.0677,0.0899,42.89,0.1186,1032,40,0,0
GEN-006242,Control,B03,118.89,1364732,11731,0.0631,0.1891,45.64,0.1556,1622,214,0,0
GEN-006243,TreatmentB,B01,70.96,630065,17127,0.0349,0.2217,45.05,0.3007,1146,569,1,1
GEN-006244,Control,B01,104.67,730114,12715,0.017,0.1489,47.58,0.2713,1946,-156,0,0
GEN-006245,TreatmentB,B02,78.06,7852282,18824,0.0443,0.0624,46.89,0.1258,922,634,1,1
GEN-006246,Control,B03,94.05,3881626,14176,0.0406,0.1384,43.4,0.2309,1424,310,0,0
GEN-006247,TreatmentB,B03,99.47,769563,16541,0.0498,0.0938,46.66,0.187,2048,448,0,1
GEN-006248,Control,B03,135.64,2271167,10519,0.0275,0.1053,44.77,0.3129,901,188,0,0
GEN-006249,TreatmentB,B03,112.86,685572,11172,0.0343,0.1079,46.6,0.2014,1922,723,0,1
GEN-006250,TreatmentB,B03,92.01,530793,16193,0.0485,0.1084,47.85,0.1227,1754,390,1,1
GEN-006251,Control,B02,111.09,2485802,15590,0.02,0.2587,45.97,0.1348,1261,114,1,1
GEN-006252,TreatmentA,B01,94.61,2309575,14890,0.0244,0.1596,44.04,0.3012,2687,1300,1,0
GEN-006253,TreatmentA,B02,120.07,971450,15958,0.0088,0.0505,46.25,0.3673,2068,174,1,0
GEN-006254,TreatmentB,B01,95.61,1489449,17786,0.0329,0.1451,44.34,0.3562,987,494,1,0
GEN-006255,TreatmentB,B01,85.58,1674377,16371,0.0577,0.1004,47.84,0.2723,1857,697,1,1
GEN-006256,TreatmentB,B01,102.09,1002376,13956,0.0257,0.2157,48.34,0.497,1668,520,1,1
GEN-006257,TreatmentA,B02,65.32,1103468,16804,0.0106,0.2015,48.48,0.2205,1453,383,1,0
GEN-006258,Control,B01,98.11,1859484,10291,0.034,0.1518,50.37,0.1753,3408,-2,0,0
GEN-006259,Control,B03,97.52,1091656,13683,0.0883,0.1648,40.67,0.0971,2264,279,0,0
GEN-006260,TreatmentB,B01,114.37,760020,16391,0.0089,0.1415,46.1,0.0545,1459,632,0,1
GEN-006261,TreatmentA,B01,121.42,2596608,14489,0.0522,0.1181,45.76,0.1497,1109,334,1,1
GEN-006262,TreatmentA,B01,99.52,898379,17310,0.0481,0.1741,47.9,0.1439,1381,1244,0,0
GEN-006263,Control,B01,96.49,1478927,12676,0.0726,0.1715,48.23,0.2217,1655,-189,0,1
GEN-006264,TreatmentA,B02,112.26,626587,12031,0.0121,0.1216,44.28,0.0469,2127,770,0,1
GEN-006265,TreatmentA,B01,85.89,2598737,15680,0.013,0.3309,42.34,0.3012,1228,1089,1,0
GEN-006266,Control,B03,117.9,2951664,13760,0.0309,0.2967,47.02,0.2378,1281,-55,1,1
GEN-006267,TreatmentB,B02,95.53,2119290,13815,0.0996,0.1356,47.07,0.1488,2640,623,0,1
GEN-006268,Control,B01,87.22,552091,12279,0.1463,0.1818,46.86,0.2123,1982,37,0,1
GEN-006269,Control,B01,135.14,5120208,13040,0.0464,0.0355,44.05,0.1607,2478,17,0,0
GEN-006270,Control,B02,99.57,1310301,14703,0.0014,0.1111,47.52,0.086,2372,322,1,1
GEN-006271,Control,B02,118.2,880508,13005,0.0072,0.175,42.8,0.1446,1381,-153,1,0
GEN-006272,TreatmentA,B01,83.16,779092,15794,0.062,0.2084,45.71,0.2743,897,686,1,1
GEN-006273,Control,B03,97.79,1909565,18409,0.0221,0.0921,47.72,0.1932,1738,-103,1,1
GEN-006274,TreatmentB,B03,106.2,1709587,16594,0.0145,0.1531,44.49,0.1733,758,468,1,0
GEN-006275,TreatmentB,B03,95.21,673541,16226,0.07,0.0633,44.24,0.0759,1492,462,0,1
GEN-006276,TreatmentA,B03,114.27,1427643,17396,0.0163,0.1108,45.3,0.2395,1873,187,1,0
GEN-006277,Control,B02,100.07,2129977,12958,0.0995,0.0961,46.02,0.1267,1120,61,0,1
GEN-006278,TreatmentB,B02,120.58,1608833,17419,0.0228,0.1128,43.41,0.1019,1112,331,1,0
GEN-006279,Control,B03,83.16,2553043,13119,0.0422,0.129,49.34,0.1209,1601,385,0,0
GEN-006280,TreatmentA,B02,96.83,1386183,16470,0.0294,0.2301,48.83,0.2876,1227,613,0,0
GEN-006281,TreatmentB,B01,89.89,1213467,13207,0.0251,0.0782,46.11,0.2298,1175,480,1,1
GEN-006282,TreatmentA,B03,87.36,1382576,12455,0.0115,0.1247,49.9,0.0718,3042,173,0,0
GEN-006283,Control,B02,120.71,3600187,15491,0.024,0.217,47.36,0.3511,1296,528,1,1
GEN-006284,Control,B03,92.66,1497783,16825,0.0156,0.2443,47.83,0.2199,3220,61,0,1
GEN-006285,Control,B01,105.08,1200573,14570,0.0719,0.1546,46.14,0.2539,1108,-56,0,1
GEN-006286,TreatmentA,B02,123.07,2261782,14962,0.0314,0.1199,46.48,0.185,2113,1232,1,0
GEN-006287,TreatmentA,B03,116.15,2298286,13510,0.0397,0.1541,46.86,0.3149,1570,141,0,1
GEN-006288,TreatmentB,B02,110.05,1959999,14511,0.0519,0.1669,48.54,0.1723,1696,1009,1,0
GEN-006289,TreatmentA,B03,104.44,1037232,14754,0.014,0.0814,43.81,0.119,2058,16,0,1
GEN-006290,TreatmentA,B02,111.83,1914932,17421,0.0183,0.235,46.98,0.0354,1379,293,1,0
GEN-006291,TreatmentA,B02,109.22,2337690,18049,0.0521,0.186,48.43,0.1706,1427,291,0,0
GEN-006292,Control,B02,120.9,1042941,14651,0.0897,0.0961,46.09,0.194,1174,182,0,1
GEN-006293,Control,B02,114.86,812714,8318,0.0186,0.1707,48.89,0.0681,1283,-150,1,0
GEN-006294,TreatmentB,B01,86.71,2095163,14346,0.0086,0.164,43.13,0.0234,1351,845,1,0
GEN-006295,TreatmentB,B03,100.19,842959,16616,0.1132,0.153,45.19,0.1971,2092,1149,1,1
GEN-006296,Control,B01,104.97,2066444,15848,0.0175,0.0763,46.56,0.221,1722,-39,1,1
GEN-006297,Control,B01,66.64,1322189,15274,0.0602,0.2402,48.33,0.0497,1497,-63,0,0
GEN-006298,TreatmentA,B01,99.73,3517097,18102,0.0402,0.0626,50.25,0.2321,1427,43,0,0
GEN-006299,TreatmentA,B01,101.67,410053,12094,0.0094,0.1067,47.73,0.1311,2846,299,0,1
GEN-006300,TreatmentA,B03,98.44,539301,11609,0.0154,0.135,44.18,0.2053,1829,149,1,1
GEN-006301,TreatmentA,B03,103.08,2215330,13723,0.0145,0.0767,48.01,0.0845,2267,235,0,1
GEN-006302,TreatmentA,B03,112.67,1833713,14173,0.011,0.107,44.81,0.1809,1285,416,1,1
GEN-006303,TreatmentA,B03,94.15,1301149,15212,0.0953,0.1778,48.15,0.2562,1895,21,0,1
GEN-006304,TreatmentB,B02,121.7,1149416,15391,0.0084,0.0895,45.18,0.1367,1409,629,1,1
GEN-006305,Control,B01,96.24,2034856,11861,0.0337,0.1289,46.95,0.1604,4127,-90,0,0
GEN-006306,Control,B02,122.25,2741302,15837,0.0681,0.1977,49.07,0.2239,1646,550,1,0
GEN-006307,Control,B02,107.11,2422061,13135,0.0578,0.0982,44.91,0.1838,2024,102,0,0
GEN-006308,TreatmentB,B03,100.81,1056448,12718,0.1039,0.0763,44.18,0.078,1652,432,0,1
GEN-006309,Control,B03,93.03,1135894,12019,0.0584,0.1357,47.9,0.1682,2151,-113,0,1
GEN-006310,TreatmentB,B02,95.85,561670,13301,0.0464,0.0587,47.8,0.1161,715,846,1,1
GEN-006311,TreatmentA,B03,128.27,1229254,14902,0.0264,0.1008,46.87,0.1813,1218,361,1,1
GEN-006312,TreatmentA,B01,143.13,1994998,11990,0.0209,0.1135,44.79,0.1,1497,245,1,1
GEN-006313,TreatmentB,B03,90.86,1031502,14584,0.1018,0.1067,46.59,0.1743,1456,465,1,1
GEN-006314,TreatmentA,B02,121.31,2151899,16570,0.0068,0.2768,47.73,0.1175,568,774,1,0
GEN-006315,Control,B01,124.47,1354798,9773,0.0128,0.0755,49.06,0.2481,1559,629,0,0
GEN-006316,Control,B02,108.75,2477990,11668,0.0088,0.2048,46.69,0.3096,1114,381,0,1
GEN-006317,Control,B01,117.46,608675,14695,0.0204,0.2313,44.97,0.3039,1389,289,1,1
GEN-006318,TreatmentB,B01,100.35,4505041,12050,0.0283,0.2441,46.51,0.3236,1625,1039,1,1
GEN-006319,TreatmentA,B02,91.16,697210,14473,0.0642,0.1355,44.42,0.302,1496,294,0,0
GEN-006320,TreatmentA,B01,105.56,864100,18667,0.0753,0.1107,43.87,0.2768,2260,188,0,0
GEN-006321,Control,B02,91.39,1324818,14072,0.0162,0.1002,41.0,0.0975,1968,-11,1,0
GEN-006322,TreatmentB,B03,114.44,1952616,14465,0.0932,0.1368,46.7,0.4245,1239,858,1,1
GEN-006323,Control,B01,91.71,1865567,7881,0.0155,0.084,47.6,0.1966,2766,1247,1,0
GEN-006324,Control,B02,72.09,827449,13173,0.0273,0.0281,45.02,0.2078,1950,-57,0,0
GEN-006325,TreatmentB,B02,89.15,1677424,14573,0.0308,0.1253,45.0,0.2533,1325,609,0,1
GEN-006326,TreatmentB,B02,82.28,1119958,15279,0.0155,0.1312,47.44,0.1207,1636,613,1,0
GEN-006327,TreatmentB,B01,124.91,1278710,17600,0.0373,0.1711,46.45,0.0564,1442,350,1,0
GEN-006328,TreatmentA,B03,91.94,2765030,10596,0.0124,0.0896,49.08,0.1623,1651,313,0,0
GEN-006329,TreatmentB,B03,114.07,657410,11245,0.071,0.2687,46.52,0.1986,1628,994,1,0
GEN-006330,TreatmentA,B02,92.3,1369355,16741,0.0833,0.1262,45.25,0.0813,1241,631,0,1
GEN-006331,Control,B02,92.26,1071319,18207,0.0257,0.2135,48.2,0.1451,1115,409,1,0
GEN-006332,TreatmentA,B02,102.75,988406,15486,0.0343,0.1678,44.74,0.1447,1460,378,1,0
GEN-006333,Control,B03,98.21,566016,16330,0.0507,0.1228,40.99,0.2009,1265,-158,0,0
GEN-006334,Control,B03,90.26,1206882,13465,0.0118,0.0423,42.22,0.2838,1388,1,1,0
GEN-006335,TreatmentA,B02,99.03,341754,15823,0.081,0.1324,43.5,0.1055,3112,899,1,0
GEN-006336,Control,B01,104.87,885481,13630,0.0595,0.1553,46.22,0.2089,1766,160,0,1
GEN-006337,Control,B02,85.55,472509,13809,0.0871,0.1611,46.99,0.2271,1059,140,0,1
GEN-006338,TreatmentB,B02,73.51,883149,14296,0.0994,0.1103,46.23,0.3155,1144,700,0,0
GEN-006339,Control,B03,126.18,1326966,18487,0.0577,0.216,46.67,0.0951,1890,-160,0,0
GEN-006340,TreatmentA,B01,103.01,1691889,14655,0.0442,0.1886,44.38,0.2638,1460,803,1,1
GEN-006341,Control,B02,77.2,1027344,14261,0.1147,0.2317,49.93,0.0751,1360,44,0,0
GEN-006342,TreatmentB,B03,100.77,849587,14504,0.0117,0.1775,46.23,0.1688,1914,388,0,1
GEN-006343,TreatmentB,B01,121.69,3039480,19411,0.0466,0.1127,43.97,0.2244,1503,494,1,0
GEN-006344,TreatmentA,B03,89.99,736908,12572,0.0321,0.163,46.67,0.097,1457,771,1,1
GEN-006345,TreatmentB,B02,74.69,2406215,15397,0.0357,0.123,47.42,0.314,723,511,1,0
GEN-006346,Control,B03,93.28,1464399,12544,0.0426,0.1785,45.37,0.4317,1290,123,0,1
GEN-006347,TreatmentB,B02,129.48,2389161,19372,0.1029,0.1856,45.22,0.1236,1546,892,1,0
GEN-006348,TreatmentB,B01,98.54,581372,14967,0.0709,0.1232,45.78,0.191,2065,588,0,1
GEN-006349,TreatmentA,B03,115.55,2302391,14691,0.1234,0.0858,45.27,0.233,2000,949,0,1
GEN-006350,TreatmentA,B01,100.44,1265877,15259,0.0223,0.1318,45.91,0.3005,2140,908,1,1
GEN-006351,Control,B02,94.2,3225343,11170,0.0883,0.134,42.7,0.1259,948,421,1,0
GEN-006352,Control,B01,99.44,941091,13622,0.0711,0.1224,48.31,0.1336,1191,262,0,1
GEN-006353,TreatmentB,B02,79.05,1541577,19499,0.0022,0.1323,46.08,0.2229,733,745,1,1
GEN-006354,TreatmentB,B02,105.98,1317473,15841,0.0432,0.2056,47.06,0.1463,1249,707,1,1
GEN-006355,Control,B03,87.35,981715,9967,0.0149,0.1859,43.97,0.0853,2847,1534,1,0
GEN-006356,TreatmentA,B03,79.07,1596425,14363,0.0218,0.1336,49.09,0.1989,1227,988,0,0
GEN-006357,Control,B01,126.94,1316312,18726,0.0356,0.1075,46.41,0.3747,2406,390,1,1
GEN-006358,Control,B02,107.59,833118,12763,0.0426,0.1334,46.38,0.2251,1136,-93,1,1
GEN-006359,TreatmentA,B01,80.09,1393547,16545,0.0658,0.0816,45.91,0.3476,1205,333,0,0
GEN-006360,TreatmentB,B03,94.36,2148969,16427,0.0329,0.2136,43.78,0.2114,1254,369,0,1
GEN-006361,Control,B02,98.76,2608764,14671,0.0108,0.0637,47.11,0.1155,1571,204,0,1
GEN-006362,Control,B03,77.43,938754,14178,0.0393,0.1057,45.37,0.152,1829,77,0,1
GEN-006363,Control,B02,86.43,1984916,15058,0.1019,0.0749,44.59,0.1254,1171,575,1,1
GEN-006364,TreatmentA,B02,95.82,2368445,13922,0.0653,0.2339,46.75,0.0772,1409,1425,1,0
GEN-006365,TreatmentA,B03,80.56,781554,16956,0.063,0.1579,45.43,0.1393,1367,292,0,1
GEN-006366,TreatmentB,B03,98.88,976875,16102,0.0313,0.0423,43.56,0.0593,889,725,0,1
GEN-006367,TreatmentB,B01,110.11,492501,15972,0.0129,0.1061,42.36,0.2051,1986,701,1,0
GEN-006368,TreatmentB,B02,109.82,2863768,15313,0.1156,0.1396,46.91,0.1527,1134,587,1,0
GEN-006369,Control,B01,92.04,232662,13212,0.0622,0.1279,46.53,0.1593,3049,37,0,0
GEN-006370,TreatmentA,B03,111.22,2758454,14155,0.0459,0.1954,44.46,0.1527,1306,256,1,0
GEN-006371,Control,B02,86.0,504820,14501,0.0148,0.2323,48.45,0.3565,1434,-75,0,1
GEN-006372,Control,B01,83.41,2619729,13407,0.0068,0.1465,47.32,0.2373,990,333,1,1
GEN-006373,TreatmentA,B02,96.52,694662,13718,0.0261,0.0512,45.68,0.1344,2633,100,0,1
GEN-006374,TreatmentA,B02,80.5,2386639,15294,0.0287,0.071,46.79,0.1575,2195,436,1,1
GEN-006375,Control,B01,91.65,1715640,15500,0.0183,0.075,47.53,0.3521,985,-161,0,0
GEN-006376,Control,B03,123.73,2034214,11866,0.0151,0.0965,46.32,0.1923,2913,183,0,0
GEN-006377,TreatmentB,B02,95.91,2630468,16385,0.0281,0.105,45.01,0.2574,2356,511,1,0
GEN-006378,TreatmentA,B03,119.76,1244419,12503,0.0152,0.0792,46.81,0.3414,1182,5,0,0
GEN-006379,TreatmentB,B02,83.72,2098061,15810,0.1003,0.1503,46.95,0.2351,946,548,1,1
GEN-006380,Control,B01,109.34,1544201,13824,0.0466,0.1363,47.08,0.1377,783,90,0,0
GEN-006381,TreatmentA,B03,100.55,2507423,9282,0.0277,0.1453,44.32,0.1035,1404,212,0,1
GEN-006382,Control,B03,94.36,1619151,15181,0.0738,0.1431,44.82,0.0802,1879,385,1,1
GEN-006383,TreatmentA,B03,113.15,2691455,11054,0.0512,0.1395,44.58,0.2586,1697,243,0,0
GEN-006384,Control,B03,113.55,2148422,14048,0.0114,0.1075,47.74,0.0807,2010,-57,0,0
GEN-006385,TreatmentA,B03,88.59,2055665,16180,0.017,0.1529,47.97,0.1422,1651,248,1,0
GEN-006386,TreatmentB,B03,98.46,1779866,14990,0.0041,0.2474,47.38,0.2079,2238,485,1,1
GEN-006387,TreatmentB,B02,97.53,1657448,14104,0.1319,0.0353,48.79,0.1766,1745,965,0,0
GEN-006388,Control,B03,92.05,748692,13816,0.0687,0.358,48.06,0.0898,1730,-72,0,0
GEN-006389,TreatmentA,B02,104.93,1963572,16568,0.0364,0.1916,44.05,0.0514,1570,1586,1,0
GEN-006390,TreatmentB,B03,97.27,5042107,16173,0.009,0.0951,47.39,0.0618,988,969,1,1
GEN-006391,TreatmentB,B02,117.98,788634,18055,0.0339,0.2094,45.15,0.1302,2058,622,1,0
GEN-006392,TreatmentB,B03,109.15,1432586,13185,0.019,0.0727,46.87,0.3026,2372,805,1,1
GEN-006393,TreatmentA,B03,91.45,1063651,10592,0.0276,0.0979,47.75,0.2156,1868,293,1,0
GEN-006394,TreatmentB,B01,82.8,738579,16988,0.0418,0.171,44.77,0.1308,1328,768,1,0
GEN-006395,Control,B02,142.35,725576,12806,0.0099,0.3372,43.92,0.1916,1638,23,0,0
GEN-006396,Control,B01,128.09,1517774,14663,0.036,0.1107,48.36,0.1645,1481,211,0,0
GEN-006397,TreatmentB,B03,123.06,1942970,20281,0.0218,0.0884,48.88,0.1916,1876,1025,1,1
GEN-006398,Control,B03,113.36,1268689,13018,0.0342,0.1497,44.71,0.3925,1592,-200,0,0
GEN-006399,Control,B01,88.11,2030173,10908,0.0625,0.1384,47.15,0.2169,963,-127,0,1
GEN-006400,TreatmentA,B01,90.09,3056069,16504,0.007,0.1299,48.53,0.1846,1165,545,1,1
GEN-006401,TreatmentA,B03,99.07,4677583,13078,0.0503,0.0681,48.76,0.1499,1620,457,0,1
GEN-006402,TreatmentA,B03,114.5,1975843,14711,0.035,0.2442,48.65,0.1442,1260,1466,1,0
GEN-006403,TreatmentB,B02,126.93,1655073,12525,0.0189,0.0694,49.99,0.3036,1423,643,1,0
GEN-006404,Control,B03,100.37,2728861,12498,0.0331,0.083,47.54,0.0856,1668,17,0,1
GEN-006405,TreatmentA,B02,90.45,1709551,16193,0.0433,0.0921,46.58,0.1357,940,375,1,1
GEN-006406,TreatmentB,B02,119.97,1900425,13537,0.0081,0.1046,46.68,0.1451,1283,319,1,1
GEN-006407,TreatmentA,B02,128.52,2333150,12108,0.0323,0.1105,47.55,0.1453,1405,1061,0,1
GEN-006408,Control,B03,117.91,1082109,18671,0.0064,0.1541,45.68,0.1239,1943,-62,0,0
GEN-006409,TreatmentB,B03,80.97,862855,14568,0.0926,0.082,47.32,0.0842,2498,742,0,1
GEN-006410,Control,B02,101.78,2713543,15915,0.0255,0.1514,51.05,0.1225,1339,-194,0,0
GEN-006411,Control,B02,86.05,1899029,13695,0.0475,0.2646,43.15,0.2617,2070,743,0,0
GEN-006412,TreatmentA,B03,96.54,519924,12980,0.0244,0.108,44.99,0.0925,1780,24,0,1
GEN-006413,TreatmentA,B03,94.35,499466,15724,0.035,0.3137,48.58,0.2903,1464,223,1,1
GEN-006414,TreatmentA,B01,83.9,1386895,18313,0.0377,0.0935,45.53,0.0881,1106,548,1,1
GEN-006415,TreatmentA,B01,85.22,2670371,15128,0.0165,0.1376,49.97,0.3456,3436,60,0,0
GEN-006416,Control,B03,106.46,3451856,10460,0.0133,0.1137,49.43,0.295,1810,619,0,0
GEN-006417,Control,B01,83.18,3226998,11507,0.0728,0.1202,45.6,0.2407,1610,-186,0,1
GEN-006418,TreatmentB,B01,83.7,2446536,18991,0.0516,0.1224,43.6,0.24,1150,683,1,0
GEN-006419,Control,B03,97.44,2167571,11782,0.0145,0.19,51.35,0.1298,1668,333,1,0
GEN-006420,TreatmentB,B02,119.77,407536,14411,0.0184,0.1229,45.03,0.2608,960,880,1,1
GEN-006421,Control,B02,126.88,1412196,13308,0.0064,0.1518,50.59,0.291,1689,837,1,0
GEN-006422,Control,B02,94.88,1530652,15559,0.056,0.122,45.02,0.2307,1613,-186,0,1
