sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-003723,Control,B01,88.8,2.41,0.2687,315,89.38,0.2027,0.2719,32.01,14.25,2,7.65,0,0
STR-003724,Control,B02,126.57,3.39,0.2885,240,13.47,0.5484,0.1605,36.73,23.15,0,6.72,0,0
STR-003725,TreatmentA,B02,86.23,1.8,0.2889,184,21.39,0.455,0.3284,40.29,34.64,3,7.43,0,1
STR-003726,TreatmentA,B01,139.59,1.63,0.2649,122,47.7,0.3138,0.3599,40.84,24.16,4,4.75,0,0
STR-003727,TreatmentA,B02,122.99,1.41,0.1736,202,91.66,0.2698,0.3488,35.31,30.27,3,7.04,1,0
STR-003728,Control,B02,101.5,3.49,0.2355,130,27.89,0.3088,0.3721,33.65,31.32,6,8.29,0,0
STR-003729,Control,B03,106.22,2.11,0.2474,379,60.69,0.4545,0.33,38.9,29.95,0,6.01,0,1
STR-003730,Control,B01,92.42,4.18,0.2261,126,23.42,0.3141,0.3837,37.83,25.53,0,7.72,0,1
STR-003731,Control,B03,93.39,1.48,0.2337,415,11.87,0.5694,0.4131,56.23,19.27,3,8.04,1,1
STR-003732,Control,B03,93.81,3.09,0.2879,322,41.36,0.462,0.4221,36.48,18.46,2,3.46,0,0
STR-003733,Control,B03,87.55,2.16,0.2009,179,24.71,0.2068,0.2673,26.83,28.19,4,6.32,0,1
STR-003734,Control,B03,83.39,1.82,0.2177,886,30.42,0.4016,0.2865,39.45,29.35,3,6.2,0,1
STR-003735,Control,B01,103.23,2.95,0.1703,487,5.41,0.4103,0.2552,45.64,22.7,0,6.59,1,1
STR-003736,TreatmentA,B01,106.85,1.43,0.2022,434,30.09,0.1633,0.3876,30.3,20.38,3,9.62,0,0
STR-003737,Control,B03,85.2,1.8,0.2458,284,66.53,0.4839,0.1259,45.32,30.1,1,7.11,0,0
STR-003738,TreatmentB,B02,67.63,1.77,0.2797,296,62.81,0.3352,0.2775,54.14,24.1,5,7.26,0,0
STR-003739,TreatmentB,B02,100.65,1.39,0.2361,213,83.09,0.5448,0.2483,11.21,29.7,2,7.34,1,0
STR-003740,TreatmentB,B02,102.69,2.36,0.2328,144,40.12,0.395,0.3926,34.98,16.98,5,5.63,0,0
STR-003741,TreatmentB,B01,106.71,1.35,0.1608,241,67.67,0.566,0.2,3.62,28.92,4,6.96,1,0
STR-003742,Control,B03,106.37,1.21,0.2055,105,20.28,0.4824,0.5074,63.14,33.22,3,4.95,1,1
STR-003743,Control,B01,88.99,1.99,0.2652,158,57.77,0.2081,0.4502,75.78,15.81,5,7.77,0,1
STR-003744,TreatmentB,B01,83.74,1.0,0.239,497,58.06,0.1959,0.6782,37.18,20.82,3,5.84,1,0
STR-003745,TreatmentB,B02,87.85,1.67,0.2398,413,46.65,0.3938,0.5047,32.77,19.62,1,7.57,0,0
STR-003746,TreatmentA,B03,87.27,2.39,0.2151,619,39.89,0.1886,0.1925,27.04,31.92,0,6.37,1,1
STR-003747,TreatmentA,B03,99.8,2.82,0.238,440,34.43,0.1406,0.3129,36.53,24.01,4,8.75,0,1
STR-003748,Control,B03,129.66,2.1,0.2493,308,20.64,0.3131,0.4525,56.32,28.37,4,7.89,1,0
STR-003749,Control,B02,106.9,2.53,0.2958,231,24.69,0.3927,0.428,111.98,22.79,4,6.36,0,1
STR-003750,TreatmentB,B03,108.0,2.0,0.2545,444,96.54,0.3196,0.2743,22.84,31.78,2,6.28,1,0
STR-003751,TreatmentA,B02,89.38,1.96,0.2846,422,12.47,0.3107,0.2378,32.92,30.68,3,7.32,1,1
STR-003752,TreatmentB,B01,90.43,2.11,0.2785,274,26.54,0.1789,0.1398,28.07,24.66,3,6.96,1,1
STR-003753,TreatmentA,B01,88.13,2.52,0.2933,323,16.61,0.4445,0.4555,26.52,37.25,2,6.65,0,1
STR-003754,TreatmentB,B01,87.61,1.29,0.2655,114,17.36,0.5441,0.3495,9.24,25.53,3,7.72,0,1
STR-003755,TreatmentA,B02,116.34,3.17,0.2243,216,17.94,0.2772,0.1977,13.69,18.94,1,6.04,0,1
STR-003756,TreatmentB,B03,114.51,1.17,0.265,296,20.17,0.4382,0.368,49.07,20.44,4,7.81,0,0
STR-003757,Control,B03,86.49,2.49,0.2037,516,57.59,0.2949,0.3463,44.93,16.11,2,7.62,0,0
STR-003758,TreatmentA,B02,97.38,2.41,0.2289,298,55.72,0.6287,0.1456,42.35,19.54,4,7.89,1,0
STR-003759,Control,B03,88.36,2.03,0.2184,297,39.49,0.3281,0.1658,50.64,33.9,3,5.68,1,1
STR-003760,Control,B02,91.3,1.93,0.1594,204,12.91,0.5815,0.1428,39.52,18.98,1,5.91,1,0
STR-003761,TreatmentA,B03,93.63,2.38,0.2288,188,65.9,0.3944,0.2854,85.66,24.09,7,5.51,0,0
STR-003762,TreatmentB,B02,65.54,3.04,0.2946,300,41.05,0.6287,0.1518,43.28,18.48,1,4.14,0,0
STR-003763,Control,B03,114.53,2.13,0.2676,238,23.12,0.4027,0.1859,37.58,35.37,3,8.09,0,0
STR-003764,TreatmentB,B02,109.51,1.66,0.1893,580,86.89,0.3865,0.2221,16.91,28.07,0,7.79,1,1
STR-003765,TreatmentB,B03,89.46,1.77,0.2031,292,146.12,0.552,0.4617,16.42,23.74,1,5.76,1,1
STR-003766,Control,B01,91.38,3.2,0.2616,300,47.22,0.4521,0.2578,98.14,19.15,0,8.0,0,0
STR-003767,Control,B03,59.76,1.3,0.2667,728,87.18,0.3491,0.1047,42.68,18.73,4,6.79,0,1
STR-003768,Control,B02,89.33,2.48,0.2267,299,27.62,0.3927,0.425,38.77,37.26,2,7.18,1,1
STR-003769,TreatmentB,B03,126.93,2.58,0.2447,80,20.3,0.6103,0.164,15.25,18.46,3,6.82,1,0
STR-003770,TreatmentB,B02,117.65,1.44,0.1637,890,44.96,0.584,0.3451,11.09,33.92,1,5.71,1,1
STR-003771,Control,B02,91.24,2.89,0.2158,277,38.94,0.1762,0.2755,42.92,17.13,1,7.08,1,1
STR-003772,TreatmentA,B03,79.29,2.62,0.2303,123,15.6,0.2749,0.2966,44.17,20.53,1,6.98,0,1
STR-003773,Control,B02,111.87,2.36,0.2197,643,8.98,0.563,0.1996,38.84,18.45,1,7.94,0,1
STR-003774,TreatmentB,B01,96.48,1.1,0.2247,1670,52.28,0.3981,0.3494,53.27,32.55,0,6.92,1,1
STR-003775,TreatmentA,B02,101.95,2.55,0.2659,644,41.61,0.2831,0.2214,56.66,25.12,2,7.02,1,1
STR-003776,TreatmentB,B01,113.34,2.5,0.2504,243,53.22,0.3808,0.4142,8.14,30.75,1,7.07,0,1
STR-003777,TreatmentB,B03,104.12,1.56,0.2158,251,46.5,0.6274,0.2906,20.54,20.41,2,7.78,1,1
STR-003778,Control,B01,76.16,1.8,0.177,108,9.1,0.2024,0.4253,24.17,32.81,1,3.87,1,0
STR-003779,TreatmentA,B01,101.06,1.77,0.1799,253,41.24,0.3453,0.3086,41.79,23.2,2,6.8,1,1
STR-003780,TreatmentB,B01,104.49,1.66,0.2802,125,37.1,0.4299,0.2204,32.28,12.34,2,7.79,0,1
STR-003781,TreatmentB,B03,88.51,1.04,0.2855,126,42.29,0.2135,0.225,8.93,37.81,4,6.82,1,1
STR-003782,Control,B02,87.06,2.57,0.3012,193,59.39,0.4312,0.4582,25.66,28.54,3,5.37,0,0
STR-003783,TreatmentA,B03,126.34,1.2,0.3027,196,23.16,0.1023,0.4437,35.51,34.39,4,5.19,1,0
STR-003784,TreatmentA,B01,105.1,2.47,0.2804,238,31.36,0.36,0.4877,23.33,22.48,4,7.97,0,0
STR-003785,Control,B03,117.8,1.49,0.2652,181,41.24,0.305,0.3961,61.4,28.01,4,8.51,0,0
STR-003786,TreatmentB,B02,72.92,1.49,0.2197,717,79.2,0.6213,0.4136,28.19,36.94,3,7.16,1,1
STR-003787,TreatmentA,B02,88.49,2.53,0.2043,541,29.47,0.5197,0.2374,23.35,23.08,5,6.05,0,0
STR-003788,Control,B03,103.85,2.36,0.1627,1401,51.24,0.49,0.1354,67.7,28.11,3,8.39,1,0
STR-003789,Control,B02,119.79,3.47,0.2484,230,10.8,0.5411,0.4507,66.35,31.85,4,4.88,0,0
STR-003790,Control,B03,101.9,2.54,0.238,127,43.22,0.3589,0.385,42.89,21.52,1,8.17,1,1
STR-003791,TreatmentB,B01,82.77,1.21,0.2237,279,38.26,0.6766,0.199,24.92,20.61,3,7.29,1,0
STR-003792,TreatmentA,B02,86.45,2.29,0.2033,898,34.4,0.4453,0.2485,44.49,31.51,2,6.79,0,1
STR-003793,TreatmentA,B02,127.95,1.51,0.2234,404,27.59,0.3837,0.1145,56.94,19.4,3,5.21,0,0
STR-003794,TreatmentB,B03,91.73,0.82,0.2348,119,84.96,0.5225,0.2523,4.17,18.62,3,7.13,1,1
STR-003795,TreatmentA,B01,105.97,1.61,0.268,197,24.88,0.4123,0.1052,41.53,26.97,1,6.93,1,1
STR-003796,TreatmentA,B02,78.31,1.77,0.22,242,53.81,0.4354,0.35,19.03,26.89,1,4.64,0,0
STR-003797,TreatmentA,B02,128.09,2.37,0.239,417,46.91,0.4243,0.1735,25.18,25.82,2,7.24,1,1
STR-003798,TreatmentA,B02,113.18,3.11,0.2145,256,20.89,0.426,0.2836,31.06,21.5,1,5.98,0,0
STR-003799,Control,B03,67.67,1.58,0.2136,246,44.94,0.4092,0.3978,104.26,26.27,2,5.45,0,0
STR-003800,Control,B01,92.73,2.58,0.2144,460,12.03,0.345,0.4572,61.14,17.29,2,4.87,0,0
STR-003801,Control,B02,104.17,3.17,0.2434,244,23.05,0.2666,0.4107,30.89,16.72,4,5.43,0,0
STR-003802,TreatmentB,B02,93.45,1.35,0.2256,266,74.92,0.4494,0.1982,35.51,23.38,0,6.46,1,1
STR-003803,Control,B01,94.04,2.39,0.1712,376,40.26,0.4775,0.2852,27.46,22.73,3,3.13,1,0
STR-003804,TreatmentB,B01,90.53,1.21,0.2721,307,29.79,0.1669,0.1826,17.14,18.69,2,6.44,1,1
STR-003805,TreatmentA,B01,96.09,1.88,0.319,296,37.06,0.6207,0.5636,47.13,15.98,2,5.81,0,1
STR-003806,Control,B01,104.58,1.81,0.1995,159,67.42,0.4129,0.2763,71.05,13.54,1,7.46,1,1
STR-003807,Control,B03,96.39,1.72,0.2628,288,12.18,0.3463,0.1935,33.91,29.95,7,6.89,1,1
STR-003808,Control,B03,77.77,3.32,0.2363,176,49.76,0.3018,0.2788,103.46,38.37,1,8.18,0,1
STR-003809,Control,B02,94.97,1.92,0.2529,410,65.96,0.5606,0.264,33.01,20.06,2,5.89,0,1
STR-003810,TreatmentA,B01,86.72,1.66,0.2698,160,38.42,0.5172,0.1256,31.1,40.78,1,4.75,1,0
STR-003811,Control,B02,105.83,1.81,0.1897,429,12.56,0.3826,0.2712,46.79,15.46,4,8.57,1,0
STR-003812,Control,B02,61.82,2.21,0.2963,228,22.88,0.2543,0.3059,30.39,26.71,0,5.74,0,0
STR-003813,Control,B03,89.91,2.13,0.2511,152,28.88,0.2975,0.5617,64.8,18.34,2,7.91,0,0
STR-003814,Control,B02,94.63,3.65,0.2492,160,21.1,0.5702,0.38,41.64,30.82,1,6.18,0,1
STR-003815,TreatmentA,B02,98.58,2.65,0.2244,262,36.92,0.5294,0.3325,44.52,20.32,2,7.32,0,1
STR-003816,TreatmentA,B02,120.45,1.42,0.2451,168,21.42,0.5155,0.4753,39.92,24.55,0,8.85,0,1
STR-003817,TreatmentA,B01,113.63,3.29,0.2309,233,53.98,0.3808,0.2222,41.29,24.97,5,4.95,0,0
STR-003818,Control,B03,105.23,1.52,0.2467,179,101.81,0.3517,0.3279,31.43,30.52,5,6.73,0,1
STR-003819,Control,B03,98.72,4.42,0.2356,228,20.29,0.4135,0.2063,34.75,25.4,2,5.06,0,0
STR-003820,Control,B03,88.03,2.75,0.2626,369,13.47,0.3818,0.2032,23.79,25.54,3,3.81,0,0
STR-003821,Control,B02,91.94,3.03,0.1635,259,62.11,0.5938,0.2159,22.41,15.6,2,10.4,0,0
STR-003822,TreatmentB,B02,111.63,0.85,0.1915,244,47.63,0.4552,0.2636,32.54,25.04,2,8.95,1,0
STR-003823,TreatmentA,B01,124.94,1.01,0.229,265,31.0,0.4474,0.3588,15.56,23.79,4,7.44,1,1
STR-003824,TreatmentB,B03,93.49,1.8,0.2303,457,34.35,0.4586,0.3154,43.82,20.87,3,7.42,0,1
STR-003825,TreatmentA,B02,104.96,1.35,0.1872,253,15.37,0.4521,0.4226,36.1,28.47,3,8.87,1,0
STR-003826,TreatmentB,B02,76.77,0.77,0.29,340,21.22,0.4998,0.522,11.33,16.54,2,4.71,1,0
STR-003827,TreatmentA,B03,98.05,2.17,0.2497,420,61.16,0.3993,0.4262,42.35,23.88,3,4.33,1,0
STR-003828,TreatmentA,B01,85.47,2.1,0.2301,232,17.44,0.4286,0.1413,8.55,22.4,4,4.38,1,0
STR-003829,TreatmentB,B03,109.95,3.89,0.2065,958,9.81,0.4158,0.2329,32.91,24.84,3,8.06,1,0
STR-003830,TreatmentB,B01,82.98,0.72,0.2051,292,29.43,0.4319,0.2097,27.5,19.14,2,7.68,1,0
STR-003831,TreatmentB,B01,100.78,2.58,0.2316,204,83.36,0.373,0.3077,22.83,21.24,5,7.38,0,0
STR-003832,Control,B03,85.17,1.87,0.2021,90,58.68,0.3701,0.2523,91.02,19.77,1,6.05,0,1
STR-003833,TreatmentA,B01,86.45,3.48,0.2225,189,36.95,0.3243,0.4359,28.85,15.11,0,6.94,0,0
STR-003834,TreatmentA,B01,95.8,1.63,0.3214,248,46.89,0.4452,0.0749,41.54,25.18,2,5.23,0,0
STR-003835,TreatmentB,B01,96.61,0.57,0.185,321,13.83,0.1991,0.2719,16.46,24.51,3,6.51,1,1
STR-003836,TreatmentA,B03,88.96,1.6,0.217,182,45.68,0.4154,0.1234,22.24,13.32,2,7.74,1,1
STR-003837,TreatmentA,B03,99.4,1.69,0.21,381,25.34,0.3714,0.1806,16.31,20.7,0,7.88,1,1
STR-003838,Control,B03,105.98,4.72,0.3019,408,80.88,0.337,0.4356,27.52,17.25,4,7.25,0,0
STR-003839,TreatmentB,B01,105.54,1.52,0.2498,303,20.49,0.3754,0.1658,6.05,24.0,7,4.26,1,1
STR-003840,Control,B03,87.17,2.48,0.2102,427,24.68,0.4081,0.4838,38.0,22.58,1,8.63,1,1
STR-003841,TreatmentB,B02,99.3,1.1,0.2339,241,9.72,0.4516,0.1893,45.7,25.19,2,9.17,0,0
STR-003842,TreatmentB,B03,103.19,0.57,0.2996,189,42.4,0.4611,0.1957,19.19,15.38,0,5.75,1,0
STR-003843,TreatmentB,B02,61.13,0.8,0.2074,294,36.17,0.1112,0.1884,20.15,28.96,1,8.22,1,1
STR-003844,TreatmentA,B02,124.57,1.97,0.2856,521,11.79,0.5269,0.225,32.6,21.59,4,2.67,0,0
STR-003845,TreatmentB,B02,97.0,1.9,0.238,273,44.86,0.5809,0.3554,55.23,29.33,0,6.04,0,1
STR-003846,TreatmentB,B02,103.66,2.04,0.2518,355,51.15,0.2011,0.4426,40.58,23.28,0,6.4,0,0
STR-003847,TreatmentA,B02,87.6,2.32,0.2954,292,27.51,0.4776,0.4073,30.06,22.1,6,5.29,0,1
STR-003848,TreatmentB,B02,99.82,0.9,0.1848,249,71.12,0.4266,0.2501,6.09,24.07,2,9.11,1,0
STR-003849,TreatmentB,B03,81.14,2.6,0.3031,171,22.19,0.474,0.4415,36.31,29.61,2,6.82,0,1
STR-003850,Control,B02,113.29,4.32,0.2593,120,11.15,0.5091,0.1981,86.93,13.31,1,8.21,0,0
STR-003851,TreatmentB,B02,111.19,3.49,0.2468,283,29.58,0.2627,0.2419,24.92,26.5,2,6.69,0,1
STR-003852,TreatmentA,B03,115.15,3.71,0.1851,305,45.49,0.2528,0.2887,23.16,19.67,5,6.87,1,0
STR-003853,TreatmentB,B02,90.79,2.26,0.2413,878,35.63,0.1768,0.1984,28.09,22.62,3,7.3,0,1
STR-003854,TreatmentA,B02,102.91,2.25,0.2371,202,41.46,0.2896,0.409,22.25,26.08,3,5.85,0,0
STR-003855,TreatmentA,B02,93.16,2.21,0.2409,167,26.56,0.6078,0.4467,27.03,17.54,1,9.16,1,1
STR-003856,Control,B03,85.22,2.53,0.2557,133,29.64,0.5865,0.3172,26.06,19.11,3,6.6,0,1
STR-003857,TreatmentB,B01,69.93,2.31,0.2928,176,19.32,0.2573,0.2943,31.27,25.24,2,6.28,0,1
STR-003858,TreatmentA,B02,88.91,1.56,0.2725,331,13.19,0.569,0.4583,79.04,32.57,1,7.76,0,1
STR-003859,TreatmentB,B03,96.95,2.06,0.1994,497,41.9,0.6509,0.3487,33.46,30.36,3,6.13,1,0
STR-003860,TreatmentA,B01,101.52,1.75,0.2264,94,11.51,0.3914,0.2906,55.37,28.46,1,5.87,0,0
STR-003861,TreatmentA,B03,118.04,1.68,0.2082,159,36.32,0.2415,0.2911,55.87,14.93,0,9.38,1,0
STR-003862,TreatmentB,B02,93.99,2.35,0.21,290,67.41,0.3243,0.7133,20.44,40.87,3,5.94,1,0
STR-003863,TreatmentA,B02,70.82,1.42,0.2976,300,32.78,0.2507,0.5343,21.15,26.01,0,5.28,0,0
STR-003864,Control,B03,119.1,2.11,0.244,205,21.53,0.1977,0.2857,95.65,26.41,1,6.65,0,0
STR-003865,TreatmentB,B01,92.79,0.43,0.1642,291,48.83,0.3687,0.4155,34.07,27.56,3,4.88,1,0
STR-003866,TreatmentB,B01,114.99,1.28,0.1326,312,33.21,0.3451,0.471,112.64,36.8,0,6.69,1,1
STR-003867,Control,B03,102.44,2.37,0.2879,195,34.1,0.4528,0.4693,67.74,24.6,4,5.03,0,1
STR-003868,TreatmentA,B03,81.44,4.55,0.2889,230,69.83,0.3283,0.2296,21.89,22.6,4,7.2,0,1
STR-003869,TreatmentA,B01,97.69,1.34,0.199,510,96.31,0.4219,0.2159,47.23,28.49,4,7.91,1,1
STR-003870,TreatmentB,B02,81.01,0.81,0.2751,307,41.26,0.4473,0.1861,33.49,32.34,2,7.64,1,1
STR-003871,Control,B02,88.39,2.3,0.2453,391,130.29,0.5028,0.1589,38.76,20.72,4,6.41,0,0
STR-003872,Control,B02,84.63,1.78,0.2047,764,24.85,0.3372,0.3135,38.56,29.5,4,6.55,0,1
STR-003873,TreatmentA,B01,105.81,2.6,0.2382,231,37.34,0.5052,0.179,73.89,17.44,2,5.25,0,0
STR-003874,TreatmentA,B01,103.97,2.96,0.2315,67,18.92,0.6295,0.2399,90.76,14.65,1,6.53,0,0
STR-003875,TreatmentB,B03,100.26,1.38,0.2507,92,37.61,0.1204,0.2156,42.82,31.13,3,3.93,1,0
STR-003876,TreatmentB,B02,95.44,2.99,0.2714,224,61.25,0.3693,0.3914,18.99,29.98,2,7.14,0,0
STR-003877,TreatmentA,B03,100.16,1.72,0.1888,148,32.24,0.3855,0.2497,38.14,15.34,2,6.68,1,1
STR-003878,TreatmentA,B01,109.83,1.13,0.2223,163,30.87,0.4435,0.2143,37.1,26.63,2,7.7,1,0
STR-003879,Control,B03,100.44,2.37,0.2608,517,26.26,0.4683,0.359,29.31,25.65,2,6.54,0,1
STR-003880,TreatmentB,B03,96.29,2.05,0.2403,253,15.21,0.3573,0.3622,6.34,28.06,3,6.64,1,1
STR-003881,TreatmentB,B01,127.64,1.92,0.2691,276,31.92,0.2225,0.1636,25.32,19.75,1,9.13,0,1
STR-003882,Control,B01,81.7,4.55,0.2345,260,51.19,0.5684,0.3276,72.23,25.58,3,5.87,0,1
STR-003883,TreatmentB,B03,108.62,1.5,0.2291,336,29.54,0.3873,0.4201,9.31,29.51,2,4.65,0,0
STR-003884,TreatmentB,B02,99.37,0.62,0.2467,105,35.56,0.4835,0.3281,7.47,37.31,6,7.13,1,1
STR-003885,TreatmentB,B01,132.28,0.7,0.2666,886,38.77,0.2252,0.1382,13.18,25.11,0,9.38,1,0
STR-003886,TreatmentB,B03,105.74,2.92,0.2135,447,15.24,0.578,0.4893,27.21,21.88,1,4.36,1,1
STR-003887,TreatmentA,B01,100.05,1.6,0.2038,538,8.87,0.4705,0.3491,42.23,23.58,1,6.5,0,1
STR-003888,TreatmentA,B01,100.99,3.82,0.2436,236,16.91,0.7445,0.4069,88.22,25.22,3,7.69,0,1
STR-003889,TreatmentB,B01,106.24,1.13,0.2015,188,34.87,0.6252,0.468,23.77,25.33,1,5.91,1,1
STR-003890,TreatmentB,B02,96.93,1.19,0.2296,243,98.16,0.4425,0.3738,24.72,10.83,3,6.18,1,1
STR-003891,Control,B03,77.13,2.04,0.1849,321,80.08,0.3426,0.2821,53.1,18.17,3,7.29,0,1
STR-003892,Control,B02,104.04,1.82,0.2222,209,27.33,0.3834,0.5362,66.31,24.45,0,7.05,1,0
STR-003893,TreatmentA,B01,98.62,2.93,0.2072,483,14.41,0.4321,0.3901,25.78,11.61,2,5.61,0,1
STR-003894,TreatmentB,B01,81.01,0.72,0.2478,163,55.8,0.7427,0.3851,5.74,33.09,4,4.82,1,1
STR-003895,TreatmentB,B03,110.96,0.89,0.1981,343,26.33,0.4426,0.1723,22.95,8.97,1,4.4,1,0
STR-003896,TreatmentA,B01,125.73,2.66,0.1861,278,27.91,0.5284,0.3562,77.51,16.76,3,10.16,0,0
STR-003897,Control,B01,96.16,1.85,0.2371,92,21.7,0.2973,0.3688,41.54,31.17,4,6.88,0,1
STR-003898,Control,B03,94.99,2.36,0.2467,743,5.42,0.5005,0.4714,44.89,19.36,0,6.92,0,1
STR-003899,Control,B02,156.08,2.92,0.2267,185,15.84,0.3289,0.2608,37.07,15.38,5,7.51,0,0
STR-003900,Control,B03,100.9,1.48,0.2407,463,13.83,0.4576,0.431,51.21,15.16,2,5.67,1,1
STR-003901,TreatmentB,B02,92.25,1.14,0.2145,537,97.99,0.4643,0.6812,17.05,28.58,4,6.91,1,1
STR-003902,TreatmentB,B02,102.69,1.0,0.2686,859,43.44,0.5627,0.3315,6.24,12.79,4,9.09,1,0
STR-003903,Control,B01,110.04,2.91,0.2115,226,31.43,0.3203,0.2245,31.07,34.5,5,8.34,1,0
STR-003904,TreatmentA,B01,104.26,1.64,0.2181,464,23.21,0.2489,0.3794,36.28,30.0,2,6.6,1,0
STR-003905,Control,B01,100.99,3.26,0.2122,277,50.39,0.5209,0.2081,44.56,20.28,2,7.57,0,1
STR-003906,TreatmentB,B02,99.64,0.64,0.2687,175,15.78,0.5162,0.3514,60.53,32.31,0,6.84,1,1
STR-003907,Control,B02,92.3,3.35,0.2237,590,21.35,0.2964,0.3509,61.51,23.87,2,6.66,0,1
STR-003908,Control,B03,110.52,2.9,0.2366,176,16.72,0.4808,0.3607,39.93,14.03,9,7.76,0,1
STR-003909,Control,B01,106.98,1.95,0.2789,171,30.84,0.2608,0.1922,61.98,25.55,3,6.99,0,1
STR-003910,TreatmentA,B01,94.73,1.95,0.2827,127,12.86,0.3849,0.3425,46.61,21.39,1,7.97,0,1
STR-003911,TreatmentA,B02,116.08,1.77,0.2615,283,44.82,0.3907,0.5433,66.55,19.14,3,8.94,0,0
STR-003912,TreatmentB,B03,90.89,1.48,0.2044,254,34.02,0.4529,0.1241,19.34,20.43,2,7.32,1,1
STR-003913,TreatmentA,B02,86.4,1.55,0.2245,385,61.67,0.5613,0.2719,31.83,27.49,1,8.62,1,0
STR-003914,Control,B02,70.1,2.21,0.2146,278,74.76,0.4585,0.4605,41.7,28.15,2,6.05,0,1
STR-003915,TreatmentB,B01,89.04,2.03,0.2206,293,26.0,0.4338,0.3448,32.11,19.72,4,7.08,0,1
STR-003916,Control,B02,103.83,2.1,0.2457,1129,32.88,0.5323,0.1436,46.74,20.77,1,8.0,0,0
STR-003917,Control,B03,89.5,2.28,0.2111,311,24.21,0.4044,0.4353,69.79,22.26,3,5.71,0,0
STR-003918,Control,B02,89.74,1.83,0.2377,337,31.35,0.3876,0.3004,42.7,20.04,5,6.02,0,0
STR-003919,TreatmentA,B01,117.82,1.11,0.1942,233,40.25,0.3716,0.4053,69.15,30.07,1,4.49,0,0
STR-003920,TreatmentB,B02,85.9,4.47,0.253,279,15.69,0.4577,0.2557,54.6,26.16,2,8.5,0,1
STR-003921,Control,B03,72.41,2.71,0.267,372,57.12,0.5514,0.155,32.75,24.94,0,6.34,0,0
STR-003922,TreatmentB,B02,110.64,1.15,0.2586,332,29.34,0.2973,0.4667,21.03,26.32,1,5.09,1,0
STR-003923,TreatmentB,B02,128.59,1.95,0.2306,414,19.93,0.5258,0.1846,30.46,25.94,2,5.42,1,0
STR-003924,TreatmentB,B01,102.37,1.09,0.2645,109,33.84,0.5441,0.1084,46.01,17.26,0,5.18,0,0
STR-003925,Control,B02,107.76,1.71,0.26,289,70.58,0.5193,0.1511,73.74,25.66,3,7.56,0,0
STR-003926,TreatmentB,B01,107.57,0.89,0.2856,365,21.6,0.2033,0.259,41.21,24.22,1,10.34,0,0
STR-003927,Control,B02,119.58,2.99,0.2308,166,34.98,0.4755,0.4252,33.89,20.63,0,9.34,0,0
STR-003928,TreatmentA,B03,105.43,2.49,0.2619,220,18.16,0.4284,0.2424,23.14,21.23,2,7.48,0,1
STR-003929,TreatmentA,B03,93.53,1.79,0.3078,391,19.49,0.2553,0.4911,18.56,18.5,4,6.23,1,0
STR-003930,TreatmentB,B02,77.28,2.11,0.2983,234,34.34,0.2853,0.3132,47.96,17.31,1,6.46,0,1
STR-003931,TreatmentB,B03,78.13,1.33,0.214,273,20.5,0.635,0.4505,35.15,31.33,3,6.21,1,0
STR-003932,Control,B02,85.37,2.88,0.2388,219,44.95,0.7291,0.3037,82.3,25.86,3,4.2,0,1
STR-003933,TreatmentB,B02,85.18,1.95,0.1885,96,27.38,0.1908,0.3976,10.55,23.94,2,5.21,1,0
STR-003934,TreatmentB,B03,84.67,2.28,0.2714,347,36.93,0.2709,0.3382,8.89,41.98,2,9.25,1,0
STR-003935,Control,B02,87.73,2.53,0.26,187,7.64,0.5286,0.2832,49.25,25.36,2,8.14,0,0
STR-003936,TreatmentB,B01,89.46,1.3,0.1891,186,19.96,0.2716,0.3482,72.04,15.05,0,7.96,1,0
STR-003937,TreatmentA,B02,99.1,1.41,0.2158,221,77.9,0.3469,0.2491,28.81,18.67,1,7.4,1,1
STR-003938,TreatmentB,B01,97.57,0.83,0.2245,398,29.31,0.4372,0.2278,30.3,25.62,3,4.45,1,0
STR-003939,Control,B03,79.74,1.89,0.2383,421,19.39,0.4975,0.397,52.7,19.4,2,8.4,0,1
STR-003940,Control,B01,57.41,1.57,0.2201,269,41.71,0.7083,0.4829,64.46,21.82,3,6.73,1,1
STR-003941,TreatmentA,B01,116.45,1.75,0.2015,168,95.02,0.4346,0.2294,16.18,27.64,2,6.69,1,1
STR-003942,TreatmentA,B03,109.45,2.01,0.2038,189,33.87,0.4938,0.2587,21.82,30.51,2,7.5,1,1
STR-003943,TreatmentB,B02,90.89,1.5,0.2431,288,20.13,0.6046,0.238,31.69,34.93,4,5.81,1,0
STR-003944,TreatmentB,B01,77.09,1.99,0.2415,297,33.12,0.5545,0.3681,46.77,32.25,0,8.21,0,0
STR-003945,TreatmentA,B01,109.63,2.98,0.2285,327,35.54,0.2204,0.3148,156.18,16.82,3,9.96,0,0
STR-003946,TreatmentA,B01,78.88,1.21,0.2265,174,26.01,0.3898,0.2454,18.64,24.49,0,4.68,0,0
STR-003947,TreatmentB,B01,107.65,1.51,0.2845,148,69.08,0.2719,0.1288,31.41,28.03,7,7.38,0,1
STR-003948,TreatmentB,B01,90.85,0.76,0.2221,477,40.14,0.2361,0.3305,20.23,21.93,1,4.94,1,0
