sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-509559,Control,B01,91.89,1.77,0.2348,350,55.76,0.5674,0.2231,58.15,22.32,1,4.4,0,0
STR-503569,TreatmentB,B02,96.29,1.48,0.2122,800,7.24,0.4604,0.1864,17.57,16.4,0,6.31,1,1
STR-508215,TreatmentB,B01,106.34,1.75,0.2088,116,14.19,0.4342,0.5484,30.59,29.3,1,8.44,0,0
STR-503654,TreatmentA,B03,96.19,1.2,0.2483,240,43.61,0.5015,0.2677,54.96,25.51,1,8.07,1,0
STR-505124,TreatmentA,B02,93.46,1.9,0.2025,668,22.07,0.2465,0.4145,22.64,36.21,3,3.68,1,0
STR-506616,TreatmentA,B02,96.79,2.25,0.2295,235,24.05,0.2959,0.401,25.24,26.76,2,6.38,0,1
STR-504367,TreatmentB,B02,117.48,1.77,0.2412,87,33.22,0.4273,0.3862,0.24,37.05,3,6.76,1,0
STR-503732,TreatmentB,B02,109.04,1.77,0.2385,558,35.7,0.2086,0.404,35.62,23.83,1,7.11,0,1
STR-508439,TreatmentA,B01,87.4,0.89,0.2558,175,29.11,0.5311,0.1299,46.73,27.1,4,4.76,1,0
STR-505873,TreatmentB,B03,108.28,1.62,0.2543,102,23.24,0.5033,0.2985,31.89,26.9,2,6.84,0,1
STR-508106,TreatmentA,B02,85.54,1.52,0.2214,607,44.43,0.3138,0.2053,26.74,32.01,1,7.63,0,1
STR-506869,TreatmentA,B02,87.62,1.28,0.2145,676,58.02,0.4683,0.4397,38.27,15.41,2,3.07,1,0
STR-506766,TreatmentA,B03,100.1,1.31,0.2707,323,69.36,0.4529,0.2553,48.12,23.78,1,7.82,0,1
STR-506742,TreatmentB,B03,87.3,1.57,0.2204,111,57.67,0.5469,0.4315,73.68,28.01,4,7.54,0,1
STR-505221,Control,B03,119.09,2.73,0.2418,183,29.97,0.4491,0.2115,35.8,25.25,1,6.6,0,1
STR-504155,TreatmentA,B01,111.23,1.38,0.2801,347,12.24,0.5632,0.0616,52.04,26.93,3,4.26,0,0
STR-501855,Control,B02,71.45,1.79,0.2644,252,18.84,0.3876,0.2853,19.53,21.75,4,5.38,0,0
STR-504084,TreatmentB,B01,115.96,1.35,0.2636,322,52.76,0.5389,0.3188,15.03,16.8,2,8.92,1,1
STR-506244,TreatmentA,B01,89.34,1.43,0.2502,264,32.23,0.1447,0.1202,50.47,18.85,4,3.81,0,1
STR-501062,TreatmentB,B02,101.53,0.85,0.2841,480,31.54,0.3214,0.1934,9.59,37.09,4,8.95,1,1
STR-503844,Control,B03,124.29,1.89,0.2761,187,76.95,0.5068,0.2354,51.55,32.0,4,7.07,0,0
STR-504816,Control,B02,83.52,2.38,0.2199,372,126.24,0.502,0.3447,45.78,29.9,2,7.33,0,1
STR-503545,Control,B01,106.06,1.71,0.1735,360,66.02,0.2464,0.1594,45.84,14.96,2,7.79,0,1
STR-506923,Control,B02,76.68,2.38,0.2791,198,54.55,0.5116,0.3367,47.1,13.88,3,8.01,1,1
STR-508074,Control,B03,88.24,2.13,0.2137,612,23.62,0.2945,0.4384,54.89,23.2,0,7.34,0,0
STR-506611,TreatmentA,B01,102.36,3.05,0.2336,528,214.27,0.6512,0.4413,20.9,28.59,4,7.31,0,1
STR-506277,TreatmentB,B01,119.75,1.47,0.1867,204,10.06,0.2472,0.2451,23.85,24.66,3,7.27,1,1
STR-504617,TreatmentA,B01,108.02,2.92,0.2363,300,37.37,0.5547,0.5453,24.24,24.3,2,6.58,0,1
STR-501195,TreatmentA,B02,98.04,1.31,0.2363,276,29.57,0.5118,0.266,25.52,37.89,1,6.57,1,1
STR-501635,TreatmentA,B03,104.54,1.65,0.2427,203,28.09,0.4783,0.436,48.09,28.28,0,6.5,1,1
STR-501141,TreatmentA,B01,95.18,2.3,0.2531,192,108.31,0.3027,0.4594,26.37,27.74,2,9.9,0,0
STR-500481,TreatmentA,B02,99.24,1.45,0.2513,145,68.45,0.6064,0.2437,74.05,16.34,3,7.18,0,1
STR-504527,TreatmentB,B02,85.21,1.85,0.2705,249,78.06,0.2308,0.5276,17.65,13.87,1,5.36,0,0
STR-504175,Control,B02,115.24,3.39,0.1981,235,33.66,0.2519,0.1971,33.87,27.61,2,8.71,0,0
STR-508481,TreatmentA,B03,91.55,1.91,0.2054,271,31.19,0.3013,0.2176,48.31,13.12,3,4.13,1,0
STR-506696,Control,B01,85.99,2.03,0.1849,210,18.33,0.4037,0.1324,27.43,25.83,1,7.04,1,1
STR-508034,TreatmentB,B01,111.17,1.08,0.2542,336,24.62,0.2657,0.3044,19.76,25.09,4,6.78,1,1
STR-505309,TreatmentB,B01,84.83,0.55,0.1876,64,90.81,0.3776,0.3564,1.05,33.35,1,8.42,1,1
STR-506732,TreatmentB,B02,87.85,2.02,0.2323,163,47.55,0.1455,0.3252,70.7,28.14,2,6.21,0,1
STR-509774,TreatmentB,B02,90.3,0.91,0.2249,179,16.06,0.4354,0.3067,8.58,28.67,1,8.01,1,1
STR-508840,TreatmentA,B02,96.66,0.71,0.216,1455,37.08,0.3733,0.49,32.81,21.13,3,10.9,1,0
STR-509296,Control,B01,103.6,0.78,0.2968,367,17.57,0.2932,0.4648,30.23,14.38,2,7.81,0,0
STR-508627,TreatmentA,B02,101.4,0.8,0.2066,190,49.7,0.7405,0.2153,27.1,18.46,8,6.24,1,0
STR-508494,Control,B01,70.9,2.44,0.2868,221,24.96,0.3007,0.0894,40.39,16.3,2,7.65,0,1
STR-504808,TreatmentB,B03,102.04,0.92,0.2132,81,7.63,0.5405,0.6537,28.09,21.57,3,6.05,1,1
STR-509374,TreatmentA,B02,84.65,1.89,0.3084,441,12.19,0.3634,0.3109,20.65,22.64,2,8.99,0,0
STR-506007,TreatmentB,B03,85.91,2.42,0.242,78,46.04,0.3699,0.2946,34.87,26.03,1,4.09,0,0
STR-505952,TreatmentB,B01,93.25,1.04,0.2093,462,21.77,0.4704,0.1392,13.65,30.2,3,7.26,1,0
STR-501589,TreatmentB,B03,101.41,1.27,0.2636,188,40.21,0.5538,0.2508,4.93,7.6,1,6.68,1,1
STR-501360,TreatmentB,B02,90.16,2.16,0.2258,591,32.65,0.5807,0.1794,30.71,15.65,2,6.24,0,0
STR-509551,Control,B01,79.26,2.84,0.2746,138,77.68,0.1623,0.6535,76.57,32.59,1,4.86,0,0
STR-506512,TreatmentB,B02,92.94,0.71,0.2104,209,67.17,0.4283,0.2753,38.12,18.41,5,7.74,1,1
STR-508986,TreatmentB,B02,73.35,1.41,0.2831,84,64.49,0.3166,0.2413,10.23,37.51,4,6.57,0,1
STR-500681,TreatmentA,B03,100.07,1.78,0.2835,198,23.34,0.5159,0.5651,25.28,28.86,4,6.36,1,1
STR-501591,TreatmentB,B02,74.33,2.23,0.3022,714,85.54,0.1704,0.3381,59.81,32.64,3,7.51,0,1
STR-509880,Control,B02,104.46,2.29,0.3023,161,46.28,0.6351,0.1597,35.48,26.95,2,4.07,0,0
STR-509876,Control,B03,91.17,2.13,0.2406,173,24.13,0.2847,0.511,65.78,30.16,3,5.14,0,0
STR-508600,TreatmentA,B02,100.08,1.13,0.2161,242,157.54,0.2924,0.3386,22.91,23.19,2,7.69,1,0
STR-504728,Control,B01,112.0,1.53,0.2916,404,17.64,0.4375,0.1985,75.43,25.67,2,6.21,0,0
STR-501487,Control,B03,119.28,2.21,0.2001,293,9.26,0.2874,0.4127,87.39,30.07,2,7.43,0,0
STR-508399,TreatmentB,B03,129.15,0.9,0.25,321,22.05,0.4964,0.2359,0.44,14.02,3,5.31,1,0
STR-508990,Control,B03,120.54,2.91,0.2424,81,12.95,0.3699,0.5079,47.6,33.6,3,8.47,0,0
STR-507142,Control,B02,85.22,3.02,0.2496,253,21.27,0.3463,0.5171,23.26,21.82,1,5.67,0,0
STR-509916,Control,B03,97.59,1.89,0.2309,242,17.89,0.648,0.4992,79.46,16.16,5,9.22,1,1
STR-503877,TreatmentA,B01,100.34,1.27,0.247,335,62.61,0.3503,0.098,43.14,21.04,2,8.9,1,0
STR-504193,TreatmentB,B01,93.78,0.62,0.1985,258,32.03,0.291,0.195,9.21,32.9,2,8.49,1,1
STR-500895,TreatmentA,B01,68.93,1.54,0.2137,138,139.04,0.3306,0.2515,35.54,24.67,2,5.69,0,0
STR-500359,TreatmentB,B02,118.93,2.67,0.2787,145,45.12,0.5037,0.3088,24.16,26.23,0,7.19,0,1
STR-505795,TreatmentB,B02,121.96,1.19,0.2127,366,22.82,0.1949,0.174,58.67,29.45,2,6.32,0,1
STR-502969,Control,B01,84.75,2.84,0.2428,126,52.93,0.471,0.2536,33.24,30.9,4,7.61,0,0
STR-502452,TreatmentB,B02,103.44,1.23,0.1974,123,15.5,0.4078,0.6198,16.75,12.94,3,4.94,1,0
STR-508767,Control,B02,76.21,2.45,0.2287,459,25.19,0.4334,0.1481,53.65,29.54,0,7.61,0,1
STR-508045,TreatmentA,B01,102.0,1.36,0.2204,235,25.87,0.486,0.3618,30.73,26.16,1,8.37,1,0
STR-504447,TreatmentB,B02,105.9,0.77,0.2296,68,21.49,0.3762,0.2928,39.16,21.53,3,8.19,1,0
STR-501748,Control,B01,99.12,2.52,0.1898,267,30.09,0.1852,0.3916,74.49,23.62,1,8.5,0,0
STR-504420,TreatmentA,B03,105.98,0.89,0.2132,500,41.08,0.3901,0.3223,32.66,21.22,1,5.06,1,0
STR-505718,TreatmentB,B03,109.42,1.53,0.2493,90,28.28,0.549,0.2479,23.91,17.65,1,5.28,0,0
STR-503770,Control,B02,108.8,2.88,0.2485,754,20.39,0.345,0.2286,57.44,29.6,3,8.96,0,0
STR-508300,TreatmentB,B03,116.18,1.85,0.2244,502,65.25,0.6271,0.5116,28.6,25.97,1,5.04,1,1
STR-502712,TreatmentA,B02,115.04,1.73,0.2738,157,51.69,0.5491,0.3965,15.78,18.02,6,6.37,0,1
STR-507272,Control,B03,127.2,1.88,0.2561,229,50.99,0.6082,0.3091,62.72,20.94,5,3.42,0,0
STR-503675,TreatmentA,B01,101.96,2.29,0.2837,339,20.78,0.3399,0.3098,25.62,25.86,8,8.95,0,0
STR-504464,TreatmentA,B02,109.94,1.96,0.178,181,67.4,0.499,0.3984,21.1,17.87,2,6.45,1,1
STR-506100,TreatmentB,B01,89.15,1.07,0.2011,508,58.99,0.5275,0.156,43.26,14.03,2,5.42,1,0
STR-501687,TreatmentA,B02,102.77,1.73,0.2483,339,107.75,0.3265,0.2079,66.78,19.4,1,5.38,0,0
STR-505893,Control,B03,91.36,2.75,0.2381,653,50.87,0.5367,0.4571,59.46,18.13,4,7.01,0,1
STR-500135,Control,B03,80.93,3.09,0.296,185,18.26,0.487,0.5406,62.07,18.71,5,5.94,0,1
STR-506149,TreatmentB,B02,122.9,1.25,0.2225,357,18.8,0.351,0.5567,14.04,33.73,2,7.92,1,0
STR-505140,TreatmentB,B02,108.49,0.77,0.2308,90,33.61,0.5587,0.2244,12.76,28.77,1,6.33,1,1
STR-500218,TreatmentB,B02,98.23,1.52,0.2412,196,32.49,0.6215,0.1458,48.18,22.71,2,7.01,1,0
STR-509102,TreatmentA,B02,114.16,1.07,0.2489,47,33.94,0.4687,0.2613,11.73,26.04,4,7.12,1,1
STR-509049,TreatmentA,B01,125.43,1.44,0.2379,463,29.3,0.3859,0.2876,30.11,22.2,1,8.06,1,0
STR-500525,TreatmentA,B02,103.34,1.03,0.2607,162,39.93,0.5447,0.3226,11.33,25.61,2,6.9,1,1
STR-500305,TreatmentB,B03,83.38,1.13,0.2127,321,26.31,0.5664,0.1672,14.49,31.2,4,6.49,1,0
STR-507812,TreatmentB,B01,88.76,0.86,0.1656,88,56.79,0.4006,0.4474,11.83,17.6,5,6.23,1,0
STR-504283,TreatmentB,B03,111.86,0.87,0.2253,941,27.56,0.5511,0.223,24.61,25.65,2,7.41,1,1
STR-503069,Control,B02,87.8,1.92,0.2504,423,33.49,0.3991,0.2403,66.11,33.49,5,8.82,0,0
STR-504290,TreatmentB,B01,119.69,1.33,0.2318,276,56.03,0.114,0.2078,45.73,26.49,0,5.94,1,1
STR-505442,Control,B01,102.77,2.27,0.2373,212,49.25,0.5203,0.4323,49.12,20.36,2,7.09,0,1
STR-504584,Control,B02,113.42,1.97,0.3158,321,15.08,0.3724,0.2365,35.58,29.48,2,7.72,0,1
STR-504243,TreatmentB,B03,130.72,1.41,0.233,643,56.67,0.3523,0.3488,20.05,21.39,3,7.62,1,1
STR-501084,TreatmentB,B03,111.1,2.45,0.2155,398,27.92,0.6198,0.3125,17.27,16.46,4,5.86,1,0
STR-505459,TreatmentA,B02,92.31,0.69,0.2382,685,21.66,0.378,0.3344,65.42,27.91,4,10.07,0,0
STR-509808,TreatmentA,B03,96.71,1.49,0.2209,311,27.8,0.5486,0.1155,51.0,25.37,1,7.57,0,0
STR-504209,TreatmentB,B03,106.39,2.16,0.2394,157,13.45,0.2925,0.4255,18.28,31.41,4,7.34,0,0
STR-504994,Control,B03,99.84,2.83,0.247,246,13.08,0.5963,0.306,43.76,24.9,1,8.27,0,0
STR-509791,Control,B03,107.68,1.56,0.2385,904,105.75,0.4617,0.3056,45.88,21.26,0,5.49,0,0
STR-504241,Control,B03,108.03,1.51,0.2058,462,14.58,0.3953,0.2047,41.36,22.31,5,9.48,1,0
STR-501724,Control,B03,83.86,2.66,0.3043,1204,29.52,0.6822,0.4946,40.19,37.71,2,3.04,1,1
STR-500246,TreatmentA,B03,139.0,1.08,0.1963,243,57.73,0.4893,0.3483,41.73,19.28,4,8.25,1,0
STR-505370,Control,B01,92.64,1.79,0.2726,210,17.75,0.5986,0.1074,26.59,19.68,2,2.91,1,0
STR-507851,TreatmentA,B01,90.9,1.22,0.266,318,17.94,0.3331,0.4658,20.66,23.02,1,7.95,1,0
STR-508763,TreatmentA,B01,106.04,1.84,0.2194,247,39.08,0.4796,0.312,21.52,18.07,1,5.21,1,0
STR-504735,TreatmentA,B01,83.17,1.09,0.2578,81,45.86,0.419,0.5535,19.0,18.85,3,8.6,1,0
STR-505492,TreatmentB,B01,103.19,0.86,0.221,288,33.74,0.3625,0.2555,32.71,26.09,2,6.71,1,1
STR-506757,TreatmentA,B02,80.19,0.8,0.2469,218,32.68,0.4486,0.2557,31.59,20.31,1,8.21,1,0
STR-501595,TreatmentB,B02,118.31,1.95,0.2261,359,58.05,0.3518,0.5159,28.72,15.11,3,8.35,1,0
STR-502614,TreatmentB,B02,103.58,1.63,0.2264,322,17.8,0.4442,0.3797,15.03,35.28,0,6.83,1,1
STR-503373,TreatmentB,B01,113.28,0.85,0.2671,246,36.31,0.2473,0.2515,9.94,21.33,2,6.04,1,1
STR-504294,Control,B02,99.57,1.26,0.3179,271,16.96,0.2173,0.286,66.59,22.07,3,3.09,0,0
STR-500014,TreatmentA,B02,120.07,1.22,0.2068,165,19.7,0.5054,0.2789,22.51,32.67,3,5.57,1,0
STR-505251,Control,B02,128.07,1.85,0.209,118,24.67,0.4057,0.1645,22.24,24.73,1,8.79,1,0
STR-506950,TreatmentB,B03,117.1,2.32,0.2504,251,52.14,0.5458,0.254,7.93,21.93,2,5.64,0,0
STR-507878,TreatmentA,B02,77.18,1.16,0.2419,531,41.96,0.2281,0.0962,53.56,24.73,3,7.49,1,1
STR-506556,Control,B02,121.85,2.2,0.2647,349,58.96,0.3881,0.3601,55.29,25.19,3,7.91,0,1
STR-505950,TreatmentA,B02,104.99,1.61,0.1967,565,43.78,0.3163,0.1549,33.21,26.26,3,7.45,1,1
STR-505531,Control,B01,79.22,1.96,0.2425,218,43.0,0.5842,0.4383,30.52,24.33,3,4.49,1,0
STR-501876,TreatmentA,B03,107.66,1.35,0.2625,603,26.88,0.2592,0.3405,25.18,21.33,3,5.52,1,0
STR-500161,TreatmentB,B02,100.08,1.41,0.2508,250,28.27,0.2725,0.219,10.45,22.13,2,5.05,1,0
STR-503757,Control,B02,88.06,2.57,0.2324,297,76.74,0.4028,0.3667,46.61,24.53,3,5.51,0,1
STR-505969,TreatmentA,B01,96.05,1.2,0.278,558,39.33,0.3413,0.2375,44.92,20.06,2,8.74,1,0
STR-504493,Control,B03,103.3,2.9,0.1792,545,42.86,0.4936,0.3155,26.74,26.53,3,8.83,0,0
STR-507559,Control,B03,76.21,2.44,0.2163,276,11.19,0.2882,0.1537,65.89,28.65,3,5.6,1,1
STR-502948,TreatmentA,B01,93.45,1.11,0.1538,1236,27.31,0.4314,0.1364,11.72,25.96,2,5.5,1,0
STR-503087,TreatmentA,B02,100.08,2.78,0.2096,211,19.11,0.4145,0.218,21.87,20.9,1,6.75,1,1
STR-508389,TreatmentA,B03,64.08,2.74,0.1969,680,50.38,0.3149,0.2556,20.45,15.72,2,6.2,0,0
STR-507729,TreatmentA,B02,107.46,1.17,0.2458,433,54.05,0.7615,0.4471,26.71,27.45,3,6.84,0,1
STR-503476,TreatmentB,B02,107.25,1.79,0.2348,292,14.41,0.1152,0.4861,9.81,22.22,3,5.7,1,0
STR-509318,Control,B01,89.21,1.92,0.2814,284,60.67,0.3484,0.2372,19.26,21.23,2,8.13,1,0
STR-503062,TreatmentA,B03,117.45,1.42,0.1851,173,18.18,0.2463,0.4252,29.01,27.82,3,8.79,1,0
STR-509727,TreatmentB,B03,100.65,1.38,0.1998,266,48.04,0.2747,0.3552,9.06,15.99,0,6.73,1,1
STR-501359,TreatmentB,B01,102.45,1.08,0.1697,129,41.37,0.3789,0.4224,2.11,17.29,3,8.87,1,0
STR-506827,Control,B02,106.28,2.31,0.2355,334,11.43,0.3388,0.3987,49.71,29.82,1,9.94,0,0
STR-502513,TreatmentA,B03,105.24,1.9,0.2336,296,30.2,0.3631,0.3647,41.17,31.1,4,8.25,0,0
STR-506416,TreatmentA,B03,79.66,1.27,0.2373,100,38.87,0.2724,0.2968,40.19,38.68,2,5.75,0,1
STR-509949,Control,B03,102.99,2.22,0.2358,511,19.59,0.2774,0.3557,43.17,24.67,6,7.1,0,0
STR-509799,TreatmentA,B01,101.89,3.01,0.193,264,60.44,0.3304,0.2727,31.75,27.68,4,9.53,0,0
STR-505401,TreatmentB,B01,101.75,1.18,0.2102,279,9.23,0.5278,0.308,29.56,26.96,1,9.4,1,0
STR-506211,Control,B02,113.74,2.96,0.2285,651,15.87,0.7423,0.2391,35.13,20.79,2,9.0,1,0
STR-500791,TreatmentA,B03,76.84,3.06,0.2231,111,41.66,0.2404,0.2952,29.46,24.2,1,8.37,0,0
STR-502023,TreatmentB,B02,98.07,1.12,0.2512,186,44.62,0.5311,0.3995,31.86,12.96,2,7.47,1,1
STR-501489,TreatmentB,B01,105.82,1.41,0.2427,74,66.72,0.5358,0.2424,5.92,29.48,1,6.03,1,0
STR-505022,Control,B03,100.09,3.3,0.2333,220,95.44,0.5028,0.1032,42.03,18.36,3,8.21,0,0
STR-508580,Control,B01,122.75,1.49,0.2171,51,44.5,0.5838,0.3499,20.16,20.24,2,10.73,0,0
STR-500219,TreatmentA,B01,72.3,3.52,0.244,98,39.99,0.3705,0.1792,16.53,28.78,2,6.81,0,1
STR-507414,TreatmentB,B03,110.56,1.48,0.2538,275,21.86,0.7598,0.0841,17.0,15.7,3,7.16,0,0
STR-508246,TreatmentA,B03,104.98,1.76,0.2245,255,31.59,0.4059,0.254,23.86,27.95,2,6.92,1,1
STR-505048,Control,B03,107.7,1.63,0.2468,350,88.17,0.6162,0.3829,29.39,20.56,1,7.86,1,1
STR-504946,TreatmentB,B02,86.92,1.53,0.1704,534,27.07,0.4298,0.247,12.17,26.63,4,7.71,1,0
STR-507755,TreatmentA,B03,87.42,2.23,0.1508,96,24.04,0.3687,0.5308,20.05,29.62,0,5.29,1,0
STR-503227,Control,B02,96.02,1.51,0.26,122,16.77,0.4245,0.1903,54.11,28.29,2,8.23,0,0
STR-504488,Control,B01,114.99,1.86,0.2128,290,28.91,0.352,0.4815,46.86,31.37,0,4.28,1,0
STR-509877,Control,B03,84.92,2.49,0.2633,160,49.33,0.3186,0.3756,36.67,18.36,0,4.58,0,0
STR-501848,TreatmentA,B01,97.83,1.35,0.166,186,37.13,0.2841,0.1099,23.04,33.7,4,6.86,1,1
STR-501770,Control,B01,105.17,3.46,0.2451,170,20.92,0.3585,0.2772,42.81,31.3,2,6.8,0,1
STR-507856,TreatmentA,B02,100.46,3.08,0.2761,436,22.16,0.5344,0.3171,17.3,23.59,2,10.35,0,0
STR-507484,TreatmentA,B01,82.77,1.96,0.2203,793,51.64,0.2541,0.3255,40.91,11.19,3,7.57,0,0
STR-505572,Control,B02,90.34,1.52,0.2268,85,48.59,0.4417,0.203,23.43,33.1,2,7.05,0,0
STR-504717,TreatmentB,B02,107.8,1.84,0.2969,596,40.06,0.5003,0.2362,42.41,15.86,1,7.62,1,0
STR-507174,TreatmentA,B01,101.66,2.36,0.2618,253,42.93,0.3638,0.5589,17.95,15.41,1,5.3,0,0
STR-508360,TreatmentA,B02,112.0,2.59,0.2851,261,23.22,0.7013,0.4024,38.97,24.47,2,5.2,0,0
STR-509442,TreatmentB,B01,91.61,0.75,0.2839,172,43.99,0.3135,0.3196,34.64,32.86,0,7.53,1,1
STR-501234,TreatmentA,B01,112.67,0.98,0.2319,80,20.0,0.4378,0.36,55.99,23.07,1,7.21,1,1
STR-505100,Control,B01,100.88,1.34,0.242,93,36.11,0.3465,0.3508,28.17,17.56,1,7.72,0,0
STR-508452,TreatmentA,B01,107.13,1.07,0.2067,259,44.39,0.4548,0.1958,17.3,29.18,0,4.63,1,0
STR-504120,TreatmentB,B02,115.51,2.0,0.2126,499,6.18,0.2799,0.4185,25.87,23.25,3,6.51,1,1
STR-509632,TreatmentA,B03,75.72,3.2,0.2317,128,32.71,0.466,0.2558,57.08,28.62,4,5.4,0,0
STR-504264,TreatmentA,B03,82.9,1.45,0.252,348,93.18,0.6149,0.4842,23.67,29.69,1,9.09,1,1
STR-506107,TreatmentA,B03,96.43,2.0,0.2413,458,28.81,0.3562,0.1243,29.7,21.07,4,6.07,1,1
STR-506829,TreatmentB,B02,124.45,1.67,0.2537,244,65.79,0.4937,0.3249,6.54,19.6,2,8.21,1,0
STR-505657,Control,B01,103.18,2.05,0.177,368,51.84,0.4398,0.2404,41.88,18.91,4,7.86,0,0
STR-508846,Control,B03,95.44,1.83,0.2387,256,56.87,0.3339,0.4148,25.08,31.78,4,6.35,0,0
STR-507067,Control,B02,102.5,2.27,0.2726,151,211.59,0.3806,0.3297,53.01,33.51,4,4.51,0,0
STR-504348,Control,B02,109.28,1.62,0.2435,1314,56.41,0.6103,0.5132,91.18,28.86,4,5.05,0,1
STR-508402,TreatmentA,B02,94.97,1.2,0.3009,111,97.51,0.2267,0.1787,50.69,21.55,4,7.25,1,1
STR-505743,Control,B01,94.61,2.33,0.2897,357,28.27,0.6924,0.2592,38.54,34.06,3,5.78,0,0
STR-501846,TreatmentB,B03,98.96,0.69,0.1593,324,51.3,0.4395,0.3399,43.02,19.24,1,6.21,1,1
STR-509711,Control,B02,88.38,2.56,0.229,422,99.34,0.2175,0.3316,44.32,22.96,0,7.07,0,0
STR-504298,Control,B03,117.09,2.54,0.2352,452,57.8,0.3993,0.2154,27.03,30.79,2,5.92,0,0
STR-502220,TreatmentB,B02,88.21,1.63,0.2256,448,13.7,0.4622,0.2494,34.19,33.71,2,6.1,1,1
STR-502984,TreatmentB,B01,95.86,1.24,0.1986,523,38.47,0.4546,0.2263,25.2,24.16,3,5.56,1,0
STR-502938,TreatmentB,B03,99.14,0.51,0.2609,412,98.17,0.3923,0.252,13.34,34.45,1,7.44,1,1
STR-504471,Control,B03,101.89,2.7,0.1866,419,68.12,0.4526,0.4218,33.49,33.33,5,7.94,1,1
STR-505031,TreatmentB,B03,113.63,1.59,0.2372,261,20.81,0.3051,0.1384,34.86,33.03,2,4.9,0,1
STR-506966,TreatmentB,B01,103.98,1.23,0.2416,214,22.79,0.255,0.3187,54.6,19.7,3,10.34,0,0
STR-505779,TreatmentA,B02,74.63,2.67,0.1871,271,28.04,0.5293,0.3259,18.01,26.95,4,5.38,1,0
STR-505891,TreatmentA,B03,110.19,1.68,0.1995,447,43.3,0.3199,0.3175,67.81,25.78,4,7.35,0,1
STR-506646,TreatmentA,B03,97.98,2.42,0.2115,411,27.3,0.294,0.3383,23.6,23.46,4,6.7,1,1
STR-504773,Control,B03,90.64,2.69,0.228,663,9.27,0.2332,0.3157,47.43,24.89,3,6.9,0,0
STR-502596,TreatmentB,B03,80.09,2.09,0.2559,139,36.29,0.5258,0.4019,26.65,25.64,5,7.11,0,1
STR-506652,TreatmentA,B03,95.5,2.06,0.1948,201,54.19,0.5673,0.2044,38.07,21.38,4,9.15,1,0
STR-509610,TreatmentB,B02,96.92,2.26,0.2175,353,30.76,0.2614,0.1393,19.05,24.39,3,6.97,0,1
STR-505272,Control,B01,98.46,2.68,0.2049,360,8.61,0.5988,0.2618,46.35,18.33,1,8.62,0,0
STR-503535,TreatmentB,B02,100.29,0.81,0.2218,183,17.88,0.1894,0.2934,17.15,20.83,1,8.85,1,0
STR-503337,Control,B02,85.94,1.75,0.1799,242,23.71,0.2491,0.2218,24.35,29.71,3,8.96,1,0
STR-502569,TreatmentA,B01,93.61,2.8,0.2624,196,35.78,0.3856,0.3963,9.56,33.48,1,8.15,0,1
STR-509432,Control,B03,108.92,1.53,0.2094,283,46.2,0.3998,0.3531,24.86,20.48,3,6.29,1,0
STR-507906,TreatmentB,B01,101.9,2.01,0.2326,266,44.32,0.4296,0.4394,8.66,22.46,4,7.83,0,1
STR-507224,TreatmentA,B02,101.93,0.9,0.2631,422,84.58,0.8384,0.2371,22.56,28.17,2,7.86,1,0
STR-508534,TreatmentB,B01,122.7,2.05,0.201,268,44.06,0.3049,0.7173,16.27,16.63,6,7.81,0,0
STR-503738,TreatmentA,B01,74.03,1.78,0.3035,255,16.84,0.2785,0.3258,25.68,30.36,4,6.64,0,0
STR-503698,TreatmentB,B01,106.3,2.25,0.1956,104,68.07,0.2304,0.2286,12.25,23.69,2,8.78,1,1
STR-500133,TreatmentA,B03,104.63,1.6,0.2117,548,59.26,0.5162,0.1369,4.79,17.31,4,4.13,0,0
STR-500972,TreatmentB,B03,88.35,2.41,0.2481,87,15.26,0.3357,0.3233,27.67,15.58,3,5.45,1,0
STR-508581,TreatmentA,B03,117.52,3.58,0.2557,396,26.3,0.4147,0.3828,33.99,18.93,4,6.82,0,1
STR-505058,Control,B03,82.7,2.0,0.2209,508,58.02,0.2519,0.2008,83.48,26.92,0,10.07,0,1
STR-501750,Control,B01,78.67,2.82,0.2133,1382,47.58,0.4675,0.2689,45.24,20.77,3,7.78,0,1
STR-501263,TreatmentB,B01,77.64,2.73,0.3021,342,29.64,0.4036,0.2921,10.97,27.21,0,6.89,0,1
STR-506096,Control,B02,114.94,1.94,0.2386,350,65.66,0.439,0.3069,52.28,20.79,3,5.4,1,0
STR-501473,TreatmentA,B03,97.45,1.6,0.2258,335,56.78,0.2195,0.299,22.09,23.53,2,8.87,1,0
STR-508116,TreatmentA,B01,102.91,1.61,0.2418,102,21.74,0.6172,0.1061,12.18,12.85,3,4.07,1,0
STR-500270,Control,B02,92.59,2.64,0.2328,483,54.55,0.3978,0.3243,24.01,24.68,1,4.88,1,0
STR-500454,TreatmentB,B03,117.52,2.54,0.1374,268,16.36,0.5453,0.2439,15.26,33.04,4,6.6,1,1
STR-504052,Control,B03,106.83,2.17,0.2443,395,64.14,0.3767,0.439,38.47,18.48,2,9.09,0,0
STR-500806,Control,B01,85.65,1.72,0.2248,321,15.46,0.3301,0.2362,68.57,12.11,1,5.84,0,1
STR-506887,TreatmentB,B03,95.53,0.97,0.1901,170,18.54,0.3549,0.1282,15.18,26.34,1,8.96,1,0
