sample_id,role,colony,body_mass_g,age_months,resting_metabolic_rate,body_temp_c,hypoxia_survival_min,hyaluronan_mda,cortisol_ng_ml,incisor_wear_score,chirps_per_hour,grooming_events_day,telomere_length_kb,target_a,target_b
NMR-504099,Worker,Colony-A,27.5,43,0.251,31.9,48.7,6.23,10.6,0.135,26,17,17.51,1,1
NMR-509078,Worker,Colony-C,31.3,30,0.214,32.4,10.7,7.27,8.58,0.318,28,10,18.95,0,0
NMR-508346,Worker,Colony-B,24.0,30,0.323,32.7,15.7,5.02,16.45,0.446,25,17,15.42,0,1
NMR-500844,Worker,Colony-A,31.0,56,0.275,30.3,21.4,5.51,9.75,0.143,18,9,22.99,1,0
NMR-501988,Worker,Colony-E,32.5,88,0.442,31.1,16.9,6.27,16.64,0.154,20,7,14.31,0,0
NMR-505872,Breeder,Colony-A,46.2,90,0.218,33.8,14.5,6.33,0.46,0.097,25,14,22.22,1,0
NMR-501020,Breeder,Colony-A,49.2,23,0.239,34.1,27.1,6.4,4.06,0.195,21,13,13.47,1,0
NMR-501849,Breeder,Colony-A,49.5,23,0.156,31.6,19.9,5.44,2.5,0.093,24,9,19.87,1,1
NMR-501612,Soldier,Colony-B,29.1,24,0.267,32.1,23.2,5.58,6.96,0.319,27,10,24.37,1,1
NMR-507932,Soldier,Colony-E,24.8,33,0.372,30.9,35.4,6.33,10.88,0.388,17,12,28.7,1,0
NMR-505944,Breeder,Colony-A,49.8,50,0.243,30.1,14.4,8.24,25.02,0.206,23,10,19.21,0,0
NMR-503095,Worker,Colony-D,39.2,66,0.416,34.5,28.9,7.38,10.08,0.493,20,10,24.71,1,0
NMR-500711,Worker,Colony-A,24.4,56,0.299,32.0,12.0,6.05,19.49,0.582,27,14,27.57,0,1
NMR-502209,Worker,Colony-B,33.0,73,0.298,31.7,25.0,6.83,11.57,0.189,30,3,18.7,0,0
NMR-506160,Breeder,Colony-B,44.8,53,0.393,30.9,33.4,8.24,14.06,0.316,34,8,15.18,1,0
NMR-506645,Worker,Colony-C,31.2,32,0.253,31.8,9.9,6.68,11.45,0.372,22,7,20.22,0,0
NMR-507419,Worker,Colony-D,29.1,69,0.254,32.5,31.4,5.42,8.16,0.142,30,11,21.42,1,1
NMR-506295,Worker,Colony-C,32.8,37,0.189,32.7,10.8,6.87,10.29,0.056,14,14,20.89,1,0
NMR-501435,Worker,Colony-A,29.2,86,0.215,31.9,25.9,8.1,11.01,0.284,16,10,22.46,1,1
NMR-506326,Worker,Colony-A,16.9,161,0.261,30.5,17.4,6.13,6.4,0.216,20,15,13.07,0,0
NMR-502620,Soldier,Colony-D,45.1,91,0.444,31.7,22.9,6.96,8.73,0.157,17,10,20.61,0,1
NMR-505313,Soldier,Colony-E,47.4,94,0.163,33.2,18.1,7.33,5.97,0.112,32,9,13.71,0,1
NMR-509691,Soldier,Colony-E,39.9,80,0.201,30.8,20.5,7.11,9.4,0.18,21,12,21.56,1,1
NMR-504141,Breeder,Colony-D,31.6,36,0.343,32.8,20.4,5.62,24.87,0.387,24,13,14.62,0,1
NMR-501929,Breeder,Colony-E,45.3,72,0.217,32.4,14.7,9.01,3.51,0.183,30,17,24.44,0,1
NMR-509551,Worker,Colony-A,27.0,61,0.249,32.3,32.6,6.68,15.89,0.367,22,9,16.64,1,1
NMR-503757,Soldier,Colony-D,41.2,146,0.201,30.9,24.9,5.04,5.43,0.159,30,18,24.88,1,0
NMR-500226,Worker,Colony-E,20.0,37,0.294,32.9,9.2,5.61,8.86,0.447,24,15,18.82,0,1
NMR-504810,Worker,Colony-B,42.7,47,0.199,30.3,30.7,4.59,8.81,0.355,20,11,16.33,1,0
NMR-504449,Queen,Colony-E,52.4,92,0.248,32.8,36.0,7.23,0.58,0.342,25,7,16.7,1,1
NMR-504971,Soldier,Colony-B,42.5,39,0.161,32.4,27.7,5.98,8.74,0.272,26,8,21.19,0,1
NMR-506813,Worker,Colony-C,32.2,71,0.196,30.0,19.5,7.55,20.32,0.06,25,14,23.29,1,0
NMR-503316,Worker,Colony-B,35.9,116,0.349,31.8,8.3,6.85,9.81,0.468,22,6,13.65,0,1
NMR-500984,Soldier,Colony-E,35.6,50,0.174,31.7,18.9,8.62,23.49,0.332,24,8,15.17,1,0
NMR-508467,Worker,Colony-E,30.2,27,0.2,32.8,7.0,6.61,9.01,0.255,23,11,21.13,0,1
NMR-505171,Soldier,Colony-D,33.8,24,0.176,32.6,12.1,8.43,9.16,0.183,15,12,21.06,1,0
NMR-500174,Soldier,Colony-B,38.3,62,0.139,31.6,9.6,6.77,9.48,0.197,25,6,18.28,1,1
NMR-505870,Breeder,Colony-A,39.7,32,0.212,32.0,22.0,7.67,6.52,0.259,26,7,23.17,1,0
NMR-507621,Soldier,Colony-A,31.9,30,0.252,31.7,10.4,8.96,7.71,0.32,21,16,16.15,0,0
NMR-501056,Worker,Colony-E,26.2,73,0.162,33.4,22.2,8.31,24.01,0.544,33,10,26.74,1,1
NMR-508809,Worker,Colony-A,35.1,74,0.395,31.9,33.5,6.38,11.37,0.29,26,12,22.16,0,1
NMR-507778,Worker,Colony-E,33.5,104,0.164,32.7,15.4,7.13,15.63,0.108,19,12,18.73,1,1
NMR-503994,Breeder,Colony-C,44.0,72,0.244,31.7,18.2,6.13,10.32,0.511,23,17,21.34,1,0
NMR-501054,Soldier,Colony-B,36.6,75,0.314,31.8,14.6,7.97,9.43,0.465,29,16,21.52,0,1
NMR-505083,Breeder,Colony-A,36.8,41,0.258,34.2,28.2,6.79,13.35,0.172,26,9,23.89,1,0
NMR-509831,Worker,Colony-A,37.5,24,0.396,32.5,11.1,8.16,16.19,0.499,30,9,17.55,1,0
NMR-509338,Worker,Colony-A,40.4,32,0.232,30.4,19.7,7.66,9.49,0.319,13,16,18.75,0,0
NMR-508543,Worker,Colony-B,26.1,51,0.185,31.8,6.4,6.07,18.11,0.194,32,9,19.15,0,1
NMR-507476,Worker,Colony-A,34.7,44,0.288,32.2,16.6,6.93,14.92,0.3,19,12,16.91,0,1
NMR-504808,Breeder,Colony-B,38.1,66,0.457,31.8,18.1,5.37,4.69,0.228,30,6,27.94,1,0
NMR-503392,Worker,Colony-B,22.6,18,0.256,31.7,27.1,7.63,17.08,0.163,31,16,18.56,1,0
NMR-506098,Soldier,Colony-C,50.0,85,0.306,31.2,15.4,5.9,8.81,0.312,24,10,20.17,1,0
NMR-501394,Worker,Colony-A,26.3,59,0.181,31.4,9.8,7.03,15.33,0.045,27,15,16.01,0,1
NMR-502499,Soldier,Colony-D,36.7,27,0.269,32.2,29.1,5.45,6.11,0.543,29,9,12.78,0,1
NMR-506227,Worker,Colony-A,37.9,71,0.203,33.1,16.0,6.79,9.84,0.16,22,7,16.53,0,1
NMR-502746,Worker,Colony-A,29.0,21,0.212,32.0,23.1,7.81,13.45,0.06,28,19,16.63,1,0
NMR-502648,Worker,Colony-C,31.9,60,0.343,31.4,17.1,7.94,14.72,0.22,31,11,18.31,0,1
NMR-503201,Soldier,Colony-A,36.4,50,0.274,31.8,26.4,8.9,16.61,0.077,37,5,21.79,1,0
NMR-503744,Worker,Colony-A,42.2,56,0.176,31.4,36.2,5.53,26.23,0.268,29,9,17.84,1,0
NMR-508123,Soldier,Colony-A,36.3,19,0.249,32.7,19.2,4.17,16.64,0.4,27,9,18.46,0,1
NMR-507949,Soldier,Colony-E,35.4,78,0.186,31.5,12.8,6.09,4.82,0.235,25,9,13.38,1,0
NMR-507272,Soldier,Colony-E,48.6,73,0.243,33.2,20.1,7.96,9.86,0.232,25,11,19.51,1,1
NMR-503669,Breeder,Colony-A,27.8,32,0.219,31.9,13.7,5.18,7.83,0.421,21,11,18.72,0,1
NMR-506450,Soldier,Colony-C,38.2,79,0.309,31.5,16.9,8.29,9.44,0.11,29,12,26.51,1,1
NMR-504250,Queen,Colony-D,46.9,110,0.169,31.6,13.5,8.51,-3.08,0.352,19,10,23.06,1,1
NMR-504004,Worker,Colony-A,28.8,209,0.303,33.0,5.8,8.54,9.86,0.46,22,12,16.54,0,1
NMR-501870,Breeder,Colony-A,41.2,63,0.263,33.0,17.2,8.1,2.67,0.128,31,5,21.28,1,1
NMR-500143,Soldier,Colony-E,36.3,64,0.241,33.0,15.0,8.3,5.68,0.352,26,8,17.37,0,1
NMR-502292,Worker,Colony-C,21.0,57,0.239,31.0,17.8,8.36,9.86,0.333,20,18,20.74,1,0
NMR-509133,Soldier,Colony-B,27.2,75,0.43,33.5,15.1,6.66,7.7,0.227,29,9,19.81,1,0
NMR-505483,Soldier,Colony-E,31.2,43,0.233,32.2,34.3,6.63,16.51,0.289,29,16,23.09,1,1
NMR-506810,Worker,Colony-C,23.9,203,0.188,31.6,27.2,6.86,10.94,0.309,18,10,25.96,1,1
NMR-509366,Soldier,Colony-B,36.0,40,0.146,31.8,15.7,7.64,4.83,0.189,13,20,18.27,1,0
NMR-500053,Worker,Colony-D,26.9,73,0.295,30.9,12.6,6.4,15.69,0.276,21,15,18.55,1,0
NMR-502548,Worker,Colony-D,29.8,103,0.165,33.7,21.8,7.57,10.51,0.041,25,6,13.61,1,0
NMR-503762,Breeder,Colony-A,40.0,41,0.194,31.7,22.3,6.02,9.3,0.224,24,10,19.34,1,1
NMR-508194,Worker,Colony-D,22.9,29,0.208,31.8,24.2,7.61,7.17,0.613,26,11,17.1,1,0
NMR-505937,Breeder,Colony-D,49.5,61,0.482,32.8,24.4,6.54,5.83,0.28,27,11,20.15,0,1
NMR-503596,Soldier,Colony-A,34.9,294,0.257,33.7,7.8,6.21,5.66,0.45,15,12,17.71,1,0
NMR-502987,Worker,Colony-A,27.1,77,0.181,32.7,11.7,6.16,8.47,0.175,17,13,16.31,0,1
NMR-508700,Worker,Colony-D,21.6,30,0.237,30.7,24.0,6.99,14.4,0.323,29,14,21.17,1,0
NMR-500637,Worker,Colony-E,32.9,31,0.238,32.7,17.1,7.2,9.85,0.276,22,4,20.2,1,0
NMR-505711,Worker,Colony-D,29.4,38,0.162,33.0,18.6,5.52,19.26,0.222,26,12,16.46,0,1
NMR-507144,Worker,Colony-D,29.0,48,0.413,32.7,20.2,6.32,11.05,0.454,22,8,23.73,0,1
NMR-506928,Worker,Colony-E,32.0,59,0.318,31.4,21.9,6.29,13.27,0.168,22,8,22.18,1,1
NMR-502441,Worker,Colony-A,25.9,44,0.302,31.5,19.0,7.68,22.23,0.289,20,18,20.07,1,0
NMR-509167,Worker,Colony-B,27.5,70,0.233,30.9,31.2,6.46,16.96,0.208,17,9,13.4,0,0
NMR-506815,Worker,Colony-E,30.9,39,0.136,32.9,27.6,5.88,15.42,0.206,19,10,22.13,1,1
NMR-504998,Soldier,Colony-D,28.6,82,0.252,30.9,35.4,8.38,12.89,0.362,21,15,13.08,1,0
NMR-508501,Breeder,Colony-C,44.8,161,0.252,32.0,17.9,6.17,9.42,0.597,29,10,15.78,0,1
NMR-504618,Breeder,Colony-E,38.8,35,0.371,30.7,14.1,8.18,13.03,0.178,28,9,17.41,0,0
NMR-503555,Worker,Colony-E,29.0,12,0.16,31.0,25.7,7.31,8.07,0.355,28,9,19.35,1,0
NMR-503852,Worker,Colony-B,34.5,42,0.205,34.2,21.8,7.64,20.51,0.336,27,11,18.12,1,0
NMR-507555,Worker,Colony-E,20.8,50,0.342,33.4,14.7,6.33,15.35,0.162,20,10,19.41,0,0
NMR-500650,Worker,Colony-A,25.2,51,0.303,32.4,30.1,5.65,10.18,0.204,19,8,20.13,1,1
NMR-504373,Worker,Colony-B,34.7,48,0.382,32.9,15.2,6.57,10.72,0.287,32,16,21.74,0,0
NMR-503571,Worker,Colony-E,34.1,21,0.297,33.0,20.0,5.83,15.31,0.511,19,8,15.66,0,1
NMR-509845,Worker,Colony-C,26.6,38,0.272,30.3,17.5,6.88,10.24,0.523,18,14,25.25,0,0
NMR-500588,Worker,Colony-B,29.5,43,0.277,33.5,12.5,6.9,13.51,0.348,31,11,18.14,0,0
NMR-501495,Worker,Colony-A,27.3,16,0.156,32.3,25.4,6.84,8.67,0.376,13,10,17.38,1,1
NMR-507988,Worker,Colony-A,17.9,91,0.248,30.6,8.0,6.35,23.21,0.374,37,8,14.71,0,0
NMR-502101,Soldier,Colony-A,43.5,41,0.239,32.8,17.0,4.6,6.81,0.277,34,7,20.01,1,1
NMR-506012,Worker,Colony-E,23.5,67,0.651,32.5,28.6,5.45,19.69,0.106,28,15,12.59,0,1
NMR-503947,Worker,Colony-D,24.3,36,0.232,30.8,16.5,5.68,11.64,0.098,21,10,12.99,1,1
NMR-500425,Worker,Colony-E,38.5,21,0.403,31.4,12.6,5.68,10.8,0.58,29,7,18.53,0,1
NMR-509354,Breeder,Colony-B,32.8,64,0.17,32.1,16.6,7.55,0.47,0.474,21,11,17.49,1,1
NMR-507415,Worker,Colony-B,37.8,29,0.214,31.6,21.7,6.39,9.75,0.117,24,7,21.29,1,1
NMR-506458,Worker,Colony-A,21.0,59,0.205,32.0,21.5,7.55,10.24,0.418,21,12,21.77,1,1
NMR-500502,Worker,Colony-A,19.4,108,0.162,30.9,15.7,5.94,14.88,0.439,28,8,19.8,1,0
NMR-500871,Soldier,Colony-C,24.5,42,0.211,31.0,18.5,5.75,6.46,0.462,24,12,19.12,0,1
NMR-502034,Worker,Colony-E,23.8,93,0.215,33.7,12.6,8.45,10.42,0.48,29,7,24.65,0,1
NMR-505264,Breeder,Colony-C,43.2,48,0.321,32.6,19.5,6.63,8.1,0.191,31,12,16.18,1,1
NMR-508780,Breeder,Colony-C,34.5,58,0.134,32.4,20.7,7.0,5.37,0.449,23,8,24.06,1,1
NMR-503118,Worker,Colony-A,23.9,71,0.281,32.8,44.0,6.68,13.07,0.353,18,6,19.52,1,0
NMR-504416,Worker,Colony-C,25.9,48,0.231,31.8,26.8,6.94,12.02,0.189,24,8,14.42,0,1
NMR-506261,Worker,Colony-C,35.6,122,0.255,32.7,15.8,5.27,11.12,0.375,25,12,20.38,1,0
NMR-504435,Worker,Colony-A,31.1,91,0.331,32.5,46.3,6.27,14.4,0.038,22,16,17.73,1,1
NMR-500236,Worker,Colony-B,28.8,52,0.265,31.4,12.8,6.32,7.52,0.414,14,10,20.79,1,0
NMR-500076,Worker,Colony-B,36.9,51,0.18,33.6,17.6,6.38,10.16,0.155,24,8,18.44,1,1
NMR-508844,Soldier,Colony-C,45.0,81,0.41,33.4,19.9,7.32,11.02,0.336,27,9,18.08,1,1
NMR-503575,Worker,Colony-A,32.1,25,0.204,34.3,12.1,5.44,10.73,0.227,16,13,18.0,1,1
NMR-509357,Breeder,Colony-D,35.0,34,0.286,31.8,32.4,5.54,13.04,0.181,18,14,14.01,0,1
NMR-500134,Worker,Colony-D,41.7,76,0.307,30.8,26.0,6.54,13.34,0.552,26,7,22.83,1,0
NMR-508698,Worker,Colony-D,24.0,66,0.3,31.7,9.6,6.98,12.84,0.274,30,11,19.07,0,0
NMR-507197,Worker,Colony-C,23.4,142,0.195,30.1,11.4,5.91,7.12,0.506,20,10,16.7,0,0
NMR-504256,Worker,Colony-C,36.5,63,0.214,32.6,13.2,8.56,16.24,0.256,26,13,25.19,1,1
NMR-507253,Worker,Colony-A,37.2,25,0.279,30.8,11.0,6.34,8.48,0.392,17,14,14.15,0,1
NMR-509455,Worker,Colony-D,29.6,83,0.172,33.6,31.1,6.61,9.73,0.155,17,6,19.87,1,0
NMR-503169,Worker,Colony-A,25.8,51,0.383,31.3,20.8,8.24,8.39,0.217,22,11,15.12,0,0
NMR-500963,Worker,Colony-C,26.2,48,0.305,32.1,18.2,7.5,14.41,0.294,19,14,20.55,0,1
NMR-509917,Soldier,Colony-B,31.9,64,0.285,31.9,13.1,7.04,19.69,0.227,22,6,27.37,0,1
NMR-502497,Breeder,Colony-C,32.6,55,0.219,32.8,70.6,7.58,10.15,0.444,20,8,20.11,1,1
NMR-508403,Breeder,Colony-B,35.3,32,0.152,31.6,11.4,6.9,9.1,0.292,34,13,22.59,0,0
NMR-505419,Worker,Colony-C,28.0,45,0.302,31.0,9.8,6.12,17.06,0.528,26,14,21.47,0,0
NMR-500822,Worker,Colony-B,26.9,23,0.157,32.9,22.0,8.37,9.76,0.211,24,11,19.25,0,0
NMR-503137,Breeder,Colony-A,34.1,53,0.148,33.8,11.1,6.1,3.8,0.273,26,15,13.5,0,0
NMR-502835,Worker,Colony-A,25.9,28,0.324,33.1,20.7,5.52,10.9,0.361,20,5,17.72,0,1
NMR-505600,Worker,Colony-E,18.5,27,0.179,33.3,9.4,9.03,14.37,0.316,21,6,21.09,0,0
NMR-501380,Soldier,Colony-A,40.2,87,0.351,31.6,13.4,6.75,11.4,0.443,23,8,22.81,0,1
NMR-508121,Worker,Colony-C,36.5,33,0.227,32.4,10.2,6.69,9.99,0.318,21,14,15.51,1,1
NMR-508075,Worker,Colony-B,26.3,109,0.147,32.8,10.7,7.48,12.36,0.412,21,16,18.41,0,1
NMR-501391,Worker,Colony-C,24.1,40,0.151,34.1,17.1,5.67,5.98,0.314,28,12,19.67,1,0
NMR-503493,Worker,Colony-C,23.3,24,0.35,31.1,16.2,8.97,15.01,0.281,23,9,14.4,0,0
NMR-509145,Soldier,Colony-C,32.1,68,0.309,33.2,12.7,6.34,11.24,0.085,29,13,18.39,0,0
NMR-509069,Worker,Colony-A,22.3,58,0.228,32.9,8.5,8.4,22.52,0.064,20,15,17.66,0,0
NMR-503477,Soldier,Colony-E,45.9,62,0.195,31.7,15.9,8.5,13.94,0.209,26,12,16.63,0,1
NMR-501323,Breeder,Colony-D,36.3,110,0.243,31.7,20.8,8.35,14.36,0.238,25,10,21.36,1,1
NMR-504184,Soldier,Colony-E,33.7,41,0.247,32.5,7.7,5.84,8.26,0.419,20,7,18.31,0,1
NMR-500631,Soldier,Colony-C,36.2,44,0.232,32.4,19.1,6.89,13.62,0.494,18,3,20.69,0,1
NMR-500038,Worker,Colony-C,32.2,78,0.19,32.2,19.9,5.89,6.41,0.598,25,11,23.61,1,1
NMR-509842,Worker,Colony-B,31.3,29,0.391,33.4,18.0,6.14,14.61,0.156,35,11,20.11,0,1
NMR-508364,Worker,Colony-A,10.0,30,0.205,33.2,28.6,7.7,13.29,0.215,21,13,19.7,1,0
NMR-500363,Breeder,Colony-C,42.9,45,0.229,32.4,10.1,8.22,9.69,0.36,23,8,26.36,0,0
NMR-505351,Worker,Colony-B,32.9,25,0.176,31.0,23.9,6.34,10.92,0.347,28,10,15.48,0,0
NMR-500281,Worker,Colony-D,17.5,55,0.338,33.1,26.6,8.26,14.97,0.27,29,14,18.83,0,0
NMR-504460,Worker,Colony-C,33.5,44,0.312,33.3,24.8,6.57,10.62,0.251,16,12,24.99,1,0
NMR-508707,Worker,Colony-B,32.1,80,0.377,31.8,11.7,4.97,17.82,0.196,27,15,18.16,0,0
NMR-509392,Worker,Colony-E,18.4,86,0.242,30.0,30.6,7.81,6.57,0.347,19,9,17.76,1,0
NMR-504993,Worker,Colony-D,23.4,91,0.202,30.1,32.8,6.2,7.77,0.189,30,9,18.83,1,0
NMR-509242,Soldier,Colony-C,40.0,236,0.259,29.8,32.9,7.02,13.77,0.401,24,18,20.91,1,0
NMR-503357,Worker,Colony-A,37.5,31,0.328,32.7,32.8,8.26,24.37,0.094,27,11,20.85,1,0
NMR-503131,Worker,Colony-E,37.5,41,0.166,33.1,33.3,7.34,9.99,0.382,17,14,18.49,1,0
NMR-508807,Worker,Colony-D,21.0,77,0.247,29.2,29.0,5.81,16.47,0.308,17,11,25.65,1,0
NMR-508731,Worker,Colony-E,35.5,69,0.344,31.8,21.7,8.43,15.61,0.465,18,16,20.65,0,1
NMR-507894,Worker,Colony-C,23.7,110,0.243,31.6,24.3,6.57,10.52,0.223,27,13,22.06,1,0
NMR-501267,Breeder,Colony-C,45.9,74,0.133,33.4,16.5,8.78,8.23,0.343,34,13,15.06,0,1
NMR-502568,Soldier,Colony-D,37.4,101,0.192,32.9,19.6,6.04,4.99,0.315,23,12,23.5,1,0
NMR-507104,Breeder,Colony-A,32.1,91,0.301,30.9,12.2,5.73,4.07,0.081,18,6,16.75,0,0
NMR-502774,Worker,Colony-D,31.9,48,0.147,32.8,32.8,9.22,10.16,0.167,22,6,22.19,1,1
NMR-509587,Worker,Colony-C,32.8,61,0.328,31.6,24.0,7.56,11.89,0.169,27,12,16.74,0,1
NMR-506713,Soldier,Colony-E,29.0,34,0.292,32.6,17.0,5.28,12.78,0.347,32,11,16.54,0,1
NMR-502273,Soldier,Colony-A,38.8,117,0.15,32.0,16.6,7.44,9.75,0.175,24,6,17.88,1,1
NMR-505950,Worker,Colony-C,34.9,58,0.378,31.6,26.5,7.27,15.65,0.286,25,12,15.53,0,1
NMR-504496,Worker,Colony-A,34.0,55,0.233,32.1,13.4,7.89,9.84,0.381,25,12,16.21,0,1
NMR-505205,Soldier,Colony-C,36.9,124,0.275,32.6,22.2,7.17,14.88,0.393,26,12,20.57,1,1
NMR-501676,Soldier,Colony-A,29.5,66,0.167,32.4,17.7,6.5,5.63,0.49,31,13,18.07,1,1
NMR-504306,Worker,Colony-D,21.9,28,0.361,31.8,17.0,6.86,7.64,0.131,32,10,17.28,0,1
NMR-506862,Worker,Colony-B,33.1,54,0.346,33.1,20.7,8.5,19.27,0.289,22,12,18.8,1,0
NMR-500825,Worker,Colony-B,34.0,34,0.326,31.0,37.1,7.0,10.93,0.12,23,14,21.25,1,0
NMR-500575,Queen,Colony-B,37.1,43,0.364,30.7,12.6,7.29,-3.9,0.288,27,12,19.72,0,0
NMR-509916,Worker,Colony-A,41.1,92,0.314,31.5,20.4,6.42,16.16,0.412,35,10,18.82,0,0
NMR-501827,Soldier,Colony-D,42.1,98,0.319,32.6,45.5,6.62,11.2,0.409,21,8,18.26,1,1
NMR-509323,Worker,Colony-C,37.3,38,0.155,30.5,16.2,5.31,13.62,0.252,13,11,25.61,1,1
NMR-505774,Worker,Colony-B,30.7,31,0.24,31.8,15.9,7.16,10.62,0.335,22,15,16.24,0,1
NMR-506283,Breeder,Colony-D,49.3,119,0.197,31.1,12.3,5.11,8.38,0.269,23,8,24.21,1,0
NMR-501046,Worker,Colony-A,23.1,118,0.405,31.8,6.7,2.94,13.76,0.3,22,11,14.73,0,0
NMR-507935,Queen,Colony-A,44.3,20,0.186,32.6,9.0,7.1,-1.32,0.187,18,10,22.46,1,0
NMR-503604,Soldier,Colony-D,37.5,49,0.296,31.0,9.9,6.1,11.83,0.534,21,7,18.8,0,0
NMR-500136,Worker,Colony-E,21.0,44,0.243,32.5,29.0,8.23,12.63,0.302,20,12,15.26,1,0
NMR-500282,Worker,Colony-C,31.3,34,0.732,31.9,16.4,6.91,11.14,0.551,28,9,19.01,0,1
NMR-508616,Worker,Colony-B,28.8,45,0.182,32.8,14.0,7.23,12.23,0.426,26,5,16.92,1,0
NMR-509764,Soldier,Colony-D,39.5,52,0.467,32.3,21.2,4.34,10.75,0.491,26,14,20.0,0,1
NMR-501585,Breeder,Colony-B,38.1,70,0.261,33.0,22.2,8.56,6.87,0.241,30,11,20.47,1,0
NMR-505477,Worker,Colony-A,21.1,65,0.231,31.3,21.9,8.8,7.91,0.332,28,14,24.08,1,1
NMR-509314,Worker,Colony-A,37.7,47,0.198,32.0,32.0,7.41,9.33,0.101,21,20,22.13,1,1
NMR-507868,Worker,Colony-E,33.7,50,0.169,30.9,6.4,5.44,11.82,0.109,23,10,17.84,0,0
NMR-507718,Soldier,Colony-E,41.3,44,0.3,32.7,13.9,7.83,6.54,0.139,19,13,17.33,0,1
NMR-508352,Breeder,Colony-D,44.7,58,0.141,31.9,27.1,5.71,4.31,0.448,25,13,17.96,1,1
NMR-508871,Soldier,Colony-C,44.0,24,0.253,32.5,8.6,7.72,38.58,0.5,30,6,17.74,0,0
NMR-500072,Soldier,Colony-C,25.8,103,0.274,31.1,15.9,7.41,5.27,0.284,25,9,18.68,0,0
NMR-507852,Soldier,Colony-C,35.9,114,0.193,32.2,17.6,6.53,25.07,0.127,22,15,20.5,0,0
NMR-503983,Worker,Colony-A,34.3,37,0.333,32.2,11.2,6.24,6.62,0.464,37,16,15.67,0,1
NMR-509065,Worker,Colony-A,22.8,219,0.182,31.1,18.6,6.07,12.67,0.515,19,11,18.4,0,0
NMR-505394,Worker,Colony-C,38.1,38,0.238,31.1,29.8,6.45,12.01,0.214,13,9,16.81,1,0
NMR-506381,Breeder,Colony-C,40.3,21,0.348,31.7,10.6,5.59,4.72,0.298,25,13,22.08,0,1
NMR-509474,Worker,Colony-E,34.7,58,0.152,30.5,19.5,8.18,17.15,0.32,21,8,22.9,1,0
NMR-508306,Soldier,Colony-C,41.6,95,0.261,31.3,10.5,5.02,9.41,0.299,29,5,18.57,0,0
NMR-509714,Worker,Colony-E,23.8,31,0.382,33.3,17.0,6.49,8.49,0.215,13,10,10.65,0,0
NMR-506787,Worker,Colony-E,24.6,24,0.246,31.7,16.5,8.94,6.54,0.427,25,9,18.56,0,0
NMR-503885,Worker,Colony-D,32.4,58,0.261,32.4,24.6,7.17,6.36,0.28,29,12,20.06,0,1
NMR-501468,Worker,Colony-C,30.9,20,0.258,32.7,30.7,6.8,7.35,0.38,19,9,20.15,1,1
NMR-502306,Worker,Colony-D,35.0,54,0.205,32.5,23.6,7.03,12.94,0.285,25,5,24.49,1,0
NMR-501527,Soldier,Colony-C,34.1,54,0.209,31.5,11.4,7.16,5.53,0.283,19,17,21.34,1,1
NMR-504683,Worker,Colony-D,32.9,42,0.27,32.4,9.1,7.63,9.62,0.186,25,12,20.22,0,1
NMR-508025,Soldier,Colony-E,39.0,38,0.197,32.4,9.2,7.12,21.34,0.461,21,12,15.11,0,0
NMR-505827,Worker,Colony-B,12.4,44,0.329,32.1,11.6,8.41,18.9,0.299,27,6,21.44,1,1
NMR-505181,Worker,Colony-A,34.5,17,0.286,31.4,20.6,6.8,11.92,0.421,21,15,19.79,1,1
NMR-501702,Soldier,Colony-E,38.4,49,0.338,32.7,9.9,6.58,4.5,0.076,23,13,22.2,0,1
NMR-500466,Soldier,Colony-D,23.9,71,0.2,32.3,15.5,3.58,8.08,0.138,28,11,14.43,0,0
NMR-503634,Breeder,Colony-E,52.4,49,0.301,33.0,28.3,6.68,11.59,0.256,26,9,19.0,0,1
NMR-508233,Soldier,Colony-B,42.9,125,0.266,33.3,14.5,7.0,13.93,0.029,19,8,22.61,0,1
NMR-501725,Worker,Colony-A,14.9,65,0.19,31.2,16.3,6.78,11.62,0.148,23,10,20.66,1,0
NMR-506066,Soldier,Colony-C,39.5,66,0.317,32.4,9.6,6.42,8.22,0.023,23,10,25.25,0,0
NMR-505136,Worker,Colony-D,31.4,62,0.292,31.9,18.3,9.28,7.59,0.488,21,15,19.83,0,1
NMR-500486,Worker,Colony-D,35.0,68,0.215,32.0,22.0,6.55,7.35,0.511,22,11,15.69,1,1
NMR-509154,Worker,Colony-B,28.0,32,0.248,34.4,16.3,8.47,10.85,0.307,18,14,19.62,0,0
NMR-503793,Worker,Colony-C,25.3,30,0.26,33.0,27.6,6.92,14.07,0.486,27,11,21.07,0,0
NMR-502189,Breeder,Colony-B,47.3,80,0.35,31.1,23.5,6.44,5.56,0.12,18,14,19.54,0,0
NMR-502102,Soldier,Colony-C,34.7,40,0.276,31.9,12.1,6.09,10.42,0.476,19,7,17.19,0,1
NMR-502558,Soldier,Colony-E,28.7,45,0.268,31.7,12.2,4.92,6.31,0.304,23,13,20.32,0,1
NMR-506552,Soldier,Colony-A,23.5,46,0.244,32.7,18.8,7.54,14.15,0.238,30,11,16.75,1,1
NMR-505543,Soldier,Colony-E,34.1,37,0.26,30.5,15.2,5.06,19.0,0.267,19,15,14.81,0,1
NMR-507739,Worker,Colony-B,30.8,88,0.244,33.5,23.8,7.44,15.1,0.443,20,12,20.46,1,1
