sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-500493,Control,B01,126.91,223,209.98,954.84,1471.5,139.8,0.9608,0.9782,30.84,0,0
IMG-500336,Control,B03,108.5,220,141.37,565.49,1071.3,802.2,0.6859,0.9282,45.44,0,1
IMG-500746,Control,B01,92.17,230,198.51,777.28,1677.4,214.1,0.9632,0.7546,42.27,0,1
IMG-500127,TreatmentA,B01,88.76,238,197.79,884.86,1761.7,265.5,0.9351,0.945,8.2,0,1
IMG-500986,TreatmentA,B02,96.53,264,227.51,854.35,1733.2,872.7,0.9058,0.9639,38.44,0,1
IMG-500075,TreatmentB,B01,99.71,251,144.22,799.49,1455.5,947.1,0.8178,0.8781,17.07,0,0
IMG-500688,TreatmentA,B01,121.29,257,238.04,453.3,1503.7,781.0,0.7376,0.9688,24.92,1,0
IMG-500116,TreatmentA,B01,113.59,242,156.47,635.41,585.3,754.1,0.7987,0.9875,18.88,0,1
IMG-500085,TreatmentB,B01,96.75,244,129.33,873.74,1452.7,1078.9,0.9248,0.9062,52.84,0,0
IMG-500175,Control,B01,98.96,222,234.11,675.37,1165.7,166.0,0.8547,0.8219,19.46,0,0
IMG-500388,TreatmentA,B03,69.37,227,149.66,847.46,732.9,444.6,0.6694,0.9096,25.62,0,0
IMG-500850,Control,B01,126.21,236,216.37,649.55,1275.5,616.4,0.8507,0.8885,11.47,0,1
IMG-500725,Control,B02,109.11,248,210.43,698.55,1525.9,330.4,0.7859,0.8759,49.02,0,0
IMG-500302,Control,B02,105.43,256,203.43,572.05,1598.1,-8.4,0.8975,0.8773,23.03,0,1
IMG-500452,TreatmentB,B03,107.18,261,134.53,709.43,981.8,740.5,0.8161,0.9644,35.82,1,1
IMG-500429,TreatmentA,B03,72.39,243,177.12,623.15,1502.2,925.7,0.8349,0.8436,38.98,1,0
IMG-500730,TreatmentA,B02,89.04,223,146.17,470.45,1698.7,465.5,0.7129,0.9721,35.5,0,0
IMG-500421,TreatmentB,B01,97.22,248,195.32,661.64,1504.4,899.7,0.6926,0.8913,15.16,1,1
IMG-500276,TreatmentB,B01,110.52,279,193.39,1041.28,1597.2,1331.7,0.778,0.9802,32.37,1,1
IMG-500710,TreatmentA,B02,122.74,227,207.89,813.84,1287.8,885.2,0.894,0.9028,41.2,0,0
IMG-500513,TreatmentB,B03,90.93,218,203.68,921.48,1644.4,1077.5,0.857,0.8171,23.11,0,1
IMG-500570,TreatmentA,B02,124.6,250,159.31,876.15,1787.4,445.6,0.7617,0.968,25.69,1,1
IMG-500216,Control,B03,97.73,235,206.64,724.34,1252.9,727.8,0.6394,0.8824,31.58,1,1
IMG-500771,Control,B02,74.06,243,219.49,695.92,1592.2,477.3,0.8324,0.9465,45.46,1,0
IMG-500799,TreatmentB,B01,110.71,236,178.92,719.81,1533.0,835.0,0.8711,0.9953,9.34,1,1
IMG-500789,Control,B02,117.53,228,133.73,535.96,1175.5,159.4,0.8661,0.8708,26.1,0,1
IMG-500181,TreatmentA,B02,102.68,246,197.66,807.62,1537.2,958.3,0.9133,0.9782,25.42,0,1
IMG-500508,TreatmentA,B03,91.86,229,199.85,971.21,1582.6,460.2,0.8264,0.8725,20.55,0,1
IMG-500523,TreatmentB,B01,111.39,291,163.18,896.35,1701.7,555.4,0.7908,0.803,20.95,1,1
IMG-500217,TreatmentA,B01,95.48,238,219.42,706.62,1788.2,937.2,0.9421,0.945,36.51,1,1
IMG-500183,TreatmentA,B03,101.74,235,237.05,724.97,1549.5,498.9,0.7712,0.9066,41.67,0,0
IMG-500559,TreatmentB,B03,100.5,244,211.18,564.63,1622.9,657.9,0.8319,0.846,27.06,0,0
IMG-500769,TreatmentA,B03,132.94,226,197.05,932.55,1389.0,2264.3,0.7685,0.9294,20.37,1,0
IMG-500872,TreatmentA,B01,130.32,237,184.87,789.85,1795.6,1095.2,0.7687,0.8743,28.33,1,1
IMG-500320,TreatmentB,B01,83.99,258,223.52,587.69,1748.8,863.9,0.8258,0.9055,22.07,1,0
IMG-500385,Control,B01,93.57,229,173.77,816.43,1920.5,410.5,0.7139,0.9565,21.22,1,1
IMG-500711,Control,B01,116.3,222,209.69,1119.64,1501.2,225.6,0.8604,0.94,15.49,0,1
IMG-500516,TreatmentA,B01,73.39,245,216.64,407.74,1518.3,723.6,0.8307,0.9548,40.73,1,0
IMG-500150,TreatmentB,B01,108.6,246,193.5,921.4,1573.4,1161.4,0.9087,0.7087,18.76,1,1
IMG-500266,TreatmentB,B03,103.89,248,204.56,455.79,1736.2,616.9,0.806,0.9132,25.66,0,0
IMG-500053,TreatmentB,B01,99.44,272,145.59,999.33,1165.9,900.3,0.532,0.8281,17.05,1,0
IMG-500440,TreatmentA,B03,92.56,253,218.26,571.9,1275.9,517.8,0.9379,0.7805,19.02,0,1
IMG-500687,TreatmentB,B03,76.7,263,242.08,708.64,1601.6,1242.4,0.494,0.9311,24.94,1,0
IMG-500595,TreatmentA,B02,118.98,262,214.21,1041.11,1350.2,558.8,0.7652,0.9085,39.0,0,0
IMG-500900,TreatmentA,B01,104.2,248,144.57,900.6,1410.1,403.7,0.967,0.7846,28.93,0,0
IMG-500002,TreatmentA,B02,108.44,233,217.38,731.36,1389.6,740.3,0.8332,0.9354,18.59,1,0
IMG-500122,Control,B02,82.01,225,258.62,870.57,1375.2,219.1,0.5263,0.96,28.09,1,0
IMG-500007,TreatmentA,B01,107.81,252,168.62,673.65,1650.0,706.4,0.7469,0.8398,14.27,0,0
IMG-500016,Control,B03,85.75,255,220.25,597.47,586.9,504.2,0.9227,0.9183,14.68,1,1
IMG-500102,TreatmentA,B02,108.81,253,192.1,714.59,1155.2,346.4,0.7686,0.955,18.1,0,1
IMG-500123,TreatmentB,B01,106.97,260,246.8,601.47,1087.4,1155.6,0.7935,0.8977,26.69,1,0
IMG-500349,TreatmentB,B03,91.34,244,184.02,720.72,1047.4,1289.3,0.7463,0.8988,39.12,1,1
IMG-500765,Control,B02,71.98,230,208.34,623.57,1187.7,325.8,0.6413,0.8071,14.2,1,1
IMG-500445,Control,B02,115.76,244,187.4,417.47,1311.3,1266.0,0.7323,0.929,18.61,0,1
IMG-500204,TreatmentA,B01,131.15,247,139.94,657.44,1500.7,725.1,0.9213,0.9318,13.7,0,0
IMG-500301,TreatmentA,B01,102.39,266,216.66,1017.78,1445.5,634.2,0.7654,0.9395,13.34,1,1
IMG-500859,TreatmentA,B03,119.33,274,240.7,747.01,1454.1,837.3,0.7534,0.8227,17.68,1,0
IMG-500549,TreatmentB,B03,114.54,263,161.58,663.53,1724.0,696.1,0.7592,0.9419,45.74,1,1
IMG-500782,TreatmentA,B01,103.28,227,189.7,639.66,1595.5,891.3,0.8386,0.9309,23.08,0,1
IMG-500909,TreatmentB,B01,86.4,257,217.4,629.3,1307.3,901.9,0.7735,0.8888,20.55,1,0
IMG-500829,TreatmentA,B03,90.12,232,217.37,1091.57,1375.2,488.4,0.8149,0.9,30.17,1,1
IMG-500876,TreatmentA,B02,90.24,244,106.84,599.69,1371.2,967.0,0.9142,0.9008,17.86,0,0
IMG-500896,TreatmentB,B01,77.51,252,251.96,557.19,1480.1,902.6,0.7016,0.9282,20.94,1,0
IMG-500032,TreatmentA,B01,112.15,248,184.86,508.76,1051.0,979.4,0.9389,0.8038,14.28,0,1
IMG-500474,TreatmentA,B01,132.12,252,162.83,732.83,1259.2,377.3,0.8391,0.8518,35.02,0,1
IMG-500847,TreatmentA,B01,115.97,245,227.81,737.96,1387.7,1378.6,0.7426,0.8878,23.03,1,1
IMG-500264,TreatmentB,B02,110.59,260,204.81,504.59,1232.0,1018.1,0.7266,0.9152,20.93,1,1
IMG-500630,TreatmentA,B02,101.06,251,198.82,779.98,1973.2,923.4,0.9118,0.9447,31.31,0,1
IMG-500916,TreatmentB,B01,74.96,243,217.39,743.66,1788.6,705.9,0.9254,0.919,16.65,0,1
IMG-500129,Control,B01,85.72,227,190.19,1044.0,1734.9,903.9,0.8461,0.8976,23.83,1,1
IMG-500774,TreatmentA,B01,134.55,231,181.57,452.65,1637.8,595.6,0.933,0.8769,18.77,0,0
IMG-500745,TreatmentB,B02,90.47,279,183.93,591.0,2066.3,723.3,0.7139,0.8326,30.49,1,0
IMG-500468,Control,B01,111.53,245,161.46,880.54,1758.7,41.1,0.8951,0.8539,40.43,0,1
IMG-500110,TreatmentB,B01,110.21,250,235.46,872.33,1132.9,628.9,0.5438,0.9852,18.92,1,0
IMG-500598,TreatmentA,B01,106.3,236,185.82,618.3,1449.4,747.0,0.6751,0.9781,24.69,1,1
IMG-500911,TreatmentA,B01,105.86,238,144.8,837.77,1811.7,535.4,0.7095,0.9629,23.29,0,1
IMG-500714,TreatmentA,B02,104.02,251,122.05,660.49,1454.2,662.2,0.7868,0.9516,32.28,1,0
IMG-500486,Control,B01,113.32,228,134.88,779.05,1289.8,352.2,0.6308,0.8894,19.48,1,0
IMG-500359,TreatmentA,B03,81.54,266,159.3,566.11,1556.7,823.3,0.629,0.8026,23.43,1,0
IMG-500240,Control,B03,78.74,237,255.4,824.56,1091.6,197.4,0.6581,0.9376,17.47,1,0
IMG-500261,Control,B02,107.63,248,226.57,252.26,1464.1,115.5,0.7857,0.958,12.7,0,0
IMG-500727,Control,B02,118.71,256,215.55,567.91,1661.9,362.6,0.7698,0.8903,21.91,1,0
IMG-500841,TreatmentA,B03,100.81,255,204.02,723.95,1298.4,532.2,0.8343,0.9098,18.73,0,0
IMG-500632,TreatmentB,B01,99.75,268,218.0,894.58,1277.4,835.8,0.7869,0.8784,20.8,1,0
IMG-500728,TreatmentB,B03,103.86,250,186.45,926.15,1437.6,1090.2,0.845,0.9347,27.58,0,1
IMG-500413,TreatmentA,B03,103.56,236,167.93,821.05,1769.2,644.5,0.6454,0.8531,42.05,0,1
IMG-500242,TreatmentA,B03,81.83,256,189.3,758.45,1365.9,510.2,0.7974,0.9339,18.17,0,1
IMG-500028,TreatmentA,B02,103.03,228,145.11,817.38,1438.5,315.8,0.8143,0.9476,17.05,0,0
IMG-500898,TreatmentA,B01,103.62,237,166.95,1050.12,2042.3,588.4,0.9146,0.8714,17.92,1,1
IMG-500929,TreatmentA,B02,97.78,245,175.36,682.54,2011.1,1049.9,0.9384,0.9303,34.01,1,1
IMG-500704,TreatmentA,B03,108.79,252,203.48,996.14,1445.5,382.7,0.6252,0.867,19.38,1,0
IMG-500228,TreatmentB,B01,129.42,223,250.8,705.61,1120.1,1397.5,0.7592,0.9307,14.83,1,0
IMG-500062,Control,B03,112.83,210,173.81,423.63,1238.9,323.0,0.6925,0.838,27.65,0,1
IMG-500959,TreatmentA,B03,103.48,264,181.67,917.36,1729.4,625.6,0.7846,0.9794,14.59,1,1
IMG-500642,TreatmentA,B01,115.43,215,216.75,905.99,964.5,807.8,0.8673,0.9912,21.34,1,0
IMG-500502,Control,B01,76.02,244,208.91,718.25,1034.0,528.4,0.7149,0.9582,18.09,1,1
IMG-500845,TreatmentB,B03,85.07,243,194.96,849.5,1158.1,693.8,0.9,0.9092,8.37,0,0
IMG-500951,TreatmentB,B03,97.59,289,126.17,359.3,1487.3,744.9,0.9016,0.9446,12.65,0,0
IMG-500401,Control,B03,85.07,242,237.49,845.82,1513.5,348.8,0.8422,0.7977,35.85,1,0
IMG-500528,TreatmentB,B01,90.59,255,174.56,562.33,1306.7,729.5,0.6874,0.9685,21.34,1,1
IMG-500310,TreatmentA,B02,112.95,235,209.83,941.61,1406.4,637.4,0.6977,0.8859,19.86,0,1
IMG-500245,TreatmentB,B03,100.99,270,166.74,1050.13,2068.3,1744.5,0.8012,0.8942,26.2,1,1
IMG-500693,TreatmentA,B03,102.17,221,215.7,838.25,1694.9,393.5,0.7578,0.8057,39.7,0,1
IMG-500456,TreatmentA,B01,65.53,249,260.65,552.35,1518.9,564.1,0.7985,0.9782,16.01,0,0
IMG-500215,TreatmentB,B02,110.25,263,197.86,608.02,1687.0,710.7,0.6573,0.8942,25.87,1,1
IMG-500655,Control,B03,96.48,267,239.29,856.65,1157.6,573.8,0.9181,0.9536,19.41,0,0
IMG-500295,TreatmentB,B03,94.87,270,225.67,415.89,1227.7,1290.1,0.5158,0.8448,20.01,1,1
IMG-500151,TreatmentA,B02,101.64,244,281.32,517.16,1534.8,970.6,0.719,0.8735,17.66,0,0
IMG-500877,TreatmentA,B01,88.4,232,161.87,474.28,1323.8,818.9,0.912,0.8462,10.13,0,1
IMG-500119,TreatmentA,B02,83.98,247,224.97,936.73,1293.9,352.2,0.9473,0.8992,22.11,1,0
IMG-500236,TreatmentB,B02,78.87,274,178.5,530.45,972.6,1720.0,0.6731,0.9603,17.46,1,1
IMG-500399,TreatmentB,B03,91.4,234,163.16,641.61,1752.3,964.0,0.7955,0.8374,31.0,1,0
IMG-500700,TreatmentA,B02,115.37,242,225.02,849.88,1510.0,679.3,0.9106,0.9186,17.94,0,1
IMG-500899,TreatmentA,B01,100.1,231,172.73,697.59,1460.6,1081.2,0.8083,0.8616,33.72,0,1
IMG-500759,Control,B03,142.31,238,133.89,838.12,1419.5,975.5,0.8879,0.8802,19.69,1,0
IMG-500560,TreatmentB,B01,116.3,264,155.14,689.82,1526.9,805.0,0.7941,0.9781,11.74,1,0
IMG-500573,Control,B03,106.69,239,198.03,482.04,1368.7,159.8,0.6162,0.9795,13.2,0,1
IMG-500619,Control,B02,67.53,258,185.4,703.15,1559.8,-20.7,0.6672,0.9704,24.38,0,1
IMG-500398,TreatmentA,B01,94.17,229,178.96,734.68,1607.3,297.4,0.6665,0.8237,8.36,0,0
IMG-500666,Control,B02,80.03,274,190.35,691.1,1195.2,876.5,0.842,0.9939,24.66,1,1
IMG-500757,TreatmentA,B02,110.73,222,228.66,459.84,2247.9,772.2,0.6266,0.9271,33.76,0,0
IMG-500967,TreatmentB,B03,90.86,260,153.17,831.16,1006.8,1040.4,0.8556,0.9855,25.95,0,0
IMG-500004,TreatmentB,B03,77.33,280,184.11,806.85,1342.8,1480.9,0.723,0.9763,15.75,1,0
IMG-500636,TreatmentA,B03,89.25,263,167.11,802.25,1252.9,552.4,0.7995,0.8344,18.8,1,1
IMG-500159,Control,B03,85.96,245,158.32,649.48,1209.8,198.1,0.7843,0.9129,22.19,0,1
IMG-500460,Control,B01,119.12,245,157.53,909.41,1364.8,817.5,0.6697,0.8909,22.57,1,1
IMG-500350,Control,B02,73.21,236,205.65,921.46,1641.9,211.3,0.949,0.8958,15.88,0,1
IMG-500469,Control,B03,94.81,245,205.81,873.13,1386.0,311.7,0.7296,0.8055,17.81,1,0
IMG-500196,TreatmentA,B02,124.81,247,159.1,786.94,1012.6,531.8,0.7496,0.9565,21.38,1,1
IMG-500318,TreatmentB,B03,118.04,254,162.81,635.89,1772.7,857.6,0.8344,0.9223,49.43,0,1
IMG-500527,TreatmentA,B03,102.99,240,178.95,802.96,1242.9,639.9,0.8934,0.9466,22.42,1,0
IMG-500747,TreatmentB,B02,95.98,251,201.87,557.4,1361.1,828.0,0.9227,0.9323,26.39,0,1
IMG-500675,TreatmentA,B01,100.85,238,140.29,635.06,1450.5,589.3,0.8267,0.9243,21.4,0,0
IMG-500857,TreatmentB,B01,94.59,252,191.39,707.74,1469.2,982.2,0.8223,0.9069,59.69,0,1
IMG-500114,TreatmentB,B02,109.56,236,178.06,634.28,1674.3,806.4,0.9522,0.9414,22.35,0,1
IMG-500692,TreatmentB,B03,82.27,227,158.03,639.89,1067.4,1646.0,0.9616,0.9871,42.46,1,1
IMG-500163,Control,B03,108.07,208,204.41,976.02,1341.1,811.3,0.7285,0.8051,31.6,0,0
IMG-500625,TreatmentB,B03,115.86,240,223.91,992.53,1220.6,807.0,0.8056,0.7508,17.1,0,0
IMG-500830,Control,B01,105.77,244,234.39,558.6,1632.0,-9.9,0.7873,0.9211,41.12,0,0
IMG-500281,TreatmentA,B01,107.1,212,191.56,1013.89,1412.8,492.6,0.7586,0.9832,31.46,0,1
IMG-500416,TreatmentB,B01,107.4,257,250.56,812.52,1495.9,1244.7,0.7851,0.815,18.99,1,0
IMG-500335,TreatmentA,B01,81.0,261,226.81,878.78,1471.4,656.3,0.816,0.962,13.58,1,0
IMG-500211,TreatmentA,B02,94.38,236,172.13,800.77,1367.3,539.4,0.8847,0.8877,17.27,0,0
IMG-500905,TreatmentA,B03,126.01,258,215.55,739.46,1149.2,1010.2,0.8182,0.9067,34.77,1,1
IMG-500684,TreatmentB,B01,98.05,250,169.22,692.57,961.9,981.5,0.8308,0.8661,25.18,1,0
IMG-500021,TreatmentB,B03,109.02,252,227.44,666.87,1385.0,769.1,0.954,0.9477,36.16,0,0
IMG-500457,Control,B02,89.32,243,193.23,583.36,1699.2,729.2,0.9358,0.8538,25.98,0,0
IMG-500510,TreatmentB,B01,73.62,274,129.03,739.66,1316.2,704.9,0.5515,0.9728,12.44,1,0
IMG-500936,TreatmentA,B02,110.77,241,193.71,765.71,1230.4,400.5,0.8994,0.909,25.82,0,1
IMG-500343,Control,B01,98.24,202,149.64,883.96,1831.2,266.1,0.8217,0.9572,28.85,0,1
IMG-500584,TreatmentB,B02,86.43,252,202.56,772.85,1275.1,712.9,0.9135,0.9079,13.64,1,1
IMG-500120,TreatmentB,B03,123.59,250,127.31,744.23,1456.2,726.1,0.8367,0.6718,16.73,0,0
IMG-500952,TreatmentB,B02,105.06,240,178.17,505.44,1124.5,798.6,0.6388,0.9469,29.15,1,1
IMG-500353,TreatmentA,B03,88.74,249,169.12,954.39,1884.3,607.9,0.9067,0.9272,16.87,0,1
IMG-500187,TreatmentB,B03,109.73,241,183.86,632.3,1735.7,1232.1,0.6699,0.8138,15.8,1,0
IMG-500514,TreatmentA,B02,70.86,244,165.51,713.58,1513.7,614.7,0.8589,0.8867,36.4,0,1
IMG-500184,TreatmentB,B02,92.29,262,209.95,496.77,1506.9,1055.1,0.7368,0.9696,14.94,1,0
IMG-500989,Control,B01,110.3,250,170.92,858.74,1495.7,678.2,0.8729,0.8771,24.61,0,0
IMG-500433,TreatmentB,B01,82.91,276,202.55,573.01,1830.2,1344.3,0.7536,0.8869,28.09,1,0
IMG-500338,TreatmentB,B01,103.05,241,168.48,807.98,1239.8,1060.0,0.8484,0.931,30.54,1,0
IMG-500358,TreatmentA,B01,90.73,220,110.72,736.27,1270.4,590.1,0.7119,0.6705,23.93,0,0
IMG-500482,Control,B02,83.72,228,190.91,620.56,1694.7,360.5,0.8722,0.8666,12.59,1,1
IMG-500415,Control,B02,116.86,251,134.58,728.05,1450.7,956.6,0.7861,0.8077,20.61,1,0
IMG-500144,Control,B02,100.94,236,131.17,778.62,1298.7,383.8,0.841,0.9337,14.24,0,0
IMG-500994,Control,B02,126.65,228,171.08,583.98,1312.0,355.8,0.6188,0.9465,12.6,0,1
IMG-500946,TreatmentA,B01,94.48,257,210.63,458.28,1787.0,638.0,0.8763,0.7367,8.76,1,0
IMG-500292,Control,B01,111.51,228,168.46,747.49,1434.6,373.1,0.6779,0.8748,14.36,0,0
IMG-500866,TreatmentA,B01,96.15,250,182.12,639.36,1125.3,1050.7,0.8211,0.7825,21.89,1,1
IMG-500305,TreatmentB,B03,107.73,231,201.74,599.93,1104.1,722.3,0.8496,0.8967,26.32,0,1
IMG-500925,Control,B01,117.14,230,196.25,824.21,1446.0,312.8,0.7783,0.9344,27.42,0,1
IMG-500503,TreatmentA,B02,77.46,235,169.72,674.51,1273.3,631.9,0.9822,0.9426,25.65,0,1
IMG-500138,TreatmentB,B01,79.55,280,186.71,691.19,1763.5,985.5,0.9349,0.9842,19.34,1,1
IMG-500880,TreatmentB,B02,100.8,255,236.09,780.27,1561.8,1276.3,0.6588,0.9532,60.74,1,0
IMG-500608,TreatmentB,B02,83.53,241,222.91,703.9,1841.1,852.1,0.8446,0.876,31.22,0,0
IMG-500071,Control,B03,103.33,218,198.38,641.23,1072.5,778.3,0.4736,0.8071,10.87,1,1
IMG-500250,TreatmentB,B01,113.26,238,164.87,605.77,1765.4,1042.8,0.7916,0.9398,19.18,0,0
IMG-500895,Control,B02,73.77,230,249.3,903.57,1602.3,405.8,0.791,0.7554,14.7,1,1
IMG-500402,TreatmentA,B03,118.56,245,238.13,727.2,1181.3,537.0,0.8762,0.8395,22.82,0,0
IMG-500717,TreatmentA,B03,88.95,243,229.46,685.3,1132.7,785.6,0.8472,0.9106,29.27,0,1
IMG-500983,Control,B01,95.52,241,160.51,937.11,1831.5,96.5,0.7028,0.9198,17.81,0,1
IMG-500863,TreatmentA,B03,86.51,249,183.87,824.69,1479.6,883.4,0.7534,0.9014,14.95,1,1
IMG-500369,TreatmentA,B02,108.66,242,167.91,601.02,1551.5,519.0,0.8797,0.8256,15.49,1,0
IMG-500657,Control,B02,116.77,246,103.19,576.91,1434.3,562.8,0.9169,0.9825,37.86,0,0
IMG-500134,Control,B02,105.43,214,202.8,530.5,1816.2,305.1,0.7164,0.8658,28.49,0,0
IMG-500381,TreatmentA,B02,82.25,250,207.17,565.82,965.7,656.1,0.9381,0.8527,18.34,1,1
IMG-500099,TreatmentA,B02,112.16,235,216.0,594.04,1194.4,1221.5,0.8357,0.8535,14.79,0,1
IMG-500708,Control,B03,101.12,220,151.87,593.25,1432.7,442.0,0.7574,0.9437,11.93,0,1
IMG-500926,Control,B03,119.06,217,109.1,730.54,984.5,8.9,0.8553,0.9797,24.2,0,0
IMG-500919,TreatmentA,B01,99.72,229,189.5,745.68,998.3,798.3,0.9726,0.9129,18.43,0,1
IMG-500842,TreatmentA,B03,105.75,226,223.51,752.49,1491.0,538.6,0.681,0.746,19.13,0,0
IMG-500837,TreatmentB,B01,99.67,262,254.52,1184.12,1447.5,1296.5,0.8601,0.9647,16.95,1,0
IMG-500531,TreatmentA,B01,101.37,233,205.43,800.14,1695.8,425.5,0.83,0.9693,18.65,0,1
IMG-500504,TreatmentB,B02,96.64,275,158.32,561.91,1456.6,1089.6,0.9046,0.9103,32.11,1,1
IMG-500854,Control,B01,101.23,232,185.93,745.48,1363.4,159.8,0.842,0.8259,28.27,0,1
IMG-500780,Control,B02,110.23,242,211.07,961.51,1663.4,738.3,0.6248,0.9147,24.18,1,1
IMG-500422,TreatmentB,B01,90.58,260,184.72,843.26,1402.9,871.3,0.889,0.9673,21.69,1,1
IMG-500257,TreatmentB,B02,93.39,263,199.43,532.01,1629.8,893.5,0.8088,0.7732,18.81,1,0
IMG-500635,TreatmentB,B01,93.73,248,138.56,811.65,1608.2,642.2,0.8154,0.888,22.05,0,1
IMG-500611,Control,B01,83.01,243,242.46,1032.27,1317.1,108.0,0.8156,0.9346,27.82,0,0
IMG-500726,TreatmentA,B01,109.45,231,213.42,828.38,1418.7,949.6,0.4257,0.8472,25.5,1,0
IMG-500918,TreatmentB,B01,96.92,246,216.95,481.88,782.3,921.5,0.9879,0.95,31.16,1,1
IMG-500915,TreatmentA,B02,80.36,274,193.04,767.78,1366.1,526.3,0.722,0.7703,17.78,1,0
IMG-500939,Control,B01,75.69,226,199.25,498.09,1127.7,269.7,0.8857,0.8836,45.92,0,1
IMG-500763,Control,B02,107.81,240,187.76,701.69,1142.5,774.3,0.8043,0.8493,24.11,0,1
IMG-500955,TreatmentB,B02,97.24,242,244.3,820.73,1567.4,707.6,0.7937,0.9593,24.03,0,0
IMG-500883,Control,B02,117.35,256,163.26,607.25,1256.8,56.3,0.8782,0.9306,14.59,0,1
IMG-500669,TreatmentA,B02,87.87,243,228.26,460.37,1032.5,645.7,0.5444,0.9779,27.02,1,1
IMG-500484,Control,B01,99.5,230,187.27,547.42,1057.1,-24.9,0.807,0.8577,11.92,0,1
IMG-500628,Control,B01,88.94,211,200.16,699.59,1620.3,347.1,0.9635,0.8749,20.64,0,1
IMG-500044,Control,B03,99.06,252,250.75,486.29,1316.2,658.9,0.8721,0.9146,15.53,0,0
IMG-500193,TreatmentB,B02,121.15,254,187.59,605.13,1468.3,1115.8,0.7814,0.8173,46.97,1,0
IMG-500785,TreatmentB,B01,96.24,236,164.08,769.84,1354.7,1333.3,0.928,0.8806,35.44,0,0
IMG-500326,TreatmentB,B01,80.75,247,190.87,679.63,1251.6,864.8,0.9571,0.7222,22.86,0,1
IMG-500152,TreatmentA,B03,86.48,247,180.12,789.59,1567.1,1379.1,0.9253,0.8008,15.4,1,1
IMG-500147,TreatmentA,B03,122.69,257,182.63,740.26,1524.1,622.9,0.9212,0.8024,26.14,0,1
IMG-500965,TreatmentA,B03,86.96,248,193.13,807.26,833.2,641.8,0.8913,0.9416,14.19,0,1
IMG-500732,Control,B02,118.9,254,216.25,484.16,1539.6,837.4,0.856,0.9505,12.74,1,0
IMG-500705,TreatmentB,B02,95.95,255,168.58,488.36,1336.2,719.4,0.6884,0.8704,23.92,0,1
IMG-500773,TreatmentA,B03,92.66,231,186.52,1061.74,1839.2,1365.6,0.5101,0.7794,32.19,1,1
IMG-500971,TreatmentA,B02,51.91,229,231.64,848.19,1108.5,621.3,0.753,0.8872,15.87,0,0
IMG-500480,TreatmentA,B03,114.2,229,255.26,528.73,1435.4,932.5,0.7157,0.9485,15.36,0,1
IMG-500968,TreatmentA,B03,96.39,232,194.4,1019.78,1555.7,371.9,0.7847,0.9166,14.17,1,1
IMG-500962,Control,B03,90.18,210,241.18,547.63,1452.7,-53.3,0.8034,0.8659,25.65,0,0
IMG-500800,TreatmentB,B01,101.84,250,181.66,704.73,985.2,814.5,0.8388,0.764,15.91,1,1
IMG-500874,TreatmentB,B01,94.59,276,201.77,637.62,1377.5,1072.2,0.7718,0.8197,21.52,1,1
IMG-500375,Control,B01,93.29,238,177.81,599.56,1581.6,22.7,0.8957,0.8775,26.11,0,0
IMG-500076,Control,B01,115.23,204,157.69,420.93,1606.4,193.1,0.5339,0.912,23.74,0,0
IMG-500849,Control,B03,80.12,265,234.26,377.73,1478.7,169.3,0.764,0.8969,16.28,1,0
IMG-500640,TreatmentB,B01,68.79,236,131.26,591.99,1270.3,1061.6,0.7188,0.9603,15.72,1,1
IMG-500701,TreatmentA,B01,78.22,245,214.58,643.69,1590.0,570.1,0.9604,0.9522,19.18,1,0
IMG-500408,TreatmentB,B01,85.14,260,178.43,905.57,1440.6,1081.9,0.8513,0.8644,21.81,1,1
IMG-500330,Control,B01,68.53,205,258.34,964.39,1643.0,327.1,0.8745,0.9296,19.06,0,1
IMG-500621,TreatmentA,B01,109.41,252,198.07,647.24,1446.9,544.2,0.8844,0.859,16.33,0,1
IMG-500079,TreatmentB,B01,93.12,263,130.78,447.98,1284.1,1716.1,0.8649,0.8344,39.11,1,0
IMG-500154,TreatmentB,B03,96.18,244,174.33,631.61,2130.3,954.3,0.9393,0.9673,27.2,1,0
IMG-500260,TreatmentB,B02,120.53,236,179.6,940.0,1669.6,1102.4,0.888,0.8809,18.68,1,1
IMG-500825,Control,B02,85.8,243,216.0,824.31,1441.2,904.4,0.7911,0.8613,28.28,1,0
IMG-500751,TreatmentA,B01,93.3,232,221.45,950.05,1375.6,714.1,0.8032,0.7139,28.17,0,0
IMG-500117,TreatmentB,B02,105.36,263,209.37,975.97,1534.7,839.8,0.9598,0.9557,27.1,0,1
IMG-500804,TreatmentA,B01,97.49,235,133.41,621.0,1559.0,529.1,0.8737,0.9572,30.69,0,0
IMG-500357,Control,B01,122.1,239,174.56,724.29,1725.8,570.7,0.795,0.9372,17.0,0,1
IMG-500113,Control,B01,102.14,224,240.42,459.86,2070.4,389.5,0.9346,0.8702,27.68,0,0
IMG-500057,TreatmentB,B03,86.2,245,125.72,902.06,1393.7,1106.2,0.7223,0.8993,13.7,1,0
IMG-500805,TreatmentA,B01,65.96,246,137.49,853.54,1463.0,409.1,0.7136,0.8502,19.65,0,1
