sample_id,group,batch,measure_1,nuclei_count,mean_nuclear_area,mean_cell_area,mean_intensity_dapi,mean_intensity_gfp,nuclear_circularity,fraction_in_focus,background_sd,target_a,target_b
IMG-000489,TreatmentA,B01,104.61,243,132.96,644.22,1451.8,444.6,0.5975,0.9771,33.22,1,0
IMG-000490,TreatmentA,B02,108.91,262,169.84,899.73,1704.5,500.1,0.8684,0.8754,8.56,0,1
IMG-000491,Control,B03,101.79,238,204.83,561.49,1112.6,-30.4,0.5269,0.8932,16.9,1,1
IMG-000492,TreatmentA,B03,100.51,252,158.57,868.01,1735.0,398.0,0.7284,0.927,26.84,1,1
IMG-000493,Control,B02,112.19,228,174.8,852.21,1494.3,256.0,0.8162,0.9362,27.52,0,1
IMG-000494,TreatmentB,B03,116.61,242,176.94,455.91,938.6,683.7,0.9007,0.9662,8.39,1,1
IMG-000495,TreatmentA,B01,117.39,233,137.93,673.28,1183.0,201.7,0.7377,0.8932,14.8,1,0
IMG-000496,TreatmentA,B02,81.05,212,213.96,523.53,1317.2,1005.7,0.7635,0.9297,14.89,0,1
IMG-000497,TreatmentA,B03,100.84,243,199.39,543.6,1350.9,138.6,0.794,0.9865,18.28,0,1
IMG-000498,Control,B01,110.82,228,145.36,519.95,902.6,375.0,0.7817,0.9251,18.09,0,1
IMG-000499,Control,B02,110.94,213,204.2,867.08,1372.3,546.4,0.6451,0.8376,17.99,0,1
IMG-000500,Control,B03,105.96,239,166.89,907.81,1565.9,-14.3,0.6362,0.9891,12.53,1,1
IMG-000501,TreatmentB,B02,76.48,221,166.48,730.27,917.5,704.1,0.6457,0.9499,10.79,1,1
IMG-000502,TreatmentA,B01,100.46,207,185.55,680.07,1476.8,774.3,0.8734,0.9444,20.43,0,1
IMG-000503,TreatmentA,B01,97.14,245,114.19,938.16,1501.9,572.1,0.8934,0.8619,58.42,0,0
IMG-000504,Control,B02,113.54,220,157.38,717.17,1186.3,823.6,0.7624,0.9449,17.45,1,0
IMG-000505,Control,B02,88.5,240,189.5,760.64,1205.6,388.4,0.8453,0.868,22.27,0,0
IMG-000506,TreatmentB,B01,132.97,219,212.9,556.66,1361.6,536.2,0.8579,0.9316,32.02,1,0
IMG-000507,TreatmentA,B02,113.19,222,217.95,933.25,1559.1,600.3,0.842,0.973,19.78,1,1
IMG-000508,Control,B02,96.67,237,181.14,803.68,1442.0,986.2,0.8143,0.9515,8.38,1,1
IMG-000509,Control,B01,99.89,231,156.3,928.71,1157.3,349.6,0.8394,0.9348,19.62,0,0
IMG-000510,TreatmentA,B03,95.09,252,234.67,869.7,1291.1,287.1,0.7532,0.9046,19.2,0,0
IMG-000511,Control,B01,126.33,253,189.85,623.53,1344.0,311.5,0.8006,0.88,20.2,0,1
IMG-000512,TreatmentB,B03,89.29,220,171.65,723.55,1492.1,500.6,0.8151,0.9427,19.07,1,1
IMG-000513,TreatmentA,B02,111.13,227,215.64,372.13,1495.8,1476.4,0.9363,0.9634,18.62,1,0
IMG-000514,TreatmentB,B01,107.55,254,181.61,884.24,1759.1,908.0,0.7354,0.8613,15.39,0,1
IMG-000515,TreatmentA,B02,106.62,238,193.08,767.73,1173.3,402.5,0.9373,0.8058,49.22,0,1
IMG-000516,TreatmentB,B01,89.32,227,156.38,529.47,1233.4,2677.2,0.7676,0.8442,26.31,1,1
IMG-000517,TreatmentB,B02,110.85,260,210.94,806.26,1496.6,839.5,0.7546,0.8525,8.64,1,1
IMG-000518,TreatmentA,B03,124.44,240,196.12,515.13,1613.1,752.7,0.9007,0.9834,36.5,0,0
IMG-000519,Control,B03,97.46,231,182.25,945.62,1225.4,265.7,0.7866,0.8468,13.04,1,0
IMG-000520,TreatmentB,B01,89.57,232,176.2,719.05,1288.1,1271.2,0.8104,0.8119,27.9,1,1
IMG-000521,TreatmentB,B02,81.35,219,152.7,750.81,1210.7,455.7,0.8665,0.9095,34.36,1,0
IMG-000522,TreatmentA,B01,95.43,238,165.92,729.94,908.4,604.7,0.6797,0.8429,12.92,1,0
IMG-000523,Control,B01,74.3,223,174.92,818.4,1893.1,27.2,0.7264,0.9714,10.79,0,1
IMG-000524,TreatmentA,B01,87.69,256,191.4,696.01,1315.0,815.1,0.7984,0.9251,8.08,1,1
IMG-000525,TreatmentB,B03,113.66,223,172.56,815.52,1728.0,726.8,0.7704,0.8993,23.07,1,1
IMG-000526,TreatmentB,B02,100.67,243,197.75,655.98,1210.5,749.5,0.8694,0.9008,17.29,0,1
IMG-000527,Control,B03,105.61,241,165.73,636.59,1189.9,319.3,0.7249,0.8938,11.2,0,1
IMG-000528,TreatmentA,B01,116.1,239,175.17,678.26,1649.2,267.9,0.7107,0.8556,41.58,0,1
IMG-000529,Control,B02,126.19,237,188.46,550.16,1309.5,1106.4,0.6671,0.7164,40.44,0,1
IMG-000530,TreatmentA,B03,132.09,230,160.05,784.43,1064.1,820.8,0.9291,0.9094,36.85,1,1
IMG-000531,Control,B01,85.52,237,252.67,683.81,954.9,182.4,0.7668,0.9432,16.31,1,0
IMG-000532,TreatmentA,B03,103.73,243,245.93,622.88,1436.9,417.7,0.8941,0.9568,18.98,0,0
IMG-000533,TreatmentB,B02,115.19,250,168.69,1004.44,1747.6,725.0,0.5873,0.9466,16.66,1,1
IMG-000534,TreatmentB,B01,110.04,237,131.54,717.27,1250.7,840.6,0.674,0.9184,24.02,1,0
IMG-000535,TreatmentA,B03,114.2,235,164.82,653.32,1573.0,525.5,0.8864,0.9056,31.36,0,1
IMG-000536,TreatmentB,B01,109.26,234,186.55,581.37,1500.6,485.5,0.8251,0.9366,17.12,0,1
IMG-000537,Control,B02,89.56,215,212.35,761.99,1602.5,1439.5,0.8616,0.8612,19.77,0,0
IMG-000538,TreatmentA,B01,82.19,226,209.86,904.67,1420.3,1707.4,0.9573,0.9875,39.49,1,0
IMG-000539,TreatmentA,B01,108.62,219,184.35,776.77,1505.6,707.5,0.8178,0.8552,16.51,1,1
IMG-000540,TreatmentA,B02,118.0,227,144.09,454.01,1231.1,770.2,0.6567,0.8401,15.01,1,1
IMG-000541,Control,B02,105.61,205,153.34,700.67,1392.8,1273.6,0.8397,0.8075,24.41,1,0
IMG-000542,TreatmentB,B01,81.86,285,176.35,791.7,1934.6,819.4,0.6541,0.8529,28.91,1,1
IMG-000543,TreatmentA,B02,98.14,213,129.12,867.28,1853.1,248.1,0.7445,0.8039,12.29,1,1
IMG-000544,TreatmentA,B01,96.78,243,199.32,667.7,1719.2,245.0,0.8764,0.9167,22.41,0,0
IMG-000545,Control,B03,90.38,204,171.17,748.1,1795.7,28.4,0.769,0.8859,13.45,1,1
IMG-000546,TreatmentB,B02,98.7,222,199.52,787.1,1107.2,438.3,0.6421,0.883,13.04,1,0
IMG-000547,TreatmentA,B02,91.73,245,197.92,514.56,1757.9,491.9,0.8135,0.9249,59.66,1,0
IMG-000548,TreatmentA,B03,96.73,266,161.77,231.91,1580.5,401.3,0.7672,0.9008,11.95,1,0
IMG-000549,TreatmentA,B01,70.74,236,152.9,724.66,724.5,322.5,0.9065,0.8505,16.04,0,0
IMG-000550,TreatmentA,B03,93.9,257,177.15,381.56,1494.0,881.3,0.772,0.9229,22.67,1,0
IMG-000551,TreatmentB,B01,108.2,255,195.66,676.24,1320.3,991.9,0.8643,0.8949,18.01,1,1
IMG-000552,TreatmentB,B03,85.49,239,154.11,638.76,1899.2,449.8,0.8325,0.9777,33.53,1,0
IMG-000553,TreatmentA,B02,116.18,219,181.93,683.67,1294.7,616.2,0.903,0.9418,28.97,0,1
IMG-000554,Control,B01,91.82,257,174.92,889.16,1497.1,237.8,0.8681,0.9331,31.15,1,1
IMG-000555,TreatmentA,B03,94.28,212,163.63,1064.18,1332.4,586.1,0.8289,0.8131,67.49,1,0
IMG-000556,Control,B02,111.59,208,171.9,1196.34,1481.0,77.3,0.9019,0.9368,33.59,0,1
IMG-000557,TreatmentB,B02,102.42,232,191.15,752.91,1921.9,817.2,0.7655,0.867,27.32,1,1
IMG-000558,TreatmentB,B03,100.15,214,159.28,649.73,1819.6,565.7,0.7192,0.9377,22.02,0,0
IMG-000559,TreatmentB,B02,107.16,221,179.88,783.84,1638.9,936.0,0.8272,0.8576,23.5,0,1
IMG-000560,TreatmentA,B02,88.68,225,222.99,1057.71,1420.9,259.8,0.7558,0.9374,10.84,0,1
IMG-000561,TreatmentA,B01,74.68,240,233.38,717.4,1533.3,392.5,0.9127,0.9789,19.83,0,0
IMG-000562,Control,B02,123.01,205,195.36,572.26,1397.8,415.8,0.8301,0.7491,30.55,0,1
IMG-000563,TreatmentB,B01,83.76,250,203.95,942.65,1361.4,1143.0,0.7699,0.8393,30.26,1,1
IMG-000564,TreatmentA,B03,93.29,219,203.95,596.21,1456.3,366.0,0.8081,0.9543,26.57,0,1
IMG-000565,Control,B01,120.87,216,192.77,781.94,1394.6,553.5,0.7252,0.9009,20.42,0,1
IMG-000566,Control,B02,115.36,254,157.64,801.67,1320.3,112.2,0.576,0.9716,15.31,1,0
IMG-000567,TreatmentA,B01,86.98,229,135.51,769.18,1749.9,490.0,0.7683,0.9762,10.05,0,1
IMG-000568,Control,B01,102.39,234,186.29,880.33,1396.8,282.0,0.8224,0.8352,18.63,0,0
IMG-000569,Control,B03,91.54,211,201.99,691.53,1592.3,166.4,0.5062,0.8562,16.8,1,1
IMG-000570,TreatmentB,B02,104.21,254,213.27,593.07,1572.0,430.3,0.8535,0.9027,20.92,0,0
IMG-000571,TreatmentB,B03,97.93,244,242.82,660.14,1154.0,1174.2,0.7102,0.9717,18.01,1,0
IMG-000572,Control,B01,91.49,269,145.62,740.0,1267.0,359.5,0.8076,0.9797,15.31,0,0
IMG-000573,TreatmentB,B02,99.06,254,152.71,780.26,1330.7,646.4,0.8175,0.9536,13.79,1,0
IMG-000574,Control,B03,128.31,219,182.67,790.49,1053.0,-4.3,0.7757,0.9407,25.1,0,0
IMG-000575,Control,B01,101.16,229,193.92,806.52,1455.2,596.2,0.8843,0.8786,11.6,1,1
IMG-000576,TreatmentA,B03,83.23,243,186.29,951.53,1449.7,510.2,0.8171,0.7956,12.93,1,1
IMG-000577,TreatmentA,B02,104.0,255,185.59,860.93,1280.2,364.4,0.6779,0.8966,14.15,0,0
IMG-000578,TreatmentB,B03,91.86,240,231.87,351.98,1287.0,990.0,0.9165,0.8931,33.93,1,1
IMG-000579,TreatmentB,B01,99.34,250,209.79,592.07,1281.4,1233.4,0.8144,0.9863,24.79,1,1
IMG-000580,TreatmentA,B01,95.32,240,133.92,335.3,1273.8,436.0,0.6533,0.9477,32.52,1,0
IMG-000581,TreatmentA,B01,99.21,260,258.51,668.8,1206.6,862.8,0.8907,0.9898,43.49,0,0
IMG-000582,TreatmentB,B01,89.82,239,161.65,630.45,1498.9,837.6,0.9526,0.9322,20.09,1,1
IMG-000583,Control,B01,70.76,229,199.98,655.35,1347.9,-14.2,0.8945,0.8169,24.06,0,1
IMG-000584,TreatmentA,B02,106.66,228,225.62,458.04,1532.4,751.8,0.6446,0.8942,15.54,0,0
IMG-000585,Control,B01,107.77,230,220.05,900.92,1806.7,480.3,0.8244,0.9561,31.28,1,1
IMG-000586,Control,B01,113.63,253,149.06,851.6,1622.2,-59.7,0.8127,0.946,18.62,1,1
IMG-000587,TreatmentA,B02,106.07,241,187.02,1045.79,1485.4,615.8,0.6037,0.9519,20.03,1,1
IMG-000588,TreatmentA,B01,114.62,246,222.88,861.92,1711.4,882.4,0.7309,0.9569,11.2,0,1
IMG-000589,Control,B01,95.06,248,176.38,472.3,1580.2,433.7,0.8863,0.9237,17.74,0,0
IMG-000590,Control,B03,112.93,220,186.99,923.55,1588.6,-11.3,0.9023,0.9295,21.7,0,1
IMG-000591,Control,B01,76.29,232,186.41,871.73,1493.7,783.2,0.7572,0.8788,20.03,1,1
IMG-000592,TreatmentA,B03,92.06,243,192.97,833.64,1825.8,187.6,0.8757,0.8506,20.11,0,1
IMG-000593,TreatmentA,B03,119.14,220,208.15,752.2,1513.9,561.0,0.8982,0.8561,29.69,0,1
IMG-000594,TreatmentA,B02,126.84,234,203.64,358.48,1381.3,404.1,0.8216,0.9773,16.73,0,1
IMG-000595,TreatmentA,B01,105.2,250,179.29,600.6,1790.2,604.6,0.7996,0.895,21.17,0,1
IMG-000596,Control,B03,71.99,236,226.97,834.48,1311.6,238.7,0.7992,0.8605,14.05,0,0
IMG-000597,TreatmentB,B01,112.23,257,193.18,428.44,1272.2,700.2,0.743,0.904,45.74,1,1
IMG-000598,Control,B02,119.61,206,183.81,694.7,1531.7,210.7,0.5831,0.9175,11.66,1,1
IMG-000599,TreatmentA,B03,130.6,237,195.83,548.25,1601.0,233.0,0.8106,0.9106,12.22,0,0
IMG-000600,Control,B03,95.11,241,202.19,520.14,1109.5,496.2,0.8779,0.8865,22.35,0,1
IMG-000601,Control,B03,76.93,233,184.08,703.65,1320.3,412.7,0.9022,0.9765,29.2,0,1
IMG-000602,TreatmentB,B03,109.86,249,236.74,823.76,1334.6,1100.2,0.808,0.8532,26.61,1,0
IMG-000603,TreatmentA,B03,102.55,243,168.33,528.93,1862.6,550.5,0.8657,0.7523,22.4,0,0
IMG-000604,Control,B01,105.76,243,193.37,504.74,1483.0,496.4,0.8596,0.7658,13.76,0,0
IMG-000605,Control,B01,75.75,231,149.2,546.4,1143.8,353.1,0.748,0.9804,22.65,1,1
IMG-000606,TreatmentA,B03,80.35,229,131.98,946.47,1572.0,557.7,0.8169,0.7375,20.28,1,0
IMG-000607,TreatmentB,B01,106.41,258,160.23,786.85,1443.2,621.5,0.9596,0.9192,16.14,0,0
IMG-000608,Control,B01,110.1,220,167.31,1055.35,1675.6,-56.1,0.9204,0.9593,14.62,0,1
IMG-000609,TreatmentA,B03,52.46,249,169.19,977.59,1416.1,472.0,0.9093,0.8794,26.65,1,1
IMG-000610,TreatmentB,B02,88.44,251,173.74,548.17,1472.2,1138.2,0.7261,0.8871,12.16,0,1
IMG-000611,TreatmentA,B02,68.86,248,165.07,500.5,1319.3,1513.7,0.6673,0.8568,30.18,1,1
IMG-000612,TreatmentB,B02,92.92,248,204.8,768.78,1467.2,674.9,0.8577,0.8642,21.48,1,1
IMG-000613,TreatmentA,B01,115.51,252,162.79,811.87,1663.1,223.0,0.9564,0.979,33.32,0,1
IMG-000614,TreatmentA,B02,109.31,234,191.95,558.14,1159.4,656.9,0.8097,0.796,24.27,1,1
IMG-000615,TreatmentA,B03,85.27,259,176.35,967.86,1308.2,663.9,0.8813,0.8497,39.64,0,1
IMG-000616,TreatmentA,B01,103.1,244,191.32,725.63,1267.7,269.7,0.8199,0.9123,20.51,0,1
IMG-000617,TreatmentA,B01,81.12,227,197.53,736.24,1947.6,674.6,0.7642,0.9663,17.48,1,1
IMG-000618,TreatmentA,B03,102.61,261,149.92,636.51,1531.3,269.0,0.8321,0.9068,8.29,0,0
IMG-000619,TreatmentA,B02,114.39,241,231.11,946.98,1646.1,600.1,0.6233,0.9515,20.78,1,1
IMG-000620,TreatmentA,B02,70.18,257,199.09,687.74,1744.0,265.7,0.8745,0.9617,28.4,0,1
IMG-000621,TreatmentB,B03,132.25,239,125.36,874.13,1662.9,598.8,0.9062,0.8534,19.65,0,0
IMG-000622,Control,B03,103.92,230,219.45,913.73,1479.6,13.5,0.7376,0.9222,15.38,0,0
IMG-000623,Control,B03,96.97,179,185.96,615.65,1283.4,41.1,0.8614,0.9076,38.52,0,1
IMG-000624,TreatmentA,B03,99.52,237,242.29,691.3,1436.4,205.3,0.608,0.8618,21.75,0,0
IMG-000625,Control,B01,96.44,265,233.61,898.62,1538.8,267.8,0.6625,0.8771,11.37,0,0
IMG-000626,TreatmentA,B01,75.98,222,121.77,1026.13,1249.0,387.3,0.8965,0.797,21.02,0,0
IMG-000627,Control,B01,94.9,225,152.4,737.35,1503.8,118.3,0.8438,0.8663,9.5,0,0
IMG-000628,Control,B01,98.54,229,206.48,724.98,1898.9,721.7,0.7421,0.9346,12.79,1,0
IMG-000629,Control,B01,120.82,246,147.4,603.36,1255.4,185.8,0.796,0.8931,11.52,0,1
IMG-000630,Control,B02,108.95,228,208.75,869.79,1473.7,177.3,0.8685,0.9379,11.67,0,0
IMG-000631,TreatmentA,B01,98.24,251,206.26,730.4,1537.9,886.9,0.8053,0.8325,16.03,1,0
IMG-000632,Control,B02,88.34,236,219.34,858.34,1890.8,-87.7,0.6951,0.9482,42.73,0,1
IMG-000633,TreatmentB,B02,119.34,269,169.23,787.03,1666.9,839.7,0.7933,0.8742,18.87,1,1
IMG-000634,Control,B02,85.45,212,124.35,541.22,1386.8,70.9,0.6145,0.9716,52.62,0,0
IMG-000635,TreatmentB,B03,69.48,240,130.0,835.67,1607.8,480.4,0.747,0.9675,24.73,1,0
IMG-000636,TreatmentA,B03,98.9,244,101.99,852.22,1197.2,713.6,0.8856,0.8558,20.28,1,0
IMG-000637,TreatmentB,B03,105.77,255,184.88,548.32,1264.9,2236.0,0.6982,0.9247,21.89,1,1
IMG-000638,TreatmentB,B02,103.63,235,133.19,910.04,1284.2,635.4,0.6846,0.9059,13.68,0,0
IMG-000639,TreatmentA,B01,106.39,218,171.54,869.0,1577.3,770.4,0.7226,0.9202,26.46,1,1
IMG-000640,TreatmentA,B02,99.28,231,244.64,688.17,1412.1,518.8,0.9624,0.9724,20.15,0,0
IMG-000641,TreatmentB,B01,106.5,258,178.78,1159.21,1596.7,892.6,0.7704,0.8608,37.11,1,1
IMG-000642,TreatmentA,B02,128.82,242,197.89,773.83,1356.8,577.3,0.8117,0.6747,17.73,1,1
IMG-000643,Control,B03,97.88,238,177.05,737.18,1503.6,-72.3,0.8093,0.8698,16.09,0,1
IMG-000644,Control,B03,120.35,227,147.36,813.3,1368.5,-118.7,0.6197,0.6207,13.75,0,0
IMG-000645,TreatmentB,B01,135.67,246,157.7,825.83,1209.9,720.2,0.8251,0.9764,14.73,1,0
IMG-000646,Control,B01,82.52,237,194.63,611.23,1921.9,754.4,0.8599,0.8365,24.66,1,0
IMG-000647,TreatmentB,B01,117.31,242,194.82,826.07,1307.7,537.2,0.7603,0.954,38.5,1,1
IMG-000648,TreatmentA,B02,83.98,243,152.75,750.2,1427.7,1161.6,0.8935,0.9286,19.3,1,1
IMG-000649,TreatmentA,B01,96.41,227,143.0,452.22,1597.5,347.6,0.7313,0.9008,38.55,1,0
IMG-000650,TreatmentA,B01,102.06,230,187.91,720.05,1355.7,925.9,0.8981,0.9248,13.08,1,1
IMG-000651,TreatmentA,B01,110.04,228,188.19,1016.05,1513.2,701.9,0.752,0.911,14.1,1,1
IMG-000652,TreatmentA,B02,100.88,252,248.52,661.07,1889.3,565.9,0.7393,0.8752,30.16,1,0
IMG-000653,TreatmentB,B03,81.71,254,190.68,859.63,1020.6,638.7,0.9693,0.8364,27.01,0,0
IMG-000654,TreatmentB,B01,110.69,239,195.91,844.93,1344.9,707.3,0.872,0.89,26.03,0,0
IMG-000655,TreatmentB,B02,91.19,234,201.42,615.29,1437.5,1667.7,0.6909,0.8421,20.61,1,1
IMG-000656,Control,B03,100.75,244,194.06,961.03,697.3,352.5,0.6688,0.9527,20.76,1,0
IMG-000657,Control,B02,89.02,230,231.4,922.23,1411.9,570.1,0.9153,0.7771,16.66,1,1
IMG-000658,TreatmentB,B03,94.71,239,162.72,585.7,1502.7,606.2,0.9123,0.8271,15.77,0,0
IMG-000659,TreatmentA,B03,100.73,236,253.68,924.22,1949.6,408.7,0.6502,0.9667,24.04,1,1
IMG-000660,TreatmentB,B03,71.51,241,207.84,564.79,1510.4,1196.5,0.6846,0.8776,52.77,1,0
IMG-000661,TreatmentB,B01,112.67,238,148.89,765.57,1391.5,1797.0,0.8629,0.909,38.18,0,1
IMG-000662,Control,B03,101.53,190,251.8,450.56,1177.2,531.9,0.7095,0.8006,11.29,1,1
IMG-000663,TreatmentB,B02,110.49,283,175.2,657.46,1657.7,692.3,0.7295,0.9644,23.04,1,1
IMG-000664,Control,B01,69.71,233,202.02,673.46,1655.9,323.0,0.6843,0.8717,20.45,0,1
IMG-000665,Control,B01,82.91,254,163.96,701.15,1403.5,-78.7,0.8534,0.8142,15.22,0,1
IMG-000666,TreatmentB,B03,113.15,260,170.92,599.72,1661.5,574.8,0.8782,0.9421,30.14,1,0
IMG-000667,Control,B03,83.93,219,152.67,597.0,1261.1,310.0,0.7186,0.8907,21.4,1,1
IMG-000668,TreatmentB,B01,80.47,243,217.69,888.74,1288.3,724.8,0.7482,0.9785,17.83,1,0
IMG-000669,TreatmentB,B01,101.26,229,274.47,516.57,1532.4,713.2,0.8907,0.9723,19.85,0,0
IMG-000670,TreatmentB,B01,112.55,231,170.48,636.81,1068.3,511.7,0.8535,0.7384,25.7,0,1
IMG-000671,TreatmentA,B01,134.05,276,188.69,943.99,705.5,438.6,0.8301,0.9403,21.45,1,0
IMG-000672,Control,B01,93.44,241,131.09,512.02,1396.2,315.5,0.8121,0.9347,22.92,0,0
IMG-000673,Control,B02,83.98,204,140.14,450.4,1402.9,386.8,0.8525,0.9183,42.37,0,1
IMG-000674,Control,B03,84.73,260,169.05,852.14,1466.9,458.7,0.7955,0.8785,30.18,1,1
IMG-000675,TreatmentB,B03,98.06,265,223.24,640.29,1571.1,626.9,0.7708,0.9405,28.57,0,0
IMG-000676,TreatmentB,B01,103.14,218,193.07,888.57,1478.1,1539.6,0.7244,0.9011,36.59,1,1
IMG-000677,Control,B01,107.93,228,134.08,479.53,1546.3,410.1,0.5302,0.92,38.75,0,0
IMG-000678,TreatmentB,B02,121.22,238,225.41,660.63,1408.2,755.7,0.72,0.8698,18.5,1,0
IMG-000679,TreatmentA,B01,131.94,260,192.62,623.32,1353.9,848.9,0.8472,0.8925,23.43,1,1
IMG-000680,TreatmentA,B01,98.14,210,221.03,581.66,1783.3,640.8,0.8554,0.9001,12.72,0,0
IMG-000681,TreatmentB,B03,82.19,245,185.61,660.48,1229.4,662.3,0.7984,0.9532,23.88,1,1
IMG-000682,TreatmentA,B02,97.31,230,174.44,732.02,1520.3,1527.4,0.8808,0.7115,26.12,1,1
IMG-000683,Control,B01,106.96,227,210.13,614.6,1383.0,496.1,0.8447,0.8206,22.56,0,1
IMG-000684,TreatmentB,B03,87.56,255,170.85,491.11,1346.3,724.0,0.8336,0.9717,40.95,0,1
IMG-000685,TreatmentA,B01,114.95,247,206.15,768.85,1526.9,855.3,0.7179,0.8657,15.05,1,1
IMG-000686,TreatmentB,B01,112.62,268,188.74,764.56,1433.6,853.4,0.6598,0.9273,22.13,1,1
IMG-000687,TreatmentB,B02,114.92,245,200.81,808.34,1757.8,856.9,0.882,0.9245,22.1,1,1
IMG-000688,TreatmentB,B03,93.31,221,188.37,531.71,1171.9,987.4,0.9349,0.979,30.53,1,1
IMG-000689,TreatmentB,B01,87.74,227,157.76,1018.67,910.5,1252.8,0.7712,0.7772,16.91,1,0
IMG-000690,TreatmentB,B02,95.92,228,186.41,840.06,1422.8,599.1,0.6563,0.8492,24.03,1,0
IMG-000691,TreatmentB,B02,74.09,247,232.58,804.77,1709.1,1464.6,0.6781,0.9284,28.33,1,0
IMG-000692,TreatmentA,B02,82.18,242,200.18,610.96,1575.6,302.1,0.9097,0.9335,26.23,0,1
IMG-000693,TreatmentB,B03,101.4,246,239.73,566.7,1375.6,650.8,0.8413,0.9487,32.81,1,0
IMG-000694,TreatmentB,B03,104.26,223,149.27,917.93,1239.7,725.2,0.6998,0.9693,33.69,0,0
IMG-000695,TreatmentA,B02,97.83,260,138.17,734.33,1679.3,192.3,0.7442,0.9545,28.7,1,0
IMG-000696,TreatmentB,B03,116.2,238,209.31,703.93,1241.2,758.6,0.86,0.9675,34.94,1,0
IMG-000697,Control,B01,100.6,222,138.01,749.39,1821.8,23.6,0.7465,0.9443,23.89,0,1
IMG-000698,TreatmentB,B02,97.36,265,180.77,688.36,1371.6,1090.1,0.6864,0.8342,26.52,1,1
IMG-000699,TreatmentB,B03,102.87,237,148.42,764.09,1883.3,635.4,0.9166,0.9313,21.56,0,1
IMG-000700,Control,B02,102.05,247,186.78,657.9,1460.9,87.6,0.7846,0.8584,45.33,1,1
IMG-000701,TreatmentA,B02,94.06,235,209.85,691.58,1505.0,579.2,0.9027,0.9225,31.42,1,1
IMG-000702,TreatmentA,B03,109.88,236,184.48,899.99,1683.6,938.2,0.822,0.9648,44.84,0,1
IMG-000703,Control,B03,88.04,207,207.26,658.14,1354.4,471.6,0.8137,0.9454,28.33,0,1
IMG-000704,Control,B02,100.45,229,194.28,583.23,1215.2,289.0,0.7616,0.8602,10.33,1,1
IMG-000705,TreatmentA,B02,91.32,211,207.33,948.57,1399.8,573.4,0.7374,0.9441,11.26,0,0
IMG-000706,TreatmentB,B02,100.94,253,221.2,422.78,980.1,842.3,0.7447,0.924,16.14,1,1
IMG-000707,TreatmentA,B01,95.55,238,205.03,881.54,2053.3,625.0,0.8644,0.8964,45.31,0,1
IMG-000708,TreatmentB,B01,122.81,257,202.3,544.7,1687.4,635.9,0.7512,0.9626,12.19,1,0
IMG-000709,TreatmentA,B01,118.37,214,158.93,732.55,1383.1,1169.0,0.9336,0.8959,21.95,1,0
IMG-000710,TreatmentA,B01,95.52,224,193.19,877.63,1366.0,744.1,0.7803,0.7072,24.83,0,0
IMG-000711,TreatmentB,B01,99.29,249,213.97,863.85,1642.2,661.7,0.8892,0.9627,24.65,0,1
IMG-000712,TreatmentA,B03,100.69,230,146.77,807.44,1737.2,371.7,0.908,0.9917,23.12,0,1
IMG-000713,Control,B01,88.19,192,180.64,640.07,1555.4,414.9,0.7753,0.8458,16.14,0,0
IMG-000714,TreatmentA,B01,94.43,256,171.1,856.05,1027.5,326.9,0.7655,0.8745,13.88,1,0
IMG-000715,Control,B01,78.03,207,192.4,486.4,1463.4,152.3,0.7328,0.9278,28.08,0,1
IMG-000716,Control,B01,107.51,243,152.82,646.29,1901.0,167.9,0.6539,0.929,31.5,1,0
IMG-000717,TreatmentA,B01,68.99,228,198.96,706.16,1500.8,573.3,0.7766,0.9031,37.04,1,1
IMG-000718,TreatmentA,B03,96.43,243,193.94,830.89,1097.5,313.5,0.8435,0.9898,40.15,0,0
IMG-000719,TreatmentA,B03,92.31,242,172.18,794.6,1705.8,648.9,0.934,0.9542,20.52,0,1
IMG-000720,TreatmentB,B01,100.38,230,187.48,689.49,1399.2,785.6,0.71,0.7531,17.86,0,1
IMG-000721,TreatmentB,B02,112.51,232,151.5,596.92,1385.2,633.2,0.6441,0.9776,22.49,0,0
IMG-000722,TreatmentA,B02,87.19,251,219.85,1073.71,1222.2,308.6,0.8497,0.9821,23.41,1,0
IMG-000723,TreatmentB,B02,101.44,248,174.09,777.62,1357.0,944.2,0.8744,0.8656,16.38,0,1
IMG-000724,TreatmentA,B03,102.41,237,200.0,683.87,1638.8,248.8,0.9325,0.9206,35.59,0,1
IMG-000725,TreatmentA,B03,110.4,233,239.76,556.3,1625.3,478.2,0.7671,0.8537,18.43,0,0
IMG-000726,TreatmentB,B03,123.98,259,178.1,591.9,1167.7,1056.0,0.7395,0.9603,39.98,1,1
IMG-000727,TreatmentA,B02,97.78,265,212.33,905.18,1679.0,495.6,0.8698,0.94,32.32,1,1
IMG-000728,TreatmentA,B02,93.69,228,173.4,581.71,1397.1,265.2,0.9377,0.8983,14.52,0,1
IMG-000729,TreatmentA,B03,104.69,249,148.77,686.92,1643.0,92.0,0.9217,0.7618,29.71,0,0
IMG-000730,TreatmentB,B03,82.56,221,194.13,834.58,1531.8,731.4,0.895,0.9122,21.54,1,1
IMG-000731,TreatmentB,B01,89.54,241,191.46,623.39,1295.6,1550.1,0.7219,0.9663,15.83,1,1
IMG-000732,TreatmentA,B02,121.83,236,193.16,748.49,1336.6,953.3,0.8992,0.9511,20.61,1,1
