sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-004971,Control,B03,111.17,-70.86,413.4,9.61,109.6,-47.59,0.793,29.0,88,0.6578,0,0
NEU-004972,Control,B02,91.72,-69.85,91.1,20.53,134.6,-37.4,0.964,12.4,72,0.6128,0,1
NEU-004973,Control,B01,106.15,-73.86,214.9,13.14,164.4,-41.99,0.94,38.3,75,0.4398,0,0
NEU-004974,TreatmentA,B03,102.0,-69.84,191.5,15.82,106.5,-38.68,0.974,18.6,83,0.5533,0,0
NEU-004975,TreatmentB,B03,127.16,-61.47,89.4,12.06,105.0,-47.08,0.635,53.4,112,0.2961,1,1
NEU-004976,TreatmentB,B01,125.64,-70.99,160.1,9.1,102.4,-43.15,0.889,66.0,81,0.5134,1,0
NEU-004977,TreatmentB,B01,96.06,-64.98,185.3,12.41,131.5,-39.89,1.391,70.0,79,0.4154,1,1
NEU-004978,TreatmentB,B03,117.5,-65.62,104.7,18.47,103.8,-43.13,0.936,68.8,88,0.2687,1,0
NEU-004979,TreatmentA,B03,107.18,-62.94,187.9,13.97,156.2,-42.03,0.96,38.1,76,0.2322,0,0
NEU-004980,TreatmentA,B02,71.04,-69.75,99.5,13.29,165.6,-47.04,1.082,28.9,86,0.3866,0,1
NEU-004981,TreatmentB,B01,99.4,-57.69,166.5,25.23,42.4,-38.88,1.314,75.2,87,0.5587,1,1
NEU-004982,TreatmentA,B02,115.68,-63.06,138.5,9.05,93.7,-39.31,2.544,72.2,85,0.5904,1,0
NEU-004983,TreatmentA,B01,122.23,-63.99,111.6,7.94,93.0,-45.5,1.471,71.6,74,0.4928,1,1
NEU-004984,TreatmentB,B03,111.62,-61.17,129.1,17.73,6.4,-38.5,1.15,76.9,89,0.2556,1,0
NEU-004985,TreatmentB,B02,96.89,-63.55,200.6,12.55,56.1,-38.11,1.004,57.1,84,0.104,0,1
NEU-004986,TreatmentB,B03,98.05,-67.64,193.8,15.77,87.6,-43.61,1.323,66.5,85,0.4549,1,1
NEU-004987,TreatmentB,B01,107.35,-72.8,133.8,7.08,34.4,-42.43,0.383,73.2,79,0.4535,1,0
NEU-004988,Control,B02,70.07,-69.5,323.8,15.73,106.8,-44.65,0.886,50.3,79,0.4107,1,1
NEU-004989,TreatmentA,B01,94.91,-65.64,259.9,9.4,88.3,-41.62,1.273,36.0,87,0.5444,1,1
NEU-004990,TreatmentA,B03,100.75,-66.34,103.2,13.38,95.6,-44.19,1.395,44.1,72,0.532,0,1
NEU-004991,Control,B03,102.62,-65.04,309.6,13.69,139.6,-45.45,0.624,17.6,77,0.4969,0,1
NEU-004992,Control,B03,114.98,-69.6,166.1,20.59,128.8,-42.48,1.044,5.8,99,0.5618,1,1
NEU-004993,TreatmentB,B02,121.94,-66.11,251.1,11.94,128.7,-36.0,1.323,65.4,79,0.4895,0,1
NEU-004994,TreatmentB,B01,119.53,-71.86,91.2,13.04,60.6,-38.97,1.081,47.0,89,0.139,0,0
NEU-004995,TreatmentB,B01,119.7,-67.78,129.6,17.22,92.1,-37.93,0.889,52.7,75,0.4017,1,1
NEU-004996,TreatmentA,B02,111.68,-72.24,429.5,10.42,131.5,-45.29,1.12,11.0,89,0.2491,0,0
NEU-004997,Control,B02,86.49,-62.5,146.4,17.91,116.8,-43.24,0.999,34.4,87,0.4642,0,1
NEU-004998,TreatmentA,B02,108.5,-61.09,209.3,11.8,100.1,-40.64,0.881,45.1,85,0.4737,1,0
NEU-004999,Control,B02,83.08,-57.76,227.7,10.7,127.2,-47.95,0.888,21.4,69,0.3442,0,0
NEU-005000,TreatmentA,B01,101.03,-63.73,102.4,16.72,99.3,-40.33,0.448,48.6,103,0.4834,0,1
NEU-005001,TreatmentA,B03,103.83,-65.78,112.2,22.48,68.4,-49.21,1.223,25.8,85,0.2604,0,0
NEU-005002,Control,B01,68.94,-69.11,219.5,10.91,108.7,-42.45,1.249,27.8,75,0.4108,0,0
NEU-005003,Control,B01,99.46,-79.92,160.0,33.22,107.8,-33.2,1.25,34.7,99,0.1747,0,0
NEU-005004,TreatmentB,B03,127.36,-69.33,340.9,14.18,151.2,-46.29,1.328,48.8,83,0.4175,0,0
NEU-005005,Control,B02,80.31,-55.48,112.3,9.72,153.5,-42.52,1.027,56.1,82,0.5711,1,0
NEU-005006,TreatmentA,B02,111.41,-59.69,297.4,9.15,133.6,-35.81,1.41,43.5,80,0.3108,0,1
NEU-005007,Control,B02,87.99,-65.63,329.5,13.67,113.0,-44.39,1.206,41.2,96,0.2323,0,1
NEU-005008,TreatmentA,B01,104.28,-71.25,145.0,24.11,107.6,-55.02,0.653,34.6,83,0.1671,0,0
NEU-005009,TreatmentA,B03,96.64,-70.81,112.9,11.37,172.0,-47.09,1.02,61.8,85,0.3196,1,0
NEU-005010,TreatmentA,B03,93.6,-68.41,256.0,7.37,75.6,-44.6,0.965,51.5,72,0.5607,0,0
NEU-005011,TreatmentB,B01,115.43,-61.56,181.8,11.29,113.8,-36.95,1.429,70.6,85,0.5088,1,1
NEU-005012,TreatmentA,B02,92.85,-69.31,195.5,13.53,94.4,-38.2,1.572,50.9,90,0.3112,0,1
NEU-005013,TreatmentB,B02,131.82,-61.6,167.2,15.48,57.0,-51.0,0.831,47.8,108,0.4456,0,1
NEU-005014,TreatmentB,B02,91.04,-72.42,80.5,13.7,68.0,-44.43,1.12,54.1,77,0.069,1,0
NEU-005015,TreatmentA,B03,55.8,-60.02,196.0,16.35,29.4,-47.55,0.677,63.4,85,0.2805,1,0
NEU-005016,TreatmentA,B02,102.72,-63.41,76.8,10.41,125.9,-42.72,0.905,53.1,99,0.3805,1,1
NEU-005017,TreatmentA,B03,87.04,-66.48,201.2,13.42,89.6,-44.15,1.005,51.9,94,0.5085,1,0
NEU-005018,TreatmentA,B02,103.77,-63.46,228.1,9.19,101.1,-43.1,0.991,56.3,92,0.4584,0,1
NEU-005019,TreatmentB,B02,97.47,-70.83,178.0,9.4,63.0,-46.28,0.774,58.3,89,0.3903,1,0
NEU-005020,TreatmentA,B01,109.86,-56.29,399.3,9.02,52.9,-40.39,0.912,53.9,80,0.237,0,0
NEU-005021,TreatmentA,B01,106.53,-65.46,141.0,17.46,180.6,-38.07,0.885,41.4,81,0.3334,0,1
NEU-005022,TreatmentA,B02,90.47,-70.25,140.6,10.7,178.0,-51.67,1.071,44.8,91,0.3602,0,0
NEU-005023,TreatmentA,B03,72.79,-61.08,78.8,17.05,185.1,-40.78,1.11,53.3,79,0.3304,1,1
NEU-005024,TreatmentA,B02,110.29,-64.23,135.5,8.58,81.1,-37.69,1.002,53.3,82,0.5136,1,1
NEU-005025,TreatmentA,B03,107.44,-66.02,94.5,27.29,114.4,-40.61,1.797,43.3,94,0.6257,1,1
NEU-005026,TreatmentA,B03,100.53,-70.37,176.6,13.29,135.5,-42.27,1.39,47.4,98,0.3249,1,0
NEU-005027,Control,B01,97.31,-60.71,294.6,29.25,168.5,-41.61,1.114,29.5,81,0.321,0,0
NEU-005028,TreatmentB,B03,88.12,-67.16,214.4,12.91,-22.6,-42.59,1.795,42.6,88,0.337,1,1
NEU-005029,Control,B03,103.3,-64.4,372.0,14.46,93.2,-43.24,0.597,47.6,95,0.3955,0,1
NEU-005030,TreatmentA,B02,117.78,-68.82,196.1,8.25,83.4,-43.81,0.881,62.0,95,0.3249,1,0
NEU-005031,TreatmentA,B03,115.44,-73.14,114.7,13.9,132.6,-44.55,0.599,61.7,71,0.3033,1,0
NEU-005032,TreatmentB,B02,99.23,-71.08,203.4,7.74,101.3,-45.34,1.852,65.5,94,0.2715,1,1
NEU-005033,TreatmentA,B02,86.93,-63.94,131.4,11.21,113.1,-33.84,0.994,47.5,74,0.1995,0,1
NEU-005034,Control,B03,95.36,-74.04,207.2,8.6,199.1,-49.62,0.908,34.4,91,0.609,0,0
NEU-005035,TreatmentB,B02,90.49,-62.06,183.3,19.34,95.2,-35.93,1.295,30.6,87,0.7226,0,1
NEU-005036,TreatmentA,B02,87.95,-50.22,188.7,17.15,162.4,-41.09,0.896,49.1,94,0.2929,1,0
NEU-005037,TreatmentB,B03,101.12,-60.71,103.2,10.6,28.2,-47.62,0.837,73.9,94,0.2857,1,1
NEU-005038,TreatmentB,B01,117.91,-63.39,150.2,26.44,142.1,-37.48,1.176,55.9,77,0.1097,1,0
NEU-005039,TreatmentB,B01,93.45,-67.88,152.4,12.51,57.7,-43.01,1.215,42.9,103,0.2946,0,1
NEU-005040,TreatmentA,B01,116.05,-72.34,163.1,18.66,73.9,-40.84,0.764,41.2,89,0.4879,0,1
NEU-005041,TreatmentB,B03,114.46,-72.06,269.4,12.9,147.4,-43.35,1.061,59.1,92,0.2625,1,0
NEU-005042,TreatmentA,B02,91.87,-72.85,149.0,11.88,194.2,-34.6,0.871,35.5,99,0.4633,0,0
NEU-005043,TreatmentA,B02,112.09,-61.84,235.8,14.77,21.7,-42.33,1.117,40.4,97,0.567,0,1
NEU-005044,TreatmentA,B02,101.07,-67.5,95.3,11.35,136.6,-42.44,1.357,42.5,90,0.6911,0,1
NEU-005045,TreatmentA,B01,93.95,-66.76,92.0,29.57,104.0,-51.52,1.52,44.9,82,0.4607,1,1
NEU-005046,TreatmentA,B03,135.79,-65.11,212.8,12.66,156.7,-50.49,1.031,36.1,102,0.3205,0,1
NEU-005047,TreatmentA,B03,123.6,-68.23,192.4,21.24,61.6,-42.07,0.804,50.9,90,0.4609,0,1
NEU-005048,TreatmentB,B03,83.69,-73.58,194.9,9.25,60.8,-39.33,1.044,67.0,99,0.562,1,0
NEU-005049,Control,B02,103.61,-70.6,148.2,10.15,155.2,-40.09,0.774,26.6,90,0.4361,0,0
NEU-005050,TreatmentB,B03,108.77,-66.03,232.1,14.98,103.1,-34.9,2.163,39.0,93,0.2647,1,1
NEU-005051,Control,B03,89.55,-57.08,122.7,12.0,132.8,-36.0,1.062,34.0,90,0.455,1,0
NEU-005052,Control,B02,92.48,-52.98,145.5,15.37,169.6,-42.48,0.618,24.0,85,0.2928,0,0
NEU-005053,TreatmentA,B02,109.04,-63.78,163.6,17.9,98.5,-39.56,1.104,60.2,88,0.2549,1,1
NEU-005054,TreatmentB,B02,80.36,-67.28,399.3,10.39,137.4,-44.52,0.964,75.9,84,0.257,0,1
NEU-005055,Control,B02,116.94,-62.77,250.5,18.57,184.2,-45.07,0.578,35.2,72,0.3519,1,0
NEU-005056,Control,B03,118.62,-62.57,156.1,14.77,71.1,-40.76,2.043,23.3,76,0.1855,1,1
NEU-005057,Control,B03,75.61,-69.37,515.7,11.07,161.2,-43.28,1.661,40.3,77,0.6485,0,0
NEU-005058,Control,B01,124.37,-62.61,97.7,8.48,109.7,-41.42,2.093,62.6,77,0.2571,1,1
NEU-005059,TreatmentB,B03,118.66,-56.59,293.4,11.13,50.5,-42.16,1.064,36.7,76,0.5054,0,0
NEU-005060,Control,B01,56.92,-61.42,325.8,14.34,205.5,-46.38,1.324,29.5,87,0.1824,0,1
NEU-005061,Control,B02,105.17,-67.25,356.0,12.6,149.1,-44.86,1.062,60.4,89,0.5613,0,0
NEU-005062,TreatmentA,B03,81.72,-59.25,101.8,14.49,87.6,-41.17,1.591,44.3,87,0.227,1,0
NEU-005063,TreatmentB,B01,90.39,-63.99,101.5,32.72,137.2,-40.05,1.4,56.8,75,0.4025,1,1
NEU-005064,Control,B02,126.58,-65.26,621.6,33.97,95.6,-48.71,0.837,24.3,71,0.3286,0,0
NEU-005065,TreatmentA,B03,86.19,-66.18,122.5,8.29,77.4,-41.49,1.596,9.4,88,0.5434,1,0
NEU-005066,TreatmentA,B02,110.67,-63.77,352.0,16.26,172.8,-50.97,1.295,31.3,92,0.3927,0,1
NEU-005067,TreatmentB,B01,114.52,-57.96,75.2,18.1,121.7,-44.28,0.651,50.5,91,0.5295,0,1
NEU-005068,TreatmentB,B01,105.44,-56.39,114.5,10.5,50.3,-43.78,1.919,77.2,81,0.2237,1,0
NEU-005069,Control,B01,98.0,-62.87,471.2,16.16,138.0,-32.26,1.004,30.7,82,0.1831,0,0
NEU-005070,TreatmentA,B01,81.33,-63.53,289.0,7.63,122.8,-39.02,1.319,19.0,84,0.0351,0,1
NEU-005071,Control,B03,114.09,-58.19,170.4,4.83,128.0,-40.5,1.277,22.5,71,0.4226,0,0
NEU-005072,TreatmentA,B01,119.88,-63.42,124.6,19.96,93.5,-49.23,1.33,45.4,82,0.2215,1,0
NEU-005073,TreatmentA,B03,106.75,-71.69,150.5,12.82,136.2,-41.72,0.694,37.5,60,0.1983,0,0
NEU-005074,TreatmentB,B02,86.82,-69.13,285.1,17.33,104.1,-40.4,1.44,71.3,85,0.4581,1,1
NEU-005075,TreatmentA,B03,74.19,-59.29,150.8,6.88,100.9,-51.65,1.044,54.9,82,0.3949,1,0
NEU-005076,Control,B01,90.94,-57.75,74.7,7.94,96.8,-39.03,1.408,54.6,90,0.3462,1,1
NEU-005077,TreatmentA,B03,96.76,-63.64,159.0,23.66,107.6,-35.91,1.647,43.8,83,0.4388,1,1
NEU-005078,Control,B03,93.17,-68.28,254.5,10.05,164.5,-49.21,1.432,38.1,76,0.4309,1,1
NEU-005079,Control,B03,84.24,-64.9,368.2,7.88,80.2,-40.74,1.671,46.0,73,0.6512,0,0
NEU-005080,Control,B03,125.92,-54.59,204.9,13.59,94.2,-34.32,1.417,49.4,73,0.4929,1,0
NEU-005081,TreatmentA,B01,93.33,-69.07,209.8,16.42,145.6,-46.08,1.005,66.9,82,0.4762,1,0
NEU-005082,Control,B01,99.82,-65.53,141.7,17.7,117.0,-52.24,1.315,73.0,85,0.5359,1,1
NEU-005083,Control,B03,95.45,-57.88,105.9,29.98,165.5,-38.2,0.904,49.0,79,0.4708,0,0
NEU-005084,TreatmentA,B01,93.58,-63.88,144.4,8.52,103.2,-40.55,1.637,36.4,80,0.6496,0,0
NEU-005085,Control,B01,110.26,-59.8,170.0,19.5,151.2,-38.58,0.76,39.4,78,0.4086,0,0
NEU-005086,TreatmentA,B02,90.78,-60.85,113.1,13.2,138.2,-43.66,1.351,68.5,92,0.4868,1,1
NEU-005087,TreatmentB,B03,81.85,-60.47,344.6,16.85,44.7,-33.99,1.195,66.2,88,0.1964,1,0
NEU-005088,Control,B03,89.96,-66.49,115.5,9.19,105.5,-44.81,0.507,37.1,89,0.4374,0,0
NEU-005089,TreatmentB,B02,107.15,-61.72,82.4,14.97,134.2,-43.36,0.673,46.9,89,0.2805,0,1
NEU-005090,TreatmentB,B03,103.18,-66.75,215.3,10.13,200.4,-47.36,1.258,56.7,108,0.2422,1,1
NEU-005091,TreatmentA,B03,97.21,-81.89,150.2,13.13,129.0,-35.52,0.788,33.5,90,0.6491,0,0
NEU-005092,TreatmentB,B02,112.59,-60.26,229.3,18.44,159.5,-46.97,0.793,49.2,97,0.5321,1,0
NEU-005093,TreatmentB,B01,101.34,-69.35,249.4,10.51,55.2,-44.09,1.083,66.7,89,0.5126,1,0
NEU-005094,TreatmentB,B03,105.73,-77.79,428.7,12.55,70.4,-45.75,1.121,54.6,74,0.5311,0,0
NEU-005095,Control,B01,91.09,-62.46,150.5,12.9,131.3,-49.06,1.376,32.9,74,0.47,0,1
NEU-005096,Control,B03,139.07,-65.93,192.0,20.75,139.8,-38.93,0.728,17.5,91,0.3883,0,0
NEU-005097,TreatmentB,B03,113.86,-62.65,91.7,9.25,131.1,-39.38,2.325,52.9,89,0.5182,1,0
NEU-005098,TreatmentA,B03,114.71,-67.09,172.2,13.51,130.6,-42.58,0.665,38.4,101,0.5681,1,1
NEU-005099,TreatmentB,B01,84.17,-69.59,124.3,6.84,89.9,-40.49,1.193,21.4,94,0.4269,0,0
NEU-005100,Control,B03,114.92,-67.12,143.6,28.76,92.3,-41.25,0.763,28.0,91,0.4075,1,0
NEU-005101,Control,B01,107.96,-51.71,199.7,26.67,145.4,-42.65,1.373,43.6,84,0.6388,1,1
NEU-005102,TreatmentB,B01,119.45,-66.55,318.1,17.35,122.1,-40.15,1.224,52.3,92,0.3923,0,0
NEU-005103,TreatmentB,B02,115.94,-64.1,161.2,21.79,114.3,-43.16,0.785,56.9,98,0.3248,0,1
NEU-005104,TreatmentA,B01,125.39,-63.76,242.9,14.35,147.4,-41.39,1.293,37.0,79,0.3304,1,1
NEU-005105,Control,B02,77.91,-77.67,77.5,19.01,193.3,-43.38,0.403,26.9,74,0.3522,0,0
NEU-005106,TreatmentA,B01,104.69,-61.7,201.0,9.61,123.7,-45.18,1.396,78.0,74,0.2694,1,1
NEU-005107,TreatmentA,B03,85.1,-65.71,67.8,21.2,59.3,-48.39,1.744,63.9,79,0.2284,1,0
NEU-005108,TreatmentB,B03,96.36,-57.93,260.9,24.49,8.6,-41.15,1.346,48.4,83,0.3625,1,0
NEU-005109,TreatmentA,B03,81.69,-66.18,108.9,11.19,120.9,-36.22,0.837,61.9,95,0.5719,1,1
NEU-005110,TreatmentB,B03,84.18,-68.48,213.9,10.33,10.4,-40.81,0.728,58.5,75,0.6407,0,0
NEU-005111,TreatmentA,B02,99.67,-69.69,262.2,15.73,123.9,-45.59,0.722,47.5,96,0.3867,0,1
NEU-005112,TreatmentB,B03,109.52,-60.49,278.1,14.69,114.1,-37.02,1.741,45.7,78,0.4366,0,0
NEU-005113,TreatmentB,B03,132.08,-60.15,138.9,24.48,142.1,-39.91,0.688,64.1,88,0.4299,1,1
NEU-005114,Control,B03,83.5,-71.57,113.1,10.14,123.0,-41.84,0.938,36.4,80,0.2199,0,1
NEU-005115,TreatmentB,B01,98.52,-67.3,105.3,13.48,110.8,-35.8,0.768,57.4,77,0.1257,0,1
NEU-005116,TreatmentA,B01,103.12,-52.86,53.3,17.28,88.4,-37.68,1.191,32.2,90,0.2922,1,0
NEU-005117,TreatmentA,B02,98.19,-64.93,169.9,49.56,89.5,-41.49,1.292,14.5,87,0.3755,0,1
NEU-005118,Control,B02,81.94,-71.36,307.4,13.69,126.0,-45.05,0.76,74.9,85,0.5448,1,1
NEU-005119,TreatmentB,B01,90.25,-61.64,242.7,12.22,133.9,-48.91,1.221,66.5,93,0.3457,1,1
NEU-005120,TreatmentA,B01,107.55,-79.98,243.5,16.48,94.3,-46.15,0.9,68.2,73,0.4045,0,0
NEU-005121,Control,B01,112.22,-64.8,276.0,21.51,131.0,-40.38,0.832,34.8,93,0.1739,0,0
NEU-005122,TreatmentB,B02,78.09,-75.32,334.4,13.68,98.9,-43.98,0.7,69.6,78,0.244,0,0
NEU-005123,TreatmentB,B02,129.91,-49.31,280.4,6.88,25.4,-40.19,1.493,60.0,99,0.4261,1,0
NEU-005124,TreatmentB,B02,85.83,-52.52,258.7,10.97,110.8,-46.03,1.062,66.9,95,0.4818,1,0
NEU-005125,TreatmentB,B03,133.94,-63.61,140.3,17.01,84.7,-40.73,1.269,77.2,83,0.1969,1,0
NEU-005126,Control,B01,116.41,-71.76,383.9,16.4,137.4,-43.63,1.703,43.2,68,0.5511,1,1
NEU-005127,Control,B03,123.86,-71.7,151.2,9.35,98.1,-44.34,1.121,74.8,75,0.2451,1,1
NEU-005128,TreatmentB,B02,100.43,-63.7,210.9,9.22,40.7,-38.95,1.454,24.3,78,0.2893,0,1
NEU-005129,Control,B01,95.07,-60.65,125.3,9.57,178.7,-47.09,1.493,13.6,93,0.4622,0,0
NEU-005130,TreatmentB,B01,113.31,-66.29,287.1,21.11,115.5,-40.33,0.972,55.7,80,0.2809,0,0
NEU-005131,TreatmentA,B03,98.85,-62.22,188.8,9.8,78.4,-39.02,0.92,46.3,103,0.2503,0,1
NEU-005132,Control,B02,95.12,-66.43,135.7,9.7,120.0,-48.05,0.992,35.5,84,0.2579,1,1
NEU-005133,Control,B01,78.7,-70.17,223.8,10.95,62.2,-45.52,1.631,39.3,93,0.3468,0,1
NEU-005134,TreatmentA,B02,106.2,-68.14,333.2,14.06,195.5,-43.43,0.795,38.2,82,0.4603,0,1
NEU-005135,TreatmentA,B02,81.93,-69.69,165.1,7.53,89.8,-39.38,1.216,62.5,85,0.4475,1,0
NEU-005136,Control,B02,103.47,-62.99,475.5,13.71,94.2,-41.87,1.055,35.7,109,0.4255,0,1
NEU-005137,TreatmentB,B02,115.55,-64.78,117.9,16.1,80.8,-44.44,0.97,59.8,101,0.0962,1,1
NEU-005138,TreatmentA,B02,107.31,-65.21,460.3,16.64,144.1,-44.84,0.892,35.2,77,0.3049,0,1
NEU-005139,TreatmentA,B03,86.81,-55.3,243.6,21.61,92.1,-41.02,1.286,62.5,93,0.3579,1,0
NEU-005140,Control,B01,104.85,-70.05,146.5,18.9,167.0,-31.46,0.746,20.8,94,0.5473,0,1
NEU-005141,TreatmentA,B01,118.73,-62.95,215.2,12.9,131.0,-47.95,2.181,67.7,97,0.4925,1,1
NEU-005142,TreatmentB,B01,108.38,-67.07,118.8,19.83,74.1,-44.48,0.643,44.6,76,0.282,1,1
NEU-005143,TreatmentA,B02,89.77,-78.6,247.7,22.16,69.1,-44.7,1.77,23.7,88,0.1916,1,0
NEU-005144,TreatmentB,B01,87.28,-54.57,341.5,6.74,113.7,-42.35,1.071,61.2,86,0.4003,0,0
NEU-005145,Control,B02,110.84,-73.27,101.5,11.35,142.4,-41.96,0.924,52.5,96,0.3265,1,0
NEU-005146,Control,B01,83.35,-64.94,243.0,10.44,149.8,-39.9,1.176,36.4,84,0.4219,0,0
NEU-005147,Control,B03,85.73,-73.28,164.4,8.74,146.6,-43.94,1.509,53.4,90,0.5225,1,0
NEU-005148,Control,B01,87.02,-52.39,404.6,14.06,153.0,-45.01,1.223,43.0,95,0.1384,0,0
NEU-005149,TreatmentB,B02,66.74,-62.28,359.8,14.08,109.1,-35.81,0.958,54.4,95,0.3497,0,0
NEU-005150,TreatmentB,B03,89.54,-66.88,354.3,5.39,113.7,-42.15,0.884,73.3,73,0.0938,1,1
NEU-005151,TreatmentB,B03,115.3,-60.61,283.2,9.27,43.6,-31.5,0.921,70.0,91,0.5804,0,0
NEU-005152,Control,B02,94.68,-63.14,121.7,13.36,137.4,-45.35,1.652,35.8,80,0.1908,1,1
NEU-005153,TreatmentB,B03,107.22,-77.65,171.2,14.55,89.3,-38.31,1.793,69.3,87,0.1501,1,0
NEU-005154,TreatmentA,B03,96.57,-67.75,194.5,13.25,110.5,-46.94,1.328,37.7,91,0.3477,1,0
NEU-005155,Control,B01,96.76,-68.69,168.1,9.79,90.2,-48.83,1.124,54.7,90,0.2675,1,1
NEU-005156,TreatmentA,B01,106.09,-64.13,141.5,17.99,157.0,-38.53,1.149,47.9,94,0.3142,1,0
NEU-005157,TreatmentB,B01,91.1,-71.8,258.5,15.49,-20.4,-36.06,1.093,59.9,75,0.2765,1,0
NEU-005158,Control,B01,98.36,-68.37,147.3,9.66,55.5,-47.79,0.88,30.0,90,0.5719,0,1
NEU-005159,Control,B03,87.22,-60.44,120.6,13.7,115.7,-45.49,1.282,54.1,86,0.4901,0,0
NEU-005160,Control,B03,87.52,-65.08,144.9,9.14,86.6,-49.01,0.767,33.8,89,0.3344,0,1
NEU-005161,TreatmentB,B01,71.35,-55.83,148.8,14.32,64.5,-35.61,1.108,67.5,78,0.5092,1,0
NEU-005162,TreatmentA,B02,95.83,-68.34,249.1,9.18,103.4,-39.19,1.029,37.6,76,0.2891,0,1
NEU-005163,TreatmentB,B03,120.44,-66.38,152.0,27.14,123.6,-42.13,1.345,66.6,96,0.454,0,1
NEU-005164,Control,B03,117.77,-72.9,168.5,11.64,134.8,-41.52,0.847,38.0,76,0.1588,0,0
NEU-005165,TreatmentB,B01,84.94,-59.35,251.3,24.8,125.4,-42.68,0.868,45.6,89,0.2466,0,0
NEU-005166,Control,B02,83.21,-59.91,147.1,14.02,136.4,-43.76,1.556,20.5,100,0.4477,0,0
NEU-005167,TreatmentA,B02,87.74,-66.6,94.0,11.27,86.4,-40.22,0.557,39.8,90,0.3566,1,1
NEU-005168,TreatmentA,B02,78.13,-60.48,170.5,6.46,93.3,-42.04,0.833,39.9,84,0.369,0,1
NEU-005169,Control,B01,90.51,-67.43,420.0,26.64,118.2,-35.06,1.3,42.9,84,0.7263,1,1
NEU-005170,TreatmentA,B02,105.68,-73.32,218.4,16.64,118.4,-33.96,0.686,46.6,85,0.677,0,0
NEU-005171,Control,B03,107.8,-63.9,122.8,6.78,165.7,-39.13,0.558,26.1,88,0.1963,0,1
NEU-005172,TreatmentA,B02,115.63,-65.02,60.2,10.39,105.4,-42.28,1.219,32.0,81,0.1245,1,1
NEU-005173,Control,B01,84.24,-58.82,135.0,12.64,179.6,-42.08,1.206,23.7,87,0.5601,1,0
NEU-005174,TreatmentB,B01,84.07,-67.66,154.0,17.61,94.9,-38.32,1.111,45.2,107,0.5152,0,1
NEU-005175,Control,B01,95.8,-63.01,279.7,6.35,104.8,-42.47,1.144,41.1,77,0.1646,0,1
NEU-005176,TreatmentA,B01,107.62,-70.16,126.1,15.76,111.5,-39.28,0.721,50.0,85,0.4208,0,0
NEU-005177,TreatmentB,B02,105.63,-77.31,170.7,15.05,101.8,-40.37,1.627,54.5,94,0.2151,1,0
NEU-005178,Control,B01,98.28,-66.56,288.1,15.94,91.3,-36.93,0.803,41.2,86,0.4334,0,1
NEU-005179,Control,B03,93.08,-66.16,200.9,26.51,116.7,-40.54,0.771,49.6,90,0.2302,0,0
NEU-005180,TreatmentB,B02,103.51,-61.01,174.8,10.82,3.7,-43.02,0.904,59.4,74,0.6002,1,1
NEU-005181,Control,B03,78.23,-59.99,234.3,21.4,184.7,-37.87,0.991,11.8,90,0.1192,0,0
NEU-005182,Control,B02,114.07,-73.65,118.1,15.3,118.7,-42.63,0.836,28.4,100,0.6602,1,0
NEU-005183,TreatmentB,B02,77.76,-68.22,465.5,8.58,79.2,-38.96,1.091,60.0,97,0.502,0,0
NEU-005184,TreatmentB,B01,74.59,-71.64,120.3,16.43,82.3,-41.29,0.7,51.3,85,0.4973,0,1
NEU-005185,TreatmentA,B02,114.1,-72.73,239.6,9.55,121.8,-45.42,0.892,67.4,81,0.4806,1,0
NEU-005186,Control,B01,77.74,-75.57,322.5,19.55,109.2,-44.21,0.909,62.9,89,0.1754,1,0
NEU-005187,TreatmentA,B01,96.99,-69.3,128.7,15.2,80.2,-47.04,1.161,40.7,78,0.5038,1,0
NEU-005188,Control,B03,100.8,-69.67,87.7,10.74,167.2,-43.16,1.506,49.2,89,0.2713,1,1
NEU-005189,TreatmentB,B02,98.07,-56.37,153.2,17.6,62.3,-48.76,1.006,46.3,95,0.4639,0,0
NEU-005190,Control,B02,93.75,-65.68,203.4,17.3,97.8,-41.84,0.995,27.8,68,0.1956,0,0
NEU-005191,Control,B01,89.87,-67.28,120.6,16.03,109.9,-45.12,0.953,37.9,78,0.5052,1,1
NEU-005192,TreatmentA,B01,93.62,-60.46,162.6,10.38,92.9,-41.76,1.299,46.3,86,0.4896,0,0
NEU-005193,Control,B01,95.39,-71.75,263.8,14.53,143.7,-38.48,1.928,28.3,82,0.1517,1,0
NEU-005194,TreatmentA,B03,85.93,-65.96,90.9,19.63,92.4,-41.38,1.467,34.6,75,0.3348,1,0
NEU-005195,TreatmentA,B02,85.19,-70.8,182.3,22.81,139.6,-37.88,1.087,89.9,93,0.2871,1,0
NEU-005196,Control,B02,110.9,-63.44,169.2,10.78,113.9,-44.78,1.12,41.5,87,0.2038,1,1
NEU-005197,Control,B01,101.05,-69.78,119.8,7.13,153.9,-45.33,0.481,40.8,87,0.3486,0,1
NEU-005198,Control,B03,118.35,-68.96,316.3,15.31,112.5,-42.06,0.736,28.4,73,0.4919,0,1
NEU-005199,TreatmentB,B02,96.41,-65.87,235.2,10.42,99.6,-48.84,1.128,66.2,76,0.5572,1,0
